Dataset,Category,Feature,Mean,Std Deviation,Skewness,Kurtosis
vehicle_lr_hc.csv,balanced,scatter_ratio,168.56334563345632,33.08218583066762,0.5969127456227894,-0.6332792039885757
vehicle_lr_hc.csv,balanced,elongatedness,40.988929889298895,7.803379680919398,0.05394055920552203,-0.8713703008228575
vehicle_lr_hc.csv,balanced,pr.axis_rectangularity,20.558425584255843,2.5731837022360082,0.7594831977870792,-0.42303297735822243
vehicle_lr_hc.csv,balanced,max.length_rectangularity,147.8917589175892,14.504648260591587,0.27118319397556695,-0.7615189942711962
vehicle_lr_hc.csv,balanced,scaled_variance,188.37761377613776,31.16587341512338,0.6291436901154148,0.08677596110446206
vehicle_lr_hc.csv,balanced,scaled_variance.1,438.38253382533827,175.27036831657537,0.8227339807498525,-0.2495229826279286
vehicle_lr_hc.csv,balanced,scaled_radius_of_gyration,174.2521525215252,32.33216056520423,0.2669434412070237,-0.5324399696916364
vehicle_lr_hc.csv,balanced,scaled_radius_of_gyration.1,72.39975399753997,7.475994418821208,2.1567174005031546,12.030034103862821
vehicle_lr_hc.csv,balanced,skewness_about,6.3517835178351785,4.921475748115056,0.7827562609968466,0.12605286339428412
vehicle_lr_hc.csv,balanced,skewness_about.1,12.687576875768757,8.926950706943206,0.6714616168476609,-0.17358897204270818
vehicle_lr_hc.csv,balanced,skewness_about.2,188.97908979089792,6.153680916790497,0.2558803246753765,-0.5775691298296759
vehicle_lr_hc.csv,balanced,hollows_ratio,195.72939729397294,7.398780638177115,-0.2299405387202722,-0.7877749157943357
contaceptive_mr_lc.csv,balanced,Wife_Age,32.53835709436524,8.227244755470613,0.25644920548189876,-0.9438944908638431
contaceptive_mr_lc.csv,balanced,Wife_Education,2.9585879158180584,1.014994198040051,-0.510365617819561,-0.9511288933909863
contaceptive_mr_lc.csv,balanced,Husband_Education,3.4297352342158858,0.8163485761525165,-1.2661480366780735,0.6560080435302429
contaceptive_mr_lc.csv,balanced,Number_of_Children,3.2613713509843856,2.358548862687412,1.0990139461060853,1.529606551331665
contaceptive_mr_lc.csv,balanced,Wife_Religion,0.8506449422946368,0.3565591596219892,-1.969500300035403,1.8814842183390903
contaceptive_mr_lc.csv,balanced,Wife_Working,0.7494908350305499,0.4334534274026296,-1.152742286910612,-0.6720996245048947
contaceptive_mr_lc.csv,balanced,Husband_Occupation,2.1378139850644944,0.8648572706100838,-0.09891831148427323,-1.3249874324226936
contaceptive_mr_lc.csv,balanced,Standard_of_Living,3.1337406653088933,0.9761605025412594,-0.8361387786186897,-0.42365409367164153
contaceptive_mr_lc.csv,balanced,Media_Exposure,0.07399864222674814,0.26185758346836735,3.258111159461171,8.627000003255937
Retinopathy_Debrecen_mr_hc.csv,balanced,quality,0.996524761077324,0.05887421406701037,-16.896668323298144,283.9908662071777
Retinopathy_Debrecen_mr_hc.csv,balanced,pre_screening,0.9183318853171155,0.27397746213211616,-3.059084122892143,7.370800314403326
Retinopathy_Debrecen_mr_hc.csv,balanced,ma1,38.42832319721981,25.620912597257778,0.743916036680781,0.3337559224287654
Retinopathy_Debrecen_mr_hc.csv,balanced,ma2,36.90964378801043,24.105611884119114,0.6251699182986186,-0.09999256952371649
Retinopathy_Debrecen_mr_hc.csv,balanced,ma3,35.14074717636838,22.80539979835874,0.5326732552759994,-0.4681925338883386
Retinopathy_Debrecen_mr_hc.csv,balanced,ma4,32.29713292788879,21.11476673755704,0.49847437734301314,-0.6731642407356784
Retinopathy_Debrecen_mr_hc.csv,balanced,ma5,28.747176368375325,19.50922698807784,0.5332479472107279,-0.6926183169871294
Retinopathy_Debrecen_mr_hc.csv,balanced,ma6,21.151172893136405,15.101560412222307,0.722383922703923,-0.10234886245623098
Retinopathy_Debrecen_mr_hc.csv,balanced,exudate1,64.09667431885318,58.485289269594155,1.6467576386284015,2.9744314662124984
Retinopathy_Debrecen_mr_hc.csv,balanced,exudate2,23.088012489139878,21.602695648532062,2.1352734053976943,7.141067377838736
Retinopathy_Debrecen_mr_hc.csv,balanced,exudate3,8.704610312771504,11.567589443913004,2.957648107785803,13.350811760567916
Retinopathy_Debrecen_mr_hc.csv,balanced,exudate5,0.5607381155516943,2.484111244928341,11.964312867386477,194.9922511193038
Retinopathy_Debrecen_mr_hc.csv,balanced,exudate6,0.21228990182450044,1.0571257409448054,11.526712699562545,172.50455877569394
Retinopathy_Debrecen_mr_hc.csv,balanced,exudate7,0.08567413987836664,0.39871727480263564,8.316156766196315,87.81415462389329
Retinopathy_Debrecen_mr_hc.csv,balanced,exudate8,0.03722513640312771,0.1789589329019155,9.232701948475935,113.39389648018577
Retinopathy_Debrecen_mr_hc.csv,balanced,macula_opticdisc_distance,0.5232122467419635,0.028055354262537087,-0.19074072288492377,0.22757896072972317
Retinopathy_Debrecen_mr_hc.csv,balanced,opticdisc_diameter,0.10843130147697655,0.017944849481152145,0.7927730560558661,1.944832022208431
Retinopathy_Debrecen_mr_hc.csv,balanced,am_fm_classification,0.3362293657688966,0.47262379141888755,0.6942337799656935,-1.5206848562994275
Wine_mr_mc.csv,balanced,fixed acidity,8.311111111111112,1.747595017169539,1.0449299563724053,1.3846135487241824
Wine_mr_mc.csv,balanced,volatile acidity,0.5313385826771653,0.17963319302252445,0.6815474143781255,1.3755312990014108
Wine_mr_mc.csv,balanced,citric acid,0.2683639545056868,0.1966858523482191,0.3715607833706083,-0.714685604436653
Wine_mr_mc.csv,balanced,residual sugar,2.5321522309711284,1.355917466682676,4.361096404323471,27.675365893093414
Wine_mr_mc.csv,balanced,chlorides,0.08693263342082239,0.04726733795238058,6.026360154399587,47.07832426734653
Wine_mr_mc.csv,balanced,free sulfur dioxide,15.615485564304462,10.250486123430818,1.2312611567075427,1.9321699270318087
Wine_mr_mc.csv,balanced,total sulfur dioxide,45.91469816272966,32.782130307343124,1.6657660141342994,5.098747772114013
Wine_mr_mc.csv,balanced,density,0.9967304111986001,0.0019250671302545707,0.102395108720599,0.8881232998796076
Wine_mr_mc.csv,balanced,pH,3.3110148731408575,0.15666405977275222,0.22113839209685748,0.9257908123096237
Wine_mr_mc.csv,balanced,sulphates,0.6577077865266842,0.1703987144670742,2.497266051332364,12.017377028997274
Wine_mr_mc.csv,balanced,alcohol,10.442111402741325,1.0821956098764456,0.8633132317223615,0.22117896845525786
abalone_hr_lc.csv,balanced,Length,0.5239920995930094,0.12009291256479998,-0.639873268981801,0.06462097389494126
abalone_hr_lc.csv,balanced,Diameter,0.40788125448886764,0.09923986613365918,-0.6091981423290918,-0.04547558144299568
abalone_hr_lc.csv,balanced,Height,0.13951639932966242,0.04182705660725703,3.1288173790659615,76.02550922920125
abalone_hr_lc.csv,balanced,Whole weight,0.8287421594445774,0.49038901823099723,0.5309585632523087,-0.02364350426998163
abalone_hr_lc.csv,balanced,Shucked weight,0.35936748862820206,0.22196294903322014,0.7190979217612694,0.5951236783694207
abalone_hr_lc.csv,balanced,Viscera weight,0.1805936078525257,0.10961425025968442,0.5918521514155083,0.08401174900221298
abalone_hr_lc.csv,balanced,Shell weight,0.23883085946851804,0.13920266952238575,0.6209268251392077,0.531926126202173
EEG_Eye_State_hr_mc.csv,balanced,AF3,4321.917777036048,2492.0721742651103,122.29386525011812,14963.840002182125
EEG_Eye_State_hr_mc.csv,balanced,F7,4009.767693591455,45.94167248479191,39.046557690711396,3210.171915006226
EEG_Eye_State_hr_mc.csv,balanced,F3,4264.0224325767695,44.428051757419446,-13.615160740497625,2921.967694389361
EEG_Eye_State_hr_mc.csv,balanced,FC5,4164.946326435247,5216.40463229992,122.38777688436551,14979.17873537246
EEG_Eye_State_hr_mc.csv,balanced,T7,4341.741075433912,34.73882081848658,7.561902122619299,2578.229693199016
EEG_Eye_State_hr_mc.csv,balanced,P7,4644.02237917223,2924.7895373250954,122.36281054964749,14975.088891085208
EEG_Eye_State_hr_mc.csv,balanced,O1,4110.400159546061,4600.926542533738,122.38359282836112,14978.495281856303
EEG_Eye_State_hr_mc.csv,balanced,O2,4616.0569038718295,29.29260320177601,51.09721901768454,4491.11404630705
EEG_Eye_State_hr_mc.csv,balanced,P8,4218.826610146863,2136.4085228873855,122.33467120005805,14970.509845636481
EEG_Eye_State_hr_mc.csv,balanced,T8,4231.316199599466,38.05090262121652,10.23070102200852,2710.083429497155
EEG_Eye_State_hr_mc.csv,balanced,FC6,4202.456899866489,37.78598137403701,31.649004824348655,2056.5210594418677
EEG_Eye_State_hr_mc.csv,balanced,F4,4279.232774365822,41.54431151666411,26.556468850889043,2714.7186392430435
EEG_Eye_State_hr_mc.csv,balanced,F8,4615.205335560748,1208.3699582560462,121.90727242585102,14901.910996495131
EEG_Eye_State_hr_mc.csv,balanced,AF4,4416.435832443258,5891.285042523658,118.1250449998719,14214.276393221251
letter-recognition_hr_hc.csv,balanced,xbox ,4.02355,1.9132115451305751,0.7150563042044469,0.8829277650902805
letter-recognition_hr_hc.csv,balanced,ybox ,7.0355,3.3045553035602775,-0.2279666191955935,-0.421178822116556
letter-recognition_hr_hc.csv,balanced,width ,5.12185,2.014573280567203,0.23494124711102024,0.30418164845425855
letter-recognition_hr_hc.csv,balanced,height,5.37245,2.2613904333029073,-0.2782494435648324,-0.24943424086251342
letter-recognition_hr_hc.csv,balanced,onpix ,3.50585,2.1904578705796185,0.9433731038947611,1.190194329716216
letter-recognition_hr_hc.csv,balanced,xbar ,6.8976,2.0260354096052553,-0.3100790698727307,1.4934368341462374
letter-recognition_hr_hc.csv,balanced,ybar ,7.50045,2.325353771151137,0.09347117311468751,0.9539067072809044
letter-recognition_hr_hc.csv,balanced,x2bar,4.6286,2.6999678759803767,1.1599750154233797,2.0752450461575735
letter-recognition_hr_hc.csv,balanced,y2bar ,5.17865,2.380822881564233,0.28693378812325054,0.32994119232031016
letter-recognition_hr_hc.csv,balanced,xybar ,8.28205,2.488474919076275,0.09007796255436527,0.3239850380516329
letter-recognition_hr_hc.csv,balanced,x2ybar,6.454,2.631070148533868,0.28816807323308624,0.32944688187343507
letter-recognition_hr_hc.csv,balanced,xy2bar,7.929,2.080619006154596,0.273727928768729,1.0075169273715936
letter-recognition_hr_hc.csv,balanced,xedge ,3.0461,2.332540852233965,1.0572883328024414,1.2413733232123114
letter-recognition_hr_hc.csv,balanced,xedgey,8.33885,1.5467224363199499,0.04919833294959659,0.8876811129358355
letter-recognition_hr_hc.csv,balanced,yedge ,3.69175,2.5670725409637947,0.4683430978970719,-0.30619027535848176
letter-recognition_hr_hc.csv,balanced,yedgex,7.8012,1.6174700524178047,-0.19950668181472134,1.1207729402040743
climate_model_crashes_lr_hc.csv,imbalanced,vconst_corr,0.5000264152944445,0.28893899463401745,-0.0004816698550438816,-1.1994988588803335
climate_model_crashes_lr_hc.csv,imbalanced,vconst_2,0.5000965024555556,0.28892222880445056,-0.0006619501263856141,-1.1999730750910105
climate_model_crashes_lr_hc.csv,imbalanced,vconst_3,0.5000273591574074,0.2890668336200847,0.0001581241306772031,-1.200009822227498
climate_model_crashes_lr_hc.csv,imbalanced,vconst_4,0.5001191462333334,0.2889930045620481,-0.00024295154371371843,-1.2003603561372693
climate_model_crashes_lr_hc.csv,imbalanced,vconst_5,0.500001363774074,0.28882660814416405,0.00019670603776241093,-1.1991829949074706
climate_model_crashes_lr_hc.csv,imbalanced,vconst_6,0.49991313369444434,0.2888523330829196,-0.0003295380087864996,-1.1997135142990805
climate_model_crashes_lr_hc.csv,imbalanced,vconst_7,0.5000588385537037,0.28900954297233133,-0.0008327431788755505,-1.200162774440296
climate_model_crashes_lr_hc.csv,imbalanced,ah_corr,0.5000755322888888,0.28890949100072866,0.000853687734728229,-1.1994239902541488
climate_model_crashes_lr_hc.csv,imbalanced,ah_bolus,0.5000438339055556,0.2888595521653319,0.0002336960844092932,-1.2010465003588322
climate_model_crashes_lr_hc.csv,imbalanced,slm_corr,0.5001110494185186,0.28896575149261905,0.001220986709149165,-1.198660524379834
climate_model_crashes_lr_hc.csv,imbalanced,efficiency_factor,0.49998417382592597,0.28912691432440596,-0.00039695681947966876,-1.1994615606205652
climate_model_crashes_lr_hc.csv,imbalanced,tidal_mix_max,0.5000318154722222,0.28901350142173293,-0.0007382738138378991,-1.20027513635591
climate_model_crashes_lr_hc.csv,imbalanced,vertical_decay_scale,0.4999333937129631,0.28882157555101273,-0.0007203780919889125,-1.2003011895220066
climate_model_crashes_lr_hc.csv,imbalanced,convect_corr,0.49994370403148153,0.2889486239331907,0.0012745614722665288,-1.1994962016235762
climate_model_crashes_lr_hc.csv,imbalanced,bckgrnd_vdc1,0.49994550488703704,0.2889231402588437,0.0012398475255101747,-1.1998386858890677
climate_model_crashes_lr_hc.csv,imbalanced,bckgrnd_vdc_ban,0.5000443945407407,0.28881338563610365,-0.0005549688716079154,-1.2013861430492798
climate_model_crashes_lr_hc.csv,imbalanced,bckgrnd_vdc_eq,0.5000197279296296,0.2889360817763226,-0.00011885356108549169,-1.2009854310230976
climate_model_crashes_lr_hc.csv,imbalanced,bckgrnd_vdc_psim,0.5000211558481482,0.2890130979657265,-8.802725797071521e-07,-1.2003273357673547
ecoli_lr_lc.csv,imbalanced,mcg,0.5000595238095238,0.1946339757237703,-0.16595568511332393,-0.8591940665311686
ecoli_lr_lc.csv,imbalanced,gvh,0.5,0.14815683501342095,0.7751892955910441,0.2594151075222868
ecoli_lr_lc.csv,imbalanced,lip,0.4954761904761905,0.08849527872597221,5.55934796733742,29.079409081025478
ecoli_lr_lc.csv,imbalanced,chg,0.5014880952380952,0.027277236279499045,18.330302779823363,336.0
ecoli_lr_lc.csv,imbalanced,aac,0.5000297619047619,0.12237573291754922,0.06286669592022825,1.3355539471649007
ecoli_lr_lc.csv,imbalanced,alm1,0.5001785714285715,0.21575130297051617,0.2625362351224812,-1.0447542888959191
ecoli_lr_lc.csv,imbalanced,alm2,0.49973214285714296,0.20941051515927994,0.414220056197848,-0.9382139689565911
Indian_Liver_Patient_lr_mc.csv,imbalanced,age,44.78238341968912,16.221785743801043,-0.033590743470786076,-0.5649266120847951
Indian_Liver_Patient_lr_mc.csv,imbalanced,tot_bilirubin,3.3153713298791017,6.2277164269696454,4.890767744276456,36.92124013031574
Indian_Liver_Patient_lr_mc.csv,imbalanced,direct_bilirubin,1.4941278065630397,2.816498609909717,3.1991627036029513,11.252207378474385
Indian_Liver_Patient_lr_mc.csv,imbalanced,tot_proteins,291.36614853195164,243.5618633412071,3.753502331321,17.63468345689185
Indian_Liver_Patient_lr_mc.csv,imbalanced,albumin,81.12607944732297,183.18284489740438,6.527575457853868,50.23492934347608
Indian_Liver_Patient_lr_mc.csv,imbalanced,ag_ratio,110.41450777202073,289.85003436073305,10.512250957996228,149.93940742876637
Indian_Liver_Patient_lr_mc.csv,imbalanced,sgpt,6.481692573402417,1.0846410766640564,-0.2924327923451823,0.2394727857316199
Indian_Liver_Patient_lr_mc.csv,imbalanced,sgot,3.1385146804835924,0.7944347108052419,-0.04851606047499871,-0.3908896327016045
Indian_Liver_Patient_lr_mc.csv,imbalanced,alkphos,0.9470639032815199,0.31959210767237095,0.9922994479668127,3.2818998254431113
german_credit_data_mr_hc.csv,imbalanced,laufkont,2.577,1.2576377271108847,0.006957032644535008,-1.663703046423904
german_credit_data_mr_hc.csv,imbalanced,laufzeit,20.903,12.058814452756383,1.0941841715555418,0.9197813600546372
german_credit_data_mr_hc.csv,imbalanced,moral,2.545,1.0831196370429943,-0.01188597366748894,-0.5790556612472395
german_credit_data_mr_hc.csv,imbalanced,verw,2.828,2.7444394596980803,1.1788870343819051,0.554083054763514
german_credit_data_mr_hc.csv,imbalanced,hoehe,3271.248,2822.751759895651,1.9495942869127831,4.292480607275049
german_credit_data_mr_hc.csv,imbalanced,sparkont,2.105,1.5800226173923748,1.016676876742253,-0.6802244431987261
german_credit_data_mr_hc.csv,imbalanced,beszeit,3.384,1.2083062542269618,-0.11761469332478353,-0.9343305173797356
german_credit_data_mr_hc.csv,imbalanced,rate,2.973,1.1187146743126726,-0.5313481143125486,-1.21047311793797
german_credit_data_mr_hc.csv,imbalanced,famges,2.682,0.7080800642423025,-0.3051463823022371,-0.002567249355923451
german_credit_data_mr_hc.csv,imbalanced,buerge,1.145,0.47770618920336966,3.264248775770769,9.328756338521876
german_credit_data_mr_hc.csv,imbalanced,wohnzeit,2.845,1.1037178956568579,-0.2725698140337228,-1.3814485027493704
german_credit_data_mr_hc.csv,imbalanced,verm,2.358,1.0502089977423192,0.04567321190552784,-1.2385150365463313
german_credit_data_mr_hc.csv,imbalanced,alter,35.542,11.352670131696732,1.0247120249859745,0.6205294816308626
german_credit_data_mr_hc.csv,imbalanced,weitkred,2.675,0.7056010720462861,-1.8265175123978192,1.512587604157107
german_credit_data_mr_hc.csv,imbalanced,wohn,1.928,0.5301859080521656,-0.07383218019618004,0.4840305300600565
german_credit_data_mr_hc.csv,imbalanced,bishkred,1.407,0.5776544682460981,1.272575967002092,1.6044393724243426
german_credit_data_mr_hc.csv,imbalanced,beruf,2.904,0.6536139619157516,-0.37429485951351305,0.5018909846797865
german_credit_data_mr_hc.csv,imbalanced,pers,1.845,0.3620857717531923,-1.909444721297485,1.6492736936698598
german_credit_data_mr_hc.csv,imbalanced,telef,1.404,0.49094299569810507,0.3918678364389644,-1.8501438979806244
german_credit_data_mr_hc.csv,imbalanced,gastarb,1.963,0.18885620632287098,-4.913027374046549,22.182198459856195
solar_flare_mr_mc.csv,imbalanced,activity,1.150467962562995,0.35765828585559933,1.9573769873068356,1.8339632943017925
solar_flare_mr_mc.csv,imbalanced,evolution,2.4211663066954645,0.617129236591863,-0.5730546403906996,-0.5960666085883628
solar_flare_mr_mc.csv,imbalanced,previous 24 hour flare activity,1.0899928005759538,0.4032923760525903,4.389271962171604,17.62590884803991
solar_flare_mr_mc.csv,imbalanced,historically-complex,1.3959683225341972,0.48923381741499056,0.4258973251069313,-1.8212359158805598
solar_flare_mr_mc.csv,imbalanced,became complex on this pass,1.8920086393088553,0.31048128472966163,-2.5288087869547358,4.401209046838212
solar_flare_mr_mc.csv,imbalanced,area,1.0259179265658747,0.15894771638624333,5.973859733510475,33.73557343099833
solar_flare_mr_mc.csv,imbalanced,area of largest spot,1.175665946724262,0.3806727597287123,1.7064616369437273,0.9133243267848048
solar_flare_mr_mc.csv,imbalanced,common flares,0.2613390928725702,0.7602014698108933,4.24256561231035,23.324553773973406
solar_flare_mr_mc.csv,imbalanced,moderate flares,0.06767458603311735,0.35369456868878324,7.505988770211788,72.01466535455414
yeast_mr_lc.csv,imbalanced,mcg,0.500121293800539,0.1372993003895818,0.604291161361435,0.4590599900673058
yeast_mr_lc.csv,imbalanced,gvh,0.49993261455525606,0.12392434900413846,0.4166394134928298,0.5561109616052562
yeast_mr_lc.csv,imbalanced,alm,0.500033692722372,0.08667024770783191,-0.22099540133881013,1.60931957594235
yeast_mr_lc.csv,imbalanced,mit,0.26118598382749325,0.13709763089421498,1.444776165204374,2.2899705478348666
yeast_mr_lc.csv,imbalanced,erl,0.5047169811320755,0.04835096692671292,10.159632813962212,101.35473389753923
yeast_mr_lc.csv,imbalanced,pox,0.007500000000000001,0.0756826652050668,10.276883707764107,105.738712367983
yeast_mr_lc.csv,imbalanced,vac,0.49988544474393526,0.05779658638925979,-1.7916406496353354,9.501358534499472
yeast_mr_lc.csv,imbalanced,nuc,0.27619946091644204,0.10649052826089482,2.41303121845126,7.777761531779612
HTRU_2_hr_lc.csv,imbalanced,ip_mean,111.07996834492681,25.652935359860106,-1.3751876452693854,2.972373829378953
HTRU_2_hr_lc.csv,imbalanced,ip_std,46.54953156153424,6.843189410087773,0.12664107721753715,1.6895713844572424
HTRU_2_hr_lc.csv,imbalanced,ip_kurtosis,0.47785725810191076,1.0640397163731572,3.6384096640064456,14.639742115643553
HTRU_2_hr_lc.csv,imbalanced,ip_skewness,1.7702789980713487,6.167913247731734,5.181293444003573,30.166478770614447
HTRU_2_hr_lc.csv,imbalanced,dm_mean,12.614399658311543,29.472897150065084,3.6833021221361806,14.064720960232268
HTRU_2_hr_lc.csv,imbalanced,dm_std,26.326514703918594,19.470572330539127,1.8942541302358635,2.8259974583574654
HTRU_2_hr_lc.csv,imbalanced,dm_kurtosis,8.303556116638282,4.5060918589927725,0.441500865176134,1.5262093659905092
HTRU_2_hr_lc.csv,imbalanced,dm_skewness,104.85770870366203,106.51453953467573,2.734513559396398,13.494112985143797
online_shoppers_intention_hr_hc.csv,imbalanced,Administrative,2.3151662611516626,3.32178410615674,1.9603572090790138,4.701146248966736
online_shoppers_intention_hr_hc.csv,imbalanced,Administrative_Duration,80.81861053933592,176.77910747048233,5.61571901877419,50.556739045990774
online_shoppers_intention_hr_hc.csv,imbalanced,Informational,0.5035685320356853,1.2701564259834865,4.036463759943139,26.932266263273
online_shoppers_intention_hr_hc.csv,imbalanced,Informational_Duration,34.47239792772304,140.74929442219084,7.579184715734214,76.3168530930904
online_shoppers_intention_hr_hc.csv,imbalanced,ProductRelated,31.731467964314678,44.47550330493621,4.341516415550065,31.211706654188006
online_shoppers_intention_hr_hc.csv,imbalanced,ProductRelated_Duration,1194.7462199688268,1913.6692878719944,7.263227682561318,137.174163745452
online_shoppers_intention_hr_hc.csv,imbalanced,BounceRates,0.02219138047072182,0.04848832180626314,2.947855266695535,7.723159430769027
online_shoppers_intention_hr_hc.csv,imbalanced,ExitRates,0.04307279776650446,0.04859654055144408,2.1487889999009804,4.017034553345531
online_shoppers_intention_hr_hc.csv,imbalanced,PageValues,5.889257862693592,18.56843660780723,6.382964248998133,65.63569361316081
online_shoppers_intention_hr_hc.csv,imbalanced,SpecialDay,0.061427412814274135,0.19891727315262578,3.3026667472572897,9.913658870251838
online_shoppers_intention_hr_hc.csv,imbalanced,OperatingSystems,2.124006488240065,0.911324828710694,2.0662850419889858,10.456842606060313
online_shoppers_intention_hr_hc.csv,imbalanced,Browser,2.357096512570965,1.7172766755533244,3.2423496109563468,12.746732686523627
online_shoppers_intention_hr_hc.csv,imbalanced,Region,3.1473641524736413,2.4015912367436996,0.9835491595404776,-0.1486803000653314
online_shoppers_intention_hr_hc.csv,imbalanced,TrafficType,4.069586374695864,4.025169160452769,1.9629867319424952,3.479710597427194
page_blocks_classification_hr_mc.csv,imbalanced,height,10.473232230951947,18.960563916020515,20.370000945010066,659.6587545604509
page_blocks_classification_hr_mc.csv,imbalanced,length,89.56824410743651,114.72175750435375,2.104048249240844,4.203579984277553
page_blocks_classification_hr_mc.csv,imbalanced,area,1198.4056276265303,4849.3769500837225,19.523769953323416,484.7553927934599
page_blocks_classification_hr_mc.csv,imbalanced,eccen,13.753976977891467,30.703737215569777,6.717214250061098,59.00986276195337
page_blocks_classification_hr_mc.csv,imbalanced,p_black,0.3686424264571533,0.17775675011887618,1.6300828699882732,3.351892889885196
page_blocks_classification_hr_mc.csv,imbalanced,p_and,0.7850526219623607,0.1706612788075378,-0.8347174977898828,0.6919281142973563
page_blocks_classification_hr_mc.csv,imbalanced,mean_tr,6.219278275169011,69.07902062577114,67.42540616199001,4816.887814668209
page_blocks_classification_hr_mc.csv,imbalanced,blackpix,365.9307509592545,1270.3330819225291,13.529105536183874,251.7609964651436
page_blocks_classification_hr_mc.csv,imbalanced,blackand,741.1081673670748,1881.5043019415543,11.145073854000826,187.01853329826108
page_blocks_classification_hr_mc.csv,imbalanced,wb_trans,106.6628905536269,167.30836173990505,5.504535353195819,60.95793458783885
