vconst_corr,vconst_2,vconst_3,vconst_4,vconst_5,vconst_6,vconst_7,ah_corr,ah_bolus,slm_corr,efficiency_factor,tidal_mix_max,vertical_decay_scale,convect_corr,bckgrnd_vdc1,bckgrnd_vdc_ban,bckgrnd_vdc_eq,bckgrnd_vdc_psim,outcome
0.9617699902107432,0.9780237036697493,0.8592552082447572,0.6156460413076641,0.61583657991232,0.35347209129128654,0.8340908745613791,0.09496606325860628,0.22904936060105544,0.9551862219796501,0.577038119784104,0.7850474687628886,0.5311273295476391,0.17313086747900946,0.5445849625467315,0.08079474409573317,0.7334654872457564,0.5314291251478651,0
0.17232581791120136,0.011670549571909406,0.6240866605138244,0.5193968501992411,0.2540844307406794,0.36769765780209307,0.05139641574550812,0.5191346463915323,0.37026909273291225,0.8538854030915789,0.3467863475661357,0.9494531590427169,0.5982383237137484,0.4274578175792724,0.4012707139613879,0.8225374261268366,0.5999129002410769,0.1355003822192341,1
0.3965835353567989,0.1999404313038584,0.9697565467704218,0.8380711122328317,0.6102866634640819,0.2450233280097993,0.7881413052882688,0.3563588483974621,0.1225656376636756,0.5093503888748484,0.403739639189478,0.8674337804206224,0.5001009670510195,0.5887375226672177,0.014288484954285604,0.8957120145992408,0.5624168334712798,0.02820325012555679,1
0.05126891843425041,0.30995357305886573,0.9107693247789602,0.7202419922851038,0.4331379520044233,0.9999999999999999,0.22808253460272096,0.7726757440370353,0.5934339835492675,0.10738994269340761,0.21480096795511688,0.050807959881974715,0.2933265507213106,0.7513759271893401,0.9232044348196733,0.6078865678318658,0.3182801974527979,0.7190277679576444,1
0.814936969632929,0.697017601275952,0.7037551989431126,0.9778678629431202,0.9845113025169399,0.030763779812477403,0.9396172973403671,0.7458849214423771,0.7535885310267151,0.41152936976318005,0.5865172993338978,0.9437392893718501,0.24709148711984802,0.5491925959506248,0.22952069109358175,0.6931007588066269,1.0,0.6471937950667198,1
0.5959373882007479,0.7920703440019476,0.7952626263166122,0.43054626236339255,0.9176766660012995,0.9003113317026865,0.7293166080311362,0.5609118461885751,0.6597191992184541,0.8353076994196291,0.6446475005891086,0.44457386634904206,0.8218447125510598,0.8779293470839425,0.23809670507492242,0.4141494847183931,0.37885310513985615,0.9733782687958508,1
0.4534268157256312,0.22659620203388622,0.8703226649498941,0.8411913155375799,0.13274518584418313,0.9540446201605495,0.17548406918514803,0.022897806580241743,0.14247913078167834,0.6739249255403784,0.08289315636025353,0.43756971919592974,0.2309461054155398,0.42319319362868946,0.5788017118138528,0.13990085839332736,0.5391821203499164,0.620506366945518,1
0.35870123791464736,0.5395183171603997,0.4082146550911517,0.39105093431895144,0.6613922954230024,0.7322423423733718,0.4133059792274804,0.6788887051768754,0.08955445814840622,0.45681266863839814,0.9710939387674252,0.11588294771940297,0.8955093992601199,0.895201119707624,0.4120272319892493,0.0668413491974592,0.2549628799587005,0.14652760429320294,1
0.7957554665841529,0.12826300504420973,0.8832209855901875,0.5315796722059103,0.5471859195754892,0.6282147511831864,0.689083361481906,0.943042745491172,0.4660112499208542,0.09653777619115149,0.43493177235615427,0.7317169009575978,0.870257219986845,0.8526248801778094,0.5260750015024438,0.7873849987062289,0.6309596550610048,0.7411105793413444,1
0.5008801185940919,0.35964211988915223,0.9406738338817902,0.14866158001729962,0.5792906007581258,0.29800823153790595,0.9061470346789581,0.7663075987564731,0.023791900243273684,0.6082409602075358,0.31598068082471564,0.8443444012439537,0.3845784702612033,0.6001197403686552,0.9422419025949013,0.9843534878721968,0.22503891071694376,0.6928021694413395,1
0.02907516624566071,0.6759027496888311,0.023818476483363868,0.11234316510132364,0.8344246961068893,0.26861102353693833,0.9371211811756037,0.5780072867267192,0.729552339632396,0.8465773447743092,0.4196297240809989,0.2860325127696404,0.7836745788581128,0.45472448779530517,0.4508355909437885,0.9116391773640086,0.8276346154933878,0.12577522327100812,1
0.2948094936215873,0.8184907574127676,0.5489009962724811,0.9855152177220502,0.4752207785859014,0.6740261229353881,0.19456580694670098,0.2704380600854892,0.45350146459442336,0.7252340613445375,0.6532434306442944,0.09824572924180286,0.3691438801737686,0.25022737107235765,0.42602270494536415,0.382202982958584,0.7763103307112093,0.5619165641328677,1
0.48409749513076517,0.27174757864218263,0.28767192217593723,0.42392583284654617,0.8265909321778369,0.6885483464269977,0.3141893331628726,0.10707150115807941,0.7624424033112941,0.720744770226865,0.984889875312508,0.3452496744944426,0.14428179645358516,0.9617957999404738,0.020861929442252115,0.1272860281196737,0.9788511901906976,0.8777951170463466,1
0.7745278454590147,0.02816029770456907,0.5012263422844087,0.18024289880267338,0.5020098058214805,0.01674509098054658,0.6831136475488316,0.23956877469264645,0.6958312759552555,0.7625436538848609,0.11825709535021499,0.695322900795405,0.4898687940078203,0.35257708045203034,0.5279063059586373,0.7796497557772504,0.3091801712795907,0.26262513345533667,1
0.4203764091085469,0.3711028916242631,0.7431995247017568,0.06133671401790985,0.18866269525797608,0.8484922617746758,0.8745935611571698,0.14378067973301373,0.15399760579560415,0.3526948399068889,0.39288918525520644,0.6348584296615757,0.7900562066179037,0.8560991270893695,0.6022361994626529,0.16835060093217527,0.5347908702811047,0.9878503079199904,1
0.5315857776883335,0.14732287925767676,0.3449154606472731,0.08354371896907638,0.7375606766168391,0.34599041423543825,0.168598175621309,0.691612272975642,0.09474409395977076,0.18184031632186304,0.37133191993417985,0.48118242690599555,0.5076076992568099,0.8236949720271634,0.14620640871495547,0.5968030822016386,0.3717115578863392,0.19970426011021744,1
0.30499625952012965,0.23949231877634883,0.8319858431747174,0.020105075712711577,0.9996049586839194,0.2949260824171102,0.7156300985801395,0.4159982505500503,0.923781155843352,0.13779475356426163,0.06886968723457552,0.9836728376244902,0.2053423744175977,0.1922314042662199,0.501191699477592,0.181525102569717,0.6914961374763821,0.6159027738299625,1
0.2499924720629282,0.7351340183514711,0.9392526494976705,0.8948447814533241,0.23515373947792023,0.9852294947987443,0.5313199965282296,0.3988698981290922,0.1935716343705004,0.8984908657368605,0.7359633813492502,0.8909666853633662,0.9808931088560264,0.8283865958314374,0.44257233008686686,0.45279421620560784,0.7703676695478213,0.4358679377437655,1
0.38413704469693705,0.883973433899901,0.028181474842592674,0.3590383884741293,0.357207182724298,0.5275514848176137,0.03186823408514776,0.5915173256048262,0.13509316951564804,0.04625078008117614,0.6624179478064547,0.3379865498461033,0.30574125991818535,0.02431884598615104,0.030218039417328126,0.3393852251111713,0.5767865571073526,0.7597660623008576,1
0.7156679229862086,0.32825623741534604,0.576586048425091,0.020416703555687567,0.3842194814184432,0.8249685425285918,0.71639483704497,0.3254840601594515,0.8566430596023372,0.3976096052560431,0.8356525899367911,0.4684219668296088,0.0035263664064528618,0.6816154882646831,0.11368349715732139,0.5671938874985186,0.5594958854101391,0.8029963897884572,1
0.6790108718309499,0.11417079872609924,0.5295011926208767,0.18720821917672564,0.41816432263162195,0.3339654951373451,0.13450116854955946,0.12011969574826167,0.5325758825671668,0.9677342762723036,0.15840798071406856,0.47521460818556593,0.14217502072146354,0.1622025145411238,0.809612487010131,0.7707136455129208,0.9366688348571417,0.40231711746667004,1
0.7431820501444502,0.4200284917716844,0.43205465839535423,0.6872733758175071,0.042300212772558174,0.04148729033713601,0.9878289511453912,0.8696704186944382,0.4133749173292258,0.52995252373517,0.4224530483967724,0.18182576540135464,0.8995203641469488,0.7291969256211079,0.15771981414307545,0.8774610377030229,0.6192994763856186,0.21823826425993476,1
0.014301635673270755,0.9455820807231328,0.24529000075230545,0.6815587216791835,0.9679953002341856,0.450816618804573,0.5918375484426005,0.2726817052021857,0.6773570653970291,0.7563176006569547,0.6197460113743419,0.9112241866369974,0.7034620668654397,0.7631659185656959,0.37680460873949634,0.47800103292136464,0.35267607343702706,0.32803866832664325,1
0.1983119513104434,0.4354800188691917,0.6690325893752377,0.9982747844408791,0.10843781079126733,0.03455606735866909,0.2613683583288746,0.9940116391937396,0.701689915233875,0.4096968733454048,0.0,0.3094406919895852,0.7330992821849375,0.6989045999455948,0.14281651279487043,0.2497349047668052,0.12900915893298004,0.8236280724750674,1
0.49302472489518795,0.23570677104989374,0.6375546285327073,0.5421585671329122,0.06813613526623444,0.8627477099033858,0.4553274170447912,0.0589750635811283,0.3815246547668199,0.34785335677071016,0.3332327716777395,0.2978562800888589,0.7651834538211427,0.06220118954515896,0.0,0.7470033963390985,0.6714951471117603,0.005439481996624257,1
0.9430976455373209,0.7591551445242362,0.4760496401468052,0.8346891816323607,0.09256862184817526,0.1610822773643279,0.8286987739538063,0.2150899825632538,0.39172414409527995,0.6498019000470632,0.8180313269114842,0.01565754821950501,0.3941094079422583,0.6220221282227575,0.06760396358907413,0.5935141907073915,0.5558206303476341,0.10261203545707151,1
0.4036515140968493,0.6241984694264918,0.35211330181203276,0.6929785451760487,0.21432557445611,0.8168313963010815,0.43576428958916785,0.2203431610511524,0.5750807499861784,0.25546857207301454,0.5453958748200269,0.36006751543772203,0.05140372458119809,0.9206954759628166,0.6772059087776938,0.8309310824575425,0.299390319003355,0.1215308444118796,1
0.12261296349280773,0.6043943024930964,0.4922539966560275,0.115673550081555,0.40372841273566434,0.5929594788485303,0.6564686342012285,0.182341067315239,0.6556192467581957,0.5583508549160778,0.6004857442015047,0.033859853205411586,0.74747189532085,0.05286256103033291,0.9518713795935039,0.7441788174386019,0.3866528946469871,0.7847400063193997,1
0.809910575436531,0.25110932196508107,0.5544882563444716,0.054762144676751244,0.5694808717965955,0.05356682952506284,0.4741592392696615,0.04392590305278124,0.15228529496765308,0.2171510029462171,0.35674094999200473,0.3830442197006082,0.2152211537479544,0.7171422509090011,0.32441919856317775,0.7149469017461565,0.46123644998185176,0.5221788787536574,1
0.9325038689241234,0.5342252832643795,0.07137739572747827,0.5082570396170624,0.7980200815987026,0.8573243266887473,0.5328249697655463,0.5000202206769141,0.8678435529772777,0.5140500414394206,0.5005459400274945,0.4106474672697082,0.5498600250599932,0.11571385692772587,0.9019990328170222,0.2741675653987955,0.6446927792124666,0.03855010181055948,1
0.31996787984065395,0.49981674457555075,0.54294487276144,0.5794514859253818,0.9400680859121128,0.1877140029327049,0.6430245750331375,0.10165409484936545,0.6107956361600552,0.37983627246990614,0.8781050306235588,0.6828510359699389,0.9314608054960286,0.9884154040553438,0.135823357540124,0.12765815043220197,0.6484657845623323,0.38450311678674093,1
0.6759876402882449,0.905763108345194,0.9671079023399748,0.7652223552206039,0.6339141568672622,0.761367805444135,0.21344750346300334,0.25550214416363387,0.6660071818727008,0.367260444331054,0.7478396187966463,0.9370070154543823,0.959202827790534,0.41892358715582,0.9878230363256584,0.9582614132182381,0.4853323697491733,0.2063367949986204,0
0.1326434616827072,0.9626586442508387,0.5151046237040661,0.8210894596685766,0.28833798900005236,0.530223398314578,0.7966024528828618,0.8451584492072689,0.034115202751207066,0.46333050113283497,0.7762359527827914,0.776739043554011,0.12335750039887829,0.7397304129157504,0.8846101373804205,0.20286510725598939,0.03208768863281405,0.6888901024929341,1
0.3661466793089887,0.1607219267427538,0.5596823851576278,0.8898620703016757,0.33471888433731706,0.08973942699422084,0.46433300822218515,0.653626485413185,0.5412606090033084,0.4747758951357249,0.3733051635838086,0.7109018162066383,0.6140820489872529,0.8845522943920516,0.8763018795758667,0.5504616174210759,0.16639752432586227,0.5378292378179228,1
0.11552221796824179,0.761658760941428,0.34392563507990265,0.7784104413573847,0.1579022245986475,0.6664449170751893,0.5748019821321851,0.044470518426870095,0.7756499634293698,0.49683306475658146,0.39434386644216096,0.06688899835645289,0.05668675847139747,0.1509450333676379,0.6140860573824821,0.27175316279426676,0.059805638846051674,0.5953615220886519,1
0.8627733530116953,0.3901809984915448,0.5998297595944042,0.8557958647531184,0.7720802411516104,0.06044376853423855,0.30272539258281694,0.7201863309656622,0.48992667157579084,0.6041953107951332,0.5307671988842123,0.058834901513135154,0.6074611836024972,0.2071191477683711,0.9620648528568613,0.7938361254401571,0.1904426577037277,0.8438334741558963,1
0.728764662207464,0.7837685039267335,0.9615803836086896,0.05323425351327757,0.42225192143763846,0.18971583755287355,0.7682711691453618,0.8993194028402183,0.942613045566404,0.6959551583899892,0.013841908483305408,0.8504856697301333,0.26890454196721514,0.31568285158095105,0.3652302582179677,0.7342385320432807,0.4460600244857458,0.002923107062312419,0
0.8928115705622794,0.8349372370985938,0.7333601789424404,0.3747010329671391,0.7207967075958132,0.9419615441818393,0.2211525484723539,0.861692162756849,0.8687965924079255,0.8307203492317604,0.9898240749569861,0.5760425571676245,0.44230955973854635,0.3241309602748522,0.008378057859766709,0.9500476752701482,0.8456261163440694,0.6394194564252073,1
0.34721176219294503,0.021217453398857576,0.6663895021621904,0.9692572285463634,0.377993123907556,0.3370191000989933,0.8216172279858163,0.9129559169958769,0.7905023867125026,0.8272425133234211,0.49223991431727143,0.5677812745148956,0.6355601420492295,0.06708077647081832,0.5141371879010443,0.3195683121432851,0.43018876331074957,0.30476525554067496,1
0.4667142757019238,0.9265874773238391,0.6051088974860689,0.3033918061604112,0.586200468866456,0.5429947949837668,0.8954218877143547,0.9745061187696212,0.24786077325429917,0.7767161849532886,0.4872929225682859,0.36677872928950334,0.0933740103747881,0.44036550832913685,0.3559425971677489,0.6966063289760165,0.8903689935171654,0.1801929751705558,1
0.6026323617263537,0.8228865212466472,0.9160411132230333,0.263570899290788,0.02628549420951598,0.6929554746996911,0.9727337142137391,0.6731600600291985,0.7252257600467702,0.7385142334210032,0.514661550123673,0.2440932408694061,0.037484784600482574,0.25626841211946116,0.8181048851526226,0.6687117052937014,0.07403342683483975,0.4671054094441458,1
0.6349368330061902,0.5815284681262115,0.05257383807613021,0.2932158094932688,0.2990960756150709,0.5355232476980598,0.15270226482836216,0.6392195478892263,0.5574823469130996,0.5343278814330866,0.26997644719038727,0.7562802569420334,0.9357556323044607,0.7093327904707014,0.5893066091060162,0.8043838775047614,0.42408888654301274,0.2566369470692176,1
0.6852830063250701,0.46762661909998404,0.7104261414812129,0.9665528068935804,0.6742303071044788,0.13096277541446352,0.7082220717109865,0.6198874948164134,0.5242307849293477,0.2243522645342592,0.016458568176861112,0.23706580190780996,0.6848970304217488,0.3140654169539497,0.24967627883203636,0.04589852167239594,0.7451966407511849,0.7633544215664172,1
0.8970575413322692,0.19422135257064488,0.4616282136892526,0.7101144961458354,0.8810439437754126,0.32375962228832295,0.29690880133316505,0.9490517031473593,0.9885250446702301,0.16421627861044746,0.6772698632741831,0.19941495725562788,0.07642708074030836,0.1220256457691814,0.7566014694254739,0.22050157795766187,0.32796841489343714,0.5563968063611643,1
0.13694724400574287,0.45101570146070924,0.6297140928187953,0.23887018162930462,0.9911993319097251,0.3574743799290372,0.31039332151296944,0.5955466945689868,0.21378418748193814,0.6860623659977081,0.6898603015446398,0.7209705285468879,0.17249326775405724,0.3633322563972558,0.428398037181583,0.9194209720894286,0.7511629615258059,0.15753309516342273,1
0.9654170610850971,0.8680906026229936,0.4370471778602152,0.06835095271615023,0.14429265074287084,0.19946848445900217,0.7005520257985896,0.36677111002680446,0.9672800208570117,0.1262374220891986,0.6869350565914208,0.9736796723869809,0.024738218397196088,0.3425564871228883,0.09917071454821318,0.20710013242336608,0.0002459706752721191,0.9494365269371479,0
0.4406155118488138,0.2856551873653551,0.7516862872730111,0.883727124118968,0.9256237468783685,0.7792669196519235,0.978798864321191,0.30473288713203234,0.20422575730717113,0.712033020419478,0.007356699683299168,0.20088666218133863,0.08586238460368192,0.48784447157656846,0.9329709338638126,0.727058728131736,0.855764184688871,0.07156506850623398,1
0.2243315635671827,1.0,0.6617000320739,0.7972494074355206,0.20118700935790393,0.6475446382327978,0.5572010498168253,0.4741726957408133,0.013918461442899453,0.0581313528111873,0.16734486747686375,0.5543149073680481,0.2655525209963112,0.1814968693395629,0.2773024616145794,0.6557966955717698,0.5299306018000881,0.2942586057633102,1
0.25880774619703567,0.7184282239041472,0.23748779489484204,0.2559652237114517,0.29018866015439343,0.2794972535279433,0.3837945407444918,0.06495270921682336,0.8861671036930935,0.42978080567804594,0.7233414660576759,0.5235888645888602,0.6933603567754627,0.5776288523580843,0.7513039887764875,0.8112442029900885,0.9306746716506031,0.05447767831047537,1
0.5224342742209563,0.5607881222301384,0.04727942661222597,0.810702381456967,0.9318960864229627,0.7889114310611228,0.06471574996301994,0.731042093063911,0.7835869382662384,0.20093275893590892,0.2788200724479528,0.3725139891714615,0.4129028559387231,0.6465134342558181,0.679471749376148,0.9023699050567767,0.8044321518294205,0.02492330725194644,1
0.6168081247850633,0.7419790166229401,0.7827589302931585,0.03158379342507975,0.23934643749890616,0.14976919033782712,0.402923320768023,0.9391817237178121,0.06020472721461845,0.032147329249807025,0.6336417655532979,0.31929020684718457,0.9953756691117409,0.4073428998189062,0.38572980127800083,0.555554018426382,0.45574399204444516,0.2503659968775068,0
0.10856773874265833,0.8060041832304349,0.38804642998672667,0.25104624658404934,0.3927004885100643,0.08837766822821115,0.33719968108974924,0.017354615228879062,0.6008629191954773,0.5393000465054784,0.07583895803332412,0.35073568463057886,0.9038749566959623,0.13366957975395577,0.2565101759811832,0.43094682674620716,0.8867735583640015,0.943618221769838,1
0.46718241401651855,0.4471164875424791,0.5660417855350136,0.36117423052060055,0.6524067533871216,0.8038339731155419,0.7503035634369636,0.9565406837199466,0.5342392015553735,0.8757087170276902,0.44401835055304906,0.12812481960852573,0.9097535219260606,0.35721989579286767,0.8961571007200043,0.7573803721704472,0.7647243187814343,0.7788424710123323,1
0.663434626628033,0.26555171440672803,0.10416870927335535,0.924151259568059,0.23224423516207945,0.12011147286287957,0.017718589260611834,0.36757139381853765,0.9393676850470958,0.5945210671445327,0.5930932264254892,0.41861145950454776,0.3312838379125169,0.48040516270890293,0.19421145828471814,0.764882790880671,0.2199065196729192,0.23329441328574593,1
0.1659312239679368,0.2792138092515005,0.0678348165639511,0.735522019717208,0.5342901272716245,0.013437510326927415,0.14181785442328923,0.579405564392282,0.8974634729766168,0.8655362804494859,0.5504072172777499,0.5059476893838097,0.7534538056237592,0.3330097117090345,0.7680725140624449,0.10759618089114185,0.6028156456755199,0.9033835174048741,1
0.5430456132372579,0.21580952890650437,0.2699391884661942,0.6106996774310155,0.32167872163285544,0.5731982136912898,0.2087192814474301,0.14717058863598156,0.9520554889816868,0.018066240850748205,0.36496619415254533,0.21300772493585382,0.3260243021701076,0.3813772374653557,0.12478116007549539,1.0,0.7272329693205357,0.814859879973913,1
0.31031678567428655,0.5511430714338604,0.3300150804787429,0.7010409705497558,0.45120675115404646,0.0007417638567409376,0.5136186860666397,0.2473507174052633,0.08355795857938803,0.29321322103729225,0.9817806185471963,0.8573405700871575,0.22138216452618706,0.5724680742954258,0.21737983535137503,0.5033448504007946,0.3368039524766831,0.550368876827347,1
0.5544916229131284,0.640384360392285,0.17853918458225987,0.9459103316331255,0.9664268694357796,0.9105384473699966,0.2853718213457545,0.1371707318421925,0.9336248192356302,0.4498236601864012,0.9312737452126791,0.26841714409764666,0.7178671190694021,0.7687528010518981,0.7767064984469377,0.9719971468786048,0.5919142240662892,0.8525765013667715,1
0.060130770411818274,0.03164936919872887,0.2741907847252415,0.3354857288848833,0.05865195557659833,0.8783649268315545,0.6991757409451183,0.4048415209894097,0.862240534495609,0.15493102018186106,0.8887714537366662,0.2100086499601284,0.5760932151135486,0.6516007700001374,0.2097752139851699,0.5777558430649067,0.6531965837831489,0.19116380398031563,1
0.8377868155162956,0.3483693202344234,0.13834765328432588,0.9126040594156454,0.7244019429053388,0.4371800849826712,0.4422265463436715,0.8935727624972476,0.27428553188915167,0.5723911602214331,0.5694271957826722,0.5941436299389922,0.68198238577878,0.519322293622844,0.07244939648487503,0.12018066312303884,0.5165604541997565,0.6601536143751726,1
0.2713351946575545,0.6532163097492272,0.9945208684751154,0.7812233986588636,0.46276832306093996,0.22593925243468263,0.5694616988135248,0.5240924003338993,0.2212380753125097,0.15028356400241907,0.45968919582144874,0.18905597083995226,0.6745863896860917,0.10733373073452458,0.534845717474502,0.7118225629185623,0.8320004023034733,0.8984772293737041,1
0.023535891130928514,0.7890300891030274,0.3927099042123569,0.8638540629521003,0.8160798975497766,0.632708772134521,0.46814590745681417,0.5292152857137468,0.9822550218338554,0.6490582937854514,0.3841117956058693,0.1750725608673102,0.3442329716208606,0.7007520708782478,0.30168003124053755,0.9417919249856628,0.31648483452700815,0.7019299284129241,1
0.27373312508465397,0.6082611197460757,0.16759131887462778,0.6772915781082015,0.012881805525842558,0.8214430243252303,0.5399595891321035,0.4940566572357437,0.17825701868067653,0.6116129166603985,0.46533434073540797,0.904209777882336,0.6326723824031535,0.09684297641478305,0.5428080829032833,0.16331408054956006,0.8168849474993998,0.7120788888603982,1
0.4986330743079863,0.5179776002940208,0.01470611324733907,0.03752272082562159,0.804054021721883,0.7438001532484925,0.9054633650686271,0.037848345664470026,0.2693167210481118,0.6612794467505173,0.141610966027487,0.8060143551737681,0.4787447523739408,0.9800944143552731,0.7280623101336962,0.3480301334797566,0.9895370388906746,0.4479468858401552,1
0.2882824790726128,0.9445444996765993,0.798723437861049,0.8053479269960757,0.6330548567165003,0.2208154920883806,0.42387544603319927,0.56429884588667,0.7989653253445455,0.10193279544039678,0.8537402105121182,0.9863369926305474,0.06565006164818223,0.3949728050744951,0.69307673664528,0.1881422191816148,0.9062181414934574,0.35002383738345116,1
0.9074297625599389,0.8463189521831883,0.03280422522550235,0.3826213593868195,0.6460133540706887,0.9354344183630868,0.035707392950837934,0.5503204911423052,0.2158556634783558,0.9232819702738623,0.3530673429136445,0.8302741138592526,0.8671834155198344,0.08179641990301728,0.3672797717289602,0.5381872195526001,0.08743627130124078,0.27220622987203286,0
0.7913087638414658,0.09481102564527887,0.3760824439768775,0.3228511184150722,0.27130564316517514,0.9183444927895261,0.09251064068440153,0.6731177663613859,0.9135039838384295,0.32056804154934504,0.2364646800735132,0.4032211273631681,0.620818825116742,0.5009151998010088,0.9993262506853067,0.1605302744910624,0.2648730761598451,0.47869241163715626,1
0.6446318667963427,0.9701140401939015,0.8168350903539413,0.5616523194625723,0.7787382931519584,0.45538925082571874,0.9189723245764702,0.811073680978006,0.2530035934113464,0.41833534350617785,0.780855785408499,0.014166198136985468,0.43255817170810595,0.7720954698678753,0.5221152340539527,0.07659358673274425,0.1728031603811648,0.8476117247983171,1
0.24400220756210217,0.17583289262392934,0.2914791727191001,0.3973096677244522,0.49375369730357643,0.31441698023669806,0.8538307101957198,0.5055870553286236,0.7705068213216353,0.8699377338337553,0.955411721072001,0.8160314684966449,0.3344725021370024,0.5044640511849291,0.38074339510667593,0.7026479127103042,0.34288652143506876,0.7091901616871001,1
0.8057494371959055,0.06825540310291038,0.31376862611708384,0.13586161560872487,0.029110231236347536,0.37854676403168414,0.8875654045561467,0.16477661967414206,0.4318653189887359,0.06716010741450057,0.8914490294999186,0.43188077801183034,0.07763352075899294,0.7328289587556412,0.4930535008088488,0.5678643335304668,0.0468746073444644,0.3201198739146713,1
0.6719929511816431,0.7305524902976321,0.9514841120734153,0.2733159310254963,0.8220790801288044,0.9932863423303163,0.04153362677804774,0.11501108590885495,0.16611880167294069,0.007523764011564562,0.8237773389601478,0.5334935016872863,0.6044589938288859,0.07411748370018321,0.2404918725858354,0.4388382660419621,0.8666873851914437,0.1088223177873537,1
0.5796952233114436,0.5098226325912171,0.22133963337715962,0.5559038911121249,0.6894937272887437,0.07623882633978792,0.24588974948960643,0.26530977203970507,0.8956682849990827,0.5438720376210636,0.5105338433448487,0.12677514906830184,0.6677386335180908,0.9439441836535616,0.6070430034514449,0.9918351924732265,0.1881514828919576,0.9075005238733023,1
