Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_False,Weekend_True,Revenue
0.0,0.0,0.0,0.0,0.00425531914893617,0.006174429455046749,0.0,0.333333335,0.0,0.0,0.0,0.0,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.02269503546099291,0.0063737306589754725,0.09375,0.129166665,0.0,0.4,0.0,0.0,0.375,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.004384626486431932,0.0,0.142857145,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.0015318837635305857,0.0,0.333333335,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0010629397542865288,0.0,0.5,0.0,0.0,0.2857142857142857,0.08333333333333333,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.07407407407407407,0.01559396837072453,0.0,0.0,0.03262411347517731,0.02607774374220195,0.041666665,0.08156317999999999,0.0,0.0,0.0,0.0,1.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.01843971631205674,0.005236020388180524,0.0,0.03846154,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0005002069431936607,0.0,0.5,0.0,0.0,0.14285714285714285,0.08333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.028368794326241138,0.04660000830159074,0.0,0.05,0.0,0.0,0.14285714285714285,0.25,0.375,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.011347517730496455,0.002128484753589907,0.0,0.041666665,0.0,1.0,0.14285714285714285,0.08333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.16666666666666669,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.001641304032354199,0.0,0.166666665,0.0,0.0,0.2857142857142857,0.08333333333333333,0.0,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.00023447200462202843,0.0,0.5,0.0,0.8,0.14285714285714285,0.25,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.007092198581560284,0.0024385088480690957,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.14814814814814814,0.01900698786318499,0.0,0.0,0.04539007092198582,0.0177486623281083,0.014285715,0.04761905,0.0,0.0,0.14285714285714285,0.08333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.001187991490084944,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.0009847824194125195,0.0,0.25,0.0,0.2,0.14285714285714285,0.4166666666666667,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.037037037037037035,0.0017653549098933432,0.041666666666666664,0.0,0.06382978723404256,0.0247407043543677,0.21739130499999998,0.25410628,0.14976560109491724,0.4,0.2857142857142857,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0005471013441180663,0.0,0.5,0.0,0.0,0.0,0.0,0.625,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0012192544240345478,0.0,0.333333335,0.0,0.0,0.0,0.08333333333333333,0.625,0.2631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.011347517730496455,0.003274792331220997,0.0,0.125,0.0,0.0,0.14285714285714285,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.014184397163120569,0.002870979434892997,0.2,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.019858156028368795,0.005947773183912122,0.07142857,0.142857145,0.0,0.0,0.14285714285714285,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.07375886524822696,0.03261103632061186,0.07692307500000001,0.10176282,0.0,0.0,0.14285714285714285,0.08333333333333333,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.011347517730496455,0.0060650091862231355,0.125,0.28125,0.0,0.0,0.2857142857142857,0.08333333333333333,0.0,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.07407407407407407,0.00529606472968003,0.0,0.0,0.007092198581560284,0.004658177158490965,0.0,0.142857145,0.0,0.8,0.14285714285714285,0.08333333333333333,0.875,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.0009847824194125195,0.142857145,0.357142855,0.0,0.6,0.14285714285714285,0.08333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.012765957446808512,0.007534367081854514,0.0,0.11111111,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.2631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.037037037037037035,0.002648032364840015,0.0,0.0,0.06524822695035462,0.06384506896955953,0.0,0.00897436,0.0,0.0,0.14285714285714285,0.08333333333333333,0.875,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0003438922734456417,0.0,0.333333335,0.0,0.6,0.0,0.0,0.25,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.021276595744680854,0.004848360007205437,0.0,0.033333335,0.0,0.0,0.0,0.0,0.375,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0005314698771432644,0.0,0.25,0.0,0.4,0.2857142857142857,0.08333333333333333,0.125,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.0013755690937825669,0.0,0.25,0.0,0.0,0.42857142857142855,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.03120567375886525,0.009726680325070479,0.015151514999999999,0.030303029999999998,0.0,0.2,0.14285714285714285,0.3333333333333333,0.0,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.019858156028368795,0.0034764382551959417,0.085714285,0.285714285,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0012505173579841517,0.333333335,0.6666666649999999,0.0,0.2,0.2857142857142857,0.08333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.015602836879432626,0.01251819980179947,0.0,0.01818182,0.0,0.0,0.2857142857142857,0.08333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.6,0.14285714285714285,0.08333333333333333,0.25,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.01702127659574468,0.004144943993339352,0.055555555,0.130555555,0.0,0.2,0.2857142857142857,0.08333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.000453312542269255,0.0,0.5,0.0,1.0,0.14285714285714285,0.25,0.375,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.0025010347159683034,0.0,0.375,0.0,0.0,0.42857142857142855,0.08333333333333333,0.125,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.002120669020102506,0.25,0.125,0.0,0.4,0.2857142857142857,0.16666666666666669,0.0,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.2,0.14285714285714285,0.25,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.6,0.2857142857142857,0.08333333333333333,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.14814814814814814,0.016476645825671203,0.08333333333333333,0.04707036038244668,0.05106382978723405,0.015611797379379651,0.0,0.073682335,0.05375629693529549,0.2,0.14285714285714285,0.08333333333333333,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.001625672565379397,0.0,0.25,0.0,0.4,0.14285714285714285,0.4166666666666667,0.625,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.07407407407407407,0.004707613093048915,0.0,0.0,0.02269503546099291,0.005966320042966313,0.05882353,0.232843135,0.0,0.6,0.14285714285714285,0.25,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.0026417179187415204,0.0,0.083333335,0.0,0.4,0.0,0.0,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.011347517730496455,0.0062650919635006,0.25,0.604166665,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.4444444444444444,0.0822115974108128,0.0,0.0,0.059574468085106386,0.024284786562392156,0.045,0.098333335,0.10589367657135017,0.0,0.0,0.0,0.25,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.019858156028368795,0.01104363141769754,0.0,0.035714285,0.0,0.0,0.14285714285714285,0.08333333333333333,0.5,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.375,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.1111111111111111,0.025842834374402355,0.0,0.0,0.03829787234042553,0.012479121134362465,0.0,0.06321839,0.06334530812746439,0.8,0.14285714285714285,0.08333333333333333,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
0.14814814814814814,0.012945936005884517,0.0,0.0,0.12765957446808512,0.10866952419793316,0.01075269,0.07506517,0.0,0.0,0.42857142857142855,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.6,0.14285714285714285,0.08333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.025531914893617023,0.01409958321127131,0.0,0.037037035,0.0,0.0,0.14285714285714285,0.49999999999999994,0.125,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.2,0.2857142857142857,0.08333333333333333,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.4166666666666667,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.028368794326241138,0.0030853042152404865,0.125,0.2625,0.0,0.0,0.14285714285714285,0.4166666666666667,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0006721530799164815,0.0,0.5,0.0,0.4,0.14285714285714285,0.08333333333333333,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.011347517730496455,0.006669425909769858,0.0,0.0625,0.0,0.0,0.14285714285714285,0.25,0.25,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.002110248041598256,0.0,0.333333335,0.0,0.0,0.14285714285714285,0.25,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.02269503546099291,0.009196513069654067,0.0,0.125,0.0,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.37037037037037035,0.295893098050754,0.0,0.0,0.05106382978723405,0.03300336754023368,0.02173913,0.07246377,0.03162122298359608,0.0,0.14285714285714285,0.4166666666666667,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
0.0,0.0,0.0,0.0,0.0028368794326241137,0.001187991490084944,0.0,0.25,0.0,0.6,0.2857142857142857,0.08333333333333333,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.003251345130758794,0.0,0.142857145,0.0,0.0,0.42857142857142855,0.0,0.0,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.005673758865248227,0.004220496083196512,0.0,0.083333335,0.0,0.8,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00851063829787234,0.0006174429455046748,0.0,0.1,0.0,0.0,0.14285714285714285,0.08333333333333333,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.01702127659574468,0.005861800115550711,0.083333335,0.291666665,0.0,0.0,0.2857142857142857,0.08333333333333333,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.8,0.14285714285714285,0.08333333333333333,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.0023447200462202843,0.285714285,0.42857143,0.0,0.0,0.14285714285714285,0.08333333333333333,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.00425531914893617,0.0021571424425226617,0.0,0.333333335,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.009929078014184398,0.005275620103995639,0.142857145,0.11904761999999999,0.0,0.4,0.42857142857142855,0.0,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.02695035460992908,0.009692030572755287,0.0,0.039473685,0.0,0.0,0.0,0.0,0.375,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.07407407407407407,0.01059212945936006,0.0,0.0,0.021276595744680854,0.0026393130769470216,0.0,0.05882353,0.0,0.4,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0008128362826896985,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.01843971631205674,0.010148729933390131,0.0,0.07692307500000001,0.0,0.0,0.14285714285714285,0.08333333333333333,0.0,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.03829787234042553,0.014464317440162305,0.01851852,0.12962963,0.0,0.6,0.42857142857142855,0.0,0.25,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0005158384101684626,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
