mcg,gvh,lip,chg,aac,alm1,alm2,Adjusted_p,class
0.04012841091492777,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.07467532467532467,0.06285714285714286,0.07503607503607504,0.5501601893736726,0
0.05457463884430177,0.0642857142857143,0.06857142857142857,0.07142857142857142,0.06168831168831169,0.03428571428571429,0.050505050505050504,0.5946605703909074,0
0.07062600321027288,0.038571428571428576,0.06857142857142857,0.07142857142857142,0.08928571428571429,0.07428571428571429,0.0836940836940837,0.5035370559527863,0
0.03691813804173354,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.06331168831168832,0.04,0.05483405483405484,0.6077932616696662,0
0.06581059390048154,0.08142857142857142,0.06857142857142857,0.07142857142857142,0.06331168831168832,0.03,0.046176046176046176,0.5732731001832125,0
0.06420545746388442,0.0642857142857143,0.06857142857142857,0.07142857142857142,0.06168831168831169,0.03142857142857143,0.0,0.6383919451335183,0
0.04975922953451043,0.032857142857142856,0.06857142857142857,0.07142857142857142,0.1185064935064935,0.0071428571428571435,0.020202020202020204,0.6315322567569759,0
0.08186195826645265,0.07714285714285715,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.04857142857142858,0.06204906204906205,0.523816252411758,0
0.04815409309791332,0.022857142857142857,0.06857142857142857,0.07142857142857142,0.09090909090909091,0.015714285714285715,0.03318903318903319,0.649176354232534,0
0.05778491171749598,0.055714285714285716,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.03142857142857143,0.03318903318903319,0.6039611200285357,0
0.046548956661316206,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.06285714285714286,0.07503607503607504,0.5447786046662452,0
0.04012841091492777,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.0762987012987013,0.047142857142857146,0.06060606060606061,0.5786811128945961,0
0.033707865168539325,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.08116883116883117,0.045714285714285714,0.05916305916305916,0.5673888159281417,0
0.06902086677367576,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.08603896103896104,0.049999999999999996,0.06349206349206349,0.5385909658381569,0
0.06902086677367576,0.055714285714285716,0.06857142857142857,0.07142857142857142,0.0762987012987013,0.04428571428571428,0.05916305916305916,0.5555173727645638,0
0.08507223113964686,0.054285714285714284,0.06857142857142857,0.07142857142857142,0.07142857142857142,0.037142857142857144,0.05194805194805195,0.5601225740551583,0
0.05457463884430177,0.047142857142857146,0.06857142857142857,0.07142857142857142,0.06168831168831169,0.049999999999999996,0.06349206349206349,0.5831021288324659,0
0.0898876404494382,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.0551948051948052,0.05285714285714286,0.06637806637806638,0.5228252022634046,0
0.06420545746388442,0.041428571428571426,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.049999999999999996,0.06349206349206349,0.5726920894336625,0
0.038523274478330656,0.049999999999999996,0.06857142857142857,0.07142857142857142,0.05032467532467532,0.027142857142857142,0.044733044733044736,0.6492761483210922,0
0.05778491171749598,0.07714285714285715,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.054285714285714284,0.06637806637806638,0.5378500089174247,0
0.046548956661316206,0.07428571428571429,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.041428571428571426,0.05627705627705628,0.5732778831655236,0
0.1043338683788122,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.09577922077922077,0.04285714285714286,0.05772005772005773,0.4921668531219092,0
0.051364365971107544,0.06,0.06857142857142857,0.07142857142857142,0.056818181818181816,0.04,0.05483405483405484,0.5969833973766558,0
0.060995184590690206,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.03142857142857143,0.04184704184704185,0.5820928384973328,0
0.052969502407704656,0.0642857142857143,0.06857142857142857,0.07142857142857142,0.08441558441558442,0.045714285714285714,0.05916305916305916,0.5534518540136517,0
0.04815409309791332,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.09577922077922077,0.058571428571428566,0.0707070707070707,0.5339310439872238,0
0.06420545746388442,0.07142857142857142,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.055714285714285716,0.06782106782106782,0.5277786695202427,0
0.0449438202247191,0.054285714285714284,0.06857142857142857,0.07142857142857142,0.08116883116883117,0.047142857142857146,0.06060606060606061,0.5718527165718177,0
0.09791332263242375,0.0642857142857143,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.049999999999999996,0.05916305916305916,0.5107158259967249,0
0.027287319422150885,0.054285714285714284,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.06,0.07215007215007216,0.5732249460901147,0
0.07062600321027288,0.049999999999999996,0.06857142857142857,0.07142857142857142,0.08928571428571429,0.07857142857142858,0.08802308802308803,0.4834937659094962,0
0.06902086677367576,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.06331168831168832,0.04,0.05627705627705628,0.5742475314947226,0
0.06741573033707865,0.049999999999999996,0.06857142857142857,0.07142857142857142,0.09415584415584415,0.02142857142857143,0.03896103896103897,0.5880388151174668,0
0.03691813804173354,0.047142857142857146,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.047142857142857146,0.06204906204906205,0.5969418908182953,0
0.05939004815409309,0.07428571428571429,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.06,0.05194805194805195,0.5461943674303225,0
0.046548956661316206,0.04285714285714286,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.004285714285714286,0.024531024531024535,0.6687252136128541,0
0.03531300160513644,0.05142857142857143,0.06857142857142857,0.07142857142857142,0.056818181818181816,0.055714285714285716,0.06782106782106782,0.5929048916127568,0
0.03691813804173354,0.08285714285714285,0.06857142857142857,0.07142857142857142,0.060064935064935064,0.07571428571428572,0.08513708513708514,0.5193084131848178,0
0.0754414125200642,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.03571428571428571,0.022857142857142857,0.03751803751803752,0.6213262642476125,0
0.08667736757624397,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.045454545454545456,0.047142857142857146,0.06060606060606061,0.5529763120774357,0
0.08186195826645265,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.056818181818181816,0.05142857142857143,0.06493506493506494,0.5520990806945862,0
0.06420545746388442,0.049999999999999996,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.047142857142857146,0.06060606060606061,0.5649936767352497,0
0.07062600321027288,0.04857142857142858,0.06857142857142857,0.07142857142857142,0.0487012987012987,0.047142857142857146,0.06204906204906205,0.5829093503250807,0
0.06741573033707865,0.054285714285714284,0.06857142857142857,0.07142857142857142,0.08766233766233766,0.04857142857142858,0.06204906204906205,0.5400157270943787,0
0.07062600321027288,0.08,0.06857142857142857,0.07142857142857142,0.08116883116883117,0.06571428571428571,0.07792207792207793,0.48456880198453234,0
0.08346709470304976,0.05142857142857143,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.04,0.05483405483405484,0.5637118374758825,0
0.05778491171749598,0.058571428571428566,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.06714285714285714,0.07792207792207793,0.5206566467240624,0
0.02889245585874799,0.04285714285714286,0.06857142857142857,0.07142857142857142,0.07467532467532467,0.03428571428571429,0.050505050505050504,0.6287843118180196,0
0.0754414125200642,0.041428571428571426,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.047142857142857146,0.06204906204906205,0.5511458890672374,0
0.038523274478330656,0.06142857142857143,0.06857142857142857,0.07142857142857142,0.08766233766233766,0.07428571428571429,0.08513708513708514,0.5129630170079609,0
0.04012841091492777,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.047142857142857146,0.06060606060606061,0.5927070869205701,0
0.08346709470304976,0.08142857142857142,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.06714285714285714,0.07792207792207793,0.48185758062162554,0
0.04012841091492777,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.037142857142857144,0.05194805194805195,0.6081183423318255,0
0.05617977528089887,0.06857142857142857,0.06857142857142857,0.07142857142857142,0.09090909090909091,0.05714285714285715,0.06926406926406926,0.5179327788316552,0
0.04173354735152488,0.037142857142857144,0.06857142857142857,0.07142857142857142,0.0551948051948052,0.03571428571428571,0.050505050505050504,0.6397094540914765,0
0.07062600321027288,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.0762987012987013,0.037142857142857144,0.05194805194805195,0.5511272435429738,0
0.05939004815409309,0.07142857142857142,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.05142857142857143,0.06493506493506494,0.5446359258718809,0
0.07062600321027288,0.06,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.03571428571428571,0.028860028860028863,0.5966178640335944,0
0.038523274478330656,0.06142857142857143,0.06857142857142857,0.07142857142857142,0.060064935064935064,0.04,0.05483405483405484,0.605149164194108,0
0.06741573033707865,0.04285714285714286,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.037142857142857144,0.05194805194805195,0.5827141397927914,0
0.07704654895666131,0.06,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.03571428571428571,0.050505050505050504,0.5636821667720545,0
0.06581059390048154,0.06857142857142857,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.06285714285714286,0.0735930735930736,0.5063755532856655,0
0.07062600321027288,0.04,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.038571428571428576,0.05339105339105339,0.5876063200220504,0
0.046548956661316206,0.058571428571428566,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.054285714285714284,0.06637806637806638,0.5562937561813966,0
0.05457463884430177,0.04,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.049999999999999996,0.06349206349206349,0.5853748561051932,0
0.06581059390048154,0.06142857142857143,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.04428571428571428,0.05916305916305916,0.5562601131702256,0
0.046548956661316206,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.032857142857142856,0.04906204906204907,0.5978305527181931,0
0.05457463884430177,0.07857142857142858,0.06857142857142857,0.07142857142857142,0.09415584415584415,0.04428571428571428,0.05916305916305916,0.5292493149796521,0
0.05778491171749598,0.08,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.0642857142857143,0.07647907647907648,0.5116451027125184,0
0.06420545746388442,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.08441558441558442,0.06999999999999999,0.08080808080808081,0.49485659159816464,0
0.08025682182985554,0.06999999999999999,0.06857142857142857,0.07142857142857142,0.07954545454545454,0.06571428571428571,0.07647907647907648,0.48800436143132764,0
0.08346709470304976,0.06285714285714286,0.06857142857142857,0.07142857142857142,0.060064935064935064,0.05142857142857143,0.06060606060606061,0.5415761953402403,0
0.08025682182985554,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.04383116883116883,0.032857142857142856,0.04906204906204907,0.5811356745626408,0
0.08507223113964686,0.06,0.06857142857142857,0.07142857142857142,0.025974025974025972,0.041428571428571426,0.05627705627705628,0.5912481151806994,0
0.05457463884430177,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.08441558441558442,0.049999999999999996,0.06349206349206349,0.5418034275337646,0
0.06420545746388442,0.06,0.06857142857142857,0.07142857142857142,0.060064935064935064,0.038571428571428576,0.03896103896103897,0.5981971399387129,0
0.06581059390048154,0.06142857142857143,0.06857142857142857,0.07142857142857142,0.08116883116883117,0.03428571428571429,0.03607503607503608,0.5812312531413655,0
0.04815409309791332,0.0642857142857143,0.06857142857142857,0.07142857142857142,0.05844155844155844,0.03,0.046176046176046176,0.6129425879987678,0
0.04975922953451043,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.04707792207792207,0.04,0.05627705627705628,0.5997429349676542,0
0.10272873194221509,0.10857142857142857,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.049999999999999996,0.05483405483405484,0.4708138366003535,0
0.05617977528089887,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.0487012987012987,0.04857142857142858,0.06204906204906205,0.591641292540169,0
0.0914927768860353,0.07714285714285715,0.06857142857142857,0.07142857142857142,0.060064935064935064,0.04,0.04761904761904762,0.5436803832871249,0
0.1043338683788122,0.07857142857142858,0.06857142857142857,0.07142857142857142,0.0551948051948052,0.05285714285714286,0.04040404040404041,0.5286387145937708,0
0.08186195826645265,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.09415584415584415,0.04428571428571428,0.05916305916305916,0.5148191384146441,0
0.060995184590690206,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.10227272727272727,0.03571428571428571,0.050505050505050504,0.5533698947743891,0
0.038523274478330656,0.08142857142857142,0.06857142857142857,0.07142857142857142,0.10227272727272727,0.04857142857142858,0.06204906204906205,0.52715493619988,0
0.060995184590690206,0.037142857142857144,0.06857142857142857,0.07142857142857142,0.08766233766233766,0.022857142857142857,0.04040404040404041,0.6109384373429317,0
0.052969502407704656,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.08603896103896104,0.025714285714285714,0.04184704184704185,0.5862873518491496,0
0.038523274478330656,0.04857142857142858,0.06857142857142857,0.07142857142857142,0.06168831168831169,0.04285714285714286,0.05772005772005773,0.6106397846847285,0
0.04173354735152488,0.07142857142857142,0.06857142857142857,0.07142857142857142,0.07142857142857142,0.045714285714285714,0.05916305916305916,0.5705319649139875,0
0.07062600321027288,0.06999999999999999,0.06857142857142857,0.07142857142857142,0.06331168831168832,0.054285714285714284,0.05772005772005773,0.5440565364722668,0
0.06902086677367576,0.045714285714285714,0.06857142857142857,0.07142857142857142,0.053571428571428575,0.0642857142857143,0.07503607503607504,0.5523716296188206,0
0.07865168539325842,0.06142857142857143,0.06857142857142857,0.07142857142857142,0.07954545454545454,0.04285714285714286,0.05772005772005773,0.5397970880555151,0
0.0754414125200642,0.04,0.06857142857142857,0.07142857142857142,0.09090909090909091,0.028571428571428574,0.03607503607503608,0.5890030319243802,0
0.051364365971107544,0.047142857142857146,0.06857142857142857,0.07142857142857142,0.0974025974025974,0.008571428571428572,0.028860028860028863,0.6266587220519805,0
0.05457463884430177,0.049999999999999996,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.06999999999999999,0.08080808080808081,0.5218250725554097,0
0.05617977528089887,0.04857142857142858,0.06857142857142857,0.07142857142857142,0.07467532467532467,0.04285714285714286,0.03896103896103897,0.5987552896541661,0
0.060995184590690206,0.04285714285714286,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.041428571428571426,0.05627705627705628,0.5886368500413445,0
0.060995184590690206,0.06285714285714286,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.028571428571428574,0.044733044733044736,0.5930380044424988,0
0.06581059390048154,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.09415584415584415,0.028571428571428574,0.044733044733044736,0.5538719457820582,0
0.05457463884430177,0.06,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.04857142857142858,0.06204906204906205,0.568246428976766,0
0.08186195826645265,0.06999999999999999,0.06857142857142857,0.07142857142857142,0.08603896103896104,0.02,0.03751803751803752,0.5645810431765488,0
0.04012841091492777,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.060064935064935064,0.06,0.07215007215007216,0.5547994390129222,0
0.046548956661316206,0.04,0.06857142857142857,0.07142857142857142,0.08116883116883117,0.06,0.07215007215007216,0.5601321400197805,0
0.04012841091492777,0.037142857142857144,0.06857142857142857,0.07142857142857142,0.06331168831168832,0.045714285714285714,0.06060606060606061,0.6130966973101803,0
0.038523274478330656,0.058571428571428566,0.06857142857142857,0.07142857142857142,0.07954545454545454,0.032857142857142856,0.04906204906204907,0.6014406504855943,0
0.027287319422150885,0.055714285714285716,0.06857142857142857,0.07142857142857142,0.08603896103896104,0.04285714285714286,0.05627705627705628,0.5918252346904032,0
0.006420545746388443,0.04428571428571428,0.06857142857142857,0.07142857142857142,0.06655844155844155,0.041428571428571426,0.05627705627705628,0.6450296707038281,0
0.09791332263242375,0.05142857142857143,0.06857142857142857,0.07142857142857142,0.07954545454545454,0.049999999999999996,0.06349206349206349,0.5176205879014868,0
0.05457463884430177,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.07142857142857142,0.05285714285714286,0.06637806637806638,0.5419044376347747,0
0.0449438202247191,0.047142857142857146,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.03142857142857143,0.04761904761904762,0.6158137555328567,0
0.06420545746388442,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.049999999999999996,0.06349206349206349,0.5484063751479482,0
0.03691813804173354,0.04857142857142858,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.037142857142857144,0.05339105339105339,0.6141713280477326,0
0.05939004815409309,0.06285714285714286,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.055714285714285716,0.06782106782106782,0.5460356372715923,0
0.0,0.054285714285714284,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.06857142857142857,0.07936507936507937,0.5895959595959597,0
0.06260032102728731,0.04428571428571428,0.06857142857142857,0.07142857142857142,0.06168831168831169,0.04857142857142858,0.06204906204906205,0.580805162378196,0
0.04815409309791332,0.06285714285714286,0.06857142857142857,0.07142857142857142,0.07954545454545454,0.03142857142857143,0.04761904761904762,0.5903956904518703,0
0.04333868378812199,0.04285714285714286,0.06857142857142857,0.07142857142857142,0.11525974025974026,0.04,0.05627705627705628,0.5622673768179387,0
0.027287319422150885,0.07428571428571429,0.06857142857142857,0.07142857142857142,0.07954545454545454,0.05285714285714286,0.06637806637806638,0.5596463025114711,0
0.05778491171749598,0.06,0.06857142857142857,0.07142857142857142,0.08603896103896104,0.045714285714285714,0.05916305916305916,0.5512987823661981,0
0.04815409309791332,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.025714285714285714,0.04329004329004329,0.62017924023542,0
0.04173354735152488,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.05844155844155844,0.037142857142857144,0.05339105339105339,0.6121481265301489,0
0.06420545746388442,0.058571428571428566,0.06857142857142857,0.07142857142857142,0.08928571428571429,0.03142857142857143,0.04761904761904762,0.5688897806313536,0
0.03531300160513644,0.04857142857142858,0.06857142857142857,0.07142857142857142,0.06818181818181818,0.041428571428571426,0.05627705627705628,0.610228123935989,0
0.07062600321027288,0.049999999999999996,0.06857142857142857,0.07142857142857142,0.07142857142857142,0.07428571428571429,0.08513708513708514,0.5085226259383564,0
0.04333868378812199,0.06,0.06857142857142857,0.07142857142857142,0.060064935064935064,0.054285714285714284,0.06204906204906205,0.5802616048121666,0
0.025682182985553772,0.06142857142857143,0.06857142857142857,0.07142857142857142,0.08766233766233766,0.038571428571428576,0.05339105339105339,0.5932644259610551,0
0.009630818619582664,0.08714285714285715,0.06857142857142857,0.07142857142857142,0.07954545454545454,0.13142857142857142,0.05339105339105339,0.49886124487248074,1
0.07062600321027288,0.07428571428571429,0.06857142857142857,0.07142857142857142,0.0698051948051948,0.06714285714285714,0.07792207792207793,0.5002181526338829,1
0.10112359550561797,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.11714285714285713,0.12121212121212122,0.37058636120433874,1
0.03691813804173354,0.06857142857142857,0.06857142857142857,0.07142857142857142,0.09577922077922077,0.12571428571428572,0.12842712842712845,0.404589798466203,1
0.05457463884430177,0.06999999999999999,0.06857142857142857,0.07142857142857142,0.09415584415584415,0.12142857142857143,0.11544011544011545,0.40440083013116723,1
0.06902086677367576,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.09415584415584415,0.10714285714285714,0.11255411255411256,0.4199834622306533,1
0.07383627608346709,0.08714285714285715,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.12285714285714286,0.12554112554112554,0.37270052045332946,1
0.04333868378812199,0.049999999999999996,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.11,0.11399711399711401,0.4598719944225562,1
0.08346709470304976,0.055714285714285716,0.06857142857142857,0.07142857142857142,0.10551948051948053,0.10142857142857142,0.10533910533910534,0.4085314622955073,1
0.046548956661316206,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.11525974025974026,0.09285714285714286,0.09956709956709957,0.43862420351184395,1
0.08828250401284109,0.06714285714285714,0.06857142857142857,0.07142857142857142,0.09253246753246752,0.11142857142857143,0.11544011544011545,0.38517348444314736,1
0.019261637239165328,0.09571428571428572,0.06857142857142857,0.07142857142857142,0.12012987012987013,0.08285714285714285,0.09090909090909091,0.45112797315044506,1
0.06420545746388442,0.07142857142857142,0.06857142857142857,0.07142857142857142,0.10551948051948053,0.11714285714285713,0.12121212121212122,0.3804915122330853,1
0.11717495987158907,0.05142857142857143,0.06857142857142857,0.07142857142857142,0.08603896103896104,0.13,0.13275613275613277,0.34260137490474574,1
0.1348314606741573,0.06285714285714286,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.10142857142857142,0.10678210678210678,0.3761786403359437,1
0.07704654895666131,0.0642857142857143,0.06857142857142857,0.07142857142857142,0.0974025974025974,0.11142857142857143,0.11544011544011545,0.39439645248634014,1
0.08667736757624397,0.06999999999999999,0.06857142857142857,0.07142857142857142,0.06493506493506494,0.12428571428571429,0.12698412698412698,0.3871177262188499,1
0.07704654895666131,0.058571428571428566,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.1285714285714286,0.12698412698412698,0.3860342591241467,1
0.08025682182985554,0.09428571428571429,0.06857142857142857,0.07142857142857142,0.05032467532467532,0.13142857142857142,0.13275613275613277,0.37094808437505067,1
0.11556982343499196,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.09428571428571429,0.10101010101010101,0.4006278677626992,1
0.0754414125200642,0.07857142857142858,0.06857142857142857,0.07142857142857142,0.09415584415584415,0.10142857142857142,0.10822510822510822,0.4021776350989834,1
0.052969502407704656,0.08,0.06857142857142857,0.07142857142857142,0.053571428571428575,0.11142857142857143,0.11544011544011545,0.44659038215217983,1
0.10272873194221509,0.08285714285714285,0.06857142857142857,0.07142857142857142,0.07792207792207792,0.11142857142857143,0.10533910533910534,0.37972437051088725,1
0.08667736757624397,0.08142857142857142,0.06857142857142857,0.07142857142857142,0.09090909090909091,0.11571428571428573,0.11976911976911978,0.3655015646026881,1
0.0754414125200642,0.08428571428571428,0.06857142857142857,0.07142857142857142,0.08441558441558442,0.10857142857142857,0.11399711399711401,0.3932887462100946,1
0.10112359550561797,0.07142857142857142,0.06857142857142857,0.07142857142857142,0.09577922077922077,0.12142857142857143,0.1240981240981241,0.34614191675989425,1
0.07865168539325842,0.06,0.06857142857142857,0.07142857142857142,0.08603896103896104,0.11285714285714286,0.1168831168831169,0.4055690938275207,1
0.04975922953451043,0.07142857142857142,0.06857142857142857,0.07142857142857142,0.09253246753246752,0.12,0.12265512265512266,0.40362460884932805,1
0.11878009630818619,0.06285714285714286,0.06857142857142857,0.07142857142857142,0.08928571428571429,0.12571428571428572,0.12842712842712845,0.3349356324075424,1
0.052969502407704656,0.0642857142857143,0.06857142857142857,0.07142857142857142,0.07305194805194805,0.12571428571428572,0.12842712842712845,0.41555142111321874,1
0.07223113964686997,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.09902597402597402,0.10571428571428572,0.11111111111111112,0.4147746323589021,1
0.11396468699839485,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.11525974025974026,0.09999999999999999,0.10678210678210678,0.366850608816901,1
0.08025682182985554,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.10714285714285715,0.09142857142857143,0.09956709956709957,0.4287475071744734,1
0.10593900481540931,0.07571428571428572,0.06857142857142857,0.07142857142857142,0.09577922077922077,0.09428571428571429,0.09523809523809525,0.3930436791672747,1
0.09630818619582664,0.08714285714285715,0.06857142857142857,0.07142857142857142,0.08766233766233766,0.09571428571428572,0.10245310245310245,0.3907192308315903,1
0.13322632423756017,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.09902597402597402,0.10142857142857142,0.10678210678210678,0.36667988066864476,1
0.05457463884430177,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.10876623376623377,0.1285714285714286,0.12987012987012989,0.365360426090763,1
0.10112359550561797,0.07714285714285715,0.06857142857142857,0.07142857142857142,0.10551948051948053,0.11285714285714286,0.1168831168831169,0.34647380709178466,1
0.11235955056179774,0.05714285714285715,0.06857142857142857,0.07142857142857142,0.09090909090909091,0.12285714285714286,0.11976911976911978,0.35696223875999156,1
0.09630818619582664,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.08766233766233766,0.11,0.11544011544011545,0.3048750749874346,1
0.025682182985553772,0.07285714285714286,0.06857142857142857,0.07142857142857142,0.053571428571428575,0.055714285714285716,0.06926406926406926,0.5829108906075198,1
0.11878009630818619,0.09999999999999999,0.06857142857142857,0.07142857142857142,0.10714285714285715,0.09285714285714286,0.09956709956709957,0.3416528041247143,1
0.03210272873194221,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.09253246753246752,0.11142857142857143,0.1168831168831169,0.44133882970961624,1
0.14285714285714285,0.07857142857142858,0.06857142857142857,0.07142857142857142,0.08279220779220779,0.10285714285714286,0.10966810966810968,0.34325396825396826,1
0.11235955056179774,0.06571428571428571,0.06857142857142857,0.07142857142857142,0.09090909090909091,0.11142857142857143,0.10533910533910534,0.3742493960471489,1
0.019261637239165328,0.06142857142857143,0.06857142857142857,0.07142857142857142,0.10227272727272727,0.09999999999999999,0.10678210678210678,0.4702549572774293,1
0.09791332263242375,0.07428571428571429,0.06857142857142857,0.07142857142857142,0.08766233766233766,0.09571428571428572,0.07503607503607504,0.4293882646691636,1
0.052969502407704656,0.05285714285714286,0.06857142857142857,0.07142857142857142,0.07467532467532467,0.09285714285714286,0.09956709956709957,0.4870737876355854,1
