Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Sex_F,Sex_I,Sex_M,Adjusted_p,Rings
0.06748466257668713,0.06384615384615384,0.011946902654867258,0.02702176605910458,0.021370967741935486,0.02763157894736842,0.019900497512437814,0.1,0.0,0.0,0.6607974706614455,9
0.07546012269938651,0.07384615384615384,0.014601769911504426,0.0411077685365422,0.034475806451612905,0.03960526315789474,0.030348258706467665,0.1,0.0,0.0,0.5905548566904377,10
0.06871165644171781,0.06769230769230769,0.012389380530973453,0.032861440453017164,0.025705645161290324,0.024736842105263158,0.02985074626865672,0.1,0.0,0.0,0.6380519813467737,11
0.07116564417177915,0.06923076923076923,0.016371681415929203,0.035232702176605915,0.026512096774193552,0.03578947368421053,0.028358208955223882,0.1,0.0,0.0,0.6173394235912886,11
0.07239263803680983,0.06846153846153846,0.012389380530973453,0.03294992036807645,0.0239247311827957,0.03078947368421053,0.02786069651741294,0.0,0.0,0.1,0.6312316212181825,12
0.07423312883435584,0.07307692307692307,0.01592920353982301,0.033144576181206864,0.026478494623655917,0.02881578947368421,0.029353233830845774,0.0,0.0,0.1,0.6189686504395053,15
0.07055214723926381,0.06538461538461539,0.012389380530973453,0.030560962661475847,0.026411290322580647,0.029868421052631582,0.019900497512437814,0.0,0.0,0.1,0.6449326852960214,11
0.07116564417177915,0.07230769230769231,0.014601769911504426,0.03530348610865334,0.026444892473118282,0.031842105263157894,0.032835820895522394,0.0,0.0,0.1,0.6154985888685722,10
0.08343558282208591,0.08615384615384616,0.014601769911504426,0.05800743231286498,0.04069220430107527,0.03690789473684211,0.04577114427860697,0.1,0.0,0.0,0.5344301254831743,15
0.08159509202453989,0.08076923076923077,0.014601769911504426,0.047354450539727484,0.03706317204301075,0.04703947368421053,0.03482587064676617,0.0,0.0,0.1,0.55675094038101,18
0.08343558282208591,0.08461538461538462,0.015486725663716814,0.06363475491063529,0.054771505376344086,0.05164473684210527,0.045273631840796025,0.1,0.0,0.0,0.501137677928932,19
0.08650306748466259,0.08461538461538462,0.01769911504424779,0.06050256591753672,0.04254032258064516,0.05414473684210526,0.04875621890547264,0.1,0.0,0.0,0.5052385886099452,13
0.05705521472392639,0.054615384615384614,0.009292035398230088,0.0169704477083702,0.015255376344086023,0.01631578947368421,0.012437810945273632,0.0,0.0,0.1,0.7180579407910448,8
0.06625766871165646,0.07307692307692307,0.013716814159292037,0.04307202265085826,0.03565188172043011,0.040460526315789475,0.033830845771144286,0.1,0.0,0.0,0.5939333175939063,16
0.05521472392638038,0.054615384615384614,0.009292035398230088,0.018492302247389843,0.01592741935483871,0.015328947368421055,0.014427860696517414,0.1,0.0,0.0,0.7167013263928379,8
0.07055214723926381,0.06846153846153846,0.011946902654867258,0.03125110599893824,0.025604838709677422,0.026776315789473683,0.025870646766169157,0.1,0.0,0.0,0.6395365043800719,11
0.04355828220858896,0.04461538461538461,0.007964601769911504,0.011590868872765883,0.009005376344086023,0.01131578947368421,0.008955223880597015,0.0,0.0,0.1,0.7629944728349818,9
0.05521472392638038,0.05153846153846154,0.009292035398230088,0.015041585560077862,0.012533602150537636,0.011973684210526315,0.011442786069651743,0.1,0.0,0.0,0.7329631211461345,9
0.06748466257668713,0.06538461538461539,0.011946902654867258,0.030136259069191297,0.024327956989247314,0.02578947368421053,0.026865671641791048,0.1,0.0,0.0,0.64806445799939,14
0.0294478527607362,0.02692307692307692,0.003982300884955752,0.0024774376216598836,0.002116935483870968,0.0030921052631578947,0.0019900497512437814,0.0,0.1,0.0,0.8299702413112986,5
0.02515337423312884,0.023076923076923075,0.004867256637168142,0.00148646257299593,0.0017137096774193549,0.001973684210526316,0.0011940298507462689,0.0,0.1,0.0,0.840534559741092,5
0.025766871165644176,0.023076923076923075,0.004424778761061948,0.00148646257299593,0.0011760752688172046,0.0016447368421052633,0.0014925373134328358,0.0,0.1,0.0,0.8409316149990196,4
0.04785276073619633,0.045384615384615384,0.0084070796460177,0.007184569102813662,0.0058803763440860215,0.0059210526315789476,0.00746268656716418,0.0,0.1,0.0,0.7719068595875278,7
0.057668711656441725,0.05692307692307692,0.010619469026548672,0.020509644310741464,0.019690860215053764,0.029868421052631582,0.01393034825870647,0.0,0.0,0.1,0.6907894685567995,9
0.05644171779141106,0.057692307692307696,0.010619469026548672,0.01629800035391966,0.011928763440860215,0.014473684210526316,0.01492537313432836,0.1,0.0,0.0,0.7176206843500981,7
0.03987730061349694,0.03769230769230769,0.0061946902654867264,0.005698106529817732,0.005073924731182796,0.0033552631578947366,0.004477611940298508,0.0,0.1,0.0,0.7976307950695148,6
0.06441717791411045,0.06538461538461539,0.014159292035398232,0.029569987612811894,0.023823924731182795,0.028092105263157894,0.02437810945273632,0.1,0.0,0.0,0.650174787605987,9
0.06380368098159511,0.06307692307692307,0.010619469026548672,0.021058219784109006,0.016028225806451614,0.014605263157894737,0.018905472636815922,0.0,0.1,0.0,0.6919027455296618,8
0.049079754601227,0.04923076923076923,0.0084070796460177,0.010723765705184922,0.008971774193548387,0.007894736842105263,0.009950248756218907,0.0,0.0,0.1,0.7557418710249286,7
0.05950920245398774,0.05538461538461538,0.011504424778761064,0.01916474960184038,0.01743951612903226,0.012631578947368423,0.01592039800995025,0.0,0.0,0.1,0.7084455146944445,10
0.057668711656441725,0.05538461538461538,0.010619469026548672,0.016899663776322776,0.014146505376344086,0.013881578947368422,0.01492537313432836,0.1,0.0,0.0,0.7164740826980306,10
0.04969325153374234,0.047692307692307694,0.008849557522123895,0.013625906919129358,0.011626344086021506,0.012039473684210527,0.010945273631840797,0.0,0.0,0.1,0.7455278849306238,7
0.061349693251533756,0.06153846153846154,0.012389380530973453,0.023411785524685896,0.017237903225806452,0.023092105263157893,0.021890547263681594,0.1,0.0,0.0,0.6790901234016994,8
0.05460122699386504,0.05384615384615384,0.010619469026548672,0.015660944965492835,0.012903225806451615,0.01256578947368421,0.013432835820895524,0.0,0.0,0.1,0.7263703540669082,8
0.057668711656441725,0.05923076923076923,0.011946902654867258,0.02086356397097859,0.01858198924731183,0.015789473684210527,0.016915422885572143,0.0,0.0,0.1,0.6990031666698486,8
0.030061349693251537,0.02923076923076923,0.005309734513274336,0.003043709078039285,0.0028225806451612906,0.001842105263157895,0.0024875621890547268,0.0,0.1,0.0,0.8252021893872916,4
0.06196319018404909,0.06153846153846154,0.011061946902654869,0.020633516191824457,0.01653225806451613,0.017105263157894738,0.017412935323383085,0.1,0.0,0.0,0.6937524286372161,7
0.05521472392638038,0.05307692307692307,0.009292035398230088,0.014563794018757742,0.012096774193548387,0.01480263157894737,0.013432835820895524,0.0,0.0,0.1,0.7275202819863175,7
0.06196319018404909,0.062307692307692314,0.009734513274336285,0.022119978764820386,0.020497311827956992,0.02105263157894737,0.017412935323383085,0.0,0.0,0.1,0.6849117467388145,9
0.06503067484662578,0.06307692307692307,0.011504424778761064,0.024650504335515838,0.020295698924731185,0.025460526315789475,0.019900497512437814,0.1,0.0,0.0,0.6700807502092158,10
0.05214723926380369,0.05,0.0084070796460177,0.013395859139975225,0.011458333333333334,0.010526315789473686,0.009950248756218907,0.0,0.0,0.1,0.7441149240711774,7
0.06380368098159511,0.06153846153846154,0.010619469026548672,0.02052734029375332,0.015725806451612905,0.01730263157894737,0.018407960199004977,0.0,0.0,0.1,0.6920746499300761,8
0.058282208588957066,0.054615384615384614,0.010619469026548672,0.016988143691382056,0.015725806451612905,0.013355263157894738,0.013432835820895524,0.0,0.0,0.1,0.7169808886473245,8
0.06932515337423313,0.06769230769230769,0.014159292035398232,0.032383648911697045,0.023790322580645163,0.025460526315789475,0.0318407960199005,0.1,0.0,0.0,0.6353479530700288,12
0.07300613496932516,0.07615384615384616,0.016371681415929203,0.04547867634047071,0.02795698924731183,0.02947368421052632,0.04825870646766169,0.1,0.0,0.0,0.5833002811949289,13
0.058282208588957066,0.060000000000000005,0.010619469026548672,0.018775437975579543,0.014348118279569893,0.015197368421052633,0.016915422885572143,0.1,0.0,0.0,0.7058619748227201,10
0.03803680981595093,0.036153846153846154,0.0061946902654867264,0.005344186869580605,0.004233870967741936,0.005328947368421053,0.004477611940298508,0.0,0.1,0.0,0.8002300366186741,6
0.06809815950920248,0.06538461538461539,0.011504424778761064,0.02712794195717572,0.01774193548387097,0.02210526315789474,0.027363184079601994,0.0,0.0,0.1,0.6606744756488776,13
0.049079754601227,0.04923076923076923,0.009734513274336285,0.012493364006370553,0.00944220430107527,0.012960526315789474,0.009950248756218907,0.1,0.0,0.0,0.7471086195142133,8
0.07300613496932516,0.07307692307692307,0.015044247787610623,0.04413378163156964,0.03225806451612903,0.02960526315789474,0.04228855721393035,0.1,0.0,0.0,0.5905870276466174,20
0.06993865030674848,0.07384615384615384,0.015486725663716814,0.04193947973809945,0.03185483870967742,0.034342105263157896,0.037810945273631845,0.0,0.0,0.1,0.5947811011988143,11
0.07423312883435584,0.06923076923076923,0.017256637168141596,0.03886037869403646,0.0323252688172043,0.03809210526315789,0.03134328358208956,0.1,0.0,0.0,0.5986584284102451,13
0.0736196319018405,0.07307692307692307,0.013274336283185842,0.03565740576889047,0.029737903225806453,0.029078947368421055,0.02786069651741294,0.1,0.0,0.0,0.6176941558575197,15
0.07300613496932516,0.07307692307692307,0.012389380530973453,0.03341001592638471,0.024361559139784945,0.02486842105263158,0.03134328358208956,0.0,0.0,0.1,0.6275442817218876,9
0.0736196319018405,0.07230769230769231,0.013274336283185842,0.03263139267386304,0.02439516129032258,0.025526315789473685,0.030348258706467665,0.1,0.0,0.0,0.6278972110471545,10
0.06809815950920248,0.06538461538461539,0.012389380530973453,0.027888869226685545,0.018951612903225806,0.020986842105263158,0.028358208955223882,0.1,0.0,0.0,0.6579423113848103,11
0.07546012269938651,0.07307692307692307,0.015044247787610623,0.039019642541143165,0.03155241935483871,0.030986842105263156,0.034328358208955224,0.1,0.0,0.0,0.6005314442258796,14
0.07055214723926381,0.06846153846153846,0.012389380530973453,0.033303840028313575,0.02584005376344086,0.03315789473684211,0.028358208955223882,0.1,0.0,0.0,0.6279369362844038,9
0.07607361963190186,0.07846153846153846,0.015486725663716814,0.057158025128295875,0.03430779569892473,0.025263157894736845,0.06716417910447763,0.0,0.0,0.1,0.5460849584164078,12
0.06380368098159511,0.06538461538461539,0.014601769911504426,0.03498495841443992,0.026612903225806454,0.02960526315789474,0.0318407960199005,0.1,0.0,0.0,0.6331660129042435,16
0.07300613496932516,0.07307692307692307,0.014159292035398232,0.046628915236241374,0.027419354838709678,0.03078947368421053,0.057711442786069655,0.0,0.0,0.1,0.5772084633731223,21
0.07116564417177915,0.06923076923076923,0.012389380530973453,0.03585206158202088,0.025537634408602152,0.028421052631578948,0.03582089552238806,0.0,0.0,0.1,0.6215825619218881,14
0.06993865030674848,0.07153846153846154,0.01592920353982301,0.04583259600070784,0.02278225806451613,0.029276315789473685,0.04378109452736319,0.1,0.0,0.0,0.6009214202329062,12
0.0766871165644172,0.07153846153846154,0.012389380530973453,0.04229339939833658,0.0324260752688172,0.026973684210526316,0.03980099502487563,0.0,0.0,0.1,0.5978908874635921,13
0.06871165644171781,0.06769230769230769,0.014159292035398232,0.030596354627499562,0.022211021505376346,0.02730263157894737,0.025870646766169157,0.0,0.0,0.1,0.6434560893525838,10
0.05644171779141106,0.054615384615384614,0.011504424778761064,0.018297646434259424,0.014818548387096776,0.015000000000000001,0.016417910447761197,0.1,0.0,0.0,0.7129043675453258,9
0.07055214723926381,0.06923076923076923,0.014159292035398232,0.034595646788179085,0.021068548387096774,0.030394736842105266,0.032835820895522394,0.1,0.0,0.0,0.6271630385816652,12
0.06932515337423313,0.06538461538461539,0.011946902654867258,0.02872058042824279,0.02291666666666667,0.02203947368421053,0.02537313432835821,0.0,0.0,0.1,0.654293473478806,15
0.06809815950920248,0.06769230769230769,0.013274336283185842,0.026720934347903028,0.02063172043010753,0.02006578947368421,0.025870646766169157,0.0,0.0,0.1,0.6576461054974401,12
0.07300613496932516,0.07153846153846154,0.015486725663716814,0.03946204211643957,0.026982526881720433,0.03342105263157895,0.038805970149253737,0.0,0.0,0.1,0.6012970860495038,13
0.0766871165644172,0.07615384615384616,0.014601769911504426,0.044664661121925325,0.03407258064516129,0.041842105263157896,0.038805970149253737,0.1,0.0,0.0,0.573171950190734,10
0.08527607361963191,0.08615384615384616,0.0168141592920354,0.05287559723942665,0.03951612903225807,0.04506578947368422,0.04825870646766169,0.0,0.0,0.1,0.526039698721456,15
0.08159509202453989,0.08230769230769232,0.017256637168141596,0.05683949743408247,0.03867607526881721,0.05105263157894737,0.04776119402985075,0.0,0.0,0.1,0.5245111801879284,14
0.06564417177914111,0.06692307692307692,0.013274336283185842,0.025659175367191648,0.018077956989247315,0.01822368421052632,0.024875621890547265,0.0,0.0,0.1,0.6673219765570836,9
0.057668711656441725,0.057692307692307696,0.011504424778761064,0.0185099982304017,0.014381720430107528,0.01736842105263158,0.014427860696517414,0.0,0.0,0.1,0.7084465554628313,8
0.057668711656441725,0.05692307692307692,0.011504424778761064,0.018492302247389843,0.013508064516129034,0.0175,0.016417910447761197,0.0,0.0,0.1,0.7079855094304401,7
0.058282208588957066,0.057692307692307696,0.011061946902654869,0.02047425234471775,0.0186491935483871,0.011184210526315791,0.015422885572139305,0.1,0.0,0.0,0.7072329948245204,10
0.0441717791411043,0.04076923076923077,0.0084070796460177,0.00819324013448947,0.007056451612903226,0.0060526315789473685,0.00746268656716418,0.0,0.1,0.0,0.777886900550143,7
0.06748466257668713,0.06692307692307692,0.012831858407079646,0.029835427357989736,0.022043010752688174,0.02519736842105263,0.02537313432835821,0.0,0.0,0.1,0.6503114612330676,15
0.06503067484662578,0.06692307692307692,0.014159292035398232,0.03125110599893824,0.02123655913978495,0.021578947368421055,0.03333333333333334,0.0,0.0,0.1,0.6464870103544215,15
0.06503067484662578,0.06384615384615384,0.012389380530973453,0.025623783401167936,0.02086693548387097,0.02203947368421053,0.020398009950248756,0.0,0.0,0.1,0.6698055882567487,10
0.07423312883435584,0.07230769230769231,0.014159292035398232,0.041532472128826756,0.03343413978494624,0.03164473684210526,0.034328358208955224,0.0,0.0,0.1,0.59836017985772,12
0.06380368098159511,0.06307692307692307,0.013716814159292037,0.02572995929923907,0.019556451612903227,0.024144736842105264,0.023383084577114428,0.1,0.0,0.0,0.6665883494508278,12
0.0668711656441718,0.06615384615384615,0.014601769911504426,0.028384356751017522,0.0197244623655914,0.024078947368421054,0.02786069651741294,0.1,0.0,0.0,0.6523247552880347,11
0.061349693251533756,0.06153846153846154,0.011061946902654869,0.023624137320828173,0.017540322580645164,0.01730263157894737,0.021890547263681594,0.1,0.0,0.0,0.6856922595632475,10
0.06257668711656443,0.060000000000000005,0.011946902654867258,0.022420810476021943,0.015524193548387098,0.02355263157894737,0.019900497512437814,0.1,0.0,0.0,0.684078277112774,9
0.05337423312883437,0.06076923076923077,0.009292035398230088,0.012864979649619536,0.009139784946236561,0.012894736842105264,0.012935323383084578,0.1,0.0,0.0,0.7287296758826588,9
0.060736196319018415,0.06076923076923077,0.011061946902654869,0.01916474960184038,0.015961021505376344,0.017697368421052635,0.015422885572139305,0.0,0.0,0.1,0.6991866009086873,9
0.05705521472392639,0.05538461538461538,0.009292035398230088,0.015253937356220139,0.011559139784946236,0.014078947368421054,0.017412935323383085,0.0,0.0,0.1,0.7199631746602576,9
0.05337423312883437,0.04923076923076923,0.007079646017699116,0.011767828702884446,0.009979838709677419,0.008355263157894737,0.010447761194029851,0.0,0.1,0.0,0.7497646598582108,9
0.05214723926380369,0.05384615384615384,0.009292035398230088,0.01390904264731906,0.008736559139784947,0.008289473684210527,0.016417910447761197,0.0,0.0,0.1,0.7373615855727367,9
0.0668711656441718,0.06307692307692307,0.011061946902654869,0.024544328437444703,0.019993279569892473,0.019210526315789473,0.020895522388059702,0.1,0.0,0.0,0.674346307665064,11
0.06503067484662578,0.06384615384615384,0.01017699115044248,0.020934347903026014,0.015658602150537635,0.020855263157894738,0.01791044776119403,0.1,0.0,0.0,0.6855875191841255,11
0.060122699386503074,0.057692307692307696,0.011946902654867258,0.02167757918952398,0.017170698924731186,0.013421052631578946,0.021890547263681594,0.1,0.0,0.0,0.6960782122568063,11
0.0539877300613497,0.05230769230769231,0.009292035398230088,0.014227570341532474,0.008770161290322582,0.01256578947368421,0.016417910447761197,0.0,0.0,0.1,0.7324311106794275,10
0.06871165644171781,0.06615384615384615,0.013274336283185842,0.031233410015926385,0.023286290322580644,0.02263157894736842,0.03084577114427861,0.1,0.0,0.0,0.6438631106910961,9
0.04969325153374234,0.04692307692307692,0.007522123893805311,0.009219607149177137,0.007694892473118281,0.007828947368421053,0.008457711442786071,0.0,0.0,0.1,0.7626603892158729,8
0.057668711656441725,0.05615384615384615,0.009292035398230088,0.014882321712971155,0.010954301075268819,0.013618421052631578,0.01393034825870647,0.1,0.0,0.0,0.723500014691904,9
0.04723926380368099,0.045384615384615384,0.007522123893805311,0.008971863387011149,0.006922043010752688,0.0075657894736842115,0.008457711442786071,0.0,0.1,0.0,0.7679365896036642,7
0.06319018404907976,0.06538461538461539,0.012389380530973453,0.027110245974163866,0.02043010752688172,0.02269736842105263,0.02537313432835821,0.1,0.0,0.0,0.6634249637848749,14
0.04539877300613498,0.04076923076923077,0.006637168141592921,0.0075738807290745,0.006048387096774193,0.006710526315789473,0.006965174129353235,0.0,0.0,0.1,0.7798968598120499,6
0.0441717791411043,0.04307692307692308,0.007079646017699116,0.006211290037161564,0.005443548387096775,0.006644736842105264,0.006965174129353235,0.0,0.1,0.0,0.7804069023685567,6
0.03312883435582823,0.030000000000000002,0.005309734513274336,0.002583613519731021,0.0019153225806451614,0.0030921052631578947,0.0029850746268656717,0.0,0.1,0.0,0.8209853151404977,5
0.04601226993865031,0.04230769230769231,0.007964601769911504,0.008423287913643603,0.007224462365591398,0.007171052631578948,0.006965174129353235,0.0,0.1,0.0,0.7739314589435786,6
0.04723926380368099,0.04461538461538461,0.007522123893805311,0.00886568748894001,0.007526881720430108,0.008026315789473685,0.007960199004975126,0.0,0.1,0.0,0.7682441436833102,8
0.08588957055214724,0.08230769230769232,0.014159292035398232,0.06106883737391612,0.04233870967741936,0.03467105263157895,0.053731343283582096,0.0,0.0,0.1,0.5258335021382657,19
0.08711656441717792,0.08307692307692308,0.014601769911504426,0.06933286144045302,0.05151209677419355,0.034342105263157896,0.07761194029850747,0.0,0.0,0.1,0.4824057388180826,18
0.07300613496932516,0.07384615384615384,0.014601769911504426,0.044664661121925325,0.03249327956989247,0.03723684210526316,0.04079601990049751,0.0,0.0,0.1,0.5833551385754381,17
0.0539877300613497,0.05384615384615384,0.011061946902654869,0.014280658290568042,0.011760752688172043,0.008289473684210527,0.01283582089552239,0.1,0.0,0.0,0.7339374636313686,9
0.03987730061349694,0.04,0.007964601769911504,0.006777561493540966,0.0057123655913978505,0.004736842105263157,0.006169154228855722,0.1,0.0,0.0,0.7887621741975339,7
0.04294478527607362,0.04,0.0084070796460177,0.007467704831003362,0.005779569892473118,0.00736842105263158,0.006766169154228857,0.0,0.1,0.0,0.7812662701475718,7
0.03251533742331289,0.03076923076923077,0.005752212389380532,0.0034507166873119803,0.002688172043010753,0.002697368421052632,0.0027860696517412937,0.0,0.1,0.0,0.8193408926149591,7
0.05214723926380369,0.050769230769230775,0.01017699115044248,0.014369138205627324,0.010987903225806452,0.010657894736842106,0.013482587064676619,0.1,0.0,0.0,0.7374090155835705,8
0.03742331288343559,0.03538461538461539,0.007079646017699116,0.005521146699699169,0.0045362903225806455,0.004539473684210527,0.0047761194029850755,0.1,0.0,0.0,0.8007393956047745,7
0.04233128834355829,0.03923076923076923,0.007964601769911504,0.0070960891877543805,0.00631720430107527,0.0038815789473684212,0.006268656716417911,0.0,0.0,0.1,0.786909811503145,9
0.04969325153374234,0.05,0.009734513274336285,0.012581843921429836,0.010147849462365592,0.008289473684210527,0.01164179104477612,0.1,0.0,0.0,0.7479112770791393,9
0.04601226993865031,0.04384615384615384,0.0084070796460177,0.008954167403999293,0.006451612903225807,0.0075657894736842115,0.009203980099502488,0.0,0.0,0.1,0.7695589466887663,9
0.06932515337423313,0.06846153846153846,0.013716814159292037,0.02923376393558662,0.02291666666666667,0.027039473684210526,0.024626865671641792,0.1,0.0,0.0,0.6446797240468307,10
0.06748466257668713,0.06923076923076923,0.012831858407079646,0.02622544682357105,0.0198252688172043,0.01888157894736842,0.02651741293532339,0.1,0.0,0.0,0.6590030022619968,10
0.07975460122699388,0.08,0.0168141592920354,0.04758449831888162,0.03487903225806452,0.04026315789473684,0.04442786069651742,0.0,0.0,0.1,0.5562766903127704,16
0.06871165644171781,0.07,0.013716814159292037,0.028207396920898957,0.022849462365591402,0.025,0.024129353233830846,0.0,0.0,0.1,0.647385316878669,11
0.058282208588957066,0.057692307692307696,0.011504424778761064,0.01831534241727128,0.01394489247311828,0.015328947368421055,0.016915422885572143,0.0,0.0,0.1,0.7080164537955914,10
0.060122699386503074,0.05846153846153846,0.011061946902654869,0.01943018934701823,0.01646505376344086,0.014144736842105264,0.017313432835820895,0.1,0.0,0.0,0.7030004024609183,10
0.05644171779141106,0.05384615384615384,0.010619469026548672,0.018226862502211998,0.015053763440860216,0.014210526315789474,0.015572139303482588,0.0,0.0,0.1,0.7160293677735421,10
0.034355828220858906,0.031538461538461536,0.007079646017699116,0.004494779685011502,0.0034946236559139786,0.005131578947368421,0.004179104477611941,0.0,0.1,0.0,0.8097259774570746,9
0.02147239263803681,0.02,0.004867256637168142,0.0011148469297469475,0.0007056451612903226,0.0008552631578947369,0.0012437810945273634,0.0,0.1,0.0,0.8497408143813356,5
0.020858895705521477,0.02,0.0084070796460177,0.0010617589807113785,0.0008736559139784947,0.0010526315789473684,0.0009950248756218907,0.0,0.1,0.0,0.8467509532992017,4
0.07239263803680983,0.07307692307692307,0.012831858407079646,0.03726774022296939,0.029670698924731186,0.034473684210526316,0.03233830845771145,0.0,0.0,0.1,0.6079481486632491,15
0.07423312883435584,0.07692307692307693,0.016371681415929203,0.039585913997522565,0.031518817204301074,0.03401315789473684,0.03333333333333334,0.1,0.0,0.0,0.5940208903967442,9
0.07791411042944786,0.07923076923076923,0.0168141592920354,0.048540081401521856,0.03403897849462365,0.04013157894736842,0.04477611940298508,0.1,0.0,0.0,0.5585542028012485,10
0.07423312883435584,0.07461538461538461,0.014159292035398232,0.03739161210405238,0.024865591397849465,0.030986842105263156,0.035323383084577116,0.1,0.0,0.0,0.6084247658231192,10
0.06932515337423313,0.06923076923076923,0.011946902654867258,0.03498495841443992,0.026008064516129036,0.019671052631578947,0.03084577114427861,0.1,0.0,0.0,0.6379873280337038,12
0.06319018404907976,0.062307692307692314,0.011504424778761064,0.02555299946912051,0.021505376344086023,0.017236842105263158,0.020895522388059702,0.0,0.0,0.1,0.6778069585579375,10
0.07055214723926381,0.07076923076923078,0.0168141592920354,0.03517961422757034,0.02634408602150538,0.03190789473684211,0.033830845771144286,0.1,0.0,0.0,0.614602021942408,13
0.07914110429447854,0.07461538461538461,0.019026548672566375,0.0535834365599009,0.03669354838709678,0.03440789473684211,0.06318407960199006,0.0,0.0,0.1,0.5393480031317406,16
0.07116564417177915,0.07,0.015044247787610623,0.0321182091665192,0.025134408602150538,0.028092105263157894,0.028358208955223882,0.1,0.0,0.0,0.6300871760535587,13
0.07055214723926381,0.07076923076923078,0.014601769911504426,0.039780569810652984,0.020060483870967743,0.023486842105263157,0.04378109452736319,0.1,0.0,0.0,0.6169678617657539,13
0.07423312883435584,0.07153846153846154,0.014601769911504426,0.037373916121040525,0.028326612903225808,0.032565789473684215,0.033830845771144286,0.0,0.0,0.1,0.6075294754465834,13
