xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,yedgex,Adjusted_p,letter
0.016666666666666666,0.020833333333333332,0.020833333333333332,0.016666666666666666,0.016666666666666666,0.029166666666666667,0.029166666666666667,0.025,0.025,0.029166666666666667,0.025,0.03333333333333333,0.0125,0.03333333333333333,0.0125,0.03333333333333333,0.6208333333333333,15
0.0125,0.008333333333333333,0.0125,0.0125,0.008333333333333333,0.03333333333333333,0.03333333333333333,0.029166666666666667,0.020833333333333332,0.029166666666666667,0.020833333333333332,0.029166666666666667,0.008333333333333333,0.03333333333333333,0.0375,0.03333333333333333,0.6375,5
0.025,0.04583333333333333,0.029166666666666667,0.03333333333333333,0.020833333333333332,0.029166666666666667,0.025,0.0375,0.025,0.029166666666666667,0.020833333333333332,0.0375,0.016666666666666666,0.03333333333333333,0.020833333333333332,0.020833333333333332,0.55,11
0.0125,0.025,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.025,0.025,0.016666666666666666,0.016666666666666666,0.058333333333333334,0.03333333333333333,0.05,0.004166666666666667,0.025,0.004166666666666667,0.025,0.6375,8
0.025,0.04583333333333333,0.029166666666666667,0.03333333333333333,0.0125,0.029166666666666667,0.03333333333333333,0.029166666666666667,0.04583333333333333,0.016666666666666666,0.029166666666666667,0.058333333333333334,0.004166666666666667,0.029166666666666667,0.016666666666666666,0.03333333333333333,0.5291666666666667,14
0.029166666666666667,0.04583333333333333,0.04583333333333333,0.03333333333333333,0.0375,0.0125,0.03333333333333333,0.016666666666666666,0.020833333333333332,0.041666666666666664,0.04583333333333333,0.041666666666666664,0.041666666666666664,0.0375,0.020833333333333332,0.029166666666666667,0.4666666666666667,9
0.05,0.058333333333333334,0.05,0.03333333333333333,0.020833333333333332,0.0375,0.041666666666666664,0.016666666666666666,0.0125,0.020833333333333332,0.041666666666666664,0.029166666666666667,0.041666666666666664,0.05,0.008333333333333333,0.025,0.4624999999999999,16
0.025,0.0375,0.03333333333333333,0.029166666666666667,0.025,0.03333333333333333,0.025,0.025,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.0375,0.025,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.5333333333333334,15
0.0125,0.025,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.025,0.025,0.020833333333333332,0.020833333333333332,0.025,0.025,0.0375,0.008333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.65,4
0.008333333333333333,0.0125,0.0125,0.016666666666666666,0.004166666666666667,0.0,0.004166666666666667,0.020833333333333332,0.025,0.0,0.0,0.025,0.0,0.03333333333333333,0.0,0.03333333333333333,0.8041666666666667,17
0.004166666666666667,0.0125,0.0125,0.004166666666666667,0.004166666666666667,0.025,0.016666666666666666,0.004166666666666667,0.029166666666666667,0.03333333333333333,0.0125,0.041666666666666664,0.0,0.029166666666666667,0.008333333333333333,0.0375,0.7250000000000001,17
0.03333333333333333,0.05,0.03333333333333333,0.025,0.016666666666666666,0.0125,0.041666666666666664,0.016666666666666666,0.029166666666666667,0.05,0.04583333333333333,0.0375,0.0125,0.029166666666666667,0.0125,0.016666666666666666,0.5375000000000001,10
0.020833333333333332,0.0375,0.029166666666666667,0.029166666666666667,0.041666666666666664,0.0375,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.025,0.03333333333333333,0.025,0.025,0.04583333333333333,0.03333333333333333,0.029166666666666667,0.5208333333333333,6
0.025,0.0375,0.0375,0.029166666666666667,0.025,0.020833333333333332,0.025,0.0125,0.020833333333333332,0.041666666666666664,0.0375,0.0375,0.03333333333333333,0.020833333333333332,0.008333333333333333,0.029166666666666667,0.5583333333333333,9
0.016666666666666666,0.029166666666666667,0.025,0.020833333333333332,0.0125,0.025,0.025,0.025,0.03333333333333333,0.025,0.020833333333333332,0.0375,0.0125,0.041666666666666664,0.016666666666666666,0.03333333333333333,0.6000000000000001,4
0.016666666666666666,0.029166666666666667,0.020833333333333332,0.020833333333333332,0.0125,0.029166666666666667,0.029166666666666667,0.03333333333333333,0.025,0.029166666666666667,0.025,0.03333333333333333,0.0125,0.03333333333333333,0.0125,0.03333333333333333,0.6041666666666667,11
0.0125,0.025,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.016666666666666666,0.058333333333333334,0.03333333333333333,0.004166666666666667,0.04583333333333333,0.025,0.0125,0.0,0.041666666666666664,0.016666666666666666,0.03333333333333333,0.6333333333333333,18
0.016666666666666666,0.0375,0.020833333333333332,0.025,0.025,0.03333333333333333,0.020833333333333332,0.016666666666666666,0.0125,0.029166666666666667,0.020833333333333332,0.04583333333333333,0.025,0.03333333333333333,0.020833333333333332,0.04583333333333333,0.5708333333333333,4
0.0125,0.016666666666666666,0.0125,0.025,0.008333333333333333,0.0125,0.03333333333333333,0.025,0.041666666666666664,0.029166666666666667,0.025,0.0625,0.0,0.03333333333333333,0.029166666666666667,0.03333333333333333,0.6,19
0.020833333333333332,0.04583333333333333,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.004166666666666667,0.03333333333333333,0.041666666666666664,0.020833333333333332,0.029166666666666667,0.0125,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.5583333333333333,10
0.0125,0.029166666666666667,0.016666666666666666,0.020833333333333332,0.016666666666666666,0.029166666666666667,0.029166666666666667,0.020833333333333332,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0375,0.0125,0.0375,0.025,0.0375,0.575,19
0.016666666666666666,0.025,0.029166666666666667,0.016666666666666666,0.0125,0.0375,0.029166666666666667,0.008333333333333333,0.03333333333333333,0.04583333333333333,0.0125,0.029166666666666667,0.0125,0.03333333333333333,0.016666666666666666,0.0375,0.6041666666666667,10
0.016666666666666666,0.020833333333333332,0.020833333333333332,0.03333333333333333,0.0125,0.029166666666666667,0.025,0.03333333333333333,0.03333333333333333,0.025,0.025,0.041666666666666664,0.004166666666666667,0.03333333333333333,0.025,0.04583333333333333,0.575,4
0.029166666666666667,0.0375,0.025,0.020833333333333332,0.008333333333333333,0.03333333333333333,0.041666666666666664,0.016666666666666666,0.020833333333333332,0.03333333333333333,0.041666666666666664,0.020833333333333332,0.016666666666666666,0.05,0.0125,0.03333333333333333,0.5583333333333333,20
0.016666666666666666,0.041666666666666664,0.020833333333333332,0.029166666666666667,0.020833333333333332,0.03333333333333333,0.029166666666666667,0.0125,0.03333333333333333,0.020833333333333332,0.025,0.025,0.0125,0.03333333333333333,0.025,0.03333333333333333,0.5874999999999999,10
0.020833333333333332,0.0375,0.025,0.029166666666666667,0.03333333333333333,0.029166666666666667,0.0375,0.020833333333333332,0.0125,0.029166666666666667,0.0375,0.03333333333333333,0.025,0.03333333333333333,0.0125,0.03333333333333333,0.55,16
0.004166666666666667,0.0125,0.008333333333333333,0.004166666666666667,0.004166666666666667,0.029166666666666667,0.029166666666666667,0.020833333333333332,0.025,0.029166666666666667,0.020833333333333332,0.041666666666666664,0.004166666666666667,0.0375,0.0125,0.0375,0.6791666666666667,4
0.03333333333333333,0.041666666666666664,0.03333333333333333,0.025,0.025,0.029166666666666667,0.029166666666666667,0.0125,0.020833333333333332,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.025,0.025,0.029166666666666667,0.029166666666666667,0.5583333333333333,12
0.0125,0.0375,0.016666666666666666,0.029166666666666667,0.008333333333333333,0.029166666666666667,0.020833333333333332,0.025,0.041666666666666664,0.020833333333333332,0.025,0.041666666666666664,0.0,0.0375,0.0375,0.03333333333333333,0.5833333333333334,5
0.029166666666666667,0.04583333333333333,0.0375,0.03333333333333333,0.03333333333333333,0.0375,0.020833333333333332,0.025,0.016666666666666666,0.029166666666666667,0.03333333333333333,0.03333333333333333,0.0125,0.0375,0.03333333333333333,0.0125,0.5291666666666667,21
0.0125,0.025,0.0125,0.016666666666666666,0.004166666666666667,0.004166666666666667,0.0,0.025,0.025,0.0,0.004166666666666667,0.020833333333333332,0.0,0.03333333333333333,0.0,0.03333333333333333,0.7833333333333333,17
0.008333333333333333,0.016666666666666666,0.016666666666666666,0.0125,0.008333333333333333,0.025,0.041666666666666664,0.004166666666666667,0.029166666666666667,0.03333333333333333,0.04583333333333333,0.03333333333333333,0.004166666666666667,0.04583333333333333,0.008333333333333333,0.029166666666666667,0.6375,21
0.016666666666666666,0.020833333333333332,0.025,0.025,0.020833333333333332,0.03333333333333333,0.041666666666666664,0.016666666666666666,0.016666666666666666,0.029166666666666667,0.029166666666666667,0.0375,0.0125,0.029166666666666667,0.029166666666666667,0.020833333333333332,0.5958333333333334,8
0.016666666666666666,0.0375,0.020833333333333332,0.025,0.016666666666666666,0.029166666666666667,0.03333333333333333,0.029166666666666667,0.029166666666666667,0.03333333333333333,0.016666666666666666,0.029166666666666667,0.008333333333333333,0.029166666666666667,0.0375,0.03333333333333333,0.575,5
0.025,0.0375,0.029166666666666667,0.04583333333333333,0.029166666666666667,0.03333333333333333,0.020833333333333332,0.029166666666666667,0.020833333333333332,0.0375,0.025,0.0375,0.0125,0.03333333333333333,0.025,0.03333333333333333,0.525,22
0.0125,0.020833333333333332,0.020833333333333332,0.016666666666666666,0.016666666666666666,0.0375,0.0125,0.016666666666666666,0.0125,0.03333333333333333,0.016666666666666666,0.0375,0.0125,0.025,0.016666666666666666,0.03333333333333333,0.6583333333333333,22
0.008333333333333333,0.025,0.0125,0.016666666666666666,0.008333333333333333,0.025,0.029166666666666667,0.041666666666666664,0.03333333333333333,0.025,0.025,0.025,0.0125,0.03333333333333333,0.0125,0.03333333333333333,0.6333333333333333,2
0.025,0.041666666666666664,0.016666666666666666,0.020833333333333332,0.008333333333333333,0.025,0.0375,0.025,0.025,0.04583333333333333,0.029166666666666667,0.029166666666666667,0.008333333333333333,0.0375,0.020833333333333332,0.0375,0.5666666666666667,14
0.020833333333333332,0.041666666666666664,0.025,0.03333333333333333,0.020833333333333332,0.0375,0.0125,0.008333333333333333,0.025,0.0375,0.008333333333333333,0.0375,0.008333333333333333,0.020833333333333332,0.0125,0.0375,0.6125,17
0.0125,0.0125,0.0125,0.020833333333333332,0.008333333333333333,0.029166666666666667,0.029166666666666667,0.05416666666666667,0.008333333333333333,0.020833333333333332,0.025,0.03333333333333333,0.020833333333333332,0.03333333333333333,0.0,0.03333333333333333,0.6458333333333334,3
0.008333333333333333,0.0125,0.0125,0.004166666666666667,0.004166666666666667,0.020833333333333332,0.0375,0.016666666666666666,0.025,0.04583333333333333,0.0375,0.04583333333333333,0.004166666666666667,0.0375,0.008333333333333333,0.03333333333333333,0.6458333333333334,14
0.025,0.0375,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.029166666666666667,0.029166666666666667,0.016666666666666666,0.029166666666666667,0.041666666666666664,0.025,0.041666666666666664,0.004166666666666667,0.0375,0.029166666666666667,0.0375,0.575,19
0.016666666666666666,0.0375,0.020833333333333332,0.025,0.020833333333333332,0.029166666666666667,0.025,0.0125,0.020833333333333332,0.025,0.025,0.0375,0.008333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.5958333333333333,10
0.0125,0.0125,0.016666666666666666,0.004166666666666667,0.008333333333333333,0.03333333333333333,0.029166666666666667,0.020833333333333332,0.025,0.029166666666666667,0.025,0.03333333333333333,0.020833333333333332,0.03333333333333333,0.0125,0.029166666666666667,0.6541666666666667,15
0.008333333333333333,0.0125,0.008333333333333333,0.016666666666666666,0.004166666666666667,0.0,0.004166666666666667,0.020833333333333332,0.025,0.0,0.0,0.025,0.0,0.03333333333333333,0.0,0.03333333333333333,0.8083333333333333,17
0.0125,0.020833333333333332,0.020833333333333332,0.016666666666666666,0.0125,0.029166666666666667,0.03333333333333333,0.0125,0.025,0.041666666666666664,0.025,0.03333333333333333,0.0125,0.03333333333333333,0.0125,0.03333333333333333,0.625,15
0.008333333333333333,0.0125,0.0125,0.008333333333333333,0.008333333333333333,0.029166666666666667,0.029166666666666667,0.020833333333333332,0.029166666666666667,0.029166666666666667,0.025,0.03333333333333333,0.008333333333333333,0.03333333333333333,0.020833333333333332,0.041666666666666664,0.6499999999999999,19
0.020833333333333332,0.041666666666666664,0.025,0.029166666666666667,0.025,0.0375,0.025,0.025,0.016666666666666666,0.029166666666666667,0.03333333333333333,0.029166666666666667,0.025,0.0375,0.03333333333333333,0.0125,0.5541666666666667,21
0.03333333333333333,0.05,0.03333333333333333,0.025,0.016666666666666666,0.0375,0.03333333333333333,0.016666666666666666,0.020833333333333332,0.03333333333333333,0.016666666666666666,0.020833333333333332,0.025,0.0375,0.020833333333333332,0.0375,0.5416666666666667,15
0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.016666666666666666,0.0375,0.025,0.020833333333333332,0.025,0.041666666666666664,0.025,0.029166666666666667,0.016666666666666666,0.03333333333333333,0.0375,0.0375,0.55,22
0.0125,0.03333333333333333,0.020833333333333332,0.029166666666666667,0.0125,0.03333333333333333,0.029166666666666667,0.0375,0.025,0.025,0.025,0.0375,0.0125,0.03333333333333333,0.020833333333333332,0.0375,0.575,22
0.016666666666666666,0.025,0.025,0.016666666666666666,0.020833333333333332,0.03333333333333333,0.020833333333333332,0.025,0.016666666666666666,0.025,0.029166666666666667,0.041666666666666664,0.016666666666666666,0.029166666666666667,0.020833333333333332,0.0375,0.6000000000000001,22
0.008333333333333333,0.03333333333333333,0.0125,0.025,0.004166666666666667,0.05416666666666667,0.0125,0.03333333333333333,0.016666666666666666,0.05416666666666667,0.0125,0.04583333333333333,0.004166666666666667,0.025,0.0,0.03333333333333333,0.625,8
0.016666666666666666,0.029166666666666667,0.020833333333333332,0.020833333333333332,0.008333333333333333,0.03333333333333333,0.0375,0.004166666666666667,0.029166666666666667,0.058333333333333334,0.020833333333333332,0.025,0.0,0.03333333333333333,0.004166666666666667,0.03333333333333333,0.625,8
0.016666666666666666,0.020833333333333332,0.020833333333333332,0.016666666666666666,0.0125,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.025,0.020833333333333332,0.008333333333333333,0.03333333333333333,0.0125,0.029166666666666667,0.6375,2
0.008333333333333333,0.025,0.016666666666666666,0.016666666666666666,0.0125,0.025,0.029166666666666667,0.020833333333333332,0.020833333333333332,0.025,0.020833333333333332,0.029166666666666667,0.0125,0.029166666666666667,0.020833333333333332,0.03333333333333333,0.6541666666666667,12
0.016666666666666666,0.020833333333333332,0.029166666666666667,0.016666666666666666,0.016666666666666666,0.025,0.025,0.0125,0.016666666666666666,0.0375,0.0375,0.041666666666666664,0.029166666666666667,0.020833333333333332,0.008333333333333333,0.03333333333333333,0.6125,9
0.0125,0.029166666666666667,0.020833333333333332,0.020833333333333332,0.0125,0.05,0.008333333333333333,0.0125,0.008333333333333333,0.041666666666666664,0.008333333333333333,0.0375,0.008333333333333333,0.025,0.0125,0.03333333333333333,0.6583333333333333,7
0.0125,0.020833333333333332,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.029166666666666667,0.03333333333333333,0.020833333333333332,0.016666666666666666,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.025,0.0375,0.008333333333333333,0.020833333333333332,0.6458333333333333,3
0.025,0.041666666666666664,0.0375,0.029166666666666667,0.03333333333333333,0.0125,0.029166666666666667,0.016666666666666666,0.020833333333333332,0.041666666666666664,0.04583333333333333,0.041666666666666664,0.029166666666666667,0.0375,0.0125,0.029166666666666667,0.5166666666666666,9
0.03333333333333333,0.058333333333333334,0.029166666666666667,0.03333333333333333,0.016666666666666666,0.020833333333333332,0.041666666666666664,0.025,0.0125,0.05,0.020833333333333332,0.016666666666666666,0.016666666666666666,0.041666666666666664,0.016666666666666666,0.03333333333333333,0.5333333333333333,18
0.025,0.05,0.020833333333333332,0.029166666666666667,0.016666666666666666,0.03333333333333333,0.020833333333333332,0.016666666666666666,0.0125,0.0375,0.0375,0.04583333333333333,0.016666666666666666,0.0375,0.03333333333333333,0.041666666666666664,0.525,14
0.025,0.041666666666666664,0.03333333333333333,0.03333333333333333,0.029166666666666667,0.03333333333333333,0.020833333333333332,0.029166666666666667,0.020833333333333332,0.029166666666666667,0.025,0.025,0.0125,0.0375,0.03333333333333333,0.0375,0.5333333333333333,18
0.008333333333333333,0.0125,0.0125,0.004166666666666667,0.004166666666666667,0.020833333333333332,0.0375,0.0125,0.0125,0.041666666666666664,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.6833333333333333,3
0.0125,0.016666666666666666,0.016666666666666666,0.0125,0.008333333333333333,0.0375,0.041666666666666664,0.0125,0.008333333333333333,0.020833333333333332,0.0375,0.029166666666666667,0.025,0.04583333333333333,0.0,0.03333333333333333,0.6416666666666666,16
0.0125,0.03333333333333333,0.020833333333333332,0.025,0.025,0.03333333333333333,0.029166666666666667,0.016666666666666666,0.004166666666666667,0.03333333333333333,0.029166666666666667,0.03333333333333333,0.020833333333333332,0.041666666666666664,0.016666666666666666,0.029166666666666667,0.5958333333333333,20
0.025,0.0375,0.0375,0.03333333333333333,0.041666666666666664,0.03333333333333333,0.029166666666666667,0.020833333333333332,0.020833333333333332,0.029166666666666667,0.025,0.03333333333333333,0.03333333333333333,0.0375,0.0375,0.0125,0.5125000000000001,20
0.025,0.029166666666666667,0.0375,0.020833333333333332,0.029166666666666667,0.016666666666666666,0.029166666666666667,0.0125,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.04583333333333333,0.03333333333333333,0.025,0.0125,0.029166666666666667,0.5499999999999999,9
0.016666666666666666,0.03333333333333333,0.020833333333333332,0.025,0.016666666666666666,0.029166666666666667,0.029166666666666667,0.016666666666666666,0.03333333333333333,0.04583333333333333,0.03333333333333333,0.0375,0.008333333333333333,0.0375,0.020833333333333332,0.029166666666666667,0.5666666666666667,19
0.025,0.04583333333333333,0.03333333333333333,0.03333333333333333,0.0375,0.020833333333333332,0.03333333333333333,0.0125,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.0375,0.029166666666666667,0.0375,0.020833333333333332,0.016666666666666666,0.5333333333333334,3
0.03333333333333333,0.041666666666666664,0.03333333333333333,0.029166666666666667,0.016666666666666666,0.0125,0.041666666666666664,0.0125,0.029166666666666667,0.04583333333333333,0.05,0.025,0.004166666666666667,0.04583333333333333,0.0125,0.020833333333333332,0.5458333333333334,21
0.016666666666666666,0.03333333333333333,0.020833333333333332,0.025,0.0125,0.025,0.03333333333333333,0.016666666666666666,0.004166666666666667,0.029166666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0375,0.0,0.03333333333333333,0.6125,16
0.025,0.029166666666666667,0.03333333333333333,0.025,0.025,0.025,0.025,0.020833333333333332,0.025,0.03333333333333333,0.020833333333333332,0.03333333333333333,0.0125,0.025,0.020833333333333332,0.025,0.5958333333333333,11
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.025,0.008333333333333333,0.029166666666666667,0.029166666666666667,0.058333333333333334,0.008333333333333333,0.020833333333333332,0.025,0.03333333333333333,0.025,0.03333333333333333,0.0,0.03333333333333333,0.6208333333333333,3
0.016666666666666666,0.03333333333333333,0.020833333333333332,0.025,0.020833333333333332,0.029166666666666667,0.041666666666666664,0.03333333333333333,0.020833333333333332,0.03333333333333333,0.020833333333333332,0.025,0.0125,0.025,0.029166666666666667,0.04583333333333333,0.5666666666666667,15
0.016666666666666666,0.029166666666666667,0.020833333333333332,0.020833333333333332,0.0125,0.03333333333333333,0.029166666666666667,0.03333333333333333,0.020833333333333332,0.041666666666666664,0.025,0.03333333333333333,0.0125,0.03333333333333333,0.0125,0.03333333333333333,0.5916666666666666,11
0.016666666666666666,0.03333333333333333,0.020833333333333332,0.025,0.016666666666666666,0.029166666666666667,0.029166666666666667,0.0375,0.016666666666666666,0.025,0.016666666666666666,0.025,0.0125,0.029166666666666667,0.0125,0.03333333333333333,0.6208333333333333,3
0.016666666666666666,0.0375,0.020833333333333332,0.025,0.008333333333333333,0.029166666666666667,0.025,0.0625,0.004166666666666667,0.029166666666666667,0.029166666666666667,0.03333333333333333,0.0125,0.03333333333333333,0.0,0.03333333333333333,0.6,15
0.029166666666666667,0.04583333333333333,0.03333333333333333,0.0375,0.016666666666666666,0.0125,0.0375,0.025,0.029166666666666667,0.04583333333333333,0.04583333333333333,0.041666666666666664,0.0125,0.0375,0.008333333333333333,0.025,0.5166666666666666,23
0.008333333333333333,0.029166666666666667,0.0125,0.020833333333333332,0.004166666666666667,0.025,0.041666666666666664,0.0,0.0125,0.029166666666666667,0.04583333333333333,0.03333333333333333,0.004166666666666667,0.04583333333333333,0.0,0.03333333333333333,0.6541666666666667,21
0.025,0.03333333333333333,0.029166666666666667,0.025,0.016666666666666666,0.025,0.0375,0.016666666666666666,0.03333333333333333,0.04583333333333333,0.029166666666666667,0.025,0.008333333333333333,0.03333333333333333,0.020833333333333332,0.020833333333333332,0.575,5
0.020833333333333332,0.0375,0.025,0.029166666666666667,0.020833333333333332,0.029166666666666667,0.029166666666666667,0.029166666666666667,0.020833333333333332,0.029166666666666667,0.025,0.029166666666666667,0.008333333333333333,0.03333333333333333,0.0375,0.03333333333333333,0.5625,5
0.008333333333333333,0.0125,0.008333333333333333,0.008333333333333333,0.004166666666666667,0.029166666666666667,0.04583333333333333,0.008333333333333333,0.025,0.029166666666666667,0.041666666666666664,0.03333333333333333,0.004166666666666667,0.04583333333333333,0.004166666666666667,0.029166666666666667,0.6625000000000001,0
0.008333333333333333,0.0125,0.0125,0.008333333333333333,0.004166666666666667,0.016666666666666666,0.029166666666666667,0.016666666666666666,0.025,0.041666666666666664,0.0375,0.05416666666666667,0.004166666666666667,0.0375,0.008333333333333333,0.029166666666666667,0.6541666666666667,14
0.016666666666666666,0.041666666666666664,0.029166666666666667,0.029166666666666667,0.008333333333333333,0.0375,0.03333333333333333,0.020833333333333332,0.0125,0.020833333333333332,0.058333333333333334,0.03333333333333333,0.0125,0.0375,0.0,0.03333333333333333,0.575,20
0.020833333333333332,0.03333333333333333,0.020833333333333332,0.025,0.0125,0.025,0.05,0.016666666666666666,0.029166666666666667,0.05,0.0375,0.016666666666666666,0.008333333333333333,0.05,0.008333333333333333,0.016666666666666666,0.5791666666666666,0
