Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_False,Weekend_True,Revenue
2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,0.001150389274840821,0.0016692042725650288,2.703414160573602e-10,0.09011380607336383,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,0.06758535428468146,0.028456991434274062,2.703414160573602e-10,2.703414160573602e-10,0.2703414163277016,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,2.703414160573602e-10,0.2703414163277016,0.2703414163277016,2.703414160573602e-10,False
2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,0.0054921759455742744,0.0015424366363603896,0.022687405736260165,0.031258202964093845,2.4199899193878587e-10,0.09679959701751335,2.4199899193878587e-10,2.4199899193878587e-10,0.0907496222190437,0.025473578340818554,2.4199899193878587e-10,2.4199899193878587e-10,0.24199899218078488,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,2.4199899193878587e-10,0.24199899218078488,0.24199899218078488,2.4199899193878587e-10,False
3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,0.00304345740125829,0.001343974295730584,3.065196073986816e-10,0.04378851630601613,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,0.03226522213795977,3.065196073986816e-10,3.065196073986816e-10,0.3065196077052012,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,3.065196073986816e-10,0.3065196077052012,0.3065196077052012,3.065196073986816e-10,False
2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,0.0021684099281729856,0.00039030606442069365,2.547881366227198e-10,0.08492937955367497,2.547881366227198e-10,2.547881366227198e-10,0.03639830548660525,0.08492937912902807,2.547881366227198e-10,0.02681980410981127,2.547881366227198e-10,2.547881366227198e-10,0.25478813687750795,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,2.547881366227198e-10,0.25478813687750795,0.25478813687750795,2.547881366227198e-10,False
2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,0.0006709411342386432,0.00025139257443071005,2.3650666645052177e-10,0.11825333346176754,2.3650666645052177e-10,2.3650666645052177e-10,0.06757333350808432,0.01970888910738348,0.059126666849137116,0.0248954388102458,2.3650666645052177e-10,2.3650666645052177e-10,0.23650666668702847,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,2.3650666645052177e-10,0.23650666668702847,0.23650666668702847,2.3650666645052177e-10,False
0.016924010697251787,0.0035628187618791892,2.2847414132849826e-10,2.2847414132849826e-10,0.007453766541318766,0.00595809033775835,0.009519755736371332,0.01863507774299588,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,0.2284741415569724,0.024049909842000273,2.2847414132849826e-10,2.2847414132849826e-10,0.2284741415569724,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,2.2847414132849826e-10,0.2284741415569724,0.2284741415569724,2.2847414132849826e-10,False
1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,0.000258760142038563,1.8242577152701802e-10,0.1824257717094438,0.1824257717094438,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,0.06840966450505753,0.019202712974743456,1.8242577152701802e-10,1.8242577152701802e-10,0.1824257717094438,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,1.8242577152701802e-10,0.1824257717094438,0.1824257717094438,1.8242577152701802e-10,False
3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,0.005726563297642792,0.001626077417554664,3.105559158381729e-10,0.011944459089802436,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,0.04903514491658321,3.105559158381729e-10,3.105559158381729e-10,0.31055591614872885,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,3.105559158381729e-10,0.31055591614872885,3.105559158381729e-10,0.31055591614872885,False
2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,0.0007397745060855872,0.00013043943617105141,2.607704214735959e-10,0.13038521099756836,2.607704214735959e-10,2.607704214735959e-10,0.03725291761414126,0.021730868716903412,2.607704214735959e-10,0.02744951831062262,2.607704214735959e-10,2.607704214735959e-10,0.2607704217343664,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,2.607704214735959e-10,0.2607704217343664,0.2607704217343664,2.607704214735959e-10,False
2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,0.007003394543324876,0.011504127937352617,2.468696489500467e-10,0.012343482694371986,2.468696489500467e-10,2.468696489500467e-10,0.035267092954019176,0.06171741248438133,0.09257611860313718,0.03897941850214018,2.468696489500467e-10,2.468696489500467e-10,0.2468696491969164,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,2.468696489500467e-10,0.2468696491969164,0.2468696491969164,2.468696489500467e-10,False
2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,0.002373295965934313,0.0004451657470251717,2.0914668856690942e-10,0.008714445217523433,2.0914668856690942e-10,0.2091466887760561,0.02987809857584803,0.017428890923055804,0.10457334449260139,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,0.2091466887760561,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,2.0914668856690942e-10,0.2091466887760561,2.0914668856690942e-10,0.2091466887760561,False
1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,0.0005101861553127131,1.7984055635393526e-10,0.1798405565337758,0.1798405565337758,1.7984055635393526e-10,1.7984055635393526e-10,0.051383016280964915,0.029973426238829766,1.7984055635393526e-10,0.01893058505920216,1.7984055635393526e-10,1.7984055635393526e-10,0.1798405565337758,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,1.7984055635393526e-10,0.1798405565337758,0.1798405565337758,1.7984055635393526e-10,False
2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,0.001134105674478488,0.00043743203462807577,2.6651477087147354e-10,0.0444191283009024,2.6651477087147354e-10,2.6651477087147354e-10,0.07614707765836436,0.02220956450580423,2.6651477087147354e-10,0.05610837308156183,2.6651477087147354e-10,2.6651477087147354e-10,0.2665147711379883,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,2.6651477087147354e-10,0.2665147711379883,0.2665147711379883,2.6651477087147354e-10,False
2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,0.0005908700633092602,4.8836418162741566e-05,2.0828162389724182e-10,0.10414081215690253,2.0828162389724182e-10,0.1666252993260751,0.029754517907887596,0.05207040618259209,2.0828162389724182e-10,0.02192438167114918,2.0828162389724182e-10,2.0828162389724182e-10,0.20828162410552345,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,2.0828162389724182e-10,0.20828162410552345,0.20828162410552345,2.0828162389724182e-10,False
1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,0.0002531750351060162,1.7848827391550833e-10,0.1784882740939966,0.1784882740939966,1.7848827391550833e-10,1.7848827391550833e-10,0.025498325023560888,0.014874023004780633,0.06693310289680389,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,0.1784882740939966,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,1.7848827391550833e-10,0.1784882740939966,1.7848827391550833e-10,0.1784882740939966,False
2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,0.0016436937094235918,0.0005651509452807665,2.3176078035045639e-10,0.046352156301852056,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,0.2317607805822172,0.024395871847598293,2.3176078035045639e-10,2.3176078035045639e-10,0.2317607805822172,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,2.3176078035045639e-10,0.2317607805822172,0.2317607805822172,2.3176078035045639e-10,False
0.04088365466428088,0.005245257354603956,2.759646671211345e-10,2.759646671211345e-10,0.012526056088555167,0.004898003967186493,0.003942352860527064,0.013141175557839325,2.759646671211345e-10,2.759646671211345e-10,0.03942352415041244,0.022997055869392536,2.759646671211345e-10,0.029048912604505133,2.759646671211345e-10,2.759646671211345e-10,0.27596466739709913,2.759646671211345e-10,2.759646671211345e-10,2.759646671211345e-10,2.759646671211345e-10,2.759646671211345e-10,2.759646671211345e-10,2.759646671211345e-10,2.759646671211345e-10,2.759646671211345e-10,0.27596466739709913,0.27596466739709913,2.759646671211345e-10,False
2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,0.0014690772456698632,0.0003076007403662151,0.06473120498737833,0.12946240971583184,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,0.027255244355115768,2.5892481891381403e-10,2.5892481891381403e-10,0.25892481917273885,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,2.5892481891381403e-10,0.25892481917273885,0.25892481917273885,2.5892481891381403e-10,False
2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,0.0013766431736982482,0.0002389412671849396,2.4263331660019413e-10,0.060658329392681856,2.4263331660019413e-10,0.04852666356267215,0.03466190261408962,0.10109721549271422,2.4263331660019413e-10,0.025540349358443223,2.4263331660019413e-10,2.4263331660019413e-10,0.2426333168428275,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,2.4263331660019413e-10,0.2426333168428275,0.2426333168428275,2.4263331660019413e-10,False
0.008123314708211772,0.000387194613503505,0.009138729019322056,2.1932949119982158e-10,0.013999754976764913,0.005426366317298169,0.04768032453624472,0.0557330013224089,0.03284801330671313,0.08773179669925814,0.06266556913356423,0.018277457819314624,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,0.2193294914191511,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,2.1932949119982158e-10,0.2193294914191511,0.2193294914191511,2.1932949119982158e-10,False
2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,0.0006700795603107397,0.00012922719405995622,2.3620296174799174e-10,0.11810148111019882,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,0.14762685132869777,0.024863469893886297,2.3620296174799174e-10,2.3620296174799174e-10,0.2362029619841947,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,2.3620296174799174e-10,0.2362029619841947,0.2362029619841947,2.3620296174799174e-10,False
2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,0.0009872447330001575,0.00028287025498208553,2.3200245773445942e-10,0.07733415319682636,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,0.01933353837654074,0.14500153631603957,0.06105327858317599,2.3200245773445942e-10,2.3200245773445942e-10,0.23200245796646188,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,2.3200245773445942e-10,0.23200245796646188,2.3200245773445942e-10,0.23200245796646188,False
2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,0.003371405171159586,0.0009729576512339775,2.971050545260556e-10,0.037138132112862,2.971050545260556e-10,2.971050545260556e-10,0.042443579515112996,0.02475875484094302,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,0.2971050548231607,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,2.971050545260556e-10,0.2971050548231607,0.2971050548231607,2.971050545260556e-10,False
2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,0.0036680100684844067,0.0007424203001428212,0.05171893857803968,0.10343787689748467,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,0.06464867315790092,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,0.2585946918558196,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,2.585946915972249e-10,0.2585946918558196,0.2585946918558196,2.585946915972249e-10,False
2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,0.00572894997361665,0.0017158944158475172,0.020606681141726205,0.04121336343742656,2.884935377151281e-10,2.884935377151281e-10,0.04121336281922612,0.02404112843142088,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,0.2884935380036217,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,2.884935377151281e-10,0.2884935380036217,0.2884935380036217,2.884935377151281e-10,False
2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,0.017309223880763374,0.007652934144442186,0.018051778881741996,0.023880999546537777,2.346731282787235e-10,2.346731282787235e-10,0.033524732845919336,0.019556094257900083,0.17600484644371572,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,0.23467312851339664,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,2.346731282787235e-10,0.23467312851339664,0.23467312851339664,2.346731282787235e-10,False
2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,0.0028723496739914986,0.0015352105112049442,0.03164072434234958,0.07119162945387933,2.531257927137903e-10,2.531257927137903e-10,0.07232165531420874,0.02109381631260832,2.531257927137903e-10,0.039967230681619,2.531257927137903e-10,2.531257927137903e-10,0.2531257929669161,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,2.531257927137903e-10,0.2531257929669161,2.531257927137903e-10,0.2531257929669161,False
0.013994557867810946,0.0010005673138897987,1.8892652866493966e-10,1.8892652866493966e-10,0.001339904647543122,0.000880053429386539,1.8892652866493966e-10,0.026989504688760466,1.8892652866493966e-10,0.15114122312087824,0.026989504283917904,0.015743877577671497,0.1653107127707487,0.02983050471496963,1.8892652866493966e-10,1.8892652866493966e-10,0.18892652885386618,1.8892652866493966e-10,1.8892652866493966e-10,1.8892652866493966e-10,1.8892652866493966e-10,1.8892652866493966e-10,1.8892652866493966e-10,1.8892652866493966e-10,1.8892652866493966e-10,1.8892652866493966e-10,0.18892652885386618,0.18892652885386618,1.8892652866493966e-10,False
2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,0.0022350872505747894,0.00022167986196524095,0.03215788546167888,0.08039471162825046,2.2510519327943794e-10,0.13506311619276792,0.03215788497931061,0.01875876633172502,2.2510519327943794e-10,0.02369528372820392,2.2510519327943794e-10,2.2510519327943794e-10,0.22510519350454314,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,2.2510519327943794e-10,0.22510519350454314,0.22510519350454314,2.2510519327943794e-10,False
2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,0.003298049735137522,0.00194648296564063,2.583472090152412e-10,0.028705245417432666,2.583472090152412e-10,2.583472090152412e-10,0.03690674440338166,0.08611573659676094,2.583472090152412e-10,0.067986107893937,2.583472090152412e-10,2.583472090152412e-10,0.2583472092735884,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,2.583472090152412e-10,0.2583472092735884,0.2583472092735884,2.583472090152412e-10,False
0.008347620154161663,0.000596828954386856,2.2538573807694997e-10,2.2538573807694997e-10,0.014706020014803752,0.014389768217663688,2.2538573807694997e-10,0.002022692977753995,2.2538573807694997e-10,2.2538573807694997e-10,0.03219796280780716,0.018782145065131567,0.19721252104271694,0.03558722202700941,2.2538573807694997e-10,2.2538573807694997e-10,0.22538573830233571,2.2538573807694997e-10,2.2538573807694997e-10,2.2538573807694997e-10,2.2538573807694997e-10,2.2538573807694997e-10,2.2538573807694997e-10,2.2538573807694997e-10,2.2538573807694997e-10,2.2538573807694997e-10,0.22538573830233571,0.22538573830233571,2.2538573807694997e-10,False
2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,0.0010034797244020501,8.109611384873682e-05,2.35817679817327e-10,0.07860589390128948,2.35817679817327e-10,0.14149060812621386,2.35817679817327e-10,2.35817679817327e-10,0.05895442019014943,0.012411457068308573,2.35817679817327e-10,2.35817679817327e-10,0.23581768005314468,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,2.35817679817327e-10,0.23581768005314468,0.23581768005314468,2.35817679817327e-10,False
2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,0.005922746570141904,0.0013496337723002928,2.783690757133229e-10,0.00927896993276163,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,0.10438840367086516,0.043953012233104265,2.783690757133229e-10,2.783690757133229e-10,0.27836907599169197,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,2.783690757133229e-10,0.27836907599169197,0.27836907599169197,2.783690757133229e-10,False
