mcg,gvh,alm,mit,erl,pox,vac,nuc,name
0.16756574776833358,0.21652779010502354,0.1390985488470487,0.09811415510596352,3.924566188540276e-10,3.924566188540276e-10,0.26880590371713303,0.10988785367158437,CYT
0.1516678842852044,0.2126191326007801,0.10125413388494611,0.129984994232941,4.999422835884565e-10,4.999422835884565e-10,0.29448655110684124,0.10998730288940271,ME3
0.22399306543521807,0.22519160145532718,0.13487491666572596,0.12373685905977913,3.437134964335157e-10,3.437134964335157e-10,0.21658658713743567,0.07561696955908694,EXC
0.19976257667589323,0.24113868731143448,0.08101763257460168,0.11734053768613092,3.5557738585016223e-10,3.5557738585016223e-10,0.28251353979817195,0.07822702524261307,MIT
0.2567573265109536,0.24305831665697603,0.08202846029823183,0.09549839688067177,3.4106570192716453e-10,3.4106570192716453e-10,0.24762304420599335,0.07503445476504189,MIT
0.23318428317917184,0.1980372268926003,0.1784386060881259,0.10572487426678087,3.9157360694521205e-10,3.9157360694521205e-10,0.19846881487065363,0.08614619391952026,CYT
0.13782421950355947,0.2537866658454521,0.08695138119449214,0.11775701321528047,4.906542196859427e-10,4.906542196859427e-10,0.29573679043834566,0.10794392882156162,ME3
0.15063157197111895,0.18491323995284814,0.12218317898620418,0.0643498078532251,5.362483943081393e-10,5.362483943081393e-10,0.35994755288006786,0.11797464728403903,ME3
0.1684338659347072,0.18666473452050034,0.15285787907418918,0.16656237854005942,4.1640594530913367e-10,4.1640594530913367e-10,0.23387183271331657,0.09160930838441535,CYT
0.1743906030422447,0.04821610366094035,0.19115548820714268,0.11325962693367023,4.1948009820070413e-10,4.1948009820070413e-10,0.2758225307432307,0.19715564657381102,NUC
0.1807747384323755,0.1335609020108856,0.1923433046466349,0.10725967831828835,4.4691532446405433e-10,4.4691532446405433e-10,0.28774000386897763,0.09832137182900727,CYT
0.16995113027614417,0.24234758857191513,0.08702906003133005,0.07333648799184836,4.583530470843457e-10,4.583530470843457e-10,0.3264980613951472,0.1008376708169091,ME3
0.15933639162464594,0.11567692070415721,0.19108655858650456,0.08234093550578785,4.574496391574345e-10,4.574496391574345e-10,0.3509202715919199,0.10063892107208522,CYT
0.09603176183508624,0.22233124716572183,0.19359900774615302,0.0809699382072939,4.4983298754144956e-10,4.4983298754144956e-10,0.30810478643712713,0.09896325770895188,CYT
0.21678899212094885,0.21355884537266112,0.14020647674640166,0.05716806040756619,3.5730037531416135e-10,3.5730037531416135e-10,0.2936715417114055,0.07860608292641587,CYT
0.07936390803873748,0.2384908233433327,0.15087932793849781,0.10153619972372639,4.4146173600984636e-10,4.4146173600984636e-10,0.33260815770915414,0.09712158236362793,CYT
0.12370027116821646,0.10421266933809596,0.11886463139209458,0.1489496793935172,3.2380365015155116e-10,0.19506244017413568,0.221783322345414,0.08742698586472247,POX
0.16695649668211696,0.20184813643798744,0.11399407919698766,0.10356362099166364,4.502766110495088e-10,4.502766110495088e-10,0.31457681090952244,0.09906085488116854,NUC
0.09342380433091638,0.09557147798363594,0.19942029868820435,0.08314718590265344,4.376167656054562e-10,4.376167656054562e-10,0.2877480106987386,0.24068922152061767,NUC
0.1331150408565254,0.14556654681995304,0.14479383750866331,0.19200697082024398,4.0852546896110325e-10,4.0852546896110325e-10,0.2742157261495399,0.11030187702802335,NUC
0.12491654951386813,0.1428220994987354,0.12003336348831992,0.05231799033937511,3.26987437577423e-10,3.26987437577423e-10,0.2329225586013161,0.3269874379044104,NUC
0.14647202038317197,0.141025123087711,0.1407461968165395,0.23004723179479966,3.8341205235231276e-10,3.8341205235231276e-10,0.25735877525003287,0.08435065190092085,MIT
0.18746841658259691,0.2157502897214976,0.15399897623684417,0.14251505260624606,3.475976884357277e-10,3.475976884357277e-10,0.22379577235416206,0.07647149180345779,MIT
0.1550660603293543,0.14981797528648214,0.17469467551239182,0.184011724852607,3.8335775931093596e-10,3.8335775931093596e-10,0.25207085582068545,0.08433870743176367,MIT
0.14530228320993846,0.24154416871479667,0.1841568493039534,0.11854244615134252,5.388292982386965e-10,5.388292982386965e-10,0.19191180539096778,0.11854244615134252,MIT
0.16166963836874423,0.12863369702129884,0.2276676867801647,0.10391765102757415,3.9968327164573414e-10,3.9968327164573414e-10,0.2901810058411067,0.08793032016174478,MIT
0.24221133182704113,0.22907907573181716,0.041188074916228265,0.1138850264254888,4.067322357812734e-10,4.067322357812734e-10,0.28415539800734785,0.08948109227861238,MIT
0.17803630938525694,0.16557190739499128,0.15498788042630635,0.16565469334850869,3.601188978008474e-10,3.601188978008474e-10,0.2565230508483937,0.07922615787630531,MIT
0.21070843551258012,0.18860826917928636,0.1398848724227867,0.1439966398750677,3.3487590590742276e-10,3.3487590590742276e-10,0.24312908270601843,0.07367269963450891,MIT
0.18597356230354845,0.1862852995961037,0.12221680319322692,0.1482751715148324,3.4482597946513123e-10,3.4482597946513123e-10,0.2503531087236199,0.10689605397901666,MIT
0.20129512009784942,0.20113369658567523,0.06856003970752785,0.1291565667423255,4.1663408492158523e-10,4.1663408492158523e-10,0.308195076933971,0.09165949909938283,ME3
0.20656235396321393,0.22030286757818118,0.16339176781402956,0.0664954984665825,3.911499886790147e-10,3.911499886790147e-10,0.2571945134951596,0.08605299790053322,MIT
0.15081183104567364,0.13299893944294452,0.1874779984985939,0.07405380968696056,4.628363076507766e-10,4.628363076507766e-10,0.32969161687160864,0.124965803528546,NUC
0.13665603061017847,0.23166450879280473,0.11876471670236985,0.18417328456151663,3.4749676266796206e-10,3.4749676266796206e-10,0.25229217050368835,0.07644928813444841,MIT
0.20922547379233797,0.1936509448511988,0.1908126232143084,0.022167937500572013,4.4335874114426544e-10,4.4335874114426544e-10,0.27330333402544016,0.1108396857294251,NUC
0.12549604183276766,0.11554290751004131,0.1790833810555475,0.17498331418201013,3.7230492299937277e-10,3.7230492299937277e-10,0.24480323741298837,0.16009111726203523,CYT
0.17570674420003557,0.23505243485542224,0.18272132696124446,0.06014577039372823,4.009717999517096e-10,4.009717999517096e-10,0.2581599263972779,0.0882137963903479,CYT
0.1266540287615999,0.2189212123325058,0.15252661072516105,0.12049602255450358,3.886968456961507e-10,3.886968456961507e-10,0.2609061022943322,0.12049602255450358,CYT
0.21994414113955926,0.169898207168678,0.18204624863797672,0.09987259491921555,3.9949037807890066e-10,3.9949037807890066e-10,0.22437130863558521,0.10386749870000456,CYT
0.2023462399141536,0.1542337128154615,0.13856373203564273,0.14830789123138186,3.531140259006377e-10,3.531140259006377e-10,0.26120763595084595,0.0953407873462862,NUC
0.11810455180032405,0.22653674766317394,0.18294993047554,0.07007536757963383,4.3797104463539237e-10,4.3797104463539237e-10,0.3059797713476287,0.09635363025775737,NUC
0.1096653137328842,0.19998437236979208,0.15577665075419111,0.08911498763028627,4.243570819329962e-10,4.243570819329962e-10,0.313907978840546,0.13155069582358592,CYT
0.11281634575842563,0.18548007561570573,0.1316360706465529,0.09323465152116926,3.5859481216374786e-10,3.5859481216374786e-10,0.26526191620575074,0.21157093953520603,ME3
0.17540545045647568,0.19883643632626707,0.15488247272407143,0.07172660742253768,4.219212176506851e-10,4.219212176506851e-10,0.3063263639217337,0.09282266830507194,NUC
0.09992825714957261,0.10790465056077017,0.2314091067996489,0.07411345751357286,4.94089713463221e-10,4.94089713463221e-10,0.33841761245519997,0.14822691453305603,CYT
0.15861264067150782,0.08563664621346516,0.21343550473431813,0.11763770859933412,3.9212569402402813e-10,3.9212569402402813e-10,0.33840984591971157,0.08626765307741187,NUC
0.14482756705265615,0.17990485124373312,0.20395021290837817,0.07365516289872025,4.6034476523984677e-10,4.6034476523984677e-10,0.2963863561627118,0.10127584881311105,CYT
0.19178439647840267,0.14610134394324975,0.13791121437546927,0.17068811290572666,3.6316619689906483e-10,3.6316619689906483e-10,0.2736183678898588,0.07989656368096046,NUC
0.22988298383349634,0.208544897319613,0.17591236698877225,0.07334568435011778,3.8602991560046245e-10,3.8602991560046245e-10,0.2273874849178091,0.08492658181813165,NUC
0.1447365728819317,0.18792719461529991,0.1191575194368027,0.13376999412803248,4.954444208614372e-10,4.954444208614372e-10,0.30541094486208376,0.1089977730849606,NUC
0.1504340890418155,0.21160197277806259,0.16947637874098265,0.06694316985581701,4.1839480898388876e-10,4.1839480898388876e-10,0.3094975303516823,0.09204685839485033,CYT
0.08213660494020095,0.1186232507571015,0.21772621938479875,0.03870083584922312,4.300092824357093e-10,4.300092824357093e-10,0.30630798243900764,0.2365051057696494,NUC
0.2329548650496236,0.17376781731031196,0.15855920548949215,0.06047120070561158,4.3193714481196025e-10,4.3193714481196025e-10,0.2662626239461592,0.1079842866349272,CYT
0.12691571612686942,0.19474997797906288,0.1378745324483796,0.12505730743234733,4.0341066783527955e-10,4.0341066783527955e-10,0.2984133711308777,0.11698909407564173,CYT
0.06614447438682747,0.10375305653535061,0.12916313357640047,0.13343545259710013,3.924572123665968e-10,3.924572123665968e-10,0.2849346888230001,0.2825691932964069,NUC
0.20876548975771647,0.11212146583490999,0.1705138383967131,0.0882556110632091,4.6450321367739946e-10,4.6450321367739946e-10,0.31815288654491375,0.10219070747353108,NUC
0.2249105045869336,0.18112748641325122,0.15634096763290814,0.051107323499083694,4.258943589432445e-10,4.258943589432445e-10,0.28004012685432905,0.10647359016170549,NUC
0.1548540038861076,0.12481092484328686,0.1691692378085861,0.0584691180908835,4.176365548089067e-10,4.176365548089067e-10,0.30893663000230726,0.18376008453355552,CYT
0.14500484300854138,0.12855984936747067,0.1252425796529252,0.14626155164422053,4.3018103298246907e-10,4.3018103298246907e-10,0.2828587618433113,0.1720724136231687,NUC
0.1581007523174739,0.14270757566154316,0.1571589756866258,0.09932447278624504,4.1385196821830446e-10,4.1385196821830446e-10,0.3061370727945155,0.13657114992589245,CYT
0.11725783834887325,0.263897525325197,0.13210060264399168,0.06679006490318348,4.1743790303590987e-10,4.1743790303590987e-10,0.30307135467638613,0.11688261326749269,NUC
0.17257588992056916,0.10250892702828335,0.18187765284589147,0.07431897223175689,4.954598115753138e-10,4.954598115753138e-10,0.3597173979405507,0.10900115904202885,NUC
0.16372683591357176,0.16208774634850873,0.20825197776958748,0.0470054467748062,4.700544630475174e-10,4.700544630475174e-10,0.3155160099129085,0.10341198234050827,CYT
0.18374884371586772,0.1946862748720485,0.1145938201397622,0.18981911800754808,2.9202941187002875e-10,2.9202941187002875e-10,0.21202135411547493,0.10513058856523975,NUC
0.18480441758333008,0.16915250082527208,0.17532411104063292,0.06925302412291301,4.328313980630101e-10,4.328313980630101e-10,0.28460146765234484,0.11686447790984414,NUC
0.22450325852119113,0.1760759273487987,0.11381462679423501,0.14319566184737267,3.3301316631246396e-10,3.3301316631246396e-10,0.26914762790062097,0.07326289692175524,MIT
0.12719220310190132,0.13011616178492552,0.24705600303827954,0.08197318206893202,3.903484841837311e-10,3.903484841837311e-10,0.28875093389612216,0.12491151532914245,CYT
0.12719220310190132,0.13011616178492552,0.24705600303827954,0.08197318206893202,3.903484841837311e-10,3.903484841837311e-10,0.28875093389612216,0.12491151532914245,CYT
0.20268758978421964,0.17359289973106654,0.14868927704502133,0.08390323508676552,4.195161733362467e-10,4.195161733362467e-10,0.2988334389604042,0.09229355855349045,CYT
0.14248830848525096,0.17867833111490522,0.15016836429009156,0.049089520739837814,4.09079336089654e-10,4.09079336089654e-10,0.29139897954143557,0.1881764950103202,NUC
0.20222609695823357,0.17089671668049206,0.1584864954442989,0.07042743663045613,3.912635346621811e-10,3.912635346621811e-10,0.3001473694471833,0.09781588405680883,NUC
0.13395517187521416,0.18271280130415696,0.13833556250045928,0.054642547488215426,4.967504271951364e-10,4.967504271951364e-10,0.38106882135877285,0.10928509447968043,ME3
0.1708510281248603,0.1635025968287591,0.1303881469374677,0.09810155829345858,4.905077890147539e-10,4.905077890147539e-10,0.329244954760685,0.10791171407375365,ME3
0.08668133040830212,0.21872921073723534,0.07812292062130026,0.14400658324486276,5.143092240376911e-10,5.143092240376911e-10,0.3593119241570797,0.11314802980260126,ME3
0.13084828057158235,0.1386368686760866,0.08949975081172042,0.1663642423281218,4.15910604780528e-10,4.15910604780528e-10,0.27917287211790875,0.19547798466275876,ME3
0.08789922638098759,0.18583445580600172,0.05941542660881067,0.05736889526580453,5.21535406766083e-10,5.21535406766083e-10,0.3643603531937303,0.24512164170159437,ME3
0.10055741053783837,0.15944706621719162,0.1812579143318724,0.10292050967496179,4.4748047490209267e-10,4.4748047490209267e-10,0.3126233459270246,0.14319375241615012,NUC
0.17900666811538796,0.23756336928721117,0.12535978447122492,0.08611672164111112,4.3058360605263754e-10,4.3058360605263754e-10,0.27722506186173373,0.09472839376216385,CYT
