ip_mean,ip_std,ip_kurtosis,ip_skewness,dm_mean,dm_std,dm_kurtosis,dm_skewness,class
0.4199172107146131,0.19419128533475485,0.09873559719055877,0.013396417861905697,0.008578274439106904,0.07701036369186279,0.15888239433679088,0.029288456430406937,0
0.34798641314495,0.1348765304864192,0.15511793478921365,0.03257079823070584,0.014374885082248835,0.12493694995290823,0.1666858224521041,0.023450665861450243,0
0.3580926241003598,0.23018494186808325,0.11905375240968208,0.010599250031680408,0.01005859513071079,0.09770514233893317,0.15126615624831177,0.023039537872238672,0
0.32497488011000786,0.17871811668097431,0.09307993275451758,0.013917855989098895,0.0024757106747034284,0.0166270824217593,0.24413254132686724,0.12607388004207137,0
0.3217741789534976,0.20271315199104736,0.14622039413903531,0.018448107166416358,0.006051359087700895,0.039663995070077854,0.20334722049709722,0.06178159309512749,0
0.3600686475134692,0.22691968322865833,0.11241823326174126,0.011966114364272765,0.007211664640089085,0.06052346935465891,0.1795489557257143,0.0413432319113962,0
0.3687911512695951,0.2289131599421147,0.10519722277704699,0.009106227206572592,0.006737290012931704,0.056446046884917875,0.17960054792585953,0.0452083539809615,0
0.4074934186489942,0.18600947626243047,0.10615087095544022,0.01589963957445244,0.011097889990562925,0.08969604201147072,0.1583765685857774,0.025276093970871563,0
0.36987767033683916,0.13194656037995942,0.12569910354710895,0.020752951937493117,0.0322167744787051,0.19855282550951303,0.11322067607721531,0.007733437733166032,0
0.4098959228493275,0.15503594779602078,0.09726424873555137,0.022591519794827455,0.004958193496667217,0.04036509157980983,0.20597807537106644,0.0639110003767294,0
0.40821081706510853,0.1860291778731981,0.11205654277038349,0.013763832725458829,0.021975942113631346,0.1355519461585457,0.11290678300344556,0.009504958290228549,0
0.34550484565812273,0.22156058458433073,0.12025100283350393,0.011393745370047538,0.011214885476928735,0.10937786658736735,0.15599325595965413,0.024703813530044926,0
0.31714703483754186,0.16411994552063638,0.14785253785324654,0.0228296611288669,0.003893505752090212,0.04399053505546743,0.22601322744214045,0.07415355241001027,0
0.35810396314820014,0.24813725647658547,0.10547464032817426,0.010006900963626712,0.01154189695573337,0.10987024750709726,0.1380637548426973,0.01880133977788548,0
0.388974758294859,0.18758711989880106,0.1338210382734633,0.017591204153299286,0.010142003456963746,0.07117954539023376,0.16235119542431062,0.028353135108069197,0
0.39084882300189655,0.18288222572454096,0.09077081558193814,0.009449365703394387,0.0027416714897949453,0.02339357320916151,0.21272578121353608,0.0871877440757374,0
0.3312451786584568,0.22998147430906632,0.1277503417589871,0.012576772250302242,0.010482066550205149,0.10703905471580394,0.15650765980096193,0.024417451956216692,0
0.2998556759953416,0.1533261153720589,0.13761617834921935,0.018124865634811752,0.002266070050345419,0.018768744909939235,0.24848649979491427,0.12155584989336941,0
0.39744579734965746,0.1716176109327717,0.11912676846560302,0.015205624455414497,0.006639299913136975,0.05006321905782311,0.19063237422884807,0.04926930559674525,0
0.39534108924457717,0.17935222265703105,0.10540523777987551,0.015017631235246048,0.005173325113363783,0.06649862108661715,0.1867672401987321,0.04644463268455727,0
0.24286345162015,0.2025183998291267,0.1645145787120098,0.020137491967291973,0.03847731127946572,0.2340846749531698,0.09255542316517054,0.004848668473615585,0
0.4000015410400015,0.13845863834937902,0.12008845986498008,0.022583884611293886,0.004374336820309888,0.033766821639089006,0.21031224767910037,0.07041406999584615,0
0.31094431677427675,0.16348873660068142,0.1431220308848381,0.021445516252794138,0.00323987912052157,0.046044537055536766,0.23592247242144257,0.07579251088990872,0
0.3585451457022367,0.22492030673565058,0.10518099071781158,0.011587122480110413,0.006226492863435733,0.04331830490020172,0.1926695742007396,0.05755206239981374,0
0.36125396792897446,0.13855800608048713,0.14311721555558604,0.02144245384736644,0.006130094675824487,0.0786637188632209,0.20371730727581114,0.04711723577272944,0
0.3797943985472906,0.12159020246908497,0.15909362319940004,0.027291454389201438,0.00775021354696014,0.0693694406345676,0.1942402384649757,0.04087042874851939,0
0.0325955346061688,0.0239108274418122,0.25998439527526174,0.18477162548817322,0.2241694428614344,0.24833656329510204,0.02598658060423552,0.0002450304278120416,1
0.31605351142914395,0.09892205219416686,0.20484700917117202,0.05213843402509747,0.017456257147381127,0.1441906720312834,0.14929120574072305,0.01710085826103211,1
0.3114027026690191,0.1296755135566731,0.0855020684688123,0.008568144720776032,0.11756844892946364,0.3016578727974121,0.04533073653109504,0.0002945123267487099,0
0.300891915480365,0.18437130821417175,0.09352620917874996,0.011752120238863666,0.0012164026544169962,0.014797058155039223,0.2567079379844179,0.1367370480939755,0
0.2511689344417758,0.10375735198593793,0.2228869871415643,0.06626736652385258,0.009135168282011049,0.08635730535482941,0.21513974194832164,0.045287144321707246,0
0.4065103035567826,0.16439411935351195,0.11900183251024174,0.020208156314769396,0.009338696145438585,0.0819014632414032,0.16833683806195593,0.030308590815896628,0
0.3054570554874841,0.19416347208924264,0.15712989390632096,0.02264004307786944,0.01114181633581095,0.11552274391564028,0.16691802486469728,0.027026950322934385,0
0.3133597716695236,0.1772203357339672,0.14175267128855898,0.018170281204732422,0.0041873750673537035,0.05373846354482545,0.22538059033325503,0.06619051115778349,0
0.31465201218740235,0.1397543872717976,0.11160369718203855,0.01743539669040289,0.07321236781826304,0.2792391263130393,0.06291022573859138,0.0011927867984649365,1
0.3255871077475324,0.17623835186812015,0.13847638846969118,0.020594259065436427,0.03089192440247423,0.19134601996798484,0.10983198461649875,0.007033963862262127,0
0.31561532553430405,0.2013545807465442,0.12750649192348862,0.017095249018948776,0.004680798513097882,0.06952650364635808,0.20857054645864992,0.05565050415860851,0
0.3854038661027812,0.16253579274859892,0.12831436788550682,0.020269278516660192,0.0075240614999275215,0.06691865099785756,0.19038136090257815,0.038652621346089544,0
0.3205354839450524,0.14805099813408715,0.16316927323649877,0.02462700248473773,0.005406504814867507,0.06321197743580373,0.22017972083520707,0.05481903911374565,0
0.3619727271766414,0.181071274551544,0.10702446314353184,0.012609696119979408,0.0036338788728058655,0.023781125714021745,0.21835802570769236,0.09154880871378329,0
0.38292604257484364,0.17384694213357188,0.13381620975176506,0.019138971734459095,0.008805110579145072,0.07122732723876231,0.1756894202251352,0.03454997576231771,0
0.27400372908935444,0.11905207452475848,0.1849928109196826,0.04130535747254657,0.004259654894459009,0.037309864071067365,0.2514575709650122,0.08761893806311931,0
0.3619436408813515,0.23255134189042656,0.08922140140468444,0.011568831114990115,0.011855855212972477,0.12780828690475304,0.14431957842776996,0.020731064163051975,0
0.44113322407550165,0.12223913596355014,0.11854403472021932,0.023348612938022408,0.006267082451986824,0.05471946655036664,0.1888732650057916,0.04487517829456145,0
0.07692935885450153,0.03616894243940953,0.29936640140997567,0.1841319988844192,0.0743629315576683,0.26180411501572726,0.06536876183805021,0.001867490000248319,1
0.4324863958757127,0.1603223630221376,0.11377997632600312,0.018665365144853466,0.01268894087378124,0.10559406755492391,0.13899764081860125,0.0174652503839867,0
0.3700257806188111,0.18997686760916813,0.12714372008545935,0.013146873975901219,0.013362377703080637,0.11831978425651252,0.1469180740716611,0.021106521679405753,0
0.40193305351213365,0.18058635085316643,0.10376578452398376,0.014802140681262529,0.009872296009670474,0.10475376119997364,0.15809717143542093,0.026189441784388687,0
0.3622869115808324,0.2048108588893135,0.11862090086048369,0.014598226429319065,0.01640979052693435,0.14034860501695345,0.12932572351402422,0.01359898318213939,0
0.3153711698351287,0.1428363148984174,0.11463320168852564,0.021007608872844703,0.0018474617260999973,0.027362763082776274,0.2627933474738197,0.11414813242238755,0
0.33491191601827836,0.17875162090352087,0.14171113704933855,0.01773124993011764,0.004939171568304257,0.056998086519780874,0.20966134593151783,0.0552954720791417,0
0.3242086180598653,0.17020363076937167,0.15233561159039485,0.02552740511618161,0.015436519427629008,0.1322907166411672,0.15992149141590048,0.020076006979489962,0
0.37484843228605363,0.22869909163272958,0.08735258320980359,0.009527242724810021,0.02971675785060596,0.17489029337002673,0.089463739144433,0.0055018597815374385,0
0.2987350970290573,0.09545846147226116,0.19357659434540234,0.061524650675529,0.008150889194024416,0.07195643529115589,0.22187406851981592,0.048723803472754026,0
0.30874667596688155,0.14603682516772404,0.1414397348234254,0.021377405849403296,0.00369504152015287,0.052943812704397866,0.2475692619813231,0.07819124198669183,0
0.38491003814496516,0.14503624787611213,0.12983227763034666,0.02304164633980668,0.0060887654349549855,0.07683997483636884,0.19215935134100598,0.04209169839643965,0
0.27826554710851753,0.12724750683320707,0.16997499644822792,0.03211504339419289,0.00470511730987972,0.039405507645906654,0.25700130764257845,0.09128497361748987,0
0.41833044148641446,0.17890277790981632,0.09526428992852742,0.013693278877988145,0.00916131272469441,0.10350531890423582,0.15519110092929825,0.025951479239025164,0
0.29057930054140224,0.0939093563266744,0.19398417908094553,0.05794702618119701,0.010021493166265692,0.08810610341436988,0.21658944752187861,0.04886309376726667,0
0.29656459965928605,0.14799734173140705,0.17043139752663247,0.02795616679945824,0.004911128382077347,0.04675653849867152,0.23409101800347698,0.0712918093989903,0
0.33172118348865637,0.11702408965984729,0.12969850063827693,0.01981263851551339,0.0022661737818470617,0.03217105584347956,0.2584197847938466,0.1088865732785327,0
0.2770686999165995,0.1889184409396944,0.15582013437317738,0.02168433983360663,0.0037491282713309924,0.029798646587623448,0.23415073043177084,0.08880987964619694,0
0.37995047049352115,0.1704932054997114,0.12202781579213902,0.020170704185544352,0.007086651217274968,0.06817564798229084,0.1884809455321325,0.04361455929738578,0
0.3362678000037642,0.18650529859497164,0.11767281456254759,0.012838657288428342,0.004126663005012793,0.0384340626595701,0.22935416412532847,0.07480053976037679,0
0.3039865814324418,0.13208361580609504,0.173705801014178,0.04410445728812186,0.01820247697389053,0.15169922280120518,0.15799022127835333,0.01822762340571424,0
0.3320331842504038,0.16399267087090075,0.12740979928947962,0.020580793600859102,0.004008695891623905,0.05384647010390132,0.22722070219785315,0.07090768379497832,0
0.025863840353991325,0.024011374254422017,0.3285846167266428,0.26063350173735716,0.08778311083145222,0.22414167013626207,0.047891729291105134,0.0010901566687673502,1
0.289297465582301,0.18947473511209223,0.1632085649762543,0.023582512931552124,0.005349499750168732,0.03809095220843214,0.2201298651810728,0.07086640425812676,0
0.25917162947944333,0.19338369299318356,0.07767396123031561,0.005612198059265779,0.11933408171802568,0.30305817319097195,0.04144998291526294,0.00031628041353140264,0
0.4704724296248733,0.14104408931977608,0.07784375654976895,0.019262902053131668,0.008358412744399147,0.09584538900690155,0.15893424120029592,0.02823877950085327,0
0.37916903025554577,0.1862835835833264,0.10959637269152228,0.01285286431649945,0.004700840769380669,0.030989862029365624,0.2042262593699613,0.07218118698439847,0
0.3316114284297214,0.14727801463913456,0.14729289194075396,0.02522580231188854,0.013726999748469573,0.14151247608203724,0.1687748355696621,0.024577551278332613,0
0.35798087554138386,0.17404950931186003,0.14050722196622462,0.020879268789391718,0.007996725633588856,0.05933554719685207,0.19418353785187512,0.04506731370882373,0
0.34852049893473125,0.17295480627547496,0.08960021379021638,0.015268208744716238,0.0036310222529099627,0.023765352354890374,0.2385962328118687,0.107663664835192,0
0.3987168203929591,0.2129644383026622,0.09705378292643856,0.015071087621110991,0.006546674538248213,0.04647451227575629,0.1782656050661239,0.044907078876700854,0
0.3749222513406859,0.22032632900167168,0.09653017514440312,0.01177291934818159,0.004287760044664891,0.035985402363544035,0.1957928994358852,0.06038226332096353,0
0.3210552976370364,0.22652299575450127,0.1363611600044174,0.014654663006038045,0.00888900883313076,0.08907704734397358,0.17145001941881866,0.031989808002083814,0
0.31608909269475494,0.24143344966453079,0.11158394274230525,0.011131000429917548,0.0036484849319169594,0.04853814596762703,0.20475405772631045,0.06282182584263707,0
0.37249128894433675,0.18787953929250065,0.10751253297280156,0.011817779021134971,0.0030425789272173023,0.04495325540505037,0.20882854474113804,0.06347448069582036,0
0.08506044590349067,0.11501612686711643,0.1949190817058884,0.061718604895757506,0.3206790540689213,0.20631019307002255,0.014619278560423535,0.0016772149283794733,1
0.03959658765249742,0.04611167381630072,0.23203520895050278,0.13054564690402534,0.2879647043831082,0.24620679461478395,0.016856863072052225,0.0006825206067291204,1
0.3712409101953102,0.20843993960086105,0.11142366634005245,0.011466010599000277,0.009196855853122101,0.09552593979453014,0.16490737967149505,0.027799297945628652,0
0.3872257222837317,0.20138822815924082,0.10954395342664149,0.012623579510306255,0.010201416944461295,0.10151507499753268,0.1532270692503097,0.024274955427776097,0
0.39587101801618174,0.1698037161883623,0.09608100734065252,0.016711640248419465,0.004856781667593672,0.029077888855415155,0.20939515205705705,0.07820279562631821,0
0.33179064437074857,0.16459570649417557,0.13807774073104168,0.024696725766486415,0.007217741645932793,0.0883987422089626,0.20221361713219535,0.043009081650457,0
0.36631097677082997,0.16393825259481773,0.1392393586617927,0.01793628359000282,0.005989950050833398,0.06779236701435369,0.19285888611068508,0.045933925206684614,0
0.40766575331169935,0.14587186274255912,0.08978947439499135,0.015923430966668022,0.003687052967549774,0.022781080688167636,0.21925794894900708,0.0950233959793578,0
0.3811747418433794,0.22126862278633544,0.1189674087618382,0.012951764814816682,0.006291800682034017,0.04024685456323785,0.1719959804497053,0.04710282609865324,0
0.2949910175000458,0.12483749772190746,0.15747702192233798,0.03113880860454423,0.004119968467606578,0.048147225568635765,0.2518726342263201,0.0874158259886021,0
0.28511342316455995,0.23895664674923267,0.10417511745664361,0.00668931501341111,0.0428596508347133,0.23598570085762485,0.08255570333555819,0.0036644425882562345,0
0.26099706454483107,0.15320110097439593,0.10918035491785887,0.01321484220079813,0.0012141271475240951,0.0129335608578791,0.28276663066886776,0.1664923186878449,0
0.31094752392433844,0.13020410329889465,0.17478148241388272,0.030172888337587016,0.006035824903137848,0.05239716714327045,0.22757434643297303,0.06788666354591576,0
0.3345184746117517,0.10920473901083147,0.14435738047824562,0.029061921568543033,0.0042461830496593545,0.038421231269688806,0.2506348352514969,0.08955523475978296,0
0.3803928421237208,0.23781521257202032,0.10867886475579282,0.007912480382090758,0.00872209804188382,0.06902599539543741,0.157766141628381,0.029686365100673285,0
0.2900226699316008,0.18484516251132393,0.1480809451861459,0.021890051324503737,0.0049588641938582406,0.02301475462616278,0.2254980766604077,0.10168947556599686,0
0.32463287155145676,0.18151231697140607,0.08348367970292611,0.008842888925304371,0.05895540924644446,0.27389496430668786,0.06673177099625965,0.0019460982995148644,0
0.4070514534304948,0.17192352397194346,0.12372536624683102,0.017653895648444273,0.0075404661137604195,0.0646037766795918,0.17274398790798623,0.03475753000094787,0
0.34476129302747915,0.09853046863334257,0.1633342301856853,0.03950951391399864,0.008575642361370605,0.0795791704428609,0.21678084221266916,0.04892883922259361,0
0.429740181921274,0.14564824446043667,0.11139060493929615,0.01786735087844884,0.005054196174996078,0.06485969771020046,0.18261299297391928,0.042826730941428484,0
0.3012773485864967,0.13208658472077967,0.18309025245380597,0.03664122659364526,0.00890571771353752,0.06473340053777756,0.21981871211959664,0.05344675727436071,0
0.36910468123620155,0.23207129494189846,0.10370893595624812,0.010136671157198905,0.006162522522768719,0.05584483243096882,0.17690295577057807,0.04606810598413709,0
0.3707268921426752,0.16348687765833217,0.11109370692538843,0.019672885686042484,0.0052225608594669275,0.0626557550625469,0.21131172080983224,0.05582960085571561,0
0.35483210189070397,0.14062330783098914,0.15463815431178057,0.0267361966994099,0.006982799254183074,0.06355912358241962,0.20384188583632046,0.04878643059419317,0
0.386327305603782,0.22895172795353616,0.09760569421738528,0.00930532844331653,0.007693555936413405,0.057449531684260834,0.17044754897701217,0.04221930718429377,0
0.3525515286468127,0.1616953208758306,0.15180276673659895,0.02479017321429275,0.007903985589209106,0.06375471649274753,0.19354789451472143,0.04395361392978706,0
0.3640868827440608,0.2152201362605685,0.10601909042457398,0.012785209532393878,0.02612785037424807,0.16377846328132215,0.1047098352046693,0.007272532178163236,0
0.45233550905606645,0.15813186017520356,0.10022616835640678,0.016954053810080794,0.00906685332729152,0.08225426014887348,0.15522986285790483,0.02580143226817268,0
0.4078576596074225,0.15897780287779362,0.10468885538484064,0.017881702061072917,0.023299627507209267,0.16773790106121297,0.11094031563901677,0.008616135861431376,0
0.37074489651607206,0.1868790708962104,0.11924948467674504,0.017975717714066534,0.008758593274113583,0.08238469336879534,0.1788847891364443,0.035122754417552714,0
0.3275768791116006,0.1381062544776266,0.10903274826137058,0.020813406671366098,0.0024940092563321054,0.04405177253847514,0.26176652934588046,0.09615840033734839,0
0.31297810797874054,0.19594858162725842,0.14606428358856094,0.01826619244941744,0.005497304888165523,0.03855539957841876,0.21478336118715102,0.06790676870228748,0
0.3975594626100551,0.16025036394913772,0.11748239790022037,0.022367162822780468,0.014658533280098491,0.12515965641852372,0.14434344321941783,0.018178979799766185,0
0.11963490157334174,0.08341243586783971,0.25482069857048706,0.09556082447186383,0.09744907639622567,0.28320528093310077,0.06446762808142169,0.0014491541057196976,1
0.3662749195698255,0.18911854248191623,0.11389761602900256,0.013467247198847884,0.003504338829111759,0.04605549244405781,0.20685920663992968,0.06082263680730877,0
0.3578679051909941,0.22964197231375008,0.10634077256178083,0.010248496828028647,0.004541128640444679,0.0495305991848709,0.19115787914982862,0.0506712461303021,0
0.24476759900976788,0.11511050681046923,0.15840140286469245,0.033930459774115164,0.0020603929984129438,0.03701044573020334,0.2883694125017984,0.1203497803105407,0
0.36772297007060456,0.18170837382651,0.1366248788651106,0.014088891155762303,0.015778465880353185,0.1206033427939646,0.14501394586062813,0.018459131547066646,0
0.3233867617025924,0.09093895901858579,0.17844615166651018,0.047559948824008345,0.006107315198320263,0.07594821622286473,0.22534342566084592,0.05226922170627244,0
0.2907579842237226,0.14930249730775125,0.10958610171820914,0.012560963759092937,0.002121258984159632,0.015674057604412844,0.27165250574602884,0.14834463065662273,0
0.4194547325034898,0.1316108768858837,0.10181382769558067,0.019675805200335093,0.004690531363047334,0.03814018537353525,0.21245501116429066,0.07215902981383766,0
0.27260700910927776,0.07056462369341342,0.18664671734408206,0.06276163010572826,0.0041619911702476,0.028796607009760056,0.2645178063652232,0.10994361520226753,0
