mcg,gvh,lip,chg,aac,alm1,alm2,class
0.2209360328831772,0.19966243033281572,5.783325551509167e-10,5.783325551509167e-10,0.24973451302986485,0.12520601767286094,0.20446100492461627,cp
0.21115276347041637,0.055930345399886484,4.271044525194263e-10,4.271044525194263e-10,0.2669402832517459,0.21575379602970127,0.2502228109940411,cp
0.15865185785177374,0.17540391731167201,6.13913708442154e-10,6.13913708442154e-10,0.27207539412805015,0.15822518320209777,0.2356436462785789,cp
0.24236434249846098,0.2567907914253867,5.261079618424248e-10,5.261079618424248e-10,0.23316148361536443,0.09762828210511462,0.1700550993034574,cp
0.31597823236968536,0.24272018401602233,7.030515654582601e-10,7.030515654582601e-10,0.3035904494236639,0.13771113208147365,7.030515654582601e-10,cp
0.24473596135308195,0.058552421395882584,7.026290483190421e-10,7.026290483190421e-10,0.5828627339672889,0.014487197575186624,0.09936168430330168,cp
0.25521989905666426,0.20148312301852817,4.453837446353718e-10,4.453837446353718e-10,0.20750833601413654,0.14233913532885314,0.1934495056910503,cp
0.26165832221262164,7.762530202612269e-10,7.762530202612269e-10,7.762530202612269e-10,0.4939791954879429,0.06402086842666349,0.18034161154401282,cp
0.244857549706757,0.16574848043688858,6.053422741673864e-10,6.053422741673864e-10,0.3301866956057349,0.11857219863812932,0.14063507440180578,cp
0.15747049299899205,0.12081787836171225,4.83271511513763e-10,4.83271511513763e-10,0.2636026431271422,0.2042694022571301,0.2538395822884803,cp
0.1531430985410706,0.15576840879242856,5.451894288653369e-10,5.451894288653369e-10,0.2911807182346307,0.16861528782312873,0.23129248551836268,cp
0.12200907227034906,0.21545252801788775,5.17086066001924e-10,5.17086066001924e-10,0.2937989016545429,0.15459274189910463,0.21414675512394352,cp
0.2290052106864854,0.11849688250254747,4.739875281142397e-10,4.739875281142397e-10,0.28546976172460925,0.15636702005806663,0.21066112408031634,cp
0.2423184402274259,0.13732720042371413,5.015428171070604e-10,5.015428171070604e-10,0.2678694596382682,0.14477524667677674,0.2077096520307294,cp
0.3041148693546628,0.13375043024934283,5.106834590021539e-10,5.106834590021539e-10,0.2553417300117604,0.12108989285140039,0.1857030765114667,cp
0.21335327515787417,0.11302643769744643,5.584835717454636e-10,5.584835717454636e-10,0.24116336108493377,0.1842420036085334,0.24821492133424516,cp
0.2799732500720043,0.18539895295096315,4.4495748601441366e-10,4.4495748601441366e-10,0.17191539276870824,0.1559644800788757,0.20674792323953356,cp
0.24217844919836368,0.08339299610404369,5.388470482674244e-10,5.388470482674244e-10,0.25717700084829964,0.1777639752250077,0.23948757754659125,cp
0.20333412982322713,0.17055457032546478,7.540307286316033e-10,7.540307286316033e-10,0.26562446197652734,0.12437620341491376,0.2361106329518055,cp
0.18828968751969194,0.21058059623840986,4.654939485506562e-10,4.654939485506562e-10,0.21687786285841332,0.16796173447861734,0.21629011797387968,cp
0.17206964752754791,0.22631820618748003,5.280758132052764e-10,5.280758132052764e-10,0.2520361841033214,0.14154609478928393,0.20802986633621504,cp
0.2978256644454752,0.15049469034917812,4.077920630669815e-10,4.077920630669815e-10,0.2734060426913365,0.11350913136458074,0.16476447033384523,cp
0.21046385923802083,0.18118056938084154,5.853526068777334e-10,5.853526068777334e-10,0.23281069650263295,0.1508640745229128,0.22468079918488665,cp
0.23480725122839805,0.19640832113624476,5.49943297641644e-10,5.49943297641644e-10,0.29996907199084,0.10772085266531686,0.16109450187931376,cp
0.18355366606914242,0.1709062093142168,4.950386738210677e-10,4.950386738210677e-10,0.2925228532074877,0.14800125349308987,0.2050160169259859,cp
0.15720226991596895,0.11659168364148838,4.663667327004865e-10,4.663667327004865e-10,0.31267769625419295,0.18270036997789754,0.23082797927771867,cp
0.20323279724569895,0.1830304894692016,4.5219297286555073e-10,4.5219297286555073e-10,0.23123504339480416,0.16782419656724276,0.21467747241866655,cp
0.16750313076692988,0.1394435077599585,5.324206639596899e-10,5.324206639596899e-10,0.3025117414186081,0.1646661852622217,0.22587543372744062,cp
0.29541231081929564,0.14880155646382986,4.3101140368126725e-10,4.3101140368126725e-10,0.23509712971170263,0.14218932948050164,0.17849967266264732,cp
0.10206906770822335,0.139951844740539,5.34361586969041e-10,5.34361586969041e-10,0.2732530847798939,0.2148464117899554,0.2698795899126651,cp
0.19792567006463044,0.09055527837716208,4.0034965000274977e-10,4.0034965000274977e-10,0.25021853165206825,0.2146204313296588,0.24668008777578126,cp
0.2592383756278428,0.15330375723506076,5.365631484447416e-10,5.365631484447416e-10,0.23779503223366455,0.13828947178520792,0.2113733620450977,cp
0.2691047037971112,0.1289841426214445,5.702456806474055e-10,5.702456806474055e-10,0.3758437446333083,0.0705458579699247,0.1555215498377199,cp
0.1526384417212286,0.1195351773145439,5.906444026357387e-10,5.906444026357387e-10,0.288610333696744,0.18267352717901725,0.2565425189071774,cp
0.19917394322681523,0.20532603412249772,4.790940785012752e-10,4.790940785012752e-10,0.22865853794561178,0.1926254547218748,0.17421602902501232,cp
0.27717371548574243,0.14177276293411026,8.506365725008421e-10,8.506365725008421e-10,0.43498461178856723,8.506365725008421e-10,0.1460689072396701,cp
0.14297629916439739,0.13771526653244523,5.784041170069727e-10,5.784041170069727e-10,0.23004709256981373,0.21466544606552806,0.2745958945110073,cp
0.11283517420397109,0.21831153229083985,4.366230637084336e-10,4.366230637084336e-10,0.18358015222312357,0.2250634353378775,0.26020970507094204,cp
0.3420748975018406,0.23905386093661696,6.477588472343252e-10,6.477588472343252e-10,0.16193971245634015,0.08681304202967872,0.17011848578000588,cp
0.29925722827656875,0.18202175786849772,4.932202457910744e-10,4.932202457910744e-10,0.15693371506310758,0.15254234455231547,0.20924495325307,cp
0.28431164408912213,0.12403792343622214,4.961516917602818e-10,4.961516917602818e-10,0.19733305971899104,0.1687938750125362,0.22552349675082523,cp
0.2340198585744656,0.11777606598763685,5.206941841696414e-10,5.206941841696414e-10,0.266264071971079,0.1610394389236761,0.22090056350175416,cp
0.27569841850686777,0.11949915249343826,5.576627090336193e-10,5.576627090336193e-10,0.19011228772821476,0.17247300335156562,0.24221713680458826,cp
0.22457127936133148,0.12463451409767978,4.758772338287006e-10,4.758772338287006e-10,0.29201557577985265,0.15208447726649293,0.20669415254288862,cp
0.19560058962687935,0.18840316534780802,3.956466463995388e-10,3.956466463995388e-10,0.22479923130447552,0.1753897508614216,0.21580726206812237,cp
0.3027548136131319,0.12337535933434421,5.181765070279044e-10,5.181765070279044e-10,0.24142314583799562,0.13355064665938904,0.1988960335187863,cp
0.1800448865600894,0.13247350296026542,4.451109684509189e-10,4.451109684509189e-10,0.24278780141833947,0.20190600675274428,0.24278780141833947,cp
0.13836707814426108,0.11402472192442645,6.841483274416687e-10,6.841483274416687e-10,0.357622990028657,0.14811458703749927,0.24187062149685948,cp
0.26325268027096443,0.0771487721542094,4.984997553138161e-10,4.984997553138161e-10,0.2889032677826432,0.15417518255431922,0.21652009624086435,cp
0.1169476966866511,0.13939747766378374,4.3368104027143066e-10,4.3368104027143066e-10,0.26612245696387715,0.219075989849146,0.25845637796918003,cp
0.16233844438822964,0.14448121556909613,5.77924859964685e-10,5.77924859964685e-10,0.26926044669783494,0.17873964798968314,0.24518024419930637,cp
0.22924218847550268,0.1915074968015599,3.9235682191153806e-10,3.9235682191153806e-10,0.18726121085013636,0.17797629074398233,0.21401281234410488,cp
0.17336386820590122,0.15429384277114136,6.17175368615864e-10,6.17175368615864e-10,0.30157432846356347,0.14634055193846274,0.22442740738658046,cp
0.1727191619357662,0.16731434463723419,4.3920015351983935e-10,4.3920015351983935e-10,0.27949100722455245,0.16752995590553066,0.2129455294185162,cp
0.21201675856399838,0.08639877109023747,7.257496710616974e-10,7.257496710616974e-10,0.28040328272686005,0.16460301890469137,0.2565781672627134,cp
0.2416465086026296,0.203660409789279,4.887849823211856e-10,4.887849823211856e-10,0.2610556160466909,0.1158974705237053,0.17773999406012522,cp
0.1986748085319869,0.1934330664919497,4.778934572111978e-10,4.778934572111978e-10,0.22808551414687422,0.16258231066314632,0.2172242992102561,cp
0.28911180547401866,0.18100777020429246,5.8479433261684e-10,5.8479433261684e-10,0.27910638660646797,0.13263376674531477,0.11814026980031758,cp
0.16312397864608486,0.19443795657363025,6.049180852359935e-10,6.049180852359935e-10,0.2543405591700517,0.15590672360388552,0.23219078079651156,cp
0.2644078392052952,0.09338213404999603,5.602928009382193e-10,5.602928009382193e-10,0.3056142556175033,0.13285293274152007,0.2037428372650998,cp
0.2779238221436725,0.159502908066908,5.153170859359091e-10,5.153170859359091e-10,0.2635144194598161,0.11687604062449235,0.18218280867447686,cp
0.1952833367369495,0.16148865948881566,4.239077300453834e-10,4.239077300453834e-10,0.24567379851839125,0.17917749456680174,0.21837670984122645,cp
0.28298337267377666,0.08177116978351082,5.723981844777883e-10,5.723981844777883e-10,0.2796945679876811,0.14162429363906748,0.21392659477116754,cp
0.1633798331759588,0.14922829594511708,5.014070726908657e-10,5.014070726908657e-10,0.27349476742369744,0.18092007827646173,0.23297702417595073,cp
0.21642737871191492,0.08093292768812384,5.665304898511532e-10,5.665304898511532e-10,0.2639517060653633,0.18689665701227176,0.2517913293892653,cp
0.2307677402102094,0.16101477359076838,5.009348496128155e-10,5.009348496128155e-10,0.2561598667802155,0.14459975090463417,0.20745786751230288,cp
0.1905045698743454,0.2157644121898507,5.846519540269902e-10,5.846519540269902e-10,0.27239466098359055,0.12054679522939221,0.2007895605535173,cp
0.173001729570514,0.21025525317253035,4.528574673962185e-10,4.528574673962185e-10,0.2984742403276378,0.13072174361877623,0.18754703240482676,cp
0.17303355157339573,0.20370351963359795,4.277773903322231e-10,4.277773903322231e-10,0.20902758888556822,0.18522320036544102,0.2290121386864423,cp
0.18439447144801419,0.14652774971705046,4.102776980589636e-10,4.102776980589636e-10,0.24243682199057437,0.19456468196401305,0.23207627405979248,cp
0.22561020870232523,0.1577659960633173,4.015861707753155e-10,4.015861707753155e-10,0.22361048185602322,0.17802273589992196,0.21499057667523996,cp
0.277892010710209,0.1585409550325342,4.75622863670734e-10,4.75622863670734e-10,0.19997779542809058,0.16180984069350143,0.20177939718441912,cp
0.3061730789901739,0.22707836705850087,5.449880796324307e-10,5.449880796324307e-10,0.16721225225039302,0.11236867675786041,0.18716762385309563,cp
0.34051692604593914,0.1769892560855427,5.718114408905163e-10,5.718114408905163e-10,0.10396571709735987,0.1532690465837024,0.22525905304383304,cp
0.18153374289945898,0.16971116723737434,4.751912669341125e-10,4.751912669341125e-10,0.2807948400271668,0.1567641297730428,0.2111961191125746,cp
0.26444284389877704,0.18211926827298244,5.883853263656215e-10,5.883853263656215e-10,0.2473892855375671,0.1455798751530752,0.16046872596082756,cp
0.2532144123567353,0.17667660669727978,5.496605524592599e-10,5.496605524592599e-10,0.31230713262878546,0.1189986768552735,0.13880317036260498,cp
0.21064690593833255,0.21574589848758582,6.249191524297931e-10,6.249191524297931e-10,0.2556487448007436,0.11596437942632405,0.20199407009717552,cp
0.2050623488995841,0.21726844106094462,5.88727387086008e-10,5.88727387086008e-10,0.19401243496934364,0.15173386323976043,0.23192291065291235,cp
0.27049274895063435,0.26868141358071596,3.761539784863868e-10,3.761539784863868e-10,0.19235146664760178,0.12409203451599292,0.1443823355527469,cp
0.2262578375370651,0.1438353397867229,5.75341356845526e-10,5.75341356845526e-10,0.19613909949995254,0.1838719805981384,0.24989574142743853,cp
0.304345459472185,0.2149741738937071,4.752060675566864e-10,4.752060675566864e-10,0.19980255160699467,0.12247579108259951,0.15840202299410155,cp
0.3298230251491969,0.20967320900935946,4.516038338167044e-10,4.516038338167044e-10,0.1744832998807851,0.1582941277687992,0.12772633728865157,cp
0.2500072147058909,0.15581682165473765,4.3628709941166144e-10,4.3628709941166144e-10,0.2875528614121548,0.12593854459635434,0.18068455675828832,cp
0.21253427105489853,0.14222218154727959,4.977776336732568e-10,4.977776336732568e-10,0.35636353369567736,0.11289802050614516,0.17598199220044417,cp
0.12105545234936006,0.21911277028260828,4.489139674641543e-10,4.489139674641543e-10,0.32138159079256984,0.14346735087560247,0.1949828348020315,cp
0.27083191522315964,0.0755139116568952,6.34316852589658e-10,6.34316852589658e-10,0.38923988745069793,0.08501153757932257,0.17940274682129087,cp
0.2071808835413909,0.20620925602379558,5.587605631955788e-10,5.587605631955788e-10,0.3365262488470069,0.08640627321787067,0.16367733725241496,cp
0.16873360803590928,0.1340829565141741,6.257204608127836e-10,6.257204608127836e-10,0.2701974723403316,0.17416961342927878,0.25281634842886536,cp
0.15294959513463327,0.21191642602406785,5.235582277071414e-10,5.235582277071414e-10,0.2617791143771289,0.15652771808548713,0.2168271453315663,cp
0.2359496465825862,0.1874957014002428,4.772617841675879e-10,4.772617841675879e-10,0.21151374573335194,0.17220786074391725,0.19283304458537817,cp
0.2407467335349025,0.09491233378847151,4.982897497734543e-10,4.982897497734543e-10,0.18685865666333515,0.21575432514246587,0.2617279498742455,cp
0.2607815152567914,0.1522492667573996,4.736643839938429e-10,4.736643839938429e-10,0.2637449415611451,0.13184472591524954,0.1913795495620858,cp
0.3043581457983587,0.08233396691299393,5.763377643565929e-10,5.763377643565929e-10,0.3667603960759878,0.1010076499996582,0.1455398400603259,cp
0.24348284218342567,0.1370496804386969,6.771866529392272e-10,6.771866529392272e-10,0.4617181731357506,0.02094391777839986,0.13680538510935375,cp
0.17149187828955775,0.10153808358214869,4.489052096417081e-10,4.489052096417081e-10,0.26016097421853146,0.21288288337177713,0.25392617964017444,cp
0.23389455671752737,0.1274486668902273,5.947604427121787e-10,5.947604427121787e-10,0.31089750473976296,0.1655518764012432,0.1622073940617183,cp
0.2447850381574472,0.09555205471799655,5.733123248681053e-10,5.733123248681053e-10,0.2801412502247729,0.15367134538331995,0.22585031036983869,cp
0.24576074310265197,0.19186584342566634,5.755975285502063e-10,5.755975285502063e-10,0.2812578838444484,0.10087791795037598,0.18023761052566217,cp
0.22751354672063542,0.20577952909328187,4.938708686385865e-10,4.938708686385865e-10,0.3255058002783937,0.08655468881197366,0.1546464341079737,cp
0.1998666854620813,0.1619368033763375,5.231804399871228e-10,5.231804399871228e-10,0.24375452369899903,0.1672019968077249,0.22723998960849642,cp
0.29474132984090373,0.20206706032576266,5.143525158835894e-10,5.143525158835894e-10,0.3097804930351507,0.058328636336202874,0.135082479433275,cp
0.13870642215924714,0.20574785929754905,4.937948611290101e-10,4.937948611290101e-10,0.2076182943775832,0.19853607867968553,0.2493913444983454,cp
0.1676150715350309,0.07348641096187147,5.144048731322661e-10,5.144048731322661e-10,0.2922754966122833,0.20682257837170773,0.2598004414902968,cp
0.17933456989881724,0.0760036990392614,6.384310665669747e-10,6.384310665669747e-10,0.2829410415033403,0.19087114425123797,0.27084954403048095,cp
0.1611159043061831,0.17781889233947712,5.97471476253139e-10,5.97471476253139e-10,0.3326829816929693,0.12318999570121149,0.2051922247652162,cp
0.1098154878201223,0.157417579280054,5.749163744013722e-10,5.749163744013722e-10,0.3462564533393792,0.16002826973818493,0.22648220867242666,cp
0.03325710794648721,0.13213761419443382,7.399706353449938e-10,7.399706353449938e-10,0.34475904675297914,0.19834264526543288,0.2915035843607258,cp
0.30399124305828995,0.10560195435732131,4.435282064379311e-10,4.435282064379311e-10,0.2469645699373762,0.14631858401068074,0.19712364774927538,cp
0.18072345662543685,0.19711259358043084,4.730702234576655e-10,4.730702234576655e-10,0.23653511220190296,0.16581842931390145,0.21981040733218754,cp
0.20198679267889022,0.12993453140383654,6.420294461171645e-10,6.420294461171645e-10,0.328310512861034,0.1257583457577627,0.21400981601441763,cp
0.21836520422678526,0.17352234988713153,4.85862578323553e-10,4.85862578323553e-10,0.23188895832210377,0.16028456240703468,0.21593892418521946,cp
0.16437285060833765,0.1362967426938167,6.360514629362377e-10,6.360514629362377e-10,0.310797874570804,0.15081632689928312,0.2377162039556555,cp
0.200620956931446,0.1608582448424805,4.825747330797173e-10,4.825747330797173e-10,0.23031975945243982,0.17909990141937707,0.2291011363891072,cp
5.686177872912059e-10,0.14892370676393363,5.686177872912059e-10,5.686177872912059e-10,0.27138576268487513,0.2637917575593834,0.31589877128595445,cp
0.24310495108556796,0.09906749413188559,5.547779640318027e-10,5.547779640318027e-10,0.2395632122957837,0.17730017462679742,0.24096416675040944,cp
0.19191016594229524,0.18977783077148458,5.693334906064532e-10,5.693334906064532e-10,0.31701523965701767,0.11151893171905113,0.18977783077148458,cp
0.1573069956240978,0.08642174474319399,5.185304653479811e-10,5.185304653479811e-10,0.4183598077879243,0.13364187303089678,0.20426957777682608,cp
0.09591022622545521,0.21519353216708437,5.021182405515876e-10,5.021182405515876e-10,0.2795885662637977,0.1760002085305098,0.23330746580891656,cp
0.19931708956428143,0.1525197571433876,4.927561368712709e-10,4.927561368712709e-10,0.2967735829265898,0.14731884553674437,0.2040707238434845,cp
0.21982656832082548,0.16303803833975153,6.521521507503975e-10,6.521521507503975e-10,0.31866525613246005,0.1008482713867497,0.197621864515909,cp
0.182836721054622,0.1788183315946493,6.258641583907479e-10,6.258641583907479e-10,0.256035338149352,0.1484007804504745,0.233908827499174,cp
0.23638880382580704,0.15653722890160446,5.259650873421483e-10,5.259650873421483e-10,0.3287281801148078,0.1030240897991694,0.1753216963066812,cp
0.15442391796678742,0.13386748741151153,6.247149383383841e-10,6.247149383383841e-10,0.2981594030134892,0.1674493655401581,0.24609982481862386,cp
0.2129408824991373,0.0974250630870231,4.3072132963838685e-10,4.3072132963838685e-10,0.21536066524991473,0.2175808782892879,0.25669251001319426,cp
0.16591080836445116,0.16927584238544222,5.468911813245495e-10,5.468911813245495e-10,0.22994288360380405,0.19733187009698638,0.2375385944555339,cp
0.10355717350332937,0.18515467806434335,5.76036774408065e-10,5.76036774408065e-10,0.35347711214462213,0.1425245633161766,0.215286471819455,cp
0.027503026733087008,0.21855083459869057,4.079615571560275e-10,4.079615571560275e-10,0.22716041291529507,0.37431524357173945,0.15247048136526478,im
0.2050822339504841,0.17778232623956852,4.148254269244005e-10,4.148254269244005e-10,0.20269878857106657,0.18816823530836793,0.22626841510086207,im
0.21325247604389655,0.11117981522452869,3.0126143398562736e-10,3.0126143398562736e-10,0.1745946949974773,0.2453572506606899,0.25561576247088463,im
0.08376581754145405,0.12348087373765598,3.2413729271048657e-10,3.2413729271048657e-10,0.21731932157321351,0.2840378341426049,0.29139615235679694,im
0.12373549518397062,0.12724480018525425,3.238958541925486e-10,3.238958541925486e-10,0.2134768133144392,0.2738088667547101,0.2617340239138341,im
0.16332996822768536,0.0965871574289328,3.3805504981807206e-10,3.3805504981807206e-10,0.2228090104454207,0.2509274599968302,0.2663464032250209,im
0.155095849593665,0.1607554031004962,3.000767518941164e-10,3.000767518941164e-10,0.1636782286059584,0.2567667055290629,0.26370381257066383,im
0.11362316168091438,0.08471638739794234,3.7453560578769297e-10,3.7453560578769297e-10,0.2170604082742213,0.28572819448061065,0.2988718474172401,im
0.19250297223002785,0.09021373281125948,3.294762403682518e-10,3.294762403682518e-10,0.24336313241966223,0.23097303481443626,0.24294712706566188,im
0.11482012807012663,0.13004463597358823,3.5237901265101854e-10,3.5237901265101854e-10,0.2843057946503599,0.22523194658292695,0.24559749401824035,im
0.19215545248989377,0.11475257445850234,3.109424589804848e-10,3.109424589804848e-10,0.20140591124148374,0.2404194273577091,0.25126663383052616,im
0.04839160356958308,0.21790623743556173,3.5890439047920034e-10,3.5890439047920034e-10,0.3018059650800501,0.20350248980587363,0.2283937033911228,im
0.13804426245039092,0.12432200543972335,3.071484832687144e-10,3.071484832687144e-10,0.22687103908517617,0.2501518578146581,0.2606108345957546,im
0.23454411480880255,0.06808358212722236,2.8595104373333955e-10,2.8595104373333955e-10,0.1722205152617124,0.25941950387908386,0.2657322833512767,im
0.2885317624264282,0.10190209089596126,3.0570627177076493e-10,3.0570627177076493e-10,0.1667488758170326,0.21430955165016002,0.2285077185990053,im
0.17134190077746053,0.10968091427767937,3.1769644043581263e-10,3.1769644043581263e-10,0.21661120970575048,0.24564157797425262,0.2567243966294642,im
0.18907423511417923,0.12242306636433611,3.116223499523623e-10,3.116223499523623e-10,0.14164652301724157,0.2698585301672763,0.2769976447137221,im
0.16841898777558023,0.09293954572543413,3.122768725882084e-10,3.122768725882084e-10,0.1809786423804431,0.28008338088108237,0.2775794426129065,im
0.16739465048061347,0.1773586177533903,2.9796247732511876e-10,2.9796247732511876e-10,0.10496405481022023,0.27338825268905087,0.27689442367080014,im
0.26077633138381473,0.11512447187230139,3.22348520339868e-10,3.22348520339868e-10,0.186815620064772,0.20936037951215972,0.22792319652225515,im
0.16979982595213372,0.14928449747548858,3.215358400238982e-10,3.215358400238982e-10,0.211921349428196,0.2254065685857119,0.24358775791539808,im
0.13227005458532348,0.16987063277151865,3.567283280710596e-10,3.567283280710596e-10,0.1337731233833757,0.2758208725766198,0.2882653159697058,im
0.21956446272583413,0.1526659155820873,3.05331830553511e-10,3.05331830553511e-10,0.1665446351527015,0.23608131258897438,0.22514367333973892,im
0.17984412796702393,0.14467619559404446,2.9640976597564185e-10,2.9640976597564185e-10,0.18862439682636367,0.23835012139022488,0.2485051576295236,im
0.16598974843490413,0.160902423327865,3.1432101239855107e-10,3.1432101239855107e-10,0.1857351440043739,0.23655086531529246,0.2508218182889224,im
0.2024132095018752,0.11574118907797323,2.859488193685309e-10,2.859488193685309e-10,0.19171568599894112,0.24172993006140792,0.24839998478790493,im
0.1796846137263963,0.10101802642152392,3.2636593046127964e-10,3.2636593046127964e-10,0.19656129935418212,0.2557093891413892,0.2670266707037766,im
0.11256139175252874,0.13080290756788726,3.231601237810905e-10,3.231601237810905e-10,0.20931962595409373,0.2698553614187099,0.2774607126604601,im
0.2332240531063428,0.09349973317013922,2.8049919866892005e-10,2.8049919866892005e-10,0.17531199944857423,0.24579826715532604,0.25216594655861924,im
0.12348573477935434,0.1149771578387892,3.3303728380976415e-10,3.3303728380976415e-10,0.1703031568266667,0.29183679542406776,0.2993971544650475,im
0.16886294474353894,0.09542096574636283,3.3397337894336305e-10,3.3397337894336305e-10,0.2315042743742591,0.24445474162241437,0.259757072845478,im
0.23967468851251023,0.08583922465003285,3.004372852235844e-10,3.004372852235844e-10,0.24239826451492016,0.20751853751672752,0.22456928420493472,im
0.19455300204448636,0.08657608610199535,3.46304343022764e-10,3.46304343022764e-10,0.25972825761337737,0.21777902018536213,0.24136363336217012,im
0.23403401112832875,0.13901046164429703,3.1559131761111566e-10,3.1559131761111566e-10,0.21158963371395295,0.20497168082590358,0.2103942120563351,im
0.21064298960696712,0.1673859471625581,3.1245376745352814e-10,3.1245376745352814e-10,0.1917329939771188,0.20615506337457545,0.22408300525387292,im
0.28053791481060747,0.07520444123868308,3.008177637514613e-10,3.008177637514613e-10,0.20852140471944433,0.21088255633277,0.22485368229685954,im
0.11349277934446757,0.12378501666003909,2.9708403927109214e-10,2.9708403927109214e-10,0.2261889847421201,0.26645681902476465,0.2700763996344405,im
0.20221429020125922,0.12923067460436213,2.856678063886927e-10,2.856678063886927e-10,0.21100463000458852,0.22382219910567444,0.23372820551278,im
0.23114841366739486,0.08396819943773381,2.9388869700345784e-10,2.9388869700345784e-10,0.18702008020518007,0.2514717719566413,0.2463915341452725,im
0.15812212266150294,0.09493602056469985,0.23454781516786463,2.345478149333168e-10,0.14392706848908313,0.17893338482285134,0.18953358805945028,im
0.09837631367573511,0.22800760128779116,5.472182417773751e-10,5.472182417773751e-10,0.20520684121373392,0.20309130677387294,0.2653179359544304,im
0.23352601244075552,0.1805543784083473,2.808623659760877e-10,2.808623659760877e-10,0.21064677476292817,0.17952027544083596,0.1957525583854083,im
0.07966031063231795,0.12660299347461038,3.5448838073634155e-10,3.5448838073634155e-10,0.22961179242234594,0.27408895453207205,0.29003594822967693,im
0.28386122776452977,0.13179271304274306,2.8386122748066856e-10,2.8386122748066856e-10,0.16451048439197596,0.20192190436804813,0.2179136698649805,im
0.23901979447381155,0.10853449867697025,3.038965954446062e-10,3.038965954446062e-10,0.1933887428595551,0.23497159471982923,0.2240853686620405,im
0.051652330020848417,0.1231354647873917,3.8308811148005563e-10,3.8308811148005563e-10,0.2742562620108552,0.26460725264250795,0.2863486897722206,im
0.23531624873561743,0.14714154207808597,3.4333026404776326e-10,3.4333026404776326e-10,0.21067993509991229,0.22652718486968954,0.18033508853003422,im
0.14953126822878543,0.10082032492199242,4.032812980748445e-10,4.032812980748445e-10,0.2108061334878591,0.2577674280387489,0.28107484451605164,im
0.20708929154859063,0.17065691623502877,2.9255471304424125e-10,2.9255471304424125e-10,0.21941603507573565,0.19302579034236336,0.20981196621317214,im
0.1530600775524372,0.13843848480985854,3.3225236274625487e-10,3.3225236274625487e-10,0.20010653698624678,0.24662031082431785,0.26177458916263496,im
0.1220272866596723,0.19393622325303267,3.194243671847666e-10,3.194243671847666e-10,0.18875076274678645,0.24039153438631058,0.25489419231534927,im
0.2045147410745782,0.06724807393835795,3.138243435811568e-10,3.138243435811568e-10,0.1997064007745605,0.27176541125008385,0.25676537233477087,im
0.19577094359841582,0.14062642445977014,2.953154907453547e-10,2.953154907453547e-10,0.1845721820111622,0.23442569913441152,0.24460475020560926,im
0.2052787695268543,0.10235187966359531,3.58231577568773e-10,3.58231577568773e-10,0.23203636310164133,0.217893434137176,0.2424395528542699,im
0.17998746537660953,0.15637482412756576,3.2037768780009267e-10,3.2037768780009267e-10,0.25848654388636155,0.19156604044826817,0.21358512552043948,im
0.21165495652488153,0.11212673306855296,3.139548517128746e-10,3.139548517128746e-10,0.16054509493985666,0.2524585408665757,0.2632146739722234,im
