height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
0.014192548353522341,0.04129208633107635,0.002097498709772797,0.0033886105192760425,0.29954184817292645,0.6257203651401532,0.0009585374492852254,0.0030784566335568912,0.004406184972764533,0.005323863717666384,1
0.007869960183998251,0.02862127452237752,0.000768079899016333,0.0044700519967368615,0.2988688938016382,0.6523941628746345,0.0003337965106612423,0.0009253152927732897,0.0014842417448060767,0.004264223173357679,1
0.006196103327868149,0.1532300646131289,0.004112073992336792,0.022711110594220776,0.21255964999482632,0.5560715755844057,0.00012721646081750778,0.005174932077943605,0.008827111787777564,0.03099016156667481,1
0.013211169623376961,0.015374737808253446,0.0006778366064826165,0.001602172585713895,0.3256427638783427,0.6378712753270471,0.0005139405855578607,0.0008677118927380803,0.0012649519769642398,0.0029734397155230753,1
0.007828723137647035,0.007971966067612447,0.00035364862091853233,0.0008428894942003069,0.3501321825122032,0.6286464181013962,0.0005202772357595126,0.000837941930336844,0.0011039411354168446,0.0017620117645089984,1
0.014569471442558156,0.014836050518198664,0.0006581499169890474,0.0015686407858682577,0.4405743273856486,0.5176122741979117,0.008265543398678112,0.0010278086653502374,0.0008877325188688815,1.1699284628921645e-09,1
0.0077165902886604755,0.007857781512676935,0.00034858321922958183,0.0008308165675296712,0.35949702881815937,0.6196421510418137,0.0006116377039304868,0.000863482562066261,0.0010881290978148922,0.001543799188118442,1
0.011501147492378452,0.05688483853629043,0.0024245345744700647,0.005460493091207677,0.32148616434927557,0.5858289255921446,0.0009563535308129395,0.003916871257588075,0.004925451842578625,0.00661521973325366,1
0.002253408186785066,0.1835710491997911,0.0020861390284608854,0.06345077637862047,0.34166456050271454,0.3954633694904048,0.0023559122907431144,0.0036178766737119464,0.003001034652134985,0.002535873596633064,2
0.0023661714758037027,0.09982067673622053,0.001121658397529999,0.034781354493896806,0.42390019943276275,0.4182912733387283,0.01591672474625554,0.0022160368448961207,0.0015859035838886966,9.50017466103174e-10,2
0.0009080179086863023,0.025097134983434126,0.00016711105403643736,0.013568658024872135,0.4791696699227582,0.4765047645284744,0.003826723109964145,0.0004417685541468539,0.00031615118448941954,7.291377951774514e-10,2
0.0008141757834798871,0.11843888274561201,0.0008854173796007305,0.06147463122348155,0.33654633295724923,0.4746545533713068,0.0013065101468295187,0.0020201711528127293,0.002026860038251398,0.0018324652013759284,2
0.007705393504432323,0.04608191010458284,0.0017809697872172958,0.004856038254004488,0.2712258541297181,0.648646758839889,0.00029420408128956243,0.0032281528197095908,0.005261345078693691,0.01091937340046317,1
0.008165060921583226,0.029694490230429783,0.0010359443085782376,0.0035499818312435647,0.32592521307473665,0.6203552401535223,0.00033087199750080553,0.0018372630180757627,0.002469756254156437,0.006636178210173476,1
0.006522104285997,0.04269496708916731,0.0014822135472335072,0.005003248085797558,0.3314714700196372,0.5939364455890462,0.0002933669561157321,0.0033714500893514687,0.004215256196926537,0.011009478140727542,1
0.007668759715452364,0.12023496640512352,0.004623711891887841,0.012478008617254122,0.23601387963160397,0.5638645395500388,0.00016850147982174542,0.007544909347443226,0.012030210086932539,0.03537251327444192,1
0.006316129430965151,0.056277337539533644,0.0019505636929092254,0.006551227454362125,0.29692801121496787,0.6055942005119431,0.00021627609084766495,0.004148440150715875,0.005827692726745384,0.0161901211870097,1
0.004082290088871411,0.3820465387368849,0.005835850946528789,0.09867530322526605,0.24320480822685214,0.2457976100086662,0.0072787372055805885,0.006521069239663386,0.004856307753476632,0.001701484568209928,2
0.0009043490069035102,0.0223645992406796,0.000146261879449185,0.012161503172254453,0.4711053558824565,0.48928905730203004,0.003371500200650085,0.00037398613606738407,0.0002833864533175626,7.261916694116083e-10,2
0.000809923806033402,0.024742272704681188,0.00016712541859552457,0.013313951960593762,0.47885766859483986,0.47702919710172037,0.004201006990289694,0.0005122568043815058,0.0003665959684963806,6.503682939990817e-10,2
0.0007443129759182182,0.01840689964712333,0.00012037898413685097,0.010009370883010618,0.47537221700184823,0.4912723560629706,0.00337810304262516,0.00039833511673483,0.00029802568794926656,5.97682839723009e-10,2
0.0007742265953135292,0.023651762565519856,0.00015975940312615666,0.01272714250381385,0.42824088384554726,0.5315630841619255,0.0018196817124844172,0.00045201161726278173,0.00041783020070609167,0.00019361739430043227,2
0.010564864455144823,0.1109969918919366,0.004274939143837454,0.011573145501689334,0.2197459425182285,0.601950682645252,0.00017885911057743703,0.004940121021708932,0.008766948812077045,0.027007504899547816,1
0.008056357506009441,0.13038126079273762,0.004509824077640643,0.015048441733106903,0.17742681001469937,0.6241658064927317,0.00019261587287282893,0.00499745575907611,0.011044829889933432,0.024176597861191848,1
0.008888775450858158,0.03394280102411095,0.0011835343784380786,0.004049062218507659,0.2221115368969778,0.7190952292729366,0.00026654750193215654,0.0013514258336288526,0.0029981508657670104,0.0061129365568426824,1
0.007194979716121384,0.11905767735786367,0.004117921419757082,0.013738042575075602,0.1782635744190004,0.6336538616945392,0.0001355764782233057,0.005031963272893064,0.011367002152844193,0.02743940091368203,1
0.006926931164550697,0.013855430232195995,0.00048771724572645034,0.0017168860111136124,0.28750414961298604,0.6812069341046375,9.96487289109333e-05,0.0008635849570274249,0.0014922994842458074,0.0058464184586053125,1
0.008492828027468709,0.07721626241865809,0.002676061875874082,0.008985157468530696,0.21941147422434668,0.6579813335263464,0.00023058351034108368,0.0033313644111499247,0.006542374021667616,0.015132560515616825,1
0.007857521583675442,0.047150463548229916,0.0016378051327942068,0.00553858808570242,0.22296544187021053,0.6928440172404424,8.915525859886085e-05,0.002174238205584969,0.00451408056032615,0.015228688514434974,1
0.007123890791707504,0.10233655297780009,0.003540887416365992,0.011827281634831655,0.21195357779376142,0.6220568670453934,0.00014722753697655753,0.005047231514252318,0.009688956868361295,0.026277526420549934,1
0.00594506274799718,0.11613488030590718,0.003566553068796688,0.015072414573347966,0.1805673747915745,0.6361786839187834,0.00010600135463009344,0.0046071600670140374,0.010423588282101569,0.027398280889847325,1
0.012039319072441497,0.171634439192974,0.007264813781094292,0.016190245335437663,0.18152193072602657,0.5555246858865804,0.00022246831799473845,0.007116693189247588,0.0135605077697432,0.034924896728460046,1
0.008134000962424535,0.014462082869592519,0.0005695553641298257,0.001612312537939067,0.24114565120273715,0.7257335773993825,0.00010108190617459759,0.000813455507221762,0.0017779111052185158,0.005650371145179613,1
0.009172397292108399,0.07709391932823192,0.0029726063144981723,0.008066574852339638,0.20891175857194874,0.6604636133368352,0.0001305057560534682,0.0036939983305563275,0.00757596538719051,0.021918660830237566,1
0.007412247145596675,0.12265287241600706,0.0042422706517149114,0.014152891443880728,0.1883555026578881,0.6194747402208017,0.00015769239604053318,0.005296607670740456,0.011145708689606503,0.027109466707723153,1
0.009167708128012413,0.11202539910478344,0.00474464873325343,0.010583394738552972,0.15919221089530708,0.6529753352417552,9.956307475969326e-05,0.00519621062803877,0.013230767831851467,0.03278476162368569,1
0.007554308994698561,0.11264062126014109,0.0038970124818464773,0.01301208824594838,0.18556664200495024,0.6361977869263898,0.00013928617554290939,0.0047089997371364805,0.010307231672467354,0.025976022500878625,1
0.0067799225152363595,0.013561379658324546,0.0004773665360343317,0.0016804489385450036,0.2885811514944481,0.6805346548387184,9.478649227650858e-05,0.0008658733092727248,0.0014901363972665742,0.005934279819877272,1
0.007034555091970248,0.08058674704375736,0.002790321588668643,0.00934106751443334,0.1839715924056188,0.6835104527380861,0.00011544996954731958,0.003529398174121091,0.008449975879710851,0.020670439594086102,1
0.01012525560573748,0.14876604056861725,0.00629616589324051,0.01402959720628872,0.1466591897737334,0.6119604695290801,8.698521328437238e-05,0.0059852502600157365,0.015070992350880478,0.04102005359912175,1
0.010586904380182876,0.015400876853809805,0.0007353474244420109,0.0014291330996943883,0.2070700078269348,0.7555414873174858,0.00010764355336508989,0.0008662602894577892,0.0022451790039281507,0.006017160250699308,1
0.011409304838573523,0.0829861522511088,0.0038466571950007272,0.007227687295565105,0.1792271688210648,0.6792671460333054,0.00017148585029219194,0.004163135239076957,0.009913079717590886,0.0217881827584219,1
0.007412985587146866,0.1118813473939138,0.003870617935080455,0.012922468496708492,0.13343177301824538,0.6941029425565802,0.00012166070904295427,0.003629101469110263,0.01130813337837841,0.021318969455793143,1
0.0072641101066010854,0.07000752586400366,0.0024256230453848495,0.008137361789200232,0.18459113459322624,0.6957098152206367,7.06476386639083e-05,0.0029819220297416637,0.007239818191597093,0.021572041520944465,1
0.008738120501100094,0.06355715720028716,0.0022051189450132077,0.007430035824986341,0.22759898219142838,0.6666996639117139,0.000159342799077882,0.0027367516192212693,0.005305203220139933,0.015569623787032038,1
0.008783431985121968,0.11641582423181109,0.004479369452751227,0.012102645396616665,0.17690604678914645,0.6391397626755847,0.00017401066974543603,0.005080489472352949,0.011536159416750218,0.02538225991011939,1
0.015525102857227253,0.007528175589320944,0.00031747026248823035,0.0010137526501903884,0.47195617153314157,0.49913881812684885,0.003914530402111108,0.0003357018525724056,0.00027027534091510956,1.385184053561188e-09,1
0.009897739237723281,0.01308940129515721,0.0006272621503896605,0.0012244240754724048,0.24313147414362304,0.7225349123312859,9.188546099141399e-05,0.0009193120308526193,0.0019580474630086974,0.006525541811495912,1
0.012400074420583605,0.07051418707327112,0.003275402652669568,0.006169637458826656,0.19956531907411443,0.6803515824285966,0.00025215742638808833,0.0035923033295483563,0.007810600912051813,0.01606873522394995,1
0.009017690682101735,0.048099792282938376,0.001860769101156455,0.005083743561583612,0.20793427390051916,0.7059359983962645,0.00011531178851661614,0.002291135704222282,0.005128258816847815,0.014533025765849484,1
0.007304710638268546,0.09962095952671919,0.0034474424553193016,0.011519880761345717,0.1972242786484609,0.6409727198276508,0.00012432382881885377,0.004508988376779049,0.009473905103961124,0.02580279083267632,1
0.010296038001846117,0.017700977835801646,0.0008404249998155213,0.0016236130414356022,0.2418156857479094,0.7179565087083237,0.0001987512647798777,0.0012067674320457617,0.002509389182585578,0.005851843785456749,1
0.018131559482909478,0.014386998558705033,0.0007078304765315131,0.0014197512225456075,0.22618545152608222,0.7351786276273082,0.0006946661880842115,0.0004410689153008831,0.001205207873411476,0.0016488381291214266,1
0.012275845255889546,0.0698077462679924,0.0032425882902894195,0.006107827433984955,0.2287606195241903,0.6496512951585399,0.00023696880007752853,0.0040178204193953605,0.007479786824481941,0.018419502025158598,1
0.010607187131453817,0.10629818359721245,0.004094879326248721,0.011090787190463037,0.18069389003392058,0.6487559634842248,0.0001318163963037472,0.004013801043754825,0.008966210197830162,0.025347281598587904,1
0.0112014958636028,0.0631428472620808,0.002194258619392271,0.007430858271970039,0.2597390913617938,0.6376910654406912,0.0002791594897873721,0.0024183244338358643,0.003997603466851214,0.011905295789994655,1
0.0022399539676647086,0.18736274192682154,0.002129897795662882,0.06474670919346694,0.31590781235327015,0.4141955017464449,0.0058999983963712215,0.003460053214710804,0.0032170865103580337,0.0008402448952289545,2
4.90940428623472e-10,0.008004464001105733,1.0229411015091548e-05,0.009135999848910375,0.49094042911441244,0.49094042911441244,0.0008918987262273176,4.4617918564494545e-05,3.1930883471114483e-05,4.90940428623472e-10,2
4.881118447100429e-10,0.01061112754702582,2.0340459138612992e-05,0.011810279576140155,0.48811184519815476,0.48811184519815476,0.0011823464987134823,8.872121117334902e-05,6.349333527527221e-05,4.881118447100429e-10,2
4.928444346482898e-10,0.006249839338022022,3.4233564190064105e-06,0.00733586067378493,0.49284443514113424,0.49284443514113424,0.000696389480034186,1.4930648392701529e-05,1.0685235389816634e-05,4.928444346482898e-10,2
7.29207231935917e-10,0.0568041872749399,0.00018738469418736142,0.059740097442864196,0.15230277701962028,0.7292072326651243,0.00017663550480737333,8.836270823612219e-05,0.0005849347703473466,0.0009083871906658641,2
0.0007602368917142727,0.021012545796969605,0.00013991352711926252,0.011360342458979437,0.4333819952031832,0.5291171579787037,0.003450374560308695,0.00040685714317091604,0.00037057582938102495,6.104697338393647e-10,2
0.0007481192578000376,0.020677620801420358,0.00013768340527203462,0.011179266701464118,0.45815875651962756,0.5046722329209868,0.003637905011032704,0.00043676954223806656,0.00035164523941886043,6.007392816197872e-10,2
0.013632569273959248,0.014873577535147816,0.0007792868292322056,0.0012944898107008316,0.23864664242288394,0.725517634731006,0.001012789200657862,0.0008843351458686292,0.001938172685679418,0.0014205023648640794,1
0.008414844173339717,0.10404984540951345,0.0044066339939170425,0.00982878039456421,0.2573122451506945,0.5698167798781354,0.00028643488221273496,0.007860448486013425,0.011719411556508203,0.02630457607510119,1
0.013602900832519275,0.03759772597208268,0.0016158709467884002,0.0036838080875436275,0.1336585353750922,0.8011846921449145,0.000520360059605348,0.0009927119518753236,0.003741609516279701,0.0034017851132987606,1
0.007699480086457869,0.005600256106928511,0.00020396323426888336,0.0007901163695405463,0.2657640165641731,0.7176327200130734,0.0002854849234351383,0.0002341223227003897,0.0005864213005998486,0.0012034190788222682,1
0.011196100634180606,0.00465345251515582,0.00015164097970437248,0.000880164963600179,0.4945028251146505,0.48608225245077624,0.0023333022244646407,0.00011672523524939266,8.353459786563679e-05,1.2843525397017054e-09,1
0.002623519802776409,0.2137217241050303,0.002428777477870191,0.07387226571158548,0.33889192854149564,0.3548574827331322,0.006219273611579533,0.0036377192199688524,0.0027631818217946254,0.0009841269747668854,2
0.11340011063285946,0.0034013265059389163,0.001871195366188748,4.195750162040837e-05,0.4238309994609381,0.4243461876902159,0.026529516464718024,0.003810804476370475,0.0027679009623839458,9.387658565397648e-10,4
0.000889015634103352,0.060783174815668826,0.00044126048429884914,0.03189631666156824,0.43149014425682986,0.46805498288680497,0.0041789450916070656,0.0011461862936980967,0.0008976502151262138,0.00022232366029448084,2
0.008740807355746344,0.0813781774328924,0.003451279549885093,0.007714320519738512,0.2502507704435157,0.609848317395397,0.00022810681949495494,0.005783496691312379,0.00943437177392971,0.023170352018087925,1
0.006619599214540436,0.043333187912232,0.0015043702465956906,0.005078038566479876,0.33222110289749723,0.5921894280990563,0.0002923874237752929,0.003381590799259123,0.004206242777439303,0.01117405206312484,1
0.00935199048714327,0.034011086117126096,0.0011865363176194567,0.0040660316725332915,0.2366568809713332,0.7005268299867626,0.00010800707355191494,0.001364977783430913,0.0027880752411957015,0.009939584349303728,1
0.017393403152569688,0.025302359113587483,0.0007898737926990097,0.003689630517006829,0.3830584717864844,0.5658232886837516,0.0016110408244209497,0.0004835576668623761,0.0006055997548566557,0.0012427747077608346,1
0.0069558039444686465,0.11130545489529291,0.004280055239019039,0.011549086015287069,0.2513872329832205,0.5610652148542161,0.00019167133351889916,0.008065515513827504,0.012149609162331777,0.03305035605881758,1
0.0076180713646415875,0.11636188892356313,0.004025497604956346,0.013438039295507817,0.20165185637457073,0.6114049872834006,0.00012657007146796824,0.005188873814342715,0.010178719829709122,0.03000549543783999,1
0.00885525150203021,0.049917064637487095,0.001734653315219503,0.005874404604125079,0.23440025940635298,0.6813220862135158,0.00019198009452185504,0.0021541257729376004,0.004200850303602067,0.011349324150207936,1
0.008043529040023027,0.11701002420539788,0.0049523463209852235,0.011035693202771427,0.23573816962982483,0.5687735002408026,0.0002294668915322455,0.008511496209999466,0.01372279090404659,0.03198298335461667,1
0.009229005587551648,0.15842121907835602,0.006701332774068466,0.014919960857938043,0.16338356575873386,0.581494211433855,0.00013164353448239362,0.007498448356450954,0.016677156240361504,0.041543456378202094,1
0.006927565086359145,0.13996664383513072,0.005378788476963622,0.014494866149580102,0.2431947008021877,0.5271579506790222,0.0002096081534237459,0.009905212263659698,0.014458701122487367,0.03830596343118567,1
0.015031336076942374,0.032799353840950236,0.0011526463686929147,0.004037489498114136,0.2976160656030873,0.6433988105835171,0.00111772186822088,0.0009598371450284899,0.0015373600428328445,0.0023493789726136854,1
0.0099867311582356,0.13438212947139247,0.004650559044954435,0.015542349964066893,0.21571021201043308,0.5813597168107998,0.00024079177086259394,0.0050409399463371895,0.008736333045839437,0.024350236777078472,1
0.009845057691647013,0.16899610977711277,0.007148658340896226,0.015915894080900973,0.15344165134432322,0.5773265225100122,0.00011968560118949461,0.007232613237863357,0.016642065681332825,0.04333174173472184,1
0.008411394794484633,0.05846155971693319,0.0022568816646039553,0.0061395090847206684,0.2699523157189064,0.6320701310150114,0.00032570503539929957,0.0037740153698824206,0.0059874664496998575,0.012621021150358255,1
0.007089483533435843,0.050276570804727076,0.0017445954215029637,0.005879778550937518,0.2281945986285797,0.6865716303578575,0.0001853000295985624,0.0026084353504184548,0.005260763228196408,0.012188844094745972,1
0.006650244329230496,0.06495518772915947,0.0019974517899475123,0.008513943212141085,0.20118089225553554,0.6929339083750465,0.00011703492412350364,0.002519046370841502,0.00568941696081,0.015442874053164532,1
0.0066592785824018605,0.05206934104245273,0.0018058521610659752,0.006076897295838239,0.2876765918193676,0.6235308034813218,0.0002482651088635314,0.003543604988561326,0.005274828477123256,0.013114537043003595,1
0.0090960102369659,0.07608432890400188,0.002637847407330979,0.00886670354354185,0.21380659349528747,0.6667517877850133,0.0002617039709381508,0.0030147934308009344,0.00611630599454059,0.01336392523157884,1
0.00759267870244081,0.053845085693542113,0.0018684227756153194,0.006297111653933936,0.21464632764552538,0.6963034083943006,0.00020768249710722994,0.002493439877901217,0.0053532782116295155,0.01139256454800403,1
0.0026104843102044252,0.21835604890879673,0.002482222785905577,0.07545702765629965,0.3361024747172182,0.34527259186577647,0.012905663303581246,0.00371489824527844,0.002772175128393874,0.0003264130785454362,2
0.0008498229615343085,0.02101616722654303,0.00013744329081387746,0.011428247903916675,0.4822920728270562,0.48015864832818256,0.0034437193447962476,0.000392782824565452,0.00028109461018426885,6.824072901389959e-10,2
0.0018474069382154218,0.17602735583821325,0.0020039064387334386,0.06076631563211923,0.35443598735884085,0.39221733506175305,0.0028447601623758302,0.004336704239530591,0.0034412483636369756,0.0020789799665816436,2
5.510867219071586e-10,0.015973528722308707,3.827418337785845e-05,0.017438992614983908,0.41447767219644954,0.5510867224582452,0.0002502922596638528,0.00010016778318132812,0.00011947475693746952,0.0005148744737654749,2
4.928444346482898e-10,0.006249839338022022,3.4233564190064105e-06,0.00733586067378493,0.49284443514113424,0.49284443514113424,0.000696389480034186,1.4930648392701529e-05,1.0685235389816634e-05,4.928444346482898e-10,2
0.000732209907030886,0.07243035866463747,0.0005349365879959905,0.03776705736930891,0.3541429241251761,0.5290423100013782,0.0011571765692526914,0.0014071245677774965,0.0015041362558922762,0.0012817659515500376,2
0.0008632736434544525,0.0565115370286232,0.0004092258624542127,0.029681832040814364,0.3912092578562359,0.5165805093865797,0.0023787933948254333,0.000986998100516407,0.0009468010938500887,0.00043177159264620946,2
0.008859725426139095,0.09795131953189007,0.004150446945487542,0.009264686118643315,0.21988472340665266,0.6158698796108193,0.00020536068908318046,0.006142358480546471,0.011305609494659218,0.02636589029607912,1
0.00789083777897956,0.05739440387637472,0.0019913018910946755,0.006709590166397063,0.20803654918695993,0.6957817026604388,0.00014549108552944817,0.002495379383579667,0.005494812482204708,0.014059931488441244,1
6.104388740486795e-10,0.06192858203566722,0.00021197916184271867,0.06478807559215444,0.26014483723034026,0.6104388746591184,0.000333930636412213,0.0003513589444868871,0.0006617086211580772,0.0011406525083809721,2
5.178155405386001e-10,0.008442645200510107,1.0789390494938537e-05,0.009636123701175902,0.463193648594538,0.5178155410564157,0.0008361984032230497,3.1373770801823505e-05,3.367884720928377e-05,5.178155405386001e-10,2
0.01173877776050518,0.2416984099413566,0.013007661004683587,0.017833254923115483,0.1545034142114395,0.45531033024016326,0.00018588504869513798,0.014277852829660802,0.026409400682818794,0.06503501335756169,1
0.0077350712106970835,0.18878834727409474,0.007251970282226204,0.01952595311085522,0.17835901368378324,0.5268021003884522,0.00016299302192074913,0.009303617185017831,0.017580426318752753,0.0444905075241998,1
0.0007254745221457548,0.12136574505982967,0.0009103321705950776,0.06291356812153406,0.34658369620373325,0.459585421033811,0.0019849699165335015,0.0024001083679165104,0.00226070924263609,0.0012699753612651376,2
0.006004359981963359,0.13320268877074276,0.004604311646568838,0.015331135725512384,0.1970813798594283,0.593692236391602,0.0001970845485425561,0.007193545093501084,0.014163668139460128,0.028529589842678442,1
0.0007864703290100744,0.018305367793052578,0.00011842498884041529,0.00998826523451039,0.3570705170353115,0.6120100932421607,0.0007228113697871307,0.00024871184546853756,0.0003559802166689553,0.0003933579451896989,2
0.006949640701261101,0.1460291729381661,0.005611249062209487,0.015118402738537661,0.23742893142509613,0.5255325738534284,0.000217785936400477,0.010068265078874815,0.015002159102591141,0.03804181916343458,1
6.236953270319467e-10,0.012428711850781218,2.1658817097183695e-05,0.013929377835491637,0.3493483325371591,0.6236953276556421,0.0003147439255887196,6.236953270319467e-10,6.760840748667535e-05,0.0001942377233627038,1
0.010010743077849346,0.07572618291687522,0.0017307072833866253,0.013451776183740207,0.17298307984654318,0.7181629105232047,0.00057766625095913,0.000876676901328086,0.0024747117644097895,0.004005545251703795,1
0.006940235141773537,0.02355740220355045,0.0006321859921429293,0.003694631722875579,0.2665010902138652,0.6931602090121559,0.00039185891808743407,0.0007597263553252746,0.001469994675413842,0.0028926657648099216,1
0.007175748833497696,0.09916701663114179,0.0026612412792180566,0.01480610251826683,0.1519547884638928,0.7054201321846703,0.00025976573718307556,0.0021819630711290908,0.006204431619693119,0.010168809661307343,1
0.00956633610022273,0.1043718336227182,0.0028009177594738774,0.015649838327109256,0.13910372607309437,0.7165827307954423,0.0008192450209577644,0.0016677583993356892,0.005051677011238826,0.004385936890406916,1
5.986487841333361e-10,0.02819722593826244,8.315434750399728e-05,0.030092248784586287,0.3416339586325462,0.5986487847319849,0.0003625250944905298,0.0001632189887487546,0.0002595716796587724,0.0005593112035693722,1
0.009534483900567084,0.03698642421082386,0.0009925667908735713,0.00575528768387733,0.23555435620093493,0.7046741636083051,0.0004378805059721579,0.0007731194773344288,0.001715171866534142,0.003576545754777465,1
0.0017270440588797208,0.07537039626006296,0.000529739275302526,0.040011563755394684,0.20772971417671146,0.6712304178187577,0.0002799398740312038,0.00021006125741020016,0.0007516464815924834,0.0021594770418569315,1
6.236953270319467e-10,0.012428711850781218,2.1658817097183695e-05,0.013929377835491637,0.3493483325371591,0.6236953276556421,0.0003147439255887196,6.236953270319467e-10,6.760840748667535e-05,0.0001942377233627038,1
0.0009327287370506777,0.021709582616235446,0.000140448261303633,0.011845764136122582,0.21489738075142753,0.7489805751692736,0.00026457806130102514,9.075877072190043e-05,0.0004384188972992648,0.0006997645992642491,1
0.000915495095412937,0.013317790070243158,7.658546955687124e-05,0.007519902946786511,0.27684143929340993,0.6998739670131205,0.001187149659320551,4.45412968685745e-05,0.00022312842013885368,7.351419712975856e-10,1
