Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Adjusted_p,Revenue
0.0,0.0,0.0,0.0,0.0010131712259371835,0.001664286010771098,0.0,0.0017857142857142857,0.0,0.0,0.00510204081632653,0.008928571428571428,0.013392857142857142,0.005639097744360902,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.89104568991689,0
0.0,0.0,0.0,0.0,0.0004052684903748734,7.601731262821099e-05,0.0,0.0014880951785714285,0.0,0.03571428571428571,0.00510204081632653,0.002976190476190476,0.017857142857142856,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8292381020116228,0
0.0,0.0,0.0,0.0,0.00010131712259371835,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.01020408163265306,0.005952380952380952,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8371256789389888,0
0.0,0.0,0.0,0.0,0.00015197568389057752,5.861800115550711e-05,0.0,0.0059523808928571426,0.0,0.0,0.01020408163265306,0.002976190476190476,0.0,0.007518796992481203,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9017093848922006,0
0.0,0.0,0.0,0.0,0.00010131712259371835,8.374000165072445e-06,0.0,0.017857142857142856,0.0,0.028571428571428574,0.00510204081632653,0.008928571428571428,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8642431552789598,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.00510204081632653,0.002976190476190476,0.013392857142857142,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7999068244319005,0
0.0,0.0,0.0,0.0,0.00025329280648429586,8.708960171675341e-05,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.03571428571428571,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.881614504809844,0
0.005291005291005291,0.0006788209951137497,0.0,0.0,0.0016210739614994935,0.0006338807974324393,0.0005102041071428571,0.0017006803571428572,0.0,0.0,0.00510204081632653,0.002976190476190476,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9062981332733343,0
0.0,0.0,0.0,0.0,0.0002026342451874367,4.242826750303372e-05,0.008928571428571428,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8977812532767833,0
0.0,0.0,0.0,0.0,0.0002026342451874367,3.5170800693304266e-05,0.0,0.008928571428571428,0.0,0.0071428571428571435,0.00510204081632653,0.014880952380952382,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8885198032605998,0
0.0013227513227513227,6.304838963904797e-05,0.001488095238095238,0.0,0.0022796352583586625,0.0008835965840845607,0.007763975178571428,0.009075224285714287,0.005348771467675616,0.014285714285714287,0.01020408163265306,0.002976190476190476,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8728803444519806,0
0.0,0.0,0.0,0.0,0.00010131712259371835,1.953933371850237e-05,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.022321428571428572,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8845126021903044,0
0.0,0.0,0.0,0.0,0.00015197568389057752,4.354480085837671e-05,0.0,0.011904761964285712,0.0,0.0,0.0,0.002976190476190476,0.022321428571428572,0.009398496240601503,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8460607451198876,0
0.0,0.0,0.0,0.0,0.0004052684903748734,0.00011695686897217847,0.0,0.004464285714285714,0.0,0.0,0.00510204081632653,0.002976190476190476,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9155066862052788,0
0.0,0.0,0.0,0.0,0.0005065856129685917,0.00010253497981760705,0.007142857142857143,0.014285714285714285,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8976051651214996,0
0.0,0.0,0.0,0.0,0.0007092198581560284,0.00021242047085400433,0.002551020357142857,0.005102040892857143,0.0,0.0,0.00510204081632653,0.002976190476190476,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9119184956999016,0
0.0,0.0,0.0,0.0,0.0026342451874366768,0.0011646798685932807,0.002747252678571428,0.003634386428571428,0.0,0.0,0.00510204081632653,0.002976190476190476,0.026785714285714284,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8835269188300244,0
0.0,0.0,0.0,0.0,0.0004052684903748734,0.00021660747093654056,0.004464285714285714,0.010044642857142858,0.0,0.0,0.01020408163265306,0.002976190476190476,0.0,0.005639097744360902,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8589069684711984,0
0.0026455026455026454,0.0001891451689171439,0.0,0.0,0.00025329280648429586,0.00016636346994610592,0.0,0.005102040892857143,0.0,0.028571428571428574,0.00510204081632653,0.002976190476190476,0.03125,0.005639097744360902,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8466763259794148,0
0.0,0.0,0.0,0.0,0.0003546099290780142,3.5170800693304266e-05,0.005102040892857143,0.012755101964285713,0.0,0.02142857142857143,0.00510204081632653,0.002976190476190476,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8770583037671854,0
0.0,0.0,0.0,0.0,0.0004559270516717325,0.0002690845386376612,0.0,0.003968253928571429,0.0,0.0,0.00510204081632653,0.011904761904761904,0.0,0.009398496240601503,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8974728640908578,0
0.0013227513227513227,9.457258445857195e-05,0.0,0.0,0.0023302938196555216,0.0022801810346271263,0.0,0.0003205128571428572,0.0,0.0,0.00510204081632653,0.002976190476190476,0.03125,0.005639097744360902,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8772557879159153,0
0.0,0.0,0.0,0.0,0.00015197568389057752,1.2281866908772918e-05,0.0,0.011904761964285712,0.0,0.02142857142857143,0.0,0.0,0.008928571428571428,0.0018796992481203006,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8842655669510804,0
0.0,0.0,0.0,0.0,0.0007598784194528875,0.00017315571454305133,0.0,0.0011904762499999999,0.0,0.0,0.0,0.0,0.013392857142857142,0.005639097744360902,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9074159633002146,0
0.0,0.0,0.0,0.0,0.00010131712259371835,1.8981067040830874e-05,0.0,0.008928571428571428,0.0,0.014285714285714287,0.01020408163265306,0.002976190476190476,0.004464285714285714,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8838328883481384,0
0.0,0.0,0.0,0.0,0.0002026342451874367,4.912746763509167e-05,0.0,0.008928571428571428,0.0,0.0,0.015306122448979591,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9003255744848144,0
0.0,0.0,0.0,0.0,0.0011144883485309017,0.0003473814401810886,0.0005411255357142857,0.0010822510714285714,0.0,0.0071428571428571435,0.00510204081632653,0.011904761904761904,0.0,0.005639097744360902,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8956974245672673,0
0.0,0.0,0.0,0.0,0.0007092198581560284,0.00012415850911414076,0.0030612244642857145,0.010204081607142855,0.0,0.0,0.0,0.0,0.0,0.0018796992481203006,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9125930448846096,0
0.0,0.0,0.0,0.0,0.00015197568389057752,4.4661334213719706e-05,0.011904761964285712,0.02380952375,0.0,0.0071428571428571435,0.01020408163265306,0.002976190476190476,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8685779780910973,0
0.0,0.0,0.0,0.0,0.0005572441742654508,0.00044707856434998114,0.0,0.0006493507142857142,0.0,0.0,0.01020408163265306,0.002976190476190476,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9099780845134433,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.02142857142857143,0.00510204081632653,0.002976190476190476,0.008928571428571428,0.0018796992481203006,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8167771251837801,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.008928571428571428,0.005639097744360902,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8068102436943423,0
0.0,0.0,0.0,0.0,0.0006079027355623101,0.000148033714047834,0.0019841269642857143,0.0046626983928571425,0.0,0.0071428571428571435,0.01020408163265306,0.002976190476190476,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8970861390167343,0
0.0,0.0,0.0,0.0,0.00010131712259371835,1.618973365247339e-05,0.0,0.017857142857142856,0.0,0.03571428571428571,0.00510204081632653,0.008928571428571428,0.013392857142857142,0.0018796992481203006,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8098650387935927,0
0.0,0.0,0.0,0.0,0.0002026342451874367,8.932266842743941e-05,0.0,0.01339285714285714,0.0,0.0,0.015306122448979591,0.002976190476190476,0.004464285714285714,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8883806173792602,0
0.0,0.0,0.0,0.0,0.0002026342451874367,7.573817928937523e-05,0.008928571428571428,0.004464285714285714,0.0,0.014285714285714287,0.01020408163265306,0.005952380952380952,0.0,0.005639097744360902,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8788189243889855,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0071428571428571435,0.00510204081632653,0.008928571428571428,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8321593306975645,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.02142857142857143,0.01020408163265306,0.002976190476190476,0.008928571428571428,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8097953851193334,0
0.005291005291005291,0.0005884516366311144,0.002976190476190476,0.0016810842993730955,0.00182370820668693,0.0005575641921207019,0.0,0.002631511964285714,0.0019198677476891246,0.0071428571428571435,0.00510204081632653,0.002976190476190476,0.013392857142857142,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8824880991792149,0
0.0,0.0,0.0,0.0,0.0002026342451874367,5.8059734477835614e-05,0.0,0.008928571428571428,0.0,0.014285714285714287,0.00510204081632653,0.014880952380952382,0.022321428571428572,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8590326286125295,0
0.0026455026455026454,0.00016812903903746127,0.0,0.0,0.0008105369807497468,0.0002130828586773683,0.002100840357142857,0.00831582625,0.0,0.02142857142857143,0.00510204081632653,0.008928571428571428,0.004464285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8743940410525635,0
0.0,0.0,0.0,0.0,0.00030395136778115504,9.434706852648287e-05,0.0,0.0029761905357142855,0.0,0.014285714285714287,0.0,0.0,0.008928571428571428,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8982232553888804,0
0.0,0.0,0.0,0.0,0.0004052684903748734,0.00022375328441073572,0.008928571428571428,0.02157738089285714,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8936770559789738,0
0.015873015873015872,0.0029361284789576,0.0,0.0,0.002127659574468085,0.0008673138057997199,0.001607142857142857,0.003511904821428571,0.0037819170204053633,0.0,0.0,0.0,0.008928571428571428,0.0018796992481203006,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8870580754635188,0
0.0,0.0,0.0,0.0,0.0007092198581560284,0.00039441540777491215,0.0,0.0012755101785714286,0.0,0.0,0.00510204081632653,0.002976190476190476,0.017857142857142856,0.005639097744360902,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8589035255186197,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.00510204081632653,0.002976190476190476,0.013392857142857142,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8318617116499456,0
0.003968253968253968,0.0009229583705143698,0.0,0.0,0.0013677811550151975,0.00044568289765580237,0.0,0.002257799642857143,0.002262332433123728,0.028571428571428574,0.00510204081632653,0.002976190476190476,0.008928571428571428,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8717683888114913,1
0.005291005291005291,0.00046235485735301844,0.0,0.0,0.004559270516717325,0.00388105443564047,0.0003840246428571428,0.0026808989285714287,0.0,0.0,0.015306122448979591,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8922472989540637,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.02142857142857143,0.00510204081632653,0.002976190476190476,0.017857142857142856,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.809728253003329,0
0.0,0.0,0.0,0.0,0.000911854103343465,0.0005035565432596897,0.0,0.0013227512500000001,0.0,0.0,0.00510204081632653,0.017857142857142856,0.004464285714285714,0.005639097744360902,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8927706995427094,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0071428571428571435,0.01020408163265306,0.002976190476190476,0.008928571428571428,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8240810994050476,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.00510204081632653,0.014880952380952382,0.0,0.0018796992481203006,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8352295061361611,0
0.0,0.0,0.0,0.0,0.0010131712259371835,0.00011018943625858881,0.004464285714285714,0.009374999999999998,0.0,0.0,0.00510204081632653,0.014880952380952382,0.022321428571428572,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8713043604262396,0
0.0,0.0,0.0,0.0,0.00010131712259371835,2.400546713987434e-05,0.0,0.017857142857142856,0.0,0.014285714285714287,0.00510204081632653,0.002976190476190476,0.008928571428571428,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8755370476215089,0
0.0,0.0,0.0,0.0,0.0004052684903748734,0.00023819378249178064,0.0,0.002232142857142857,0.0,0.0,0.00510204081632653,0.008928571428571428,0.008928571428571428,0.0018796992481203006,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9008569405198293,0
0.0,0.0,0.0,0.0,0.00015197568389057752,7.5366001485652e-05,0.0,0.011904761964285712,0.0,0.0,0.00510204081632653,0.008928571428571428,0.008928571428571428,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8897207427520566,0
0.0,0.0,0.0,0.0,0.0008105369807497468,0.0003284468953447881,0.0,0.004464285714285714,0.0,0.0,0.00510204081632653,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9089375467361503,0
0.013227513227513227,0.010567610644669783,0.0,0.0,0.00182370820668693,0.0011786916978654886,0.0007763974999999999,0.0025879917857142857,0.0011293293922712885,0.0,0.00510204081632653,0.014880952380952382,0.0,0.0018796992481203006,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8754174936713084,1
0.0,0.0,0.0,0.0,0.00010131712259371835,4.242826750303372e-05,0.0,0.008928571428571428,0.0,0.02142857142857143,0.01020408163265306,0.002976190476190476,0.008928571428571428,0.0037593984962406013,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8722022982905334,0
0.0,0.0,0.0,0.0,5.065856129685917e-05,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0037593984962406013,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7819042286567484,0
