height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,Adjusted_p,class
0.00049813200498132,0.00018115942028985507,2.0835358993235453e-06,7.31853115403739e-05,0.07890295358649789,0.1,0.00014129995962858295,3.029385034837928e-06,6.503924034167281e-06,0.0,0.8201916528720936,1
0.00049813200498132,0.00036231884057971015,5.556095731529455e-06,0.00011042974489425372,0.05073839662447258,0.07153518123667378,0.00014129995962858295,3.029385034837928e-06,8.671898712223041e-06,0.0,0.8765969842092912,1
0.00049813200498132,0.0009057971014492754,1.597377522814718e-05,0.00022216304495589328,0.040189873417721525,0.07153518123667378,0.00024222850222042794,1.8176310209027567e-05,3.25196201708364e-05,0.0,0.8863399549863897,1
0.00049813200498132,0.0010869565217391304,1.944633506035309e-05,0.0002594074783097731,0.03976793248945148,0.0847547974413646,8.074283407347597e-05,2.4235080278703425e-05,4.9863417595282484e-05,6.228589224540641e-05,0.8733962005049005,1
0.0006226650062266501,0.0010869565217391304,2.4307918825441363e-05,0.0002160177134525031,0.03723628691983123,0.0873134328358209,6.560355268469924e-05,3.029385034837928e-05,6.50392403416728e-05,9.342883836810962e-05,0.8732459676023613,1
0.00049813200498132,0.0012681159420289856,2.2918894892558998e-05,0.000296651911663653,0.034071729957805906,0.04402985074626865,0.0002825999192571659,2.4235080278703425e-05,2.6015696136669123e-05,0.0,0.9194797498466863,1
0.0006226650062266501,0.0010869565217391304,2.4307918825441363e-05,0.0002160177134525031,0.03723628691983123,0.09488272921108741,6.560355268469924e-05,3.029385034837928e-05,7.154316437584009e-05,9.342883836810962e-05,0.8656701673030606,1
0.00049813200498132,0.003260869565217391,6.111705304682399e-05,0.0007063406785563312,0.018987341772151903,0.036034115138592754,9.083568833266048e-05,4.544077552256892e-05,6.720721501972857e-05,9.342883836810962e-05,0.9401551712702104,1
0.00049813200498132,0.0007246376811594203,1.2501215395941271e-05,0.0001849186116020134,0.03670886075949368,0.05309168443496802,8.074283407347597e-05,9.088155104513783e-06,1.5175822746390324e-05,3.114294612270321e-05,0.9086431155343525,1
0.00037359900373599005,0.0009057971014492754,1.180670342950009e-05,0.00027802969498671304,0.03850210970464135,0.0466950959488273,0.00018167137666532095,9.088155104513783e-06,1.0839873390278801e-05,0.0,0.9130319624377697,1
0.00037359900373599005,0.0009057971014492754,1.180670342950009e-05,0.00027802969498671304,0.042827004219409284,0.07782515991471216,9.083568833266048e-05,1.2117540139351712e-05,2.6015696136669123e-05,3.114294612270321e-05,0.8776184914915457,1
0.00037359900373599005,0.0030797101449275364,4.5143277818676814e-05,0.0008366961952949107,0.020886075949367092,0.04968017057569297,3.169156237383932e-05,3.332323538321721e-05,6.720721501972857e-05,0.00018685767673621924,0.9247795251636498,1
0.0006226650062266501,0.0010869565217391304,2.4307918825441363e-05,0.0002160177134525031,0.03217299578059072,0.05181236673773988,0.00013120710536939847,2.4235080278703425e-05,3.4687594848892164e-05,3.114294612270321e-05,0.913843417594806,1
0.00049813200498132,0.0010869565217391304,1.944633506035309e-05,0.0002594074783097731,0.03976793248945148,0.08784648187633264,3.0278562777553492e-05,2.4235080278703425e-05,5.2031392273338246e-05,0.00015571473061351605,0.8702593835281822,1
0.00049813200498132,0.0005434782608695652,9.028655563735362e-06,0.00014767417824813358,0.04725738396624473,0.07867803837953093,0.00018167137666532095,9.088155104513783e-06,1.9511772102501844e-05,0.0,0.8726559932506892,1
0.0014943960149439602,0.004347826086956522,0.0002208548053282958,0.00035680167153016894,0.019198312236286923,0.023880597014925373,0.0001990310859911183,0.00020902756740381702,0.0001864458223127954,0.00018685767673621924,0.9497198500175847,1
0.0014943960149439602,0.004347826086956522,0.0002208548053282958,0.00035680167153016894,0.03154008438818565,0.06588486140724949,0.00010092854259184498,0.0003241441987276583,0.00046394658110393273,0.0005605730302086578,0.8947055832731738,1
0.0007471980074719801,0.002717391304347826,7.292375647632408e-05,0.0004244003180674608,0.02837552742616034,0.06194029850746269,3.169156237383932e-05,8.78521660102999e-05,0.00014091835407362442,0.0004048582995951417,0.9050569402979605,1
0.0007471980074719801,0.018478260869565215,0.0004958815440390038,0.0027387694066775543,0.02563291139240506,0.06705756929637527,1.5341138473960435e-05,0.0006240533171766132,0.0010644755669253782,0.003737153534724385,0.8794083859261655,1
0.0012453300124533001,0.0014492753623188406,6.389510091258872e-05,0.00015102617724998274,0.030696202531645574,0.06012793176972282,4.844570044408559e-05,8.179339594062405e-05,0.00011923860729306681,0.0002802865151043289,0.9057365748269148,1
0.0012453300124533001,0.0012681159420289856,5.625546928173573e-05,0.00013407996007396743,0.05569620253164557,0.1,8.276140492531287e-05,0.00013329294153286884,0.00017560594892251658,0.0002802865151043289,0.8409280692740314,1
0.0012453300124533001,0.0012681159420289856,5.625546928173573e-05,0.00013407996007396743,0.037658227848101265,0.044243070362473345,0.0007064997981429148,8.78521660102999e-05,7.587911373195161e-05,0.0,0.9145246893277023,1
0.0012453300124533001,0.0012681159420289856,5.625546928173573e-05,0.00013407996007396743,0.058016877637130794,0.1,9.870811465482438e-05,0.00013935171160254467,0.00017560594892251658,0.00024914356898162566,0.8386165316348697,1
0.0012453300124533001,0.006159420289855073,0.0002625255233147667,0.0005912553794928425,0.034810126582278486,0.06343283582089553,0.00010355268469923295,0.0004241139048773099,0.0005333217708017171,0.0007162877608221737,0.8917212302705095,1
0.00024906600249066,0.02028985507246377,0.00023057797285847234,0.007013126800535575,0.03776371308016878,0.043710021321961626,0.00026039563988696,0.00039987882459860646,0.00033170012574253134,0.0002802865151043289,0.8894713786441887,2
0.00024906600249066,0.010507246376811594,0.00011806703429500091,0.003661127798686389,0.044620253164556964,0.04402985074626865,0.0016754138070246265,0.00023326264768252044,0.00016693405021029354,0.0,0.8947387783719734,2
0.00012453300124533,0.0034420289855072463,2.2918894892558998e-05,0.0018609181125266063,0.06571729957805908,0.06535181236673773,0.0005248284214775939,6.058770069675856e-05,4.3359493561115205e-05,0.0,0.862851713445296,2
0.00012453300124533,0.018115942028985508,0.00013542983345603044,0.009402915866687275,0.05147679324894515,0.07260127931769725,0.00019983851433185307,0.00030899727355346865,0.0003100203789619737,0.0002802865151043289,0.8470439640210319,2
0.00112079701120797,0.006702898550724638,0.00025905296348256084,0.0007063406785563312,0.039451476793248945,0.0943496801705757,4.2793702058942274e-05,0.00046955468039987886,0.0007652950613536833,0.0015882902522578637,0.8545438201361335,1
0.00099626400996264,0.0036231884057971015,0.00012640117789229508,0.00043315275990562255,0.03976793248945148,0.07569296375266524,4.0371417036737985e-05,0.00022417449257800668,0.00030134848024975067,0.0008097165991902834,0.8779844864152708,1
0.00099626400996264,0.006521739130434782,0.00022641090105982525,0.0007642557724216144,0.05063291139240507,0.09072494669509595,4.481227291077917e-05,0.0005149954559224478,0.0006438884793825608,0.0016817190906259732,0.8472480567997783,1
0.00112079701120797,0.017572463768115942,0.0006757601433472699,0.0018236736791727268,0.03449367088607595,0.082409381663113,2.462656439241018e-05,0.0011026961526810057,0.0017582274639032214,0.005169729056368732,0.8538489736116218,1
0.00099626400996264,0.008876811594202899,0.00030766880113344353,0.0010333468034033964,0.04683544303797469,0.0955223880597015,3.41138473960436e-05,0.0006543471675249924,0.0009192212634956424,0.002553721582061663,0.8422666738331431,1
0.00037359900373599005,0.034963768115942026,0.0005340797021932688,0.009030471533148477,0.02225738396624473,0.022494669509594886,0.0006661283811061769,0.0005967888518630717,0.00044443480900143085,0.00015571473061351605,0.9084829613965564,2
0.00012453300124533,0.0030797101449275364,2.0140847026794272e-05,0.0016746959457572073,0.06487341772151899,0.0673773987206823,0.0004642712959224869,5.149954559224478e-05,3.902354420500369e-05,0.0,0.862295309233122,2
0.00012453300124533,0.0038043478260869567,2.5696942758323728e-05,0.0020471402792960054,0.07362869198312236,0.07334754797441365,0.0006459426725878078,7.876401090578613e-05,5.636734162944977e-05,0.0,0.8462409679679543,2
0.00012453300124533,0.0030797101449275364,2.0140847026794272e-05,0.0016746959457572073,0.07953586497890296,0.0821961620469083,0.0005651998385143318,6.664647076643442e-05,4.9863417595282484e-05,0.0,0.8326871833083558,2
0.00012453300124533,0.0038043478260869567,2.5696942758323728e-05,0.0020471402792960054,0.06888185654008439,0.08550106609808103,0.0002926927735163504,7.270524083611027e-05,6.720721501972857e-05,3.114294612270321e-05,0.839151611136953,2
0.00112079701120797,0.01177536231884058,0.00045351631408609166,0.001227762745510649,0.023312236286919835,0.06385927505330491,1.8974566007266855e-05,0.0005240836110269615,0.0009300611368859213,0.002865151043288695,0.8939127799129212,1
0.00099626400996264,0.0161231884057971,0.0005576931090522689,0.0018609181125266063,0.0219409282700422,0.07718550106609809,2.381913605167542e-05,0.0006179945471069373,0.001365824047175129,0.002989722827779508,0.8763381464684078,1
0.00099626400996264,0.0038043478260869567,0.00013265178559026573,0.00045382342041702585,0.02489451476793249,0.08059701492537315,2.9874848607186114e-05,0.0001514692517418964,0.00033603607509864286,0.0006851448146994706,0.8879188582744902,1
0.00099626400996264,0.01648550724637681,0.0005701943244482103,0.0019022594335494128,0.024683544303797468,0.08773987206823028,1.8772708922083166e-05,0.0006967585580127235,0.0015739496162684818,0.003799439426969791,0.8615334383034621,1
0.00099626400996264,0.0019927536231884057,7.014570861055936e-05,0.0002469305931362234,0.04135021097046414,0.09797441364605544,1.4331853048041985e-05,0.00012420478642835505,0.00021462949312752027,0.0008408595453129866,0.8561752557706657,1
0.00099626400996264,0.009057971014492754,0.00031391940883141416,0.0010540174639147996,0.025738396624472575,0.07718550106609809,2.704884941461445e-05,0.00039079066949409267,0.0007674630360317391,0.001775147928994083,0.8826934799282932,1
0.00099626400996264,0.005978260869565218,0.00020765907796591333,0.0007022437908874044,0.02827004219409283,0.08784648187633264,1.1303996770286637e-05,0.0002756740381702514,0.0005723453150067207,0.001930862659607599,0.8732088621716385,1
0.00099626400996264,0.01431159420289855,0.0004951870320725626,0.0016540252852458037,0.029641350210970467,0.08699360341151388,2.0589422688736374e-05,0.0007058467131172372,0.0013549841737848503,0.003674867642478979,0.8601516878952663,1
0.0008717310087173101,0.017028985507246377,0.0005229675107302099,0.0022100846752192297,0.026476793248945148,0.09328358208955224,1.5542995559144127e-05,0.0006755528627688579,0.001528422148029311,0.004017440049828714,0.8533688979034035,1
0.0012453300124533001,0.017753623188405798,0.0007514619476893588,0.0016746959457572073,0.018776371308016883,0.057462686567164176,2.3011707710940656e-05,0.0007361405634656165,0.001402679616702077,0.003612581750233572,0.896561417392401,1
0.00112079701120797,0.0019927536231884057,7.847985220785354e-05,0.00022216304495589328,0.03322784810126582,0.1,1.3928138877674607e-05,0.00011208724628900334,0.0002449811386203009,0.0007785736530675801,0.8622083881903195,1
0.00112079701120797,0.009420289855072464,0.0003632297584487381,0.00098567392871043,0.02552742616033755,0.08070362473347548,1.594670972951151e-05,0.0004513783701908513,0.0009257251875298097,0.002678293366552476,0.8778076149187447,1
0.00099626400996264,0.01648550724637681,0.0005701943244482103,0.0019022594335494128,0.025316455696202535,0.08326226012793177,2.119499394428744e-05,0.0007119054831869131,0.0014980705025365304,0.003643724696356275,0.8655921634855046,1
0.0012453300124533001,0.015217391304347827,0.0006445071048574167,0.001437635127459762,0.021624472573839666,0.0886993603411514,1.3524424707307225e-05,0.0007058467131172372,0.0017972510081082252,0.004453441295546558,0.8641612400944113,1
0.00099626400996264,0.014855072463768115,0.0005139388551664746,0.0017160372667800138,0.024472573839662448,0.08390191897654584,1.8368994751715784e-05,0.0006210239321417752,0.0013593201231409616,0.003425724073497353,0.8681197574645827,1
0.00099626400996264,0.0019927536231884057,7.014570861055936e-05,0.0002469305931362234,0.042405063291139244,0.1,1.3928138877674607e-05,0.00012723417146319298,0.00021896544248363182,0.0008720024914356898,0.8530567125297027,1
0.00099626400996264,0.01141304347826087,0.0003951773089050324,0.001322922272729812,0.026054852320675104,0.09680170575692963,1.6350423899878887e-05,0.0004998485307482581,0.0011967220222867797,0.0029274369355341014,0.8583756769400679,1
0.0012453300124533001,0.018297101449275363,0.0007743808425819177,0.0017255345972852529,0.018037974683544306,0.07526652452025587,1.0698425514735568e-05,0.0007361405634656165,0.0018536183497376753,0.005045157271877919,0.877007539284008,1
0.0013698630136986301,0.0019927536231884057,9.51481394024419e-05,0.0001849186116020134,0.02679324894514768,0.09776119402985076,1.3928138877674607e-05,0.00011208724628900334,0.0002905086068594719,0.0007785736530675801,0.8706077759920163,1
0.0013698630136986301,0.009963768115942028,0.0004618504576833859,0.0008677952971454003,0.021518987341772156,0.08155650319829424,2.0589422688736374e-05,0.0004998485307482581,0.0011902180982526125,0.0026160074743070694,0.8799345690494675,1
0.00099626400996264,0.015036231884057972,0.0005201894628644452,0.0017367079272914171,0.017932489451476796,0.09328358208955224,1.6350423899878887e-05,0.0004877309906089064,0.0015197502493170879,0.002865151043288695,0.8656055524676799,1
0.00099626400996264,0.009601449275362318,0.0003326712319253261,0.0011160294454490096,0.025316455696202535,0.09541577825159916,9.689140088817118e-06,0.0004089669797031203,0.0009929324025495382,0.0029585798816568047,0.8628511836855007,1
0.00099626400996264,0.007246376811594203,0.0002514133318517078,0.000847124636633997,0.025949367088607594,0.0760127931769723,1.8167137666532092e-05,0.0003120266585883066,0.0006048649351775571,0.001775147928994083,0.8859864542839511,1
0.00112079701120797,0.014855072463768115,0.0005715833483810926,0.0015443404290186279,0.022573839662447262,0.08155650319829424,2.2204279370205896e-05,0.0006482883974553166,0.0014720548063998611,0.0032388663967611335,0.8723964500068961,1
0.00112079701120797,0.0005434782608695652,2.2918894892558998e-05,7.31853115403739e-05,0.034071729957805906,0.036034115138592754,0.0002825999192571659,2.4235080278703425e-05,1.9511772102501844e-05,0.0,0.9278074286534526,1
0.0013698630136986301,0.0018115942028985507,8.681399580514772e-05,0.00016946217176015327,0.033649789029535866,0.1,1.2716996366572464e-05,0.00012723417146319298,0.00027099683475697006,0.000903145437558393,0.8615983841461565,1
0.0013698630136986301,0.007789855072463768,0.00036184073451585574,0.000681573130376001,0.02204641350210971,0.07515991471215352,2.7856277755349213e-05,0.00039684943956376853,0.0008628539218661927,0.001775147928994083,0.8895278322665031,1
0.00112079701120797,0.005978260869565218,0.00023127248482491354,0.0006318518118485714,0.025843881856540084,0.08773987206823028,1.4331853048041985e-05,0.00028476219327476526,0.0006373845553483935,0.001806290875116786,0.8757112944209949,1
0.00099626400996264,0.01358695652173913,0.0004701846012806801,0.0015711564210334212,0.026898734177215188,0.08742004264392325,1.6955995155429958e-05,0.0006149651620720993,0.0012921129081212332,0.0035191529118654627,0.8636134746476314,1
0.0013698630136986301,0.002355072463768116,0.00011181642659703027,0.0002160177134525031,0.03217299578059072,0.0955223880597015,2.6443278159063383e-05,0.0001605574068464102,0.00033386810042058707,0.0007785736530675801,0.8669524041036979,1
0.0013698630136986301,0.0010869565217391304,5.3477421415971e-05,0.00010726396805917394,0.01708860759493671,0.055543710021321954,5.248284214775939e-05,3.332323538321721e-05,9.105493647834193e-05,0.00012457178449081283,0.9244486886603283,1
0.0013698630136986301,0.007789855072463768,0.00036184073451585574,0.000681573130376001,0.02552742616033755,0.07249466950959488,2.6443278159063383e-05,0.00044834898515601335,0.0008346702510514676,0.0020554344440984118,0.8884098754205484,1
0.00112079701120797,0.011231884057971014,0.0004326809550928562,0.0011718960954798293,0.019092827004219413,0.0685501066098081,1.3928138877674607e-05,0.0004241139048773099,0.0009474049343103672,0.002678293366552476,0.894336067921603,1
0.00099626400996264,0.005615942028985507,0.00019515786256997208,0.0006609024698645977,0.023101265822784815,0.05671641791044777,2.482842147759386e-05,0.00021508633747349286,0.0003555478472011447,0.0010588601681719091,0.9110597271210605,1
0.00024906600249066,0.020833333333333336,0.00023682858055644297,0.007199348967304975,0.03512658227848102,0.04605543710021322,0.0006560355268469923,0.00038473189942441686,0.0003577158218792004,9.342883836810962e-05,0.8888074916511016,2
0.0,0.0016304347826086956,2.0835358993235453e-06,0.0018609181125266063,0.1,0.1,0.00018167137666532095,9.088155104513783e-06,6.503924034167281e-06,0.0,0.7963093001131614,2
0.0,0.002173913043478261,4.167071798647091e-06,0.002419584612834804,0.1,0.1,0.00024222850222042794,1.8176310209027567e-05,1.3007848068334562e-05,0.0,0.7951289226113905,2
0.0,0.0012681159420289856,6.945119664411818e-07,0.001488473778987808,0.1,0.1,0.00014129995962858295,3.029385034837928e-06,2.1679746780557603e-06,0.0,0.7970962184476753,2
0.0,0.007789855072463768,2.5696942758323728e-05,0.00819247178268618,0.020886075949367092,0.1,2.4222850222042797e-05,1.2117540139351712e-05,8.021506308806314e-05,0.00012457178449081283,0.8628647730147844,2
0.00012453300124533,0.0034420289855072463,2.2918894892558998e-05,0.0018609181125266063,0.0709915611814346,0.08667377398720683,0.0005651998385143318,6.664647076643442e-05,6.0703290985561294e-05,0.0,0.8361917162369206,2
0.00012453300124533,0.0034420289855072463,2.2918894892558998e-05,0.0018609181125266063,0.07626582278481012,0.08400852878464819,0.0006055712555510698,7.270524083611027e-05,5.8535316307505525e-05,0.0,0.8335384376236752,2
0.0014943960149439602,0.0016304347826086956,8.542497187226536e-05,0.00014190129107828221,0.026160337552742618,0.07953091684434968,0.00011102139685102946,9.69403211148137e-05,0.0002124615184494645,0.00015571473061351605,0.8903804505753756,1
0.0012453300124533001,0.01539855072463768,0.0006521467364882696,0.001454581344635777,0.03808016877637131,0.08432835820895522,4.238998788857489e-05,0.0011632838533777643,0.0017343797424446083,0.003892868265337901,0.8520079423474096,1
0.0012453300124533001,0.0034420289855072463,0.00014793104885197172,0.000337248344019382,0.012236286919831228,0.07334754797441365,4.7638272103350824e-05,9.088155104513784e-05,0.0003425399991328101,0.0003114294612270321,0.9084511374314149,1
0.00099626400996264,0.0007246376811594203,2.6391454724764907e-05,0.00010223596955640019,0.03438818565400844,0.09285714285714286,3.6939846588615264e-05,3.029385034837928e-05,7.587911373195161e-05,0.00015571473061351605,0.870606314832163,1
0.0008717310087173101,0.00036231884057971015,1.180670342950009e-05,6.852975737113892e-05,0.03850210970464135,0.03784648187633262,0.00018167137666532095,9.088155104513783e-06,6.503924034167281e-06,0.0,0.9221397586531244,1
0.00024906600249066,0.02028985507246377,0.00023057797285847234,0.007013126800535575,0.03217299578059072,0.03368869936034115,0.0005904319741622931,0.00034534989397152376,0.000262324936044747,9.342883836810962e-05,0.905064143368173,2
0.012079701120797011,0.00036231884057971015,0.00019932493436861917,4.469332002465581e-06,0.04514767932489452,0.045202558635394456,0.002825999192571659,0.0004059375946682824,0.0002948445562155834,0.0,0.8934771664685077,4
0.00012453300124533,0.008514492753623188,6.181156501326517e-05,0.004468028447298196,0.06044303797468355,0.06556503198294243,0.0005853855470327008,0.0001605574068464102,0.00012574253132723409,3.114294612270321e-05,0.859920235843865,2
0.0012453300124533001,0.011594202898550725,0.0004917144722403567,0.001099083228272994,0.035654008438818566,0.08688699360341151,3.249899071457408e-05,0.0008239927294759165,0.0013441443003945714,0.00330115228900654,0.8575268790366609,1
0.00099626400996264,0.006521739130434782,0.00022641090105982525,0.0007642557724216144,0.05000000000000001,0.08912579957356079,4.4004844570044415e-05,0.0005089366858527719,0.000633048605992282,0.0016817190906259732,0.8494978213855193,1
0.00099626400996264,0.0036231884057971015,0.00012640117789229508,0.00043315275990562255,0.025210970464135018,0.0746268656716418,1.1505853855470328e-05,0.00014541048167222053,0.0002970125308936392,0.0010588601681719091,0.8934703684760723,1
0.0008717310087173101,0.0012681159420289856,3.958718208714736e-05,0.0001849186116020134,0.019198312236286923,0.028358208955223885,8.074283407347597e-05,2.4235080278703425e-05,3.0351645492780647e-05,6.228589224540641e-05,0.9498815106119634,1
0.00112079701120797,0.017934782608695653,0.0006896503826760935,0.0018609181125266063,0.04050632911392406,0.09040511727078893,3.088413403310456e-05,0.001299606179945471,0.0019576811342843516,0.0053254437869822485,0.8388687902649355,1
0.00099626400996264,0.015217391304347827,0.0005264400705624158,0.0017573785878028207,0.026371308016877638,0.07995735607675906,1.6552280985062576e-05,0.0006785822478036958,0.001331136452326237,0.003924011211460604,0.869223579741112,1
0.00099626400996264,0.005615942028985507,0.00019515786256997208,0.0006609024698645977,0.026371308016877638,0.07665245202558638,2.159870811465482e-05,0.00024235080278703423,0.00047261847981615573,0.0012768607910308314,0.8874945448044046,1
0.0012453300124533001,0.018115942028985508,0.0007667412109510647,0.001708588380109238,0.03649789029535865,0.08805970149253732,3.552684699232943e-05,0.0013177824901544986,0.002124615184494645,0.00495172843350981,0.8451761536244536,1
0.0012453300124533001,0.021376811594202898,0.0009042545803064188,0.0020132478449439747,0.02204641350210971,0.07846481876332623,1.7763423496164714e-05,0.001011814601635868,0.0022503577158218793,0.005605730302086578,0.865063457659617,1
0.00112079701120797,0.022644927536231884,0.0008702234939508008,0.0023450957461270444,0.03934599156118144,0.08528784648187634,3.3911990310859915e-05,0.0016025446834292637,0.0023392446776221653,0.0061974462784179386,0.8382119705396442,1
0.00099626400996264,0.002173913043478261,7.639631630852999e-05,0.0002676012536476267,0.019725738396624472,0.04264392324093817,7.40815502624142e-05,6.361708573159649e-05,0.00010189480986862074,0.00015571473061351605,0.9337208555625641,1
0.00099626400996264,0.013405797101449277,0.0004639339935827094,0.001550485760522018,0.021518987341772156,0.057995735607675916,2.40209931368591e-05,0.000502877915783096,0.0008715258205784157,0.0024291497975708503,0.900241221657966,1
0.0012453300124533001,0.021376811594202898,0.0009042545803064188,0.0020132478449439747,0.019409282700421943,0.07302771855010662,1.5139281388776746e-05,0.0009148742805210542,0.002105103412392143,0.005481158517595765,0.8735070792256672,1
0.00112079701120797,0.007789855072463768,0.00030072368146903173,0.000818073978617971,0.0359704641350211,0.08422174840085289,4.339927331449334e-05,0.000502877915783096,0.0007978146815245198,0.0016817190906259732,0.8667525267591192,1
0.00099626400996264,0.007065217391304347,0.0002451627241537372,0.0008262677539558243,0.032067510548523206,0.0964818763326226,2.6039563988696005e-05,0.0003665555892153893,0.0007392793652170142,0.0017128620367486765,0.8594729646843079,1
0.0008717310087173101,0.008514492753623188,0.0002618310113483255,0.0011160294454490096,0.026371308016877638,0.09083155650319831,1.5341138473960435e-05,0.0003302029687973341,0.0007457832892511816,0.0020242914979757085,0.868917432366288,1
0.00099626400996264,0.007789855072463768,0.00027016515494561976,0.000909136618168207,0.04303797468354431,0.09328358208955224,3.714170367379895e-05,0.0005301423810966374,0.0007891427828122967,0.001962005605730302,0.8503945898980502,1
0.00099626400996264,0.008333333333333333,0.0002889169780395316,0.0009711485997024171,0.02341772151898735,0.07302771855010662,2.866370609608397e-05,0.0003302029687973341,0.0006699041755192299,0.0014637184677670507,0.8904724076916885,1
0.00099626400996264,0.007065217391304347,0.0002451627241537372,0.0008262677539558243,0.028164556962025317,0.09136460554371002,2.7250706499798146e-05,0.0003271735837624962,0.0007024237956900663,0.001494861413889754,0.8687862161150459,1
0.00024906600249066,0.020833333333333336,0.00023682858055644297,0.007199348967304975,0.032067510548523206,0.03294243070362474,0.0012313282196205087,0.00035443804907603756,0.00026449291072280274,3.114294612270321e-05,0.9045900797386246,2
0.00012453300124533,0.0030797101449275364,2.0140847026794272e-05,0.0016746959457572073,0.07067510548523206,0.07036247334754797,0.0005046427129592249,5.755831566192063e-05,4.119151888305944e-05,0.0,0.8534599486807589,2
0.00024906600249066,0.023731884057971015,0.00027016515494561976,0.00819247178268618,0.04778481012658228,0.052878464818763335,0.0003835284618490109,0.0005846713117237201,0.00046394658110393273,0.0002802865151043289,0.8651807051867799,2
0.0,0.002898550724637681,6.945119664411818e-06,0.0031644732799124007,0.07521097046413502,0.1,4.541784416633024e-05,1.8176310209027567e-05,2.1679746780557603e-05,9.342883836810962e-05,0.8185403576721264,2
0.0,0.0012681159420289856,6.945119664411818e-07,0.001488473778987808,0.1,0.1,0.00014129995962858295,3.029385034837928e-06,2.1679746780557603e-06,0.0,0.7970962184476753,2
0.00012453300124533,0.012318840579710146,9.098106760379481e-05,0.006423361198376887,0.06023206751054853,0.08997867803837954,0.0001968106580540977,0.0002393214177521963,0.00025582101201057975,0.00021800062285892244,0.82992158489346,2
0.00012453300124533,0.008152173913043478,5.903351714750046e-05,0.0042818062805287955,0.056434599156118134,0.07452025586353946,0.0003431570448122729,0.00014238109663738263,0.0001365824047175129,6.228589224540641e-05,0.8557431918299647,2
0.0012453300124533001,0.013768115942028985,0.0005833900518105926,0.0013022516122184087,0.03090717299578059,0.08656716417910448,2.8865563181267662e-05,0.0008633747349288094,0.0015891254390148722,0.0037060105886016818,0.8594391988808769,1
0.00099626400996264,0.007246376811594203,0.0002514133318517078,0.000847124636633997,0.026265822784810128,0.08784648187633264,1.8368994751715784e-05,0.0003150560436231445,0.0006937518969778433,0.001775147928994083,0.8737441916844679,1
0.0,0.010144927536231885,3.472559832205909e-05,0.01061335995068837,0.04261603375527427,0.1,5.4703270084779975e-05,5.755831566192063e-05,0.00010839873390278802,0.00018685767673621924,0.8361834351630977,2
0.0,0.0016304347826086956,2.0835358993235453e-06,0.0018609181125266063,0.08945147679324895,0.1,0.00016148566814695194,6.058770069675856e-06,6.503924034167281e-06,0.0,0.8068810384134656,2
0.00161892901618929,0.03333333333333333,0.0017939244093175724,0.0024594361565234554,0.021308016877637136,0.06279317697228146,2.5635849818328624e-05,0.001969100272644653,0.0036421974591336775,0.008969168483338525,0.8620870811697825,1
0.00112079701120797,0.027355072463768115,0.001050796605225508,0.0028292733797274823,0.025843881856540084,0.07633262260127932,2.361727896649172e-05,0.001348076340502878,0.0025473702467155184,0.0064465898473995645,0.855101902368667,1
