vconst_corr,vconst_2,vconst_3,vconst_4,vconst_5,vconst_6,vconst_7,ah_corr,ah_bolus,slm_corr,efficiency_factor,tidal_mix_max,vertical_decay_scale,convect_corr,bckgrnd_vdc1,bckgrnd_vdc_ban,bckgrnd_vdc_eq,bckgrnd_vdc_psim,Adjusted_p,outcome
0.03279524343892936,0.016259986645668908,0.023530710373991962,0.018291494726702977,0.0254364385053263,0.046226708102813395,0.027554661007024764,0.00885722116533968,0.054099502550941224,0.02730812247853573,0.004660556003714421,0.054251907240163925,0.05159081475691159,0.01631745995030515,0.04470829762284731,0.0485064033304249,0.030365273172250146,0.04917479253111537,0.42006440639699294,1
0.049032898824849375,0.02357291796796014,0.050260075974609145,0.009559643882415737,0.04398125811866282,0.026516623346113356,0.03780205664873094,0.05039840481582579,0.04612304018280401,0.0045503095933465436,0.028910888425043316,0.00399874795839534,0.05279933165490657,0.05554558800417931,0.040493132761670006,0.015890825450401,0.011714605000754713,0.04632410430338566,0.40252554708594623,1
0.05343166612281906,0.054334650203874964,0.04773640045804207,0.03420255785042579,0.034213143328462224,0.019637338405071474,0.04633838192007661,0.005275892403255905,0.012724964477836415,0.05306590122109168,0.03205767332133911,0.04361374826460492,0.029507073863757727,0.009618381526611637,0.03025472014148509,0.004488596894207398,0.040748082624764245,0.0295238402859925,0.4192269866862811,0
0.0095736565506223,0.0006483638651060781,0.034671481139656915,0.02885538056662451,0.014115801707815519,0.020427647655671836,0.002855356430306006,0.02884081368841846,0.02057050515182846,0.04743807794953217,0.01926590819811865,0.052747397724595385,0.03323546242854158,0.023747656532181798,0.02229281744229933,0.04569652367371314,0.03332849445783761,0.007527799012179674,0.5541608558249507,1
0.02203241863093327,0.011107801739103246,0.053875363709467876,0.046559506235157325,0.03390481463689344,0.013612407111655518,0.04378562807157048,0.019797713799859007,0.006809202092426423,0.028297243826380474,0.022429979954971,0.04819076557892346,0.02778338705838997,0.03270764014817876,0.0007938047196825337,0.04976177858884671,0.031245379637293322,0.0015668472291975994,0.5057383172310697,1
0.002848273246347245,0.017219642947714765,0.05059829582105334,0.0400134440158391,0.02406321955580129,0.05555555555555555,0.012671251922373387,0.04292643022427974,0.03296855464162598,0.005966107927411533,0.011933387108617606,0.002822664437887484,0.01629591948451726,0.041743107066074446,0.05128913526775963,0.03377147599065921,0.01768223319182211,0.039945987108758026,0.49968531448590225,1
0.04527427609071828,0.03872320007088622,0.039097511052395145,0.05432599238572891,0.05469507236205221,0.001709098878470967,0.05220096096335373,0.04143805119124317,0.04186602950148418,0.022862742764621115,0.03258429440743877,0.05242996052065834,0.013727304839991555,0.030510699775034702,0.012751149505198987,0.03850559771147927,0.05555555555555555,0.03595521083703998,0.3357872915866489,1
0.033107632677819326,0.0440039080001082,0.044181257017589556,0.023919236797966256,0.05098203700007219,0.0500172962057048,0.040517589335063116,0.031161769232698627,0.03665106662324746,0.04640598330109051,0.035813750032728256,0.024698548130502335,0.04565803958616999,0.04877385261577458,0.01322759472638458,0.02300830470657739,0.02104739472999201,0.054076570488658375,0.3327481687918523,1
0.025190378651423952,0.012588677890771458,0.048351259163883,0.04673285086319888,0.007374732546899063,0.05300247889780831,0.009749114954730445,0.0012721003655689859,0.007915507265648799,0.03744027364113214,0.004605175353347418,0.024309428844218318,0.012830339189752212,0.023510732979371632,0.03215565065632516,0.0077722699107404085,0.029954562241662024,0.03447257594141766,0.5807718906421001,1
0.01992784655081374,0.02997323984224442,0.022678591949508428,0.021725051906608416,0.03674401641238903,0.040680130131853995,0.022961443290415575,0.037716039176493084,0.004975247674911458,0.02537848159102212,0.05394966326485696,0.006437941539966832,0.04975052218111777,0.049733395539312435,0.02289040177718052,0.0037134082887477333,0.014164604442150027,0.008140422460733496,0.528459551979674,1
0.04420863703245294,0.007125722502456098,0.04906783253278819,0.029532204011439467,0.030399217754193845,0.03490081951017702,0.03828240897121699,0.05239126363839844,0.0258895138844919,0.005363209788397304,0.024162876242008573,0.040650938942088766,0.0483476233326025,0.04736804889876718,0.029226388972357995,0.043743611039234936,0.035053314170055826,0.041172809963408025,0.373113558813464,1
0.027826673255227325,0.01998011777161957,0.05225965743787722,0.008258976667627756,0.03218281115322921,0.016556012863216996,0.05034150192660877,0.04257264437535962,0.0013217722357374271,0.033791164455974215,0.01755448226803976,0.04690802229133076,0.021365470570066852,0.033339985576036395,0.05234677236638341,0.05468630488178871,0.012502161706496878,0.03848900941340774,0.43771645878397136,1
0.001615287013647817,0.03755015276049062,0.0013232486935202147,0.006241286950073536,0.04635692756149385,0.014922834640941018,0.0520622878430891,0.032111515929262174,0.040530685535133115,0.04703207470968385,0.023312762448944386,0.015890695153868914,0.04353747660322848,0.02526247154418362,0.025046421719099363,0.05064662096466714,0.045979700860743766,0.006987512403944896,0.48359003666398404,1
0.016378305201199296,0.045471708745153744,0.030494499792915616,0.0547508454290028,0.026401154365883406,0.037445895718632674,0.010809211497038944,0.015024336671416068,0.025194525810801296,0.040290781185807645,0.036291301702460796,0.005458096068989048,0.020507993342987148,0.013901520615130978,0.023667928052520232,0.021233499053254664,0.04312835170617829,0.031217586896270428,0.5023324581443569,1
0.026894305285042507,0.015097087702343479,0.015981773454218737,0.023551435158141457,0.04592171845432427,0.03825268591261098,0.01745496295349292,0.005948416731004412,0.0423579112950719,0.04004137612371473,0.054716104184028225,0.01918053747191348,0.008015655358532508,0.05343309999669298,0.0011589960801251175,0.007071446006648541,0.054380621677260974,0.0487663953914637,0.481775470763369,1
0.04302932474772304,0.0015644609835871709,0.027845907904689365,0.0100134943779263,0.02788943365674892,0.0009302828322525879,0.03795075819715731,0.013309376371813694,0.03865729310862531,0.04236353632693672,0.006569838630567499,0.03862905004418917,0.027214933000434465,0.01958761558066835,0.02932812810881319,0.04331387532095835,0.017176676182199483,0.014590285191963148,0.5600357294327459,1
0.023354244950474824,0.020616827312459063,0.04128886248343092,0.003407595223217214,0.010481260847665338,0.04713845898748199,0.04858853117539832,0.007987815540722984,0.00855542254420023,0.01959415777260494,0.021827176958622584,0.035269912758976424,0.043892011478772426,0.04756106261607608,0.033457566636814054,0.009352811162898626,0.02971060390450582,0.05488057266222169,0.4930351049834565,1
0.029532543204907415,0.008184604403204267,0.019161970035959614,0.004641317720504243,0.040975593145379956,0.019221689679746568,0.009366565312294944,0.03842290405420233,0.0052635607755428205,0.010102239795659058,0.02062955110745444,0.026732357050333087,0.02820042773648944,0.045760831779286845,0.008122578261941968,0.03315572678897991,0.020650642104796627,0.011094681117234302,0.6207802159260822,1
0.0169442366400072,0.01330512882090827,0.04622143573192874,0.0011169486507061988,0.055533608815773294,0.016384782356506127,0.039757227698896634,0.02311101391944724,0.05132117532463067,0.007655264086903424,0.0038260937352541957,0.05464849097913835,0.01140790968986654,0.010679522459234439,0.027843983304310666,0.010084727920539834,0.03841645208202123,0.03421682076833125,0.5375251770155957,1
0.013888470670162677,0.040840778797303946,0.05218070274987058,0.049713598969629125,0.013064096637662235,0.05473497193326357,0.029517777584901643,0.022159438784949567,0.010753979687250023,0.04991615920760337,0.04088685451940279,0.04949814918685368,0.05449406160311258,0.04602147754619095,0.024587351671492605,0.02515523423364488,0.04279820386376785,0.024214885430209193,0.35557380692272866,1
0.021340946927607615,0.04910963521666117,0.0015656374912551485,0.01994657713745163,0.01984484348468322,0.029308415823200762,0.001770457449174875,0.03286207364471257,0.007505176084202669,0.0025694877822875634,0.03680099710035859,0.01877703054700574,0.016985625551010297,0.0013510469992306135,0.0016787799676293404,0.018854734728398406,0.032043697617075144,0.04220922568338097,0.6454756107646737,1
0.03975932905478937,0.018236457634185896,0.03203255824583839,0.0011342613086493094,0.021345526745469065,0.04583158569603288,0.039799713169165,0.018082447786636195,0.04759128108901874,0.02208942251422462,0.04642514388537729,0.026023442601644933,0.00019590924480293676,0.037867527125815724,0.00631574984207341,0.03151077152769547,0.03108310474500772,0.04461091054380317,0.4900648572397699,1
0.037722826212830546,0.006342822151449958,0.02941673292338203,0.010400456620929203,0.02323135125731233,0.018553638618741396,0.007472287141642192,0.006673316430458983,0.02958754903150927,0.05376301534846131,0.00880044337300381,0.02640081156586478,0.00789861226230353,0.009011250807840212,0.04497847150056284,0.042817424750717814,0.052037157492063425,0.022350950970370556,0.5625408815405558,1
0.04128789167469168,0.023334916209538023,0.024003036577519676,0.038181854212083734,0.002350011820697676,0.002304849463174223,0.054879386174743944,0.04831502326080212,0.02296527318495699,0.02944180687417611,0.02346961379982069,0.010101431411186367,0.049973353563719375,0.04051094031228378,0.008762211896837525,0.04874783542794572,0.0344055264658677,0.01212434801444082,0.48484068965551397,1
0.0007945353151817085,0.05253233781795182,0.013627222264016968,0.03786437342662131,0.05377751667967698,0.02504536771136517,0.032879863802366696,0.01514898362234365,0.037630948077612726,0.04201764448094194,0.03443033396524122,0.050623565924277636,0.03908122593696887,0.0423981065869831,0.020933589374416462,0.02655561294007581,0.019593115190945948,0.018224370462591292,0.43684128642042064,1
0.011017330628357967,0.024193334381621762,0.0371684771875132,0.05545971024671551,0.006024322821737074,0.001919781519926061,0.014520464351604142,0.05522286884409665,0.038982773068548617,0.022760937408078042,0.0,0.017191149554976956,0.040727737899163195,0.03882803333031082,0.007934250710826134,0.013874161375933624,0.007167175496276669,0.045757115137503745,0.5612503760368099,1
0.027390262494177104,0.013094820613882986,0.0354197015851504,0.030119920396272908,0.0037853408481241355,0.047930428327965874,0.02529596761359951,0.003276392421173795,0.021195814153712217,0.019325186487261677,0.01851293175987442,0.016547571116047717,0.04251019187895237,0.0034556216413977195,0.0,0.04150018868550547,0.03730528595065334,0.0003021934442569032,0.6130321805819914,1
0.05239431364096227,0.042175285806902,0.026447202230378063,0.046371621201797816,0.005142701213787513,0.008949015409129329,0.04603882077521146,0.011949443475736322,0.021762452449737776,0.036100105558170184,0.04544618482841579,0.0008698637899725006,0.021894967107903243,0.0345567849012643,0.0037557757549485627,0.03297301059485508,0.03087892390820189,0.005700668636503972,0.5265928587161219,1
0.022425084116491623,0.034677692745916214,0.019561850100668483,0.038498808065336045,0.011906976358672779,0.04537952201672675,0.02420912719939821,0.012241286725064022,0.031948930554787695,0.014192698448500811,0.03029977082333483,0.02000375085765123,0.002855762476733227,0.05114974866460092,0.03762255048764966,0.04616283791430791,0.016632795500186388,0.006751713578437755,0.5334790933655355,1
0.006811831305155985,0.03357746124961646,0.02734744425866819,0.006426308337864167,0.02242935626309246,0.03294219326936279,0.03647047967784602,0.010130059295291056,0.03642329148656643,0.03101949193978211,0.03336031912230582,0.0018811029558561997,0.04152621640671388,0.0029368089461296056,0.05288174331075022,0.04134326763547788,0.02148071636927706,0.04359666701774442,0.5174152411524992,1
0.04499503196869617,0.013950517886948951,0.030804903130248418,0.0030423413709306252,0.03163782621092197,0.002975934973614602,0.026342179959425636,0.002440327947376736,0.008460294164869618,0.012063944608123173,0.019818941666222487,0.021280234427811566,0.011956730763775243,0.039841236161611164,0.01802328880906543,0.03971927231923091,0.025624247221213987,0.029009937708536524,0.6180128087013768,1
0.05180577049578464,0.029679182403576636,0.003965410873748793,0.028236502200947915,0.0443344489777057,0.04762912926048596,0.029601387209197014,0.02777890114871745,0.04821353072095988,0.028558335635523364,0.02780810777930525,0.022813748181650457,0.030547779169999623,0.006428547607095881,0.05011105737872346,0.015231531411044195,0.0358162655118037,0.00214167232280886,0.4692986917109213,1
0.017775993324480772,0.027767596920863932,0.030163604042302214,0.032191749218076764,0.05222600477289516,0.010428555718483607,0.03572358750184097,0.005647449713853637,0.03393309089778085,0.02110201513721701,0.048783612812419934,0.037936168664996606,0.05174782252755714,0.05491196689196354,0.0075457420855624445,0.007092119468455665,0.03602587692012957,0.02136128426593005,0.46763575911519006,1
0.03755486890490249,0.050320172685844114,0.05372821679666526,0.04251235306781133,0.03521745315929234,0.042298211413563054,0.011858194636833519,0.014194563564646327,0.03700039899292783,0.02040335801839189,0.04154664548870257,0.05205594530302124,0.053289045988362996,0.02327353261976778,0.05487905757364769,0.053236745178791005,0.02696290943050963,0.011463155277701134,0.3382051718986179,0
0.007369081204594845,0.05348103579171326,0.028616923539114776,0.045616081092698706,0.016018777166669572,0.029456855461921,0.04425569182682565,0.04695324717818161,0.0018952890417337255,0.025740583396268613,0.04312421959904397,0.043152169086333944,0.006853194466604349,0.04109613405087501,0.04914500763224559,0.011270283736443853,0.0017826493684896692,0.03827167236071856,0.4659011039995231,1
0.020341482183832707,0.00892899593015299,0.031093465842090426,0.04943678168342644,0.018595493574295387,0.004985523721901158,0.025796278234565838,0.036312582522954724,0.03007003383351714,0.026376438618651386,0.020739175754656038,0.03949454534481324,0.03411566938818072,0.04914179413289175,0.04868343775421482,0.03058120096783755,0.00924430690699235,0.02987940210099571,0.48618339150402956,1
0.0064179009982356545,0.042314375607857106,0.01910697972666126,0.04324502451985471,0.008772345811035972,0.03702471761528829,0.031933443451788064,0.0024705843570483393,0.04309166463496499,0.027601836930921192,0.021907992580120057,0.0037160554642473825,0.003149264359522082,0.008385835187090995,0.03411589207680457,0.015097397933014817,0.0033225354914473153,0.03307564011603622,0.615250513138061,1
0.04793185294509419,0.02167672213841916,0.03332387553302245,0.04754421470850659,0.04289334673064502,0.003357987140791031,0.01681807736571205,0.040010351720314564,0.027218148420877268,0.03356640615528519,0.029487066604678463,0.0032686056396186197,0.03374784353347207,0.01150661932046506,0.053448047380936746,0.044102006968897614,0.010580147650207096,0.04687963745310534,0.4526390425899516,1
0.04048692567819245,0.0435426946625963,0.05342113242270497,0.0029574585285154207,0.0234584400798688,0.01053976875293742,0.042681731619186765,0.0499621890466788,0.052367391420355784,0.03866417546611052,0.0007689949157391893,0.04724920387389629,0.014939141220400845,0.01753793619894172,0.020290569900998208,0.04079102955796004,0.024781112471430323,0.00016239483679513436,0.475397709346691,0
0.04960064280901552,0.04638540206103299,0.04074223216346891,0.020816724053729953,0.04004426153310073,0.05233119689899107,0.012286252692908551,0.047871786819824944,0.04826647735599587,0.04615113051287559,0.05499022638649923,0.03200236428709025,0.024572753318808135,0.01800727557082512,0.0004654476588759283,0.05278042640389712,0.046979228685781624,0.03552330313473374,0.3301828676525447,1
0.0192895423440525,0.0011787474110476431,0.03702163900901058,0.05384762380813131,0.02099961799486422,0.01872328333883296,0.04564540155476757,0.0507197731664376,0.04391679926180571,0.04595791740685674,0.027346661906515083,0.03154340413971642,0.03530889678051275,0.0037267098039343513,0.028563177105613582,0.017753795119071394,0.02389937573948609,0.016931403085593055,0.47762623102375046,1
0.0259285708723291,0.051477082073546614,0.03361716097144826,0.01685510034224507,0.032566692714803114,0.030166377499098156,0.049745660428575256,0.05413922882053451,0.013770042958572176,0.043150899164071596,0.027071829031571442,0.020376596071639077,0.00518744502082156,0.024464750462729824,0.019774588731541604,0.038700351609778694,0.04946494408428696,0.010010720842808655,0.45353195829959836,1
0.033479575651464095,0.04571591784703595,0.05089117295683518,0.014642827738377114,0.0014603052338619986,0.03849752637220506,0.054040761900763276,0.03739778111273325,0.04029032000259834,0.04102856852338907,0.028592308340204056,0.013560735603855893,0.002082488033360143,0.014237134006636728,0.04545027139736793,0.03715065029409452,0.004112968157491097,0.025950300524674768,0.47141838630305144,1
0.0352742685003439,0.03230713711812286,0.0029207687820072335,0.016289767194070492,0.016616448645281712,0.029751291538781102,0.00848345915713123,0.03551219710495702,0.030971241495172202,0.02968488230183815,0.014998691510577073,0.04201556983011297,0.05198642401691448,0.039407377248372295,0.03273925606144534,0.044687993194708966,0.02356049369683404,0.014257608170512089,0.4985351244328169,1
0.03807127812917056,0.025979256616665784,0.03946811897117849,0.05369737816075447,0.03745723928358216,0.007275709745247975,0.039345670650610357,0.034438194156467414,0.02912393249607488,0.012464014696347734,0.000914364898714506,0.013170322328211664,0.038049835023430484,0.017448078719663872,0.013870904379557574,0.002549917870688663,0.04139981337506582,0.04240857897591207,0.5128673915226556,1
0.04983653007401496,0.010790075142813606,0.025646011871625143,0.03945080534143531,0.04894688576530071,0.017986645682684613,0.01649493340739806,0.052725094619297745,0.05491805803723501,0.009123126589469304,0.0376261035152324,0.01107860873642377,0.00424594893001713,0.0067792025427323,0.04203341496808189,0.012250087664314548,0.018220467494079844,0.030910933686731343,0.5109370659311123,1
0.007608180222541271,0.025056427858928292,0.03498411626771085,0.01327056564607248,0.055066629550540286,0.019859687773835403,0.017244073417387193,0.03308592747605482,0.01187689930455212,0.03811457588876157,0.038325572308035544,0.04005391825260488,0.009582959319669845,0.0201851253554031,0.02379989095453239,0.05107894289385714,0.04173127564032254,0.008751838620190152,0.5103233932490001,1
0.05363428117139428,0.04822725570127742,0.02428039877001195,0.003797275150897234,0.008016258374603936,0.011081582469944567,0.03891955698881053,0.020376172779266916,0.053737778936500655,0.007013190116066591,0.03816305869952338,0.05409331513261005,0.0013743454665108938,0.01903091595127157,0.005509484141567398,0.011505562912409227,1.3665037515117729e-05,0.05274647371873044,0.5484794284810879,0
0.02447863954715632,0.015869732631408617,0.04176034929294506,0.04909595133994268,0.0514235414932427,0.043292606647329084,0.05437771468451061,0.016929604840668463,0.011345875405953951,0.039557390023304335,0.0004087055379610649,0.011160370121185478,0.004770132477982328,0.02710247064314269,0.0518317185479896,0.040392151562874214,0.04754245470493728,0.003975837139235221,0.46468475335823034,1
0.01246286464262126,0.05555555555555555,0.03676111289299444,0.04429163374641782,0.011177056075439108,0.03597470212404433,0.03095561387871251,0.026342927541156295,0.0007732478579388585,0.003229519600621517,0.009296937082047986,0.030795272631558228,0.014752917833128404,0.010083159407753495,0.01540569231192108,0.036433149753987204,0.029440588988893783,0.016347700320183896,0.5799203477550241,1
0.014378208122057534,0.039912679105785956,0.01319376638304678,0.014220290206191762,0.016121592230799633,0.01552762519599685,0.021321918930249546,0.0036084838453790758,0.04923150576072742,0.023876711426558107,0.04018563700320422,0.02908827025493668,0.038520019820859036,0.032090491797671344,0.041739110487582644,0.04506912238833825,0.05170414842503351,0.0030265376839152982,0.5071838809316664,1
0.029024126345608692,0.03115489567945213,0.0026266348117903312,0.04503902119205373,0.051772004801275716,0.043828412836729044,0.003595319442389997,0.04061344961466172,0.04353260768145769,0.011162931051994942,0.01549000402488627,0.020695221620636754,0.022939047552151287,0.03591741301421211,0.03774843052089712,0.05013166139204315,0.044690675101634464,0.001384628180663691,0.46865351513546116,1
0.034267118043614625,0.04122105647905222,0.0434866072385088,0.0017546551902822085,0.013297024305494787,0.008320510574323729,0.022384628931556835,0.05217676242876734,0.0033447070674788035,0.0017859627361003906,0.03520232030851655,0.01773834482484359,0.055298648283985605,0.02263016110105034,0.021429433404333384,0.030864112134798997,0.025319110669135843,0.013909222048750376,0.5555696142294055,0
0.0060315410412587955,0.04477801017946861,0.021558134999262592,0.013947013699113855,0.02181669380611468,0.0049098704571228415,0.01873331561609718,0.0009641452904932814,0.03338127328863763,0.029961113694748805,0.004213275446295784,0.01948531581280994,0.05021527537199791,0.007426087764108654,0.014250565332287956,0.023941490374789286,0.04926519768688897,0.05242323454276878,0.5826984455957345,1
0.02595457855647325,0.024839804863471062,0.03144676586305631,0.020065235028922254,0.03624481963261787,0.04465744295086344,0.041683531302053524,0.05314114909555259,0.029679955641965197,0.04865048427931612,0.02466768614183606,0.007118045533806984,0.05054186232922559,0.019845549766270426,0.049786505595555794,0.04207668734280262,0.04248468437674635,0.043269026167351794,0.3638461855321129,1
0.03685747925711294,0.014752873022596001,0.005787150515186409,0.05134173664266995,0.012902457509004414,0.006672859603493311,0.0009843660700339907,0.02042063298991876,0.05218709361372755,0.03302894817469627,0.032949623690304956,0.0232561921946971,0.0184046576618065,0.02668917570605016,0.01078952546026212,0.0424934883822595,0.012217028870717732,0.012960800738096996,0.5853039098973654,1
0.009218401331552046,0.015511878291750032,0.0037686009202195056,0.040862334428733785,0.02968278484842359,0.0007465283514959676,0.007878769690182736,0.032189198021793444,0.04985908183203427,0.048085348913860335,0.03057817873765277,0.028108204965767207,0.04185854475687551,0.018500539539390806,0.04267069522569139,0.005977565605063436,0.03348975809308444,0.050187973189159664,0.510825613257269,1
0.030169200735403214,0.011989418272583577,0.014996621581455233,0.033927759857278646,0.017871040090714187,0.03184434520507165,0.01159551563596834,0.008176143813110087,0.052891971610093715,0.001003680047263789,0.02027589967514141,0.011833762496436324,0.018112461231672646,0.021187624303630873,0.006932286670860855,0.05555555555555555,0.04040183162891865,0.04526999333188405,0.5659648882569572,1
0.017239821426349253,0.03061905952410336,0.018334171137707935,0.03894672058609754,0.02506704173078035,4.120910315227432e-05,0.02853437144814665,0.013741706522514628,0.004642108809966001,0.016289623390960684,0.05454336769706646,0.04763003167150875,0.012299009140343726,0.03180378190530143,0.012076657519520835,0.027963602800044143,0.01871133069314906,0.03057604871263039,0.5709403361806565,1
0.030805090161840465,0.03557690891068249,0.009918843587903325,0.05255057397961809,0.05369038163532109,0.05058546929833315,0.015853990074764138,0.007620596213455139,0.05186804551309057,0.024990203343688958,0.05173743028959329,0.01491206356098037,0.03988150661496678,0.04270848894732767,0.04315036102482987,0.05399984149325582,0.03288412355923829,0.047365361187042855,0.3399007206040676,1
0.0033405983562121264,0.0017582982888182707,0.015232821373624528,0.018638096049160186,0.003258441976477685,0.04879805149064192,0.03884309671917323,0.022491195610522763,0.04790225191642273,0.008607278898992283,0.049376191874259234,0.011667147220007133,0.03200517861741937,0.03620004277778541,0.011654178554731661,0.03209754683693925,0.03628869909906383,0.010620211332239757,0.5712206730075087,1
0.04654371197312754,0.01935385112413464,0.0076859807380181035,0.05070022552309142,0.040244552383629936,0.024287782499037288,0.0245681414635373,0.04964293124984709,0.015238085104952871,0.03179950890119074,0.031634844210148456,0.03300797944105512,0.037887910321043335,0.028851238534602437,0.004024966471381945,0.006676703506835491,0.028697803011097582,0.0366752007986207,0.48247858274464805,1
0.015074177480975247,0.03628979498606817,0.05525115935972863,0.04340129992549243,0.025709351281163327,0.012552180690815703,0.031636761045195826,0.029116244462994403,0.012291004184028316,0.008349086889023282,0.025538288656747156,0.01050310949110846,0.03747702164922732,0.005962985040806921,0.02971365097080567,0.03954569793992012,0.04622224457241518,0.04991540163187244,0.48545053974161123,1
0.0013075495072738062,0.04383500495016819,0.02181721690068649,0.0479918923862278,0.0453377720860987,0.035150487340806724,0.02600810596982301,0.029400849206319263,0.05456972343521419,0.03605879409919175,0.02133954420032607,0.009726253381517233,0.019124053978936698,0.038930670604347094,0.016760001735585422,0.05232177361031459,0.017582490807056008,0.03899610713405134,0.44374170866605556,1
0.015207395838036332,0.033792284430337535,0.009310628826368208,0.03762730989490008,0.0007156558625468087,0.04563572357362391,0.02999775495178353,0.027447592068652427,0.00990316770448203,0.03397849537002215,0.02585190781863378,0.05023387654901867,0.03514846568906408,0.005380165356376836,0.03015600460573796,0.00907300447497556,0.045382497083299986,0.03955993827002212,0.5155981316321179,1
0.02770183746155479,0.02877653334966782,0.000817006291518837,0.0020845956014234218,0.04466966787343794,0.04132223073602736,0.05030352028159039,0.002102685870248335,0.014962040058228432,0.03673774704169541,0.007867275890415946,0.04477857528743156,0.02659693068744116,0.054449689686404054,0.040447906118538685,0.01933500741554203,0.05497427993837081,0.02488593810223084,0.47718653230823216,1
0.01601569328181182,0.05247469442647773,0.04437352432561383,0.04474155149978199,0.03516971426202779,0.01226752733824337,0.02354863589073329,0.03134993588259278,0.04438696251914141,0.005662933080022043,0.04743001169511768,0.05479649959058597,0.003647225647121234,0.021942933615249727,0.03850426314696001,0.010452345510089712,0.05034545230519208,0.019445768743525063,0.4434443272397124,1
0.05041276458666327,0.047017719565732675,0.0018224569569723526,0.02125674218815664,0.035889630781704936,0.05196857879794927,0.001983744052824329,0.030573360619016957,0.0119919813043531,0.051293442792992354,0.019614852384091365,0.04612633965884737,0.04817685641776857,0.0045442455501676264,0.020404431762720013,0.029899289975144447,0.004857570627846711,0.015122568326224047,0.5070434236508239,0
