AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Adjusted_p,eyeDetection
0.000764927119897718,0.017137198979232816,0.03945533621452334,0.0001882118736927609,0.0365998486918886,0.0003608058575989135,0.0002532567372398561,0.0013446555965429222,0.0007693780264325369,0.035710536337343946,0.018976789109897075,0.030356401414296578,0.002136129768274546,0.000303434864188959,0.8156430894089495,0
0.0007638587050094953,0.017078319611568502,0.03943026501844139,0.00018792620880475464,0.03656645273706729,0.0003609071055079803,0.00025306334297856665,0.0014397376054377288,0.0007717321042182398,0.035612464399298355,0.018822049842544254,0.030310033008884966,0.0021339665648184526,0.0003017944271705393,0.8159674293182495,0
0.000762669774775963,0.016901537900361748,0.0393801226262775,0.00018735376315027352,0.036658332339600044,0.0003608058575989135,0.0002529331494562606,0.0016706888916668942,0.0007763078260221381,0.03567274849914647,0.018822049842544254,0.030294677238261646,0.0021308367238093108,0.00030117863850305217,0.8158277569288255,0
0.0007617195576302549,0.016901537900361748,0.03934881420580443,0.00018695316277998349,0.0367168159873115,0.0003607046096898466,0.00025306334297856665,0.0019013753255035894,0.0007767213437043568,0.03574817714115154,0.018832312134657362,0.030286848806179156,0.00212963546549096,0.0003018963921771687,0.8154934246245795,0
0.0007604101120514136,0.01689421388145716,0.039267241094650004,0.00018655256240969348,0.0365998486918886,0.00036111158657923316,0.00025299761421002386,0.0017792783725773787,0.0007706239849390913,0.03552203824952619,0.01859507208757155,0.030171078339420947,0.0021250603605675517,0.0003013845678301663,0.816413088494321,0
0.0007596986079935299,0.016791103183937707,0.03919826473079528,0.0001861519620394035,0.036482881396465695,0.0003608058575989135,0.0002528686847024975,0.0013311481245272202,0.0007652185250408065,0.0352882535696274,0.018367893111184887,0.030047629987351065,0.0021197673161023165,0.0002994872189813178,0.817748827723652,0
0.000759580410251015,0.016820542867769867,0.03929231229073194,0.00018626578164321854,0.03654136504417715,0.0003601943996382743,0.00025299761421002386,0.001154491578753333,0.0007661888050925486,0.0352882535696274,0.018440131598804744,0.03009384784599186,0.0021202506348788406,0.0002992822893111313,0.8176242952691186,0
0.0007602919143088986,0.01695309324912148,0.0394428617657411,0.00018712500806417474,0.03665002407766889,0.00036039888070952696,0.0002532567372398561,0.00130386832810337,0.000768129365196033,0.03534853766947552,0.018564083989818188,0.030225124630144228,0.0021231364702920673,0.00030071779665936444,0.8167593501174573,0
0.0007602919143088986,0.01691632954638473,0.0394428617657411,0.00018718191786608226,0.03661662812284759,0.0003608058575989135,0.00025299761421002386,0.0012630810596638176,0.0007654969062255684,0.03531839561955146,0.01855362047629109,0.030225124630144228,0.002121935211973716,0.00030071779665936444,0.8169145315605334,0
0.0007591029840753664,0.016798427202842296,0.039373885401886376,0.00018609505223749599,0.036499660827424694,0.0003605001286185939,0.0002527384911801915,0.0010594095698585263,0.0007641104057616581,0.03529575232351095,0.018646584769551177,0.030186584656815084,0.0021231364702920673,0.0003002049726554343,0.8173938067432901,0
0.0007593416971631909,0.01683533451379285,0.039417790569659154,0.0001861519620394035,0.036507969089355864,0.0003601943996382743,0.0002528686847024975,0.001181506522784713,0.0007686834248356072,0.035408968803713504,0.018822049842544254,0.030310033008884966,0.0021284295147573026,0.00030123062066329456,0.8167594473454651,0
0.0007611239337120917,0.01690900552748015,0.03948052970912276,0.000186896252978076,0.0365830692609296,0.0003605001286185939,0.00025358158903823123,0.0015483270863482373,0.0007715942649908335,0.035506893707369216,0.018863300232410746,0.030379585617002384,0.0021293961523103505,0.0003015375153401105,0.8159646590223486,0
0.0007608875382270621,0.01683533451379285,0.03942402779405028,0.00018643762692740977,0.0365998486918886,0.0003610103386701662,0.0002546180811575605,0.0017519985761535284,0.0007722861638578141,0.035529537003409724,0.01879106174479089,0.030302355123573314,0.002126744937662427,0.00030051286698917805,0.8160033389988491,0
0.000759580410251015,0.016754339481200968,0.03931114626242277,0.00018592320695330473,0.03654136504417715,0.00036141731555955277,0.00025429449337396496,0.00161639415121164,0.0007728429262273373,0.03556717780721733,0.018811787550431117,0.03027149303555584,0.0021279508883960845,0.000300103007648805,0.8163641844193731,0
0.0007596986079935299,0.01687942223543418,0.039298549515123064,0.00018609505223749599,0.036499660827424694,0.0003608058575989135,0.00025228470987429007,0.0012630810596638176,0.0007688212640630136,0.03558232234937429,0.018822049842544254,0.030310033008884966,0.002131080729405226,0.0003003079373189915,0.8165857870030593,0
0.0007591029840753664,0.016901537900361748,0.039298549515123064,0.00018609505223749599,0.036499660827424694,0.00035958492693075386,0.0002517019990608623,0.0010729170418742045,0.0007645266261738261,0.035408968803713504,0.018625858963910946,0.030248308832850034,0.0021284295147573026,0.00030000004298524793,0.817194756968521,0
0.0007570843520414356,0.016687992486418255,0.039254644347350286,0.00018580827147102102,0.036507969089355864,0.0003598906559110735,0.0002527384911801915,0.0011137043103137568,0.0007652185250408065,0.03517518412381473,0.018388618916825136,0.03012470993400933,0.0021207292612400582,0.0002996411661481896,0.8180060660688798,0
0.0007579163714446287,0.016710108151345826,0.03929231229073194,0.00018592320695330473,0.03654136504417715,0.00036029763280046,0.00025299761421002386,0.001181506522784713,0.0007670212459168845,0.035197827419855235,0.018409344722465366,0.03014789413671514,0.0021183267446033558,0.0002999490604819332,0.817777209835514,0
0.0007608875382270621,0.01694576923021689,0.0393801226262775,0.000186495652607786,0.03661662812284759,0.00035978742274888774,0.00025312780773232977,0.0013581630685586242,0.0007690996452477752,0.03539382426155654,0.018625858963910946,0.030255986718161685,0.0021240984154298095,0.00030035891982230624,0.8166697916066542,0
0.0007617195576302549,0.01694576923021689,0.03936128865458667,0.0001866663820135084,0.03665002407766889,0.0003605001286185939,0.0002538407120680636,0.0015483270863482373,0.000770348306484279,0.0354842504113287,0.01867757286730454,0.030310033008884966,0.002126988943258342,0.000300922726329551,0.8162617479072585,0
0.0007589847863328518,0.016768987519010136,0.039279715543432236,0.0001861519620394035,0.036524585613218155,0.0003606033617807796,0.0002539051768218267,0.0013989503369981765,0.000768129365196033,0.03537118096551603,0.018584608574044453,0.03027149303555584,0.0021228971571114583,0.0003003079373189915,0.8170494986656236,0
0.0007569638366961264,0.016724756189154994,0.03924840712295917,0.00018603702655711977,0.036407781224891946,0.0003592791979504342,0.00025306334297856665,0.001290360856087668,0.0007689618060203688,0.03524296697754638,0.018605334379684684,0.030178756224732612,0.0021207292612400582,0.0002990263771376301,0.8175575761763623,0
0.0007574389452689804,0.016805894829960696,0.03922957315126834,0.00018632380732359473,0.03654136504417715,0.00035968617483982075,0.0002529331494562606,0.0015213121423168334,0.0007736726643217242,0.03540132301544009,0.018760073647037526,0.03021744674483256,0.0021250603605675517,0.00029959018364487494,0.816768306139544,0
0.0007582709646721735,0.01688688986255258,0.039254644347350286,0.00018603702655711977,0.036691728294421355,0.0003615185634686196,0.0002539051768218267,0.0016026218268034675,0.0007725645450425757,0.035657750991379376,0.019007777207650435,0.030364079299608243,0.0021308367238093108,0.0003008717438262362,0.8157705034260364,0
0.0007596986079935299,0.01687942223543418,0.03933621745850473,0.00018580827147102102,0.03655814447513615,0.0003612128344882999,0.00025429449337396496,0.0014397376054377288,0.0007699320860721111,0.03568789304130344,0.019111003793023655,0.030387263502314053,0.0021334832460419284,0.0003009737088328657,0.8158349146405723,0
0.0007612421314546067,0.016798427202842296,0.039411431046750565,0.00018603702655711977,0.036482881396465695,0.00036039888070952696,0.0002536460537919944,0.0014397376054377288,0.0007709023661238532,0.03563510769533886,0.019028301791876697,0.03040276981970819,0.0021337272516378436,0.0003013845678301663,0.8160340051634749,0
0.00076183775537277,0.01685745017872042,0.039486766933513884,0.00018638071712550225,0.03662493638477875,0.0003607046096898466,0.0002529331494562606,0.0014532450774534307,0.0007700699252995174,0.035665249745262924,0.018997514915537306,0.030526218171778086,0.0021342058779990616,0.00030210232150428294,0.815620384236508,0
0.0007614808445424308,0.016990000560072032,0.039474170186214165,0.000186495652607786,0.03670003655635251,0.0003616198113776865,0.00025319227248609295,0.00130386832810337,0.0007682672044234393,0.035529537003409724,0.018914812914390348,0.03045681611043147,0.002132042674542968,0.0003008717438262362,0.8158667881372198,0
0.0007588665885903367,0.01691632954638473,0.039373885401886376,0.00018598011675521227,0.03667511177055904,0.000362842727298965,0.0002536460537919944,0.0011952788471928852,0.0007679915259686266,0.03533354016170842,0.018615596671797817,0.030155722568797613,0.0021233757834726763,0.00029907735964094476,0.8169827548761543,0
0.0007561318172929333,0.01671743217025041,0.03931114626242277,0.00018557951638492224,0.03661662812284759,0.000362943975208032,0.00025358158903823123,0.0011272117823294587,0.000766326644319955,0.03522032368150587,0.018378356624712006,0.03003212366995691,0.00211688148068909,0.0002980517116330846,0.8178572809514087,0
0.0007570843520414356,0.016710108151345826,0.03936128865458667,0.0001858651812729285,0.036608156953819755,0.0003625369983186454,0.00025416429985165905,0.0012495735876481156,0.000766326644319955,0.03519018163158181,0.018491845502198352,0.03014789413671514,0.0021188053709645742,0.00029835960596682825,0.8174978089293683,0
0.000759580410251015,0.01689421388145716,0.03948052970912276,0.0001866663820135084,0.03673359541827049,0.0003627394941367793,0.0002548127394336296,0.0014667525494691327,0.0007695158656599432,0.03536368221163248,0.018749811354924397,0.03031771089419663,0.0021245817342063333,0.0003007687791626791,0.816235038576063,0
0.0007613626467999158,0.01709311125759149,0.03959964846514137,0.00018758251823637216,0.03675852020406394,0.00036192554035800614,0.0002540353703441327,0.0013989503369981765,0.0007704861457116854,0.03556717780721733,0.018894288330164107,0.030448987678349,0.002129874778671569,0.0003024601986844135,0.8154715887216685,0
0.0007644520113248641,0.017166638663064972,0.03963731640852303,0.00018832680917504465,0.036608156953819755,0.0003608058575989135,0.0002527384911801915,0.0012222937912242653,0.0007690996452477752,0.035544681545566705,0.018914812914390348,0.030464493995743136,0.0021322819877235776,0.0003019993568407258,0.8156719015685767,0
0.0007659978523887353,0.017144666606351215,0.03963731640852303,0.00018866938386495846,0.0365998486918886,0.00036192554035800614,0.00025312780773232977,0.00130386832810337,0.0007686834248356072,0.03553703575729327,0.018883824816636984,0.030364079299608243,0.002132521300904186,0.00030184540967385405,0.8157565893718376,0
0.0007633835964366411,0.017063527965545514,0.03958081449345054,0.0001877543635205634,0.03668342003249019,0.0003637579289868051,0.0002544891516500341,0.0015618345583639152,0.0007711780445786656,0.035665249745262924,0.018976789109897075,0.030394941387625718,0.0021332439328613194,0.0003021533040075977,0.8152974623853224,0
0.0007611239337120917,0.01695309324912148,0.039486766933513884,0.00018626578164321854,0.03656645273706729,0.00036406365796712477,0.0002546180811575605,0.0017249836321221487,0.0007742267239612985,0.035680394287419884,0.019069753403157162,0.03049535608376061,0.002132042674542968,0.0003013845678301663,0.8152494742530231,0
0.0007606488251392377,0.01687209821652959,0.03945533621452334,0.000186495652607786,0.0365496733061083,0.0003638611621489909,0.0002546180811575605,0.0017249836321221487,0.0007731186046821501,0.03563510769533886,0.018976789109897075,0.030418125590331524,0.0021281902015766936,0.0003007687791626791,0.815600184928674,0
0.0007605306273967229,0.01692365356528932,0.03950560090520471,0.00018758251823637216,0.03672512424924266,0.0003637579289868051,0.0002544891516500341,0.0016434090952430198,0.0007706239849390913,0.035642606449222416,0.018914812914390348,0.030387263502314053,0.0021279508883960845,0.00030128160316660925,0.8154913126163217,0
0.0007606488251392377,0.016938445211312308,0.039486766933513884,0.00018706698238379844,0.03673359541827049,0.00036406365796712477,0.0002540353703441327,0.0016569165672587218,0.0007720104854030015,0.03558232234937429,0.01894580101214371,0.030472171881054805,0.0021291521467144358,0.0003008717438262362,0.8154161314152938,0
0.000759580410251015,0.016842658532697438,0.03943662454134998,0.0001861519620394035,0.03655814447513615,0.0003638611621489909,0.0002539051768218267,0.001711211307713976,0.0007722861638578141,0.03546925290356162,0.018811787550431117,0.030425803475643193,0.0021238591022492,0.00029959018364487494,0.8159852830524534,0
0.0007575594606142895,0.01682786688667445,0.03944909899013222,0.00018632380732359473,0.036533056782246005,0.00036213002142925903,0.00025306334297856665,0.0013854428649824745,0.000766326644319955,0.03535618345774893,0.018605334379684684,0.03027149303555584,0.0021190446841451833,0.00029912834214425955,0.8168279473000203,0
0.0007568456389536114,0.01684998255160202,0.03942402779405028,0.000186208871841311,0.036691728294421355,0.00036182429244893937,0.00025228470987429007,0.0010321297734346522,0.0007618914644734123,0.03521282492762232,0.01853309589206483,0.030248308832850034,0.0021188053709645742,0.00029933327181444605,0.817270708313584,0
0.0007585096777599976,0.016842658532697438,0.039392719373577204,0.0001866663820135084,0.03676699137309179,0.0003634522000064855,0.00025299761421002386,0.0012087863192085633,0.0007661888050925486,0.03517518412381473,0.018615596671797817,0.030356401414296578,0.0021183267446033558,0.00029912834214425955,0.8168963924256857,0
0.0007607670228817527,0.01690900552748015,0.039486766933513884,0.00018786818312437842,0.03670003655635251,0.0003627394941367793,0.00025345139551592526,0.001480524873877281,0.0007702077645269235,0.03537118096551603,0.01877033593915064,0.030487678198448945,0.002121451893197192,0.00029953820148463254,0.816038447050793,0
0.0007614808445424308,0.01699732457897662,0.03961212291392362,0.00018815496389085342,0.03662493638477875,0.00036039888070952696,0.0002527384911801915,0.0012630810596638176,0.0007677131447838651,0.035559679053333786,0.018894288330164107,0.030526218171778086,0.002127228256438951,0.0003011276559997375,0.8157635072698357,0
0.0007623128639456239,0.017041555908831763,0.039674862053387216,0.00018798311860666216,0.03661662812284759,0.0003609071055079803,0.0002528686847024975,0.0011952788471928852,0.0007678509840112714,0.03567274849914647,0.019007777207650435,0.03051086240115475,0.0021303580974480927,0.000302255269014227,0.8155157508365525,0
0.0007642156158398344,0.01709311125759149,0.03966238760460498,0.00018832680917504465,0.03654136504417715,0.00036355543316867123,0.0002545536164037973,0.0016706888916668942,0.0007729807654547437,0.03575582292942497,0.019183242280643508,0.03061880443583049,0.0021332439328613194,0.0003021533040075977,0.8146955480791496,0
0.0007635017941791562,0.017070995592663913,0.03964355363291415,0.00018781127332247093,0.03645779370357555,0.00036487761174589775,0.00025578476679919565,0.0018878678534878875,0.0007732564439095564,0.03567274849914647,0.01921423037839687,0.03074240333467119,0.002134928509956195,0.00030164048000366756,0.8145286061252278,0
0.0007606488251392377,0.016938445211312308,0.039649790857305266,0.00018706698238379844,0.036516277351287,0.00036498084490808365,0.00025565583729166935,0.001629901623227342,0.0007714564257634275,0.035544681545566705,0.01908001569527029,0.03074240333467119,0.002131798668947053,0.00030128160316660925,0.81512559519376,0
0.0007599350034785596,0.01687209821652959,0.039605885689532494,0.00018746758275408845,0.0365830692609296,0.00036487761174589775,0.00025520205598576794,0.00161639415121164,0.000772702384269982,0.03559746689153126,0.01894580101214371,0.030611126550518824,0.0021274675696195604,0.00030056384949249263,0.8153999421702566,0
0.0007593416971631909,0.01686477419762501,0.039493004157904986,0.00018712500806417474,0.03656645273706729,0.00036508209281715064,0.0002549429329559356,0.0016434090952430198,0.0007711780445786656,0.035544681545566705,0.018760073647037526,0.030418125590331524,0.0021236197890685915,0.0002992822893111313,0.8159489071752651,0
0.0007576776583568046,0.016798427202842296,0.0393801226262775,0.0001861519620394035,0.03655814447513615,0.00036406365796712477,0.00025396964157558985,0.0012087863192085633,0.0007652185250408065,0.03537118096551603,0.018584608574044453,0.030286848806179156,0.0021207292612400582,0.0002982566413032711,0.8170658136832728,0
0.0007575594606142895,0.01674687185408257,0.03930490903803167,0.00018660947221160103,0.03662493638477875,0.0003617230445398725,0.00025280295593395466,0.0008284582836293609,0.0007625860660703418,0.0354239663114806,0.01855362047629109,0.03023280251545588,0.002121212580016583,0.0002985645356370147,0.8175433770212265,0
0.0007560136195504184,0.016791103183937707,0.039254644347350286,0.00018712500806417474,0.0366666406015312,0.0003613160676504859,0.0002523491746280532,0.0007876710151898086,0.0007635563461220839,0.03549189619960213,0.018564083989818188,0.030186584656815084,0.0021221745251543246,0.000298923412474073,0.817515917852112,0
0.0007533993635983243,0.016813218848865278,0.0392045019551864,0.00018598011675521227,0.036574760998998444,0.000362842727298965,0.00025209005159822093,0.0006790815342793,0.0007623076848855802,0.03526561027358689,0.018481381988671237,0.030109354163385997,0.0021204899480594497,0.0002980517116330846,0.8181369286331976,0
0.0007549452046621954,0.016791103183937707,0.03919202750640416,0.0001858651812729285,0.03656645273706729,0.0003637579289868051,0.0002521557803667638,0.0008149508116136589,0.0007635563461220839,0.035114900023966604,0.018409344722465366,0.03014789413671514,0.0021192886897410984,0.0002978467819628982,0.8182259109647153,0
0.0007580345691871437,0.01687209821652959,0.039273478319041114,0.00018763942803827968,0.036741903680201644,0.00036487761174589775,0.00025306334297856665,0.0013446555965429222,0.0007700699252995174,0.03529575232351095,0.018491845502198352,0.030286848806179156,0.0021195280029217074,0.00029866750030057193,0.8169415371753246,0
0.0007575594606142895,0.016990000560072032,0.0393801226262775,0.00018826878349466843,0.036817003851775394,0.0003662017755762432,0.00025351586026968844,0.0015483270863482373,0.0007721483246304078,0.035514392461252764,0.018584608574044453,0.030310033008884966,0.0021195280029217074,0.00029887242997075826,0.8160994171938669,0
0.0007566069258657873,0.01701197261678579,0.039411431046750565,0.00018792620880475464,0.03677529963502295,0.0003666087524656298,0.00025332246600839897,0.0013989503369981765,0.0007710402053512595,0.035544681545566705,0.018584608574044453,0.03026381515024417,0.0021204899480594497,0.00029917932464757423,0.8162540672633843,0
0.0007593416971631909,0.01702676426280877,0.039474170186214165,0.00018804002840856968,0.036800387327913096,0.0003668132335368825,0.0002537762473143004,0.0015348196143325353,0.0007735348250943179,0.035544681545566705,0.01865684706166431,0.030371757184919912,0.0021245817342063333,0.00029979511331506143,0.8158246899375419,0
0.0007620741508577998,0.017100435276496073,0.039593411240750255,0.00018838371897695214,0.036800387327913096,0.0003661005276671764,0.0002544891516500341,0.0017384911041378264,0.0007746429443734664,0.035695391795186986,0.018935538720030582,0.030572586577189698,0.002131798668947053,0.0003004099023256208,0.8147858588934973,0
0.0007617195576302549,0.017100435276496073,0.03964355363291415,0.00018826878349466843,0.0367836078969541,0.00036498084490808365,0.00025396964157558985,0.0015348196143325353,0.0007699320860721111,0.035823605783156624,0.019100540279496554,0.030657494955930436,0.0021366130870510702,0.0003013845678301663,0.8145790739921576,0
0.0007607670228817527,0.01695309324912148,0.039605885689532494,0.00018781127332247093,0.036741903680201644,0.00036538782179747025,0.00025332246600839897,0.001181506522784713,0.0007654969062255684,0.035657750991379376,0.01894580101214371,0.030587942347813018,0.0021332439328613194,0.00030128160316660925,0.81555880548076,0
0.0007611239337120917,0.01682786688667445,0.03952431257837806,0.00018758251823637216,0.0365830692609296,0.0003655903176156039,0.0002537762473143004,0.0010594095698585263,0.0007653563642682128,0.03537118096551603,0.018749811354924397,0.03047984976636647,0.0021281902015766936,0.00030000004298524793,0.8166428799916439,0
0.0007610057359695768,0.01692365356528932,0.03951807535398694,0.00018792620880475464,0.036574760998998444,0.0003645738680186971,0.00025429449337396496,0.0012360661156324375,0.0007685455856082009,0.035408968803713504,0.018780799452677754,0.03049535608376061,0.0021303580974480927,0.0003003079373189915,0.8162953076993987,0
0.0007605306273967229,0.01705620394664093,0.039593411240750255,0.00018844062877885969,0.03675852020406394,0.00036487761174589775,0.00025416429985165905,0.0014532450774534307,0.0007718726461755954,0.03563510769533886,0.018997514915537306,0.030572586577189698,0.002134928509956195,0.00030128160316660925,0.8151573144159541,0
0.0007604101120514136,0.016982532932953633,0.0396184824368322,0.0001880969382104772,0.03675852020406394,0.0003652865738884033,0.0002539051768218267,0.001494032345892983,0.0007718726461755954,0.03568789304130344,0.01908001569527029,0.030603448665207172,0.0021344451911796706,0.0003006148319958073,0.8150004432081531,0
0.0007591029840753664,0.01682786688667445,0.039593411240750255,0.0001876963378401872,0.03665002407766889,0.00036406365796712477,0.0002538407120680636,0.0015348196143325353,0.0007704861457116854,0.03559746689153126,0.018976789109897075,0.030572586577189698,0.002131080729405226,0.00029989707832169075,0.8154808679565665,0
0.0007580345691871437,0.016805894829960696,0.0395557432973686,0.0001876963378401872,0.03667511177055904,0.00036365668107773817,0.00025312780773232977,0.001629901623227342,0.0007710402053512595,0.03558232234937429,0.01884257442677049,0.03050303396907228,0.0021286735203532173,0.0003002049726554343,0.81564298363947,0
0.0007596986079935299,0.0169309775841939,0.039486766933513884,0.00018786818312437842,0.0367168159873115,0.0003652865738884033,0.00025241490339659604,0.0015483270863482373,0.0007717321042182398,0.035657750991379376,0.01885303794029761,0.030472171881054805,0.0021293961523103505,0.0002999490604819332,0.8155678060104873,0
0.0007612421314546067,0.017100435276496073,0.03946793296182305,0.00018826878349466843,0.03677529963502295,0.00036630302348531017,0.00025319227248609295,0.0014262301334220268,0.0007707618241664978,0.035612464399298355,0.018925276427917467,0.030472171881054805,0.00212963546549096,0.00029923130680781663,0.8154515544775793,0
0.0007592234994206758,0.01703408828171336,0.039486766933513884,0.00018844062877885969,0.0368337832827344,0.000365489069706537,0.0002542300286202018,0.0014124578090138785,0.0007690996452477752,0.03543911085363756,0.01877033593915064,0.03040276981970819,0.0021255436793440755,0.0002984615709734576,0.8158601989584364,0
0.0007568456389536114,0.016842658532697438,0.039411431046750565,0.00018786818312437842,0.0366666406015312,0.00036467511592776404,0.00025409983509789587,0.0013854428649824745,0.0007674374663290525,0.03525811151970334,0.018512370086424597,0.030302355123573314,0.002121212580016583,0.00029800072912977,0.816870850675758,0
