fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Adjusted_p,quality
0.004827031375703946,0.012453300124533002,0.022727272727272728,0.005603985056039851,0.013810896949461223,0.016282225237449117,0.014134275618374558,0.03757842744626911,0.04581245526127415,0.011976047904191617,0.011188811188811175,0.8036052711106195,5
0.02574416733708769,0.032689912826899134,0.0,0.028642590286425903,0.011230839277583851,0.005427408412483039,0.00385480244137488,0.05693498865305072,0.047244094488188976,0.011976047904191617,0.016783216783216773,0.7594719315894973,6
0.02574416733708769,0.0298879202988792,0.012727272727272728,0.009339975093399752,0.011230839277583851,0.0027137042062415195,0.0028911018310311593,0.04959284474703021,0.04867573371510379,0.014697876973326075,0.03356643356643357,0.7589321302266104,6
0.02815768302493966,0.016189290161892904,0.025454545454545455,0.007471980074719802,0.008195477310669299,0.016282225237449117,0.00770960488274976,0.04492057135228962,0.035075161059413024,0.021774632553075667,0.018181818181818167,0.7705870107064375,7
0.021721641190667742,0.020547945205479454,0.03272727272727272,0.031133250311332503,0.00940962209743512,0.014925373134328358,0.026019916479280435,0.05159524763049015,0.042233357193987124,0.02721829069134458,0.029370629370629366,0.6930974539677526,5
0.0337892196299276,0.030510585305105854,0.02727272727272727,0.01183063511830635,0.011534375474275306,0.021709633649932156,0.012849341471249599,0.05026031237485019,0.03722261989978524,0.00979858464888405,0.012587412587412593,0.7406345525675437,4
0.02333065164923572,0.023038605230386054,0.018181818181818184,0.010585305105853053,0.048565791470632884,0.009497964721845319,0.0025698682942499195,0.04492057135228962,0.033643521832498205,0.031028851388132828,0.029370629370629366,0.7252664214024289,6
0.02815768302493966,0.033623910336239106,0.02,0.008094645080946454,0.008650781605706483,0.010854816824966078,0.005460970125281079,0.04492057135228962,0.040085898353614875,0.04735982580293958,0.02657342657342658,0.7262174709196505,5
0.0,0.024906600249066005,0.013636363636363636,0.007471980074719802,0.0063742601305205645,0.009497964721845319,0.018952778670093158,0.022226672006407374,0.08303507516105942,0.012520413718018512,0.06573426573426572,0.7356436258976405,4
0.024939662107803705,0.05074719800747198,0.03909090909090909,0.008094645080946454,0.01548034603126423,0.02849389416553596,0.034693221972373914,0.04625550660792958,0.03650680028632784,0.021774632553075667,0.011188811188811175,0.6827343729075503,5
0.0337892196299276,0.033623910336239106,0.023636363636363636,0.0049813200498132005,0.00940962209743512,0.004070556309362279,0.005460970125281079,0.04692297423574956,0.029348604151753745,0.022318998366902557,0.011188811188811175,0.775248649872361,5
0.016090104585679808,0.024906600249066005,0.0036363636363636364,0.008094645080946454,0.008650781605706483,0.009497964721845319,0.0028911018310311593,0.036910959818449135,0.047244094488188976,0.01633097441480675,0.013986013986013986,0.8117603955819023,6
0.016090104585679808,0.0236612702366127,0.0036363636363636364,0.007471980074719802,0.008499013507360754,0.006784260515603799,0.0025698682942499195,0.036243492190629154,0.04652827487473157,0.016875340228633642,0.013986013986013986,0.8176540178694013,6
0.032180209171359615,0.016189290161892904,0.03272727272727272,0.013075965130759653,0.010471998785855214,0.03934871099050203,0.036299389656280115,0.04625550660792958,0.03292770221904081,0.012520413718018512,0.013986013986013986,0.7140175268450748,5
0.024135156878519706,0.024283935242839352,0.013636363636363636,0.01183063511830635,0.014873273637881318,0.04341926729986431,0.021522646964343077,0.036243492190629154,0.030780243378668568,0.01633097441480675,0.025174825174825163,0.7377691860629526,6
0.04505229283990345,0.0186799501867995,0.05181818181818181,0.015566625155666251,0.00880254970405221,0.004070556309362279,0.0012849341471249597,0.04692297423574956,0.021474588403722256,0.01633097441480675,0.016783216783216773,0.7532131560014141,5
0.02574416733708769,0.029265255292652555,0.01636363636363636,0.008717310087173101,0.009713158294126575,0.021709633649932156,0.01541920976549952,0.04959284474703021,0.04939155332856122,0.014153511159499182,0.022377622377622374,0.7375520975971791,5
0.021721641190667742,0.016811955168119553,0.028181818181818183,0.009339975093399752,0.00940962209743512,0.010854816824966078,0.012849341471249599,0.040915765585369,0.0479599141016464,0.011431682090364726,0.013986013986013986,0.7765374542089498,6
0.0337892196299276,0.017434620174346202,0.03636363636363637,0.008094645080946454,0.010168462589163759,0.024423337856173677,0.014776742691937038,0.05293018288613011,0.05010737294201861,0.016875340228633642,0.011188811188811175,0.7238476283682753,5
0.024939662107803705,0.03549190535491905,0.04454545454545455,0.005603985056039851,0.015632114129609957,0.025780189959294434,0.03405075489881144,0.04492057135228962,0.033643521832498205,0.02068590092542188,0.012587412587412593,0.7021185272504448,5
0.01930812550281577,0.03829389788293898,0.004545454545454546,0.006849315068493151,0.010471998785855214,0.016282225237449117,0.01541920976549952,0.043585636096649664,0.04652827487473157,0.013064779531845398,0.019580419580419586,0.7660706631278476,5
0.02091713596138375,0.03767123287671233,0.004545454545454546,0.02334993773349938,0.011230839277583851,0.004070556309362279,0.0016061676839061998,0.040915765585369,0.0479599141016464,0.00326619488296135,0.03496503496503497,0.769501766077086,5
0.02091713596138375,0.03767123287671233,0.004545454545454546,0.02334993773349938,0.011230839277583851,0.004070556309362279,0.0016061676839061998,0.040915765585369,0.0479599141016464,0.00326619488296135,0.03496503496503497,0.769501766077086,5
0.016090104585679808,0.03642590286425903,0.006363636363636364,0.0043586550435865505,0.009713158294126575,0.006784260515603799,0.0028911018310311593,0.040915765585369,0.05010737294201861,0.01360914534567229,0.03216783216783215,0.7805730644611847,5
0.027353177795655673,0.03642590286425903,0.004545454545454546,0.0062266500622665,0.00940962209743512,0.009497964721845319,0.004176035978156119,0.040915765585369,0.04294917680744451,0.03375068045726728,0.029370629370629366,0.7553789397142175,6
0.024939662107803705,0.03549190535491905,0.02,0.0062266500622665,0.010927303080892398,0.02306648575305292,0.028268551236749116,0.04024829795754903,0.0408017179670723,0.008165487207403373,0.01538461538461538,0.7464793238876762,5
0.029766693483507647,0.03455790784557908,0.023636363636363636,0.007471980074719802,0.010927303080892398,0.013568521031207597,0.011885640860905879,0.05026031237485019,0.0408017179670723,0.010887316276537835,0.011188811188811175,0.7550474321795525,4
0.0337892196299276,0.01805728518057285,0.05818181818181818,0.008094645080946454,0.012293215966003947,0.010854816824966078,0.011564407324124637,0.05693498865305072,0.05726556907659271,0.017964071856287428,0.029370629370629366,0.68562933285508,5
0.017699115044247787,0.041407222914072235,0.0,0.009339975093399752,0.01396266504780695,0.017639077340569877,0.00770960488274976,0.043585636096649664,0.05583392984967788,0.011976047904191617,0.03216783216783215,0.7486788936588022,6
0.0168946098149638,0.03922789539227895,0.010909090909090908,0.006849315068493151,0.011230839277583851,0.014925373134328358,0.023771281721811758,0.03824589507408909,0.04581245526127415,0.010342950462710943,0.02377622377622377,0.7580140701071513,5
0.029766693483507647,0.03144458281444583,0.018181818181818184,0.0037359900373599,0.010320230687509487,0.035278154681139755,0.036299389656280115,0.04759044186356953,0.030064423765211176,0.04300489929232445,0.00979020979020978,0.7045231657466242,4
0.012872083668543848,0.020547945205479454,0.018181818181818184,0.0043586550435865505,0.008650781605706483,0.0027137042062415195,0.0028911018310311593,0.03824589507408909,0.0479599141016464,0.012520413718018512,0.011188811188811175,0.8198688761750276,5
0.022526146419951733,0.0236612702366127,0.042727272727272725,0.006849315068493151,0.011230839277583851,0.027137042062415195,0.021522646964343077,0.04625550660792958,0.04438081603435933,0.013064779531845398,0.00979020979020978,0.7308541552789836,5
0.013676588897827836,0.0112079701120797,0.04363636363636363,0.005603985056039851,0.008650781605706483,0.02306648575305292,0.0176678445229682,0.038913362701909066,0.05010737294201861,0.024496461622210128,0.02657342657342658,0.736399356576397,6
0.018503620273531782,0.02677459526774596,0.013636363636363636,0.008094645080946454,0.009713158294126575,0.024423337856173677,0.010921940250562158,0.04024829795754903,0.0479599141016464,0.014153511159499182,0.02377622377622377,0.7617943923456314,5
0.032180209171359615,0.023038605230386054,0.025454545454545455,0.0062266500622665,0.014873273637881318,0.025780189959294434,0.041760359781561195,0.04759044186356953,0.013600572655690767,0.08818726183995645,0.02097902097902098,0.6603288693644678,6
0.024939662107803705,0.023038605230386054,0.023636363636363636,0.0062266500622665,0.0075884049172863875,0.010854816824966078,0.008030838419530999,0.043585636096649664,0.04652827487473157,0.016875340228633642,0.016783216783216773,0.771912190818165,5
0.037811745776347556,0.016811955168119553,0.04,0.007471980074719802,0.014417969342844134,0.04477611940298507,0.03822679087696756,0.05159524763049015,0.028632784538296353,0.048448557430593356,0.01538461538461538,0.656422234374021,5
0.01930812550281577,0.031133250311332503,0.007272727272727273,0.005603985056039851,0.009713158294126575,0.009497964721845319,0.005782203662062319,0.05159524763049015,0.052970651395848244,0.010887316276537835,0.008391608391608386,0.7878437614845658,5
0.026548672566371688,0.024906600249066005,0.023636363636363636,0.0062266500622665,0.010168462589163759,0.05563093622795115,0.043045293928686154,0.042250700841008966,0.035075161059413024,0.011431682090364726,0.01538461538461538,0.7056948613647289,5
0.032180209171359615,0.023038605230386054,0.025454545454545455,0.0062266500622665,0.014873273637881318,0.025780189959294434,0.041760359781561195,0.04759044186356953,0.013600572655690767,0.08818726183995645,0.02097902097902098,0.6603288693644678,6
0.024939662107803705,0.023038605230386054,0.023636363636363636,0.0062266500622665,0.0075884049172863875,0.010854816824966078,0.008030838419530999,0.043585636096649664,0.04652827487473157,0.016875340228633642,0.016783216783216773,0.771912190818165,5
0.003218020917135964,0.05603985056039851,0.0036363636363636364,0.0031133250311332493,0.005008347245409015,0.05427408412483039,0.025377449405717956,0.02489654251768803,0.0722977809591983,0.008165487207403373,0.029370629370629366,0.7146021190240922,4
0.017699115044247787,0.04078455790784558,0.0,0.013075965130759653,0.013659128851115497,0.009497964721845319,0.005460970125281079,0.04291816846882968,0.05082319255547603,0.012520413718018512,0.03216783216783215,0.7613926913087488,5
0.024135156878519706,0.048567870485678705,0.005454545454545454,0.009962640099626401,0.010168462589163759,0.005427408412483039,0.0012849341471249597,0.04425310372446964,0.04652827487473157,0.012520413718018512,0.019580419580419586,0.7721167700352186,5
0.02815768302493966,0.026463262764632633,0.01636363636363636,0.0062266500622665,0.010320230687509487,0.016282225237449117,0.00931577256665596,0.04759044186356953,0.040085898353614875,0.014153511159499182,0.008391608391608386,0.7766490795246184,6
0.029766693483507647,0.030510585305105854,0.02727272727272727,0.007471980074719802,0.010927303080892398,0.013568521031207597,0.014134275618374558,0.04759044186356953,0.047244094488188976,0.015242242787152966,0.025174825174825163,0.7310963098197283,6
0.02815768302493966,0.026463262764632633,0.01636363636363636,0.0062266500622665,0.010320230687509487,0.016282225237449117,0.00931577256665596,0.04759044186356953,0.040085898353614875,0.014153511159499182,0.008391608391608386,0.7766490795246184,6
0.02815768302493966,0.028331257783312577,0.02,0.007471980074719802,0.009864926392472302,0.014925373134328358,0.018952778670093158,0.04425310372446964,0.03937007874015748,0.00979858464888405,0.011188811188811175,0.7676854226178118,5
0.02091713596138375,0.023038605230386054,0.021818181818181816,0.008094645080946454,0.00880254970405221,0.005427408412483039,0.0096370061034372,0.03958083032972905,0.042233357193987124,0.008165487207403373,0.013986013986013986,0.798298778971996,5
0.02815768302493966,0.028331257783312577,0.02,0.007471980074719802,0.009864926392472302,0.014925373134328358,0.018952778670093158,0.04425310372446964,0.03937007874015748,0.00979858464888405,0.011188811188811175,0.7676854226178118,5
0.02574416733708769,0.01805728518057285,0.06181818181818182,0.0049813200498132005,0.06905448474730612,0.02306648575305292,0.020237712817218118,0.04825790949138952,0.024337866857551894,0.05334784975503538,0.012587412587412593,0.6385093236053778,5
0.012872083668543848,0.031755915317559155,0.028181818181818183,0.0049813200498132005,0.011534375474275306,0.018995929443690638,0.01863154513331192,0.045588038980109595,0.051539012168933425,0.025040827436037017,0.012587412587412593,0.7382917215584951,5
0.02574416733708769,0.027397260273972605,0.017272727272727273,0.005603985056039851,0.01396266504780695,0.014925373134328358,0.013170575008030838,0.042250700841008966,0.032211882605583386,0.032661948829613506,0.01538461538461538,0.7594140992091851,5
0.030571198712791636,0.031133250311332503,0.00818181818181818,0.008094645080946454,0.010927303080892398,0.013568521031207597,0.03276582075168648,0.042250700841008966,0.029348604151753745,0.017964071856287428,0.019580419580419586,0.7556136464198551,5
0.04424778761061947,0.01183063511830635,0.04,0.008717310087173101,0.010320230687509487,0.02849389416553596,0.012849341471249599,0.05826992390869068,0.041517537580529694,0.018508437670114317,0.018181818181818167,0.7070630835184532,6
0.02574416733708769,0.027397260273972605,0.017272727272727273,0.005603985056039851,0.01396266504780695,0.014925373134328358,0.013170575008030838,0.042250700841008966,0.032211882605583386,0.032661948829613506,0.01538461538461538,0.7594140992091851,5
0.03861625100563154,0.017434620174346202,0.028181818181818183,0.008094645080946454,0.011837911670966763,0.016282225237449117,0.017989078059749437,0.043585636096649664,0.02362204724409447,0.01633097441480675,0.029370629370629366,0.748654163462912,6
0.029766693483507647,0.026151930261519307,0.025454545454545455,0.0062266500622665,0.009864926392472302,0.013568521031207597,0.010921940250562158,0.05159524763049015,0.04652827487473157,0.015242242787152966,0.022377622377622374,0.742301405393922,6
0.021721641190667742,0.05915317559153176,0.00818181818181818,0.0049813200498132005,0.025193504325390803,0.012211668928086838,0.026662383552842915,0.040915765585369,0.040085898353614875,0.013064779531845398,0.008391608391608386,0.7394364363174109,5
0.0337892196299276,0.02677459526774596,0.0036363636363636364,0.008094645080946454,0.016239186522992867,0.017639077340569877,0.016061676839061997,0.040915765585369,0.033643521832498205,0.014697876973326075,0.03496503496503497,0.7535430363261634,6
0.021721641190667742,0.035803237858032376,0.0,0.009962640099626401,0.009561390195780848,0.0027137042062415195,0.0022486347574686796,0.05293018288613011,0.053686471009305674,0.010342950462710943,0.011188811188811175,0.7898403361452245,5
0.02574416733708769,0.0236612702366127,0.015454545454545455,0.0043586550435865505,0.010623766884200928,0.027137042062415195,0.03083841953099904,0.03958083032972905,0.04652827487473157,0.008165487207403373,0.01538461538461538,0.7525229256540731,5
0.028962188254223645,0.07534246575342465,0.0,0.0049813200498132005,0.010471998785855214,0.0027137042062415195,0.00192740122068744,0.042250700841008966,0.05654974946313528,0.008709853021230266,0.03496503496503497,0.7331255834393449,5
0.02815768302493966,0.07534246575342465,0.0,0.005603985056039851,0.010623766884200928,0.0027137042062415195,0.00192740122068744,0.042250700841008966,0.05726556907659271,0.008165487207403373,0.03496503496503497,0.7329842017644259,5
0.027353177795655673,0.029265255292652555,0.014545454545454545,0.005603985056039851,0.00804370921232357,0.0027137042062415195,0.0032123353678123997,0.040915765585369,0.04867573371510379,0.03211758301578661,0.029370629370629366,0.7581826668369311,7
0.027353177795655673,0.038916562889165625,0.05090909090909091,0.006849315068493151,0.01608741842464714,0.03934871099050203,0.04111789270799871,0.04492057135228962,0.03579098067287045,0.017964071856287428,0.013986013986013986,0.6667561933469852,5
0.008045052292839904,0.0236612702366127,0.00818181818181818,0.008717310087173101,0.0056154196387919264,0.021709633649932156,0.029874718920655317,0.02422907488986805,0.06370794559770937,0.01633097441480675,0.06433566433566433,0.7255911177541282,5
0.026548672566371688,0.05728518057285181,0.004545454545454546,0.008094645080946454,0.010927303080892398,0.016282225237449117,0.007388371345968519,0.038913362701909066,0.03435934144595563,0.011976047904191617,0.02097902097902098,0.7627003745389882,6
0.030571198712791636,0.038916562889165625,0.01,0.0062266500622665,0.011837911670966763,0.0203527815468114,0.01831031159653068,0.04291816846882968,0.032211882605583386,0.02667392487751769,0.016783216783216773,0.7451973907863199,5
0.02091713596138375,0.018368617683686177,0.03272727272727272,0.006849315068493151,0.010471998785855214,0.016282225237449117,0.012528107934468359,0.04759044186356953,0.052970651395848244,0.016875340228633642,0.011188811188811175,0.7532300819245289,5
0.030571198712791636,0.038916562889165625,0.01,0.0062266500622665,0.011837911670966763,0.0203527815468114,0.01831031159653068,0.04291816846882968,0.032211882605583386,0.02667392487751769,0.016783216783216773,0.7451973907863199,5
0.004827031375703946,0.013698630136986302,0.0,0.005603985056039851,0.005767187737137655,0.035278154681139755,0.01831031159653068,0.01021225470564701,0.06728704366499644,0.025040827436037017,0.07832167832167831,0.735652895288103,6
0.013676588897827836,0.016811955168119553,0.007272727272727273,0.0049813200498132005,0.008195477310669299,0.0027137042062415195,0.004497269514937359,0.035576024562808437,0.04294917680744451,0.01360914534567229,0.013986013986013986,0.8357305968777248,5
0.004827031375703946,0.013698630136986302,0.0,0.005603985056039851,0.005767187737137655,0.035278154681139755,0.01831031159653068,0.01021225470564701,0.06728704366499644,0.025040827436037017,0.07832167832167831,0.735652895288103,6
0.02815768302493966,0.03424657534246576,0.05,0.005603985056039851,0.015935650326301395,0.04206241519674356,0.043366527465467396,0.04492057135228962,0.030780243378668568,0.01578660860097986,0.013986013986013986,0.6751537262700903,5
0.009654062751407885,0.034869240348692404,0.0018181818181818182,0.005603985056039851,0.01138260737592958,0.027137042062415195,0.028268551236749116,0.0289013482846079,0.05726556907659271,0.010342950462710943,0.022377622377622374,0.7623788391490502,5
0.018503620273531782,0.023038605230386054,0.009090909090909092,0.008717310087173101,0.00940962209743512,0.014925373134328358,0.00770960488274976,0.038913362701909066,0.04867573371510379,0.01360914534567229,0.025174825174825163,0.7822318882659764,6
0.021721641190667742,0.013075965130759653,0.042727272727272725,0.007471980074719802,0.009864926392472302,0.005427408412483039,0.0016061676839061998,0.03824589507408909,0.042233357193987124,0.010887316276537835,0.02657342657342658,0.7801646432696778,6
0.03700724054706355,0.024906600249066005,0.09090909090909091,0.015566625155666251,0.09075732281074518,0.04206241519674356,0.020237712817218118,0.06360966493125125,0.0,0.09090909090909091,0.013986013986013986,0.5100482224880503,4
0.02333065164923572,0.0298879202988792,0.002727272727272727,0.005603985056039851,0.012596752162695402,0.032564450474898234,0.029874718920655317,0.03290615405152852,0.04366499642090194,0.011431682090364726,0.02377622377622377,0.7516351923713046,5
0.02333065164923572,0.0298879202988792,0.002727272727272727,0.005603985056039851,0.012596752162695402,0.032564450474898234,0.029874718920655317,0.03290615405152852,0.04366499642090194,0.011431682090364726,0.02377622377622377,0.7516351923713046,5
0.02011263073209976,0.019302615193026153,0.03818181818181818,0.028642590286425903,0.008954317802397936,0.036635006784260515,0.039190491487311276,0.04825790949138952,0.04867573371510379,0.02068590092542188,0.029370629370629366,0.6619903560301157,5
0.02011263073209976,0.019302615193026153,0.03818181818181818,0.028642590286425903,0.00880254970405221,0.037991858887381276,0.03951172502409251,0.04825790949138952,0.04867573371510379,0.021230266739248774,0.029370629370629366,0.6599196726747325,5
0.02011263073209976,0.019302615193026153,0.03818181818181818,0.028642590286425903,0.008954317802397936,0.036635006784260515,0.039190491487311276,0.04825790949138952,0.04867573371510379,0.02068590092542188,0.029370629370629366,0.6619903560301157,5
0.02011263073209976,0.034869240348692404,0.0,0.008094645080946454,0.009257853999089391,0.014925373134328358,0.005139736588499839,0.045588038980109595,0.052970651395848244,0.009254218835057159,0.012587412587412593,0.7872001983179162,5
0.017699115044247787,0.0298879202988792,0.01636363636363636,0.0062266500622665,0.010168462589163759,0.02306648575305292,0.025698682942499197,0.04492057135228962,0.06084466714387973,0.013064779531845398,0.012587412587412593,0.7394716163308269,6
0.024135156878519706,0.05168119551681195,0.002727272727272727,0.006849315068493151,0.011837911670966763,0.008141112618724558,0.004497269514937359,0.038913362701909066,0.03292770221904081,0.012520413718018512,0.016783216783216773,0.7889860705820886,5
0.024135156878519706,0.034869240348692404,0.0018181818181818182,0.0024906600249066002,0.009106085900743664,0.010854816824966078,0.004497269514937359,0.04291816846882968,0.030780243378668568,0.04082743603701688,0.011188811188811175,0.7865139296157261,4
0.02574416733708769,0.025529265255292654,0.0036363636363636364,0.0049813200498132005,0.009713158294126575,0.021709633649932156,0.008030838419530999,0.042250700841008966,0.042233357193987124,0.012520413718018512,0.022377622377622374,0.7812731592272162,6
0.022526146419951733,0.0298879202988792,0.023636363636363636,0.039850560398505604,0.00880254970405221,0.04748982360922659,0.0369418567298426,0.05426511814177006,0.045096635647816755,0.008709853021230266,0.013986013986013986,0.6688071584063473,5
0.021721641190667742,0.029265255292652555,0.023636363636363636,0.03922789539227895,0.00880254970405221,0.04613297150610584,0.0369418567298426,0.05359765051395009,0.045096635647816755,0.008709853021230266,0.013986013986013986,0.6728813133790253,5
0.02574416733708769,0.031755915317559155,0.04363636363636363,0.0049813200498132005,0.013355592654424042,0.017639077340569877,0.028911018310311596,0.04024829795754903,0.032211882605583386,0.01578660860097986,0.01538461538461538,0.7303451408051431,5
0.017699115044247787,0.03237858032378581,0.009090909090909092,0.007471980074719802,0.011079071179238127,0.02306648575305292,0.030517185994217797,0.036910959818449135,0.04294917680744451,0.010342950462710943,0.025174825174825163,0.7533187602763989,5
0.021721641190667742,0.02677459526774596,0.002727272727272727,0.0043586550435865505,0.009106085900743664,0.021709633649932156,0.011564407324124637,0.036910959818449135,0.045096635647816755,0.008165487207403373,0.008391608391608386,0.803473017830649,4
0.017699115044247787,0.031755915317559155,0.006363636363636364,0.007471980074719802,0.011686143572621037,0.013568521031207597,0.012206874397687119,0.034908556934988455,0.052254831782390855,0.011976047904191617,0.027972027972027972,0.7721363496047222,6
0.026548672566371688,0.047633872976338726,0.002727272727272727,0.005603985056039851,0.006981332523903461,0.004070556309362279,0.0006424670735624799,0.04759044186356953,0.04438081603435933,0.0,0.00979020979020978,0.8040303730790102,4
0.027353177795655673,0.0186799501867995,0.015454545454545455,0.006849315068493151,0.009257853999089391,0.006784260515603799,0.00385480244137488,0.04759044186356953,0.03937007874015748,0.015242242787152966,0.011188811188811175,0.798374519958747,6
0.022526146419951733,0.031133250311332503,0.004545454545454546,0.0062266500622665,0.008499013507360754,0.031207598371777476,0.011564407324124637,0.04024829795754903,0.04867573371510379,0.013064779531845398,0.043356643356643354,0.7389520248965903,6
0.018503620273531782,0.0236612702366127,0.0036363636363636364,0.0037359900373599,0.011079071179238127,0.024423337856173677,0.013813042081593318,0.03824589507408909,0.04366499642090194,0.024496461622210128,0.01538461538461538,0.7793553361973103,5
0.021721641190667742,0.016189290161892904,0.01909090909090909,0.006849315068493151,0.010320230687509487,0.008141112618724558,0.00931577256665596,0.04024829795754903,0.042233357193987124,0.007621121393576482,0.01538461538461538,0.802884336685419,5
0.02333065164923572,0.024906600249066005,0.03818181818181818,0.008717310087173101,0.01138260737592958,0.009497964721845319,0.010279473176999678,0.04759044186356953,0.06012884753042235,0.015242242787152966,0.029370629370629366,0.7213714130061581,6
0.01930812550281577,0.04265255292652553,0.0,0.009962640099626401,0.008499013507360754,0.008141112618724558,0.004497269514937359,0.045588038980109595,0.052970651395848244,0.012520413718018512,0.016783216783216773,0.7790769649528164,5
