compactness,circularity,distance_circularity,radius_ratio,pr.axis_aspect_ratio,max.length_aspect_ratio,scatter_ratio,elongatedness,pr.axis_rectangularity,max.length_rectangularity,scaled_variance,scaled_variance.1,scaled_radius_of_gyration,scaled_radius_of_gyration.1,skewness_about,skewness_about.1,skewness_about.2,hollows_ratio,Adjusted_p,class
0.02536231884057971,0.03418803418803419,0.03009259259259259,0.024017467248908297,0.014652014652014652,0.0031446540880503146,0.02251270878721859,0.01746031746031746,0.018518518518518517,0.028571428571428567,0.01929824561403509,0.018718358646416203,0.03389238294898672,0.008771929824561403,0.01515151515151515,0.0027100271002710027,0.03888888888888889,0.03333333333333333,0.6107152635443294,2
0.027777777777777776,0.04700854700854701,0.04861111111111111,0.023532265890344493,0.010989010989010988,0.007337526205450733,0.03340595497458242,0.009523809523809525,0.027777777777777776,0.0380952380952381,0.028362573099415207,0.02930988542499334,0.04786862334032146,0.010964912280701754,0.01515151515151515,0.0027100271002710027,0.018518518518518517,0.024074074074074074,0.5489808516565395,1
0.01932367149758454,0.006410256410256411,0.008487654320987656,0.0012130033964095099,0.0030525030525030525,0.0041928721174004195,0.0021786492374727667,0.049206349206349205,0.0,0.00873015873015873,0.002046783625730994,0.001465494271249667,0.005590496156533893,0.015350877192982457,0.005050505050505051,0.01897018970189702,0.009259259259259259,0.007407407407407408,0.832063869365312,0
0.03140096618357488,0.017094017094017096,0.02854938271604938,0.022561863173216887,0.013431013431013432,0.0041928721174004195,0.023602033405954972,0.015873015873015872,0.018518518518518517,0.016666666666666666,0.021052631578947368,0.020050626165734078,0.014675052410901467,0.009502923976608187,0.010101010101010102,0.013550135501355013,0.04074074074074074,0.03333333333333333,0.6451031970119415,2
0.03743961352657005,0.04487179487179487,0.0462962962962963,0.019893255701115962,0.008547008547008548,0.008385744234800839,0.03776325344952796,0.007936507936507936,0.03240740740740741,0.04365079365079365,0.027777777777777776,0.03343991473487876,0.038784067085953874,0.010964912280701754,0.012626262626262626,0.014905149051490516,0.016666666666666666,0.025925925925925925,0.5317176482285184,1
0.013285024154589372,0.029914529914529912,0.02700617283950617,0.011887433284813197,0.010378510378510378,0.0041928721174004195,0.01525054466230937,0.026984126984126985,0.009259259259259259,0.02142857142857143,0.013157894736842105,0.011324273914201972,0.02620545073375262,0.011695906432748537,0.0,0.004065040650406504,0.016666666666666666,0.02037037037037037,0.7269273514713948,2
0.013285024154589372,0.008547008547008548,0.010030864197530864,0.004124211547792334,0.007326007326007326,0.0031446540880503146,0.0039941902687000725,0.046031746031746035,0.0,0.005555555555555556,0.003216374269005848,0.0024646949107380764,0.008385744234800839,0.016812865497076022,0.017676767676767676,0.0013550135501355014,0.005555555555555556,0.003703703703703704,0.8387900188852363,0
0.02536231884057971,0.021367521367521368,0.018518518518518517,0.016739446870451237,0.013431013431013432,0.005241090146750524,0.013798111837327523,0.026984126984126985,0.009259259259259259,0.01904761904761905,0.011403508771929825,0.010658140154543033,0.023759608665269043,0.006578947368421052,0.022727272727272728,0.0013550135501355014,0.0425925925925926,0.0462962962962963,0.6648795935703724,2
0.016908212560386476,0.012820512820512822,0.02314814814814815,0.010674429888403688,0.008547008547008548,0.005241090146750524,0.011256354393609296,0.031746031746031744,0.004629629629629629,0.014285714285714284,0.009941520467836258,0.008193445243804956,0.011180992313067786,0.007309941520467836,0.0025252525252525255,0.0027100271002710027,0.02962962962962963,0.03333333333333333,0.7559187257001416,2
0.03140096618357488,0.042735042735042736,0.05015432098765432,0.027899078117418725,0.0115995115995116,0.009433962264150943,0.03340595497458242,0.009523809523809525,0.027777777777777776,0.0373015873015873,0.026608187134502925,0.029243272049027443,0.04018169112508735,0.006578947368421052,0.0,0.008130081300813007,0.027777777777777776,0.037037037037037035,0.5432109947422232,1
0.014492753623188406,0.025641025641025644,0.0308641975308642,0.0121300339640951,0.010378510378510378,0.007337526205450733,0.01270878721859114,0.030158730158730156,0.009259259259259259,0.023809523809523808,0.011403508771929825,0.009325872635225154,0.02271139063591894,0.008771929824561403,0.0025252525252525255,0.005420054200542005,0.022222222222222223,0.03333333333333333,0.7075060880617758,0
0.012077294685990338,0.006410256410256411,0.010802469135802469,0.00363901018922853,0.006105006105006105,0.0041928721174004195,0.005809731299927378,0.04285714285714286,0.004629629629629629,0.005555555555555556,0.0038011695906432752,0.0035971223021582736,0.010482180293501049,0.016812865497076022,0.01515151515151515,0.004065040650406504,0.005555555555555556,0.003703703703703704,0.8347518792695008,1
0.041062801932367145,0.04487179487179487,0.04475308641975309,0.024017467248908297,0.010989010989010988,0.009433962264150943,0.03848946986201888,0.007936507936507936,0.037037037037037035,0.03888888888888889,0.028947368421052628,0.0341060484945377,0.0373864430468204,0.009502923976608187,0.0025252525252525255,0.03794037940379404,0.02037037037037037,0.03333333333333333,0.4984078529777929,1
0.035024154589371984,0.025641025641025644,0.034722222222222224,0.021591460456089277,0.010378510378510378,0.0041928721174004195,0.029048656499636893,0.011111111111111112,0.02314814814814815,0.022222222222222223,0.02543859649122807,0.025712763122835065,0.018867924528301886,0.012426900584795321,0.01515151515151515,0.00948509485094851,0.03518518518518518,0.022222222222222223,0.6184294144772304,2
0.008454106280193238,0.010683760683760684,0.017746913580246913,0.00606501698204755,0.004884004884004884,0.005241090146750524,0.012345679012345678,0.031746031746031744,0.009259259259259259,0.009523809523809525,0.011111111111111112,0.008659738875566213,0.017120894479385043,0.017543859649122806,0.022727272727272728,0.027100271002710025,0.007407407407407408,0.007407407407407408,0.7649723652415672,1
0.01932367149758454,0.021367521367521368,0.034722222222222224,0.013585638039786511,0.010378510378510378,0.009433962264150943,0.01561365286855483,0.026984126984126985,0.009259259259259259,0.02619047619047619,0.012573099415204679,0.01145750066613376,0.02271139063591894,0.009502923976608187,0.012626262626262626,0.012195121951219513,0.016666666666666666,0.027777777777777776,0.6876302152120146,0
0.018115942028985508,0.019230769230769232,0.02854938271604938,0.011402231926249394,0.006715506715506716,0.006289308176100629,0.010167029774872912,0.03333333333333333,0.004629629629629629,0.01904761904761905,0.01023391812865497,0.00726085798028244,0.017120894479385043,0.003654970760233918,0.025252525252525252,0.014905149051490516,0.04074074074074074,0.044444444444444446,0.678905746583127,1
0.024154589371980676,0.004273504273504274,0.020061728395061727,0.0121300339640951,0.007326007326007326,0.0041928721174004195,0.010893246187363835,0.031746031746031744,0.004629629629629629,0.007936507936507936,0.00935672514619883,0.007993605115907274,0.003843466107617051,0.003654970760233918,0.012626262626262626,0.017615176151761516,0.03888888888888889,0.03888888888888889,0.7397878653666583,1
0.03381642512077295,0.03205128205128205,0.05169753086419753,0.028626880155264434,0.012820512820512822,0.008385744234800839,0.03485838779956427,0.009523809523809525,0.03240740740740741,0.028571428571428567,0.02982456140350877,0.030442312816413537,0.033193570929419984,0.00804093567251462,0.012626262626262626,0.051490514905149054,0.025925925925925925,0.03888888888888889,0.49680761828287623,1
0.016908212560386476,0.010683760683760684,0.034722222222222224,0.017709849587578846,0.008547008547008548,0.006289308176100629,0.01888162672476398,0.022222222222222223,0.013888888888888888,0.00873015873015873,0.01637426900584795,0.01452171596056488,0.007337526205450733,0.0029239766081871343,0.0025252525252525255,0.03387533875338753,0.04074074074074074,0.044444444444444446,0.6786734774130329,1
0.010869565217391304,0.023504273504273504,0.024691358024691357,0.003396409509946628,0.0030525030525030525,0.005241090146750524,0.014524328249818447,0.028571428571428567,0.009259259259259259,0.023015873015873017,0.012865497076023392,0.010391686650679457,0.023759608665269043,0.016812865497076022,0.005050505050505051,0.0027100271002710027,0.007407407407407408,0.007407407407407408,0.7674689065934255,2
0.020531400966183572,0.03205128205128205,0.035493827160493825,0.0490053372149442,0.04822954822954823,0.049266247379454925,0.014887436456063906,0.028571428571428567,0.009259259259259259,0.030158730158730156,0.04152046783625731,0.01079136690647482,0.03179594689028651,0.04312865497076023,0.0,0.02032520325203252,0.016666666666666666,0.024074074074074074,0.49424312195605924,0
0.03985507246376811,0.042735042735042736,0.04475308641975309,0.017467248908296942,0.004273504273504274,0.008385744234800839,0.03776325344952796,0.007936507936507936,0.03240740740740741,0.04206349206349206,0.030701754385964914,0.033772981614708236,0.03808525506638714,0.010964912280701754,0.0025252525252525255,0.012195121951219513,0.02037037037037037,0.02962962962962963,0.5441143622836645,1
0.00966183574879227,0.025641025641025644,0.021604938271604937,0.015769044153323628,0.015873015873015872,0.0041928721174004195,0.014161220043572984,0.028571428571428567,0.009259259259259259,0.022222222222222223,0.012573099415204679,0.010125233146815881,0.026904262753319357,0.011695906432748537,0.017676767676767676,0.0,0.012962962962962963,0.014814814814814815,0.7262900908957203,2
0.026570048309178744,0.03205128205128205,0.04938271604938271,0.026686074721009218,0.01221001221001221,0.007337526205450733,0.03376906318082788,0.009523809523809525,0.027777777777777776,0.02619047619047619,0.028362573099415207,0.029576338928856916,0.03249475890985325,0.010964912280701754,0.012626262626262626,0.012195121951219513,0.018518518518518517,0.022222222222222223,0.581540505243743,1
0.018115942028985508,0.008547008547008548,0.008487654320987656,0.00024260067928190198,0.0030525030525030525,0.0031446540880503146,0.002541757443718228,0.049206349206349205,0.0,0.007936507936507936,0.0014619883040935672,0.0015321076472155609,0.005590496156533893,0.019736842105263157,0.020202020202020204,0.02168021680216802,0.005555555555555556,0.003703703703703704,0.819262092220054,0
0.02536231884057971,0.03418803418803419,0.036265432098765434,0.008005822416302766,0.004273504273504274,0.009433962264150943,0.01670297748729121,0.026984126984126985,0.013888888888888888,0.03492063492063492,0.014035087719298246,0.0121236344257927,0.026904262753319357,0.011695906432748537,0.012626262626262626,0.006775067750677506,0.012962962962962963,0.024074074074074074,0.6687770388925847,0
0.024154589371980676,0.008547008547008548,0.027777777777777776,0.019165453663270257,0.009768009768009768,0.006289308176100629,0.01888162672476398,0.022222222222222223,0.013888888888888888,0.012698412698412698,0.01783625730994152,0.014721556088462564,0.010482180293501049,0.005847953216374269,0.010101010101010102,0.00948509485094851,0.02962962962962963,0.02962962962962963,0.7088733910420673,1
0.05555555555555555,0.04487179487179487,0.05092592592592592,0.02814167879670063,0.010989010989010988,0.010482180293501049,0.036673928830791576,0.007936507936507936,0.03240740740740741,0.03888888888888889,0.027192982456140352,0.03270716759925393,0.0429769392033543,0.005116959064327485,0.050505050505050504,0.0013550135501355014,0.02962962962962963,0.03888888888888889,0.4547544896071346,1
0.024154589371980676,0.027777777777777776,0.03240740740740741,0.009946627850557981,0.006715506715506716,0.009433962264150943,0.017066085693536674,0.026984126984126985,0.013888888888888888,0.03333333333333333,0.014619883040935672,0.012456701305622169,0.027952480782669462,0.013157894736842105,0.005050505050505051,0.005420054200542005,0.012962962962962963,0.024074074074074074,0.6825971375585791,0
0.021739130434782608,0.021367521367521368,0.02314814814814815,0.007035419699175157,0.004884004884004884,0.006289308176100629,0.006535947712418301,0.03968253968253968,0.004629629629629629,0.022222222222222223,0.008479532163742691,0.004596322941646682,0.01642208245981831,0.00804093567251462,0.0025252525252525255,0.01084010840108401,0.025925925925925925,0.024074074074074074,0.7415618938793985,0
0.014492753623188406,0.019230769230769232,0.020061728395061727,0.004366812227074236,0.004273504273504274,0.0041928721174004195,0.013071895424836602,0.031746031746031744,0.009259259259259259,0.018253968253968255,0.012280701754385965,0.008859579003463895,0.02271139063591894,0.021198830409356727,0.01515151515151515,0.01897018970189702,0.007407407407407408,0.001851851851851852,0.7526189395331089,2
0.01932367149758454,0.029914529914529912,0.031635802469135804,0.010431829209121786,0.010378510378510378,0.009433962264150943,0.01597676107480029,0.028571428571428567,0.013888888888888888,0.03571428571428572,0.011695906432748537,0.011191047162270184,0.027603074772886094,0.012426900584795321,0.01515151515151515,0.017615176151761516,0.014814814814814815,0.022222222222222223,0.6620096727245492,0
0.021739130434782608,0.025641025641025644,0.03009259259259259,0.017467248908296942,0.007326007326007326,0.007337526205450733,0.018518518518518517,0.022222222222222223,0.013888888888888888,0.023809523809523808,0.015789473684210527,0.01465494271249667,0.02445842068483578,0.0021929824561403508,0.0,0.013550135501355013,0.0425925925925926,0.05,0.6487187678210597,1
0.006038647342995169,0.010683760683760684,0.017746913580246913,0.002668607472100922,0.002442002442002442,0.0041928721174004195,0.010893246187363835,0.03333333333333333,0.009259259259259259,0.009523809523809525,0.00935672514619883,0.007660538236077805,0.012928022361984627,0.013157894736842105,0.005050505050505051,0.005420054200542005,0.009259259259259259,0.007407407407407408,0.8229771416589104,1
0.022946859903381644,0.010683760683760684,0.023919753086419755,0.016982047549733138,0.0115995115995116,0.005241090146750524,0.01525054466230937,0.026984126984126985,0.009259259259259259,0.011904761904761904,0.014912280701754385,0.011390887290167866,0.007337526205450733,0.00804093567251462,0.010101010101010102,0.03252032520325203,0.024074074074074074,0.025925925925925925,0.7109253190458353,1
0.030193236714975844,0.04700854700854701,0.0470679012345679,0.030082484230955848,0.01404151404151404,0.007337526205450733,0.03558460421205519,0.007936507936507936,0.03240740740740741,0.03968253968253968,0.030994152046783623,0.03177458033573141,0.047519217330538085,0.009502923976608187,0.0025252525252525255,0.008130081300813007,0.022222222222222223,0.02962962962962963,0.5263596719578998,1
0.03381642512077295,0.019230769230769232,0.01697530864197531,0.01722464822901504,0.01221001221001221,0.0041928721174004195,0.013435003631082063,0.026984126984126985,0.009259259259259259,0.016666666666666666,0.011403508771929825,0.01045830002664535,0.019566736547868623,0.0043859649122807015,0.017676767676767676,0.014905149051490516,0.04814814814814815,0.05185185185185185,0.6516084809219371,2
0.03381642512077295,0.049145299145299144,0.04938271604938271,0.019650655021834062,0.003663003663003663,0.0041928721174004195,0.052650689905591866,0.0,0.05092592592592592,0.03968253968253968,0.042397660818713455,0.05142552624567013,0.04227812718378757,0.017543859649122806,0.012626262626262626,0.03523035230352303,0.007407407407407408,0.005555555555555556,0.48242512157820694,2
0.02536231884057971,0.006410256410256411,0.020061728395061727,0.011402231926249394,0.008547008547008548,0.006289308176100629,0.007625272331154685,0.0380952380952381,0.004629629629629629,0.013492063492063493,0.007017543859649123,0.00539568345323741,0.0034940600978336828,0.0021929824561403508,0.022727272727272728,0.004065040650406504,0.0462962962962963,0.05,0.7168960646158216,0
0.028985507246376812,0.023504273504273504,0.043209876543209874,0.02207666181465308,0.009768009768009768,0.007337526205450733,0.026506899055918666,0.015873015873015872,0.02314814814814815,0.020634920634920634,0.021052631578947368,0.021849187316813217,0.019566736547868623,0.005116959064327485,0.010101010101010102,0.01084010840108401,0.027777777777777776,0.03333333333333333,0.629317417084861,1
0.01932367149758454,0.029914529914529912,0.03395061728395062,0.007035419699175157,0.004884004884004884,0.009433962264150943,0.016339869281045753,0.028571428571428567,0.013888888888888888,0.03333333333333333,0.011403508771929825,0.011324273914201972,0.023410202655485674,0.010964912280701754,0.012626262626262626,0.012195121951219513,0.011111111111111112,0.02037037037037037,0.6899185107006245,0
0.041062801932367145,0.042735042735042736,0.04861111111111111,0.02838427947598253,0.0115995115995116,0.009433962264150943,0.03522149600580973,0.009523809523809525,0.03240740740740741,0.03571428571428572,0.026900584795321637,0.03124167332800426,0.03598881900768693,0.005116959064327485,0.0,0.0013550135501355014,0.027777777777777776,0.037037037037037035,0.5398884276702309,1
0.014492753623188406,0.012820512820512822,0.021604938271604937,0.00363901018922853,0.0030525030525030525,0.0031446540880503146,0.005809731299927378,0.04285714285714286,0.004629629629629629,0.013492063492063493,0.005263157894736842,0.0037969624300559553,0.011530398322851153,0.011695906432748537,0.020202020202020204,0.01084010840108401,0.011111111111111112,0.011111111111111112,0.7889062847704297,0
0.036231884057971016,0.03632478632478633,0.04475308641975309,0.026200873362445413,0.009768009768009768,0.007337526205450733,0.029411764705882353,0.012698412698412698,0.02314814814814815,0.03412698412698413,0.02456140350877193,0.025512922994937383,0.026554856743535988,0.003654970760233918,0.012626262626262626,0.006775067750677506,0.04074074074074074,0.0425925925925926,0.5569797064644036,1
0.004830917874396135,0.010683760683760684,0.017746913580246913,0.007520621057738962,0.007326007326007326,0.0031446540880503146,0.006535947712418301,0.04126984126984127,0.004629629629629629,0.009523809523809525,0.0043859649122807015,0.004196642685851319,0.010482180293501049,0.014619883040935672,0.03282828282828283,0.02845528455284553,0.012962962962962963,0.011111111111111112,0.7677455848663298,1
0.027777777777777776,0.014957264957264956,0.02314814814814815,0.0038816108685104317,0.0018315018315018315,0.006289308176100629,0.00907770515613653,0.0380952380952381,0.004629629629629629,0.018253968253968255,0.00935672514619883,0.005662136957100986,0.010482180293501049,0.015350877192982457,0.025252525252525252,0.017615176151761516,0.012962962962962963,0.003703703703703704,0.751671559444987,0
0.012077294685990338,0.019230769230769232,0.020061728395061727,0.012615235322658904,0.01221001221001221,0.005241090146750524,0.013798111837327523,0.030158730158730156,0.009259259259259259,0.020634920634920634,0.012865497076023392,0.009925393018918198,0.017470300489168412,0.013888888888888888,0.010101010101010102,0.0027100271002710027,0.011111111111111112,0.012962962962962963,0.7536776573701653,2
0.024154589371980676,0.025641025641025644,0.035493827160493825,0.023532265890344493,0.013431013431013432,0.005241090146750524,0.026143790849673203,0.014285714285714284,0.02314814814814815,0.02142857142857143,0.02134502923976608,0.02258193445243805,0.025856044723969254,0.009502923976608187,0.0,0.005420054200542005,0.03333333333333333,0.02962962962962963,0.6398310140899979,2
0.01932367149758454,0.017094017094017096,0.02700617283950617,0.009461426491994178,0.005494505494505494,0.005241090146750524,0.012345679012345678,0.031746031746031744,0.009259259259259259,0.015079365079365078,0.011695906432748537,0.008859579003463895,0.01642208245981831,0.012426900584795321,0.045454545454545456,0.006775067750677506,0.014814814814814815,0.012962962962962963,0.7185369218748134,1
0.030193236714975844,0.04700854700854701,0.0470679012345679,0.027899078117418725,0.013431013431013432,0.009433962264150943,0.04103122730573711,0.006349206349206349,0.037037037037037035,0.047619047619047616,0.02953216374269006,0.037569944044764186,0.0373864430468204,0.010964912280701754,0.01515151515151515,0.01897018970189702,0.02037037037037037,0.025925925925925925,0.4970582786536133,1
0.01570048309178744,0.023504273504273504,0.02932098765432099,0.01455604075691412,0.012820512820512822,0.007337526205450733,0.010893246187363835,0.031746031746031744,0.004629629629629629,0.023015873015873017,0.011111111111111112,0.008060218491873168,0.021663172606568835,0.00804093567251462,0.0025252525252525255,0.014905149051490516,0.025925925925925925,0.037037037037037035,0.6972065929660685,0
0.030193236714975844,0.03418803418803419,0.03395061728395062,0.027899078117418725,0.016483516483516484,0.005241090146750524,0.02832244008714597,0.012698412698412698,0.02314814814814815,0.028571428571428567,0.02280701754385965,0.024913402611244338,0.034940600978336823,0.010964912280701754,0.010101010101010102,0.00948509485094851,0.03518518518518518,0.025925925925925925,0.5849808480830059,2
0.028985507246376812,0.05555555555555555,0.05246913580246913,0.029839883551673947,0.01404151404151404,0.009433962264150943,0.04066811909949165,0.006349206349206349,0.037037037037037035,0.05396825396825397,0.027777777777777776,0.036504130029309884,0.03808525506638714,0.00804093567251462,0.025252525252525252,0.03387533875338753,0.018518518518518517,0.03148148148148148,0.45211586253236835,1
0.022946859903381644,0.012820512820512822,0.03935185185185185,0.021106259097525473,0.009157509157509158,0.006289308176100629,0.023238925199709513,0.01746031746031746,0.018518518518518517,0.015079365079365078,0.01929824561403509,0.018784972022382093,0.014675052410901467,0.005847953216374269,0.007575757575757575,0.031165311653116534,0.02962962962962963,0.03518518518518518,0.651868465427826,1
0.0,0.008547008547008548,0.010030864197530864,0.001698204754973314,0.004273504273504274,0.0041928721174004195,0.005083514887436456,0.046031746031746035,0.004629629629629629,0.007936507936507936,0.0014619883040935672,0.00286437516653344,0.013277428371767994,0.016812865497076022,0.0025252525252525255,0.02032520325203252,0.0,0.005555555555555556,0.8447534789519509,1
0.01932367149758454,0.019230769230769232,0.03780864197530864,0.010431829209121786,0.008547008547008548,0.009433962264150943,0.014161220043572984,0.028571428571428567,0.009259259259259259,0.02142857142857143,0.011695906432748537,0.010258459898747668,0.018867924528301886,0.009502923976608187,0.027777777777777776,0.031165311653116534,0.02037037037037037,0.03333333333333333,0.6588316300022198,0
0.03381642512077295,0.042735042735042736,0.04861111111111111,0.024017467248908297,0.009768009768009768,0.007337526205450733,0.030137981118373274,0.012698412698412698,0.02314814814814815,0.03492063492063492,0.023391812865497075,0.02577937649880096,0.035290006988120196,0.006578947368421052,0.012626262626262626,0.006775067750677506,0.027777777777777776,0.03148148148148148,0.5631085075680966,1
0.021739130434782608,0.012820512820512822,0.033179012345679014,0.01601164483260553,0.007936507936507936,0.006289308176100629,0.02178649237472767,0.01904761904761905,0.018518518518518517,0.012698412698412698,0.0195906432748538,0.01738609112709832,0.015024458420684835,0.009502923976608187,0.0,0.013550135501355013,0.022222222222222223,0.024074074074074074,0.7086222922176371,1
0.01932367149758454,0.023504273504273504,0.021604938271604937,0.002183406113537118,0.0018315018315018315,0.005241090146750524,0.013798111837327523,0.030158730158730156,0.009259259259259259,0.023015873015873017,0.011988304093567251,0.00959232613908873,0.027952480782669462,0.021198830409356727,0.01515151515151515,0.006775067750677506,0.005555555555555556,0.001851851851851852,0.7500132126292753,2
0.016908212560386476,0.027777777777777776,0.023919753086419755,0.013343037360504609,0.0115995115995116,0.0041928721174004195,0.014161220043572984,0.028571428571428567,0.009259259259259259,0.022222222222222223,0.013157894736842105,0.010591526778577139,0.027952480782669462,0.01023391812865497,0.005050505050505051,0.0,0.018518518518518517,0.016666666666666666,0.7258731947390824,2
0.03140096618357488,0.038461538461538464,0.040123456790123455,0.024017467248908297,0.010989010989010988,0.0031446540880503146,0.03522149600580973,0.007936507936507936,0.03240740740740741,0.03253968253968254,0.02982456140350877,0.03244071409539036,0.03668763102725367,0.013888888888888888,0.012626262626262626,0.014905149051490516,0.027777777777777776,0.014814814814814815,0.5607920126639985,2
0.02536231884057971,0.006410256410256411,0.021604938271604937,0.005579815623483746,0.004273504273504274,0.005241090146750524,0.0054466230936819175,0.04126984126984127,0.004629629629629629,0.011111111111111112,0.007309941520467836,0.0038635758060218493,0.002445842068483578,0.005116959064327485,0.0025252525252525255,0.0027100271002710027,0.03518518518518518,0.027777777777777776,0.7821363102817693,0
0.007246376811594203,0.014957264957264956,0.0308641975308642,0.007035419699175157,0.004884004884004884,0.005241090146750524,0.01270878721859114,0.03333333333333333,0.009259259259259259,0.013492063492063493,0.012280701754385965,0.008459898747668532,0.01222921034241789,0.012426900584795321,0.020202020202020204,0.04065040650406504,0.009259259259259259,0.022222222222222223,0.7232475830502645,1
0.01932367149758454,0.014957264957264956,0.027777777777777776,0.020378457059679767,0.017704517704517704,0.005241090146750524,0.013798111837327523,0.028571428571428567,0.009259259259259259,0.014285714285714284,0.012865497076023392,0.010524913402611243,0.013626834381551363,0.009502923976608187,0.007575757575757575,0.01084010840108401,0.03148148148148148,0.02962962962962963,0.7026555609779482,2
0.044685990338164255,0.05341880341880342,0.05092592592592592,0.018437651625424552,0.002442002442002442,0.0041928721174004195,0.05410312273057371,0.0,0.05092592592592592,0.04206349206349206,0.04327485380116959,0.05422328803623768,0.05171208944793851,0.017543859649122806,0.022727272727272728,0.017615176151761516,0.009259259259259259,0.001851851851851852,0.4605965624876732,2
0.01932367149758454,0.017094017094017096,0.03395061728395062,0.008976225133430374,0.006715506715506716,0.007337526205450733,0.013435003631082063,0.030158730158730156,0.009259259259259259,0.02142857142857143,0.012280701754385965,0.009725552891020516,0.018518518518518517,0.009502923976608187,0.010101010101010102,0.024390243902439025,0.022222222222222223,0.03518518518518518,0.6903945130410273,0
