Wife_Age,Wife_Education,Husband_Education,Number_of_Children,Wife_Religion,Wife_Working,Husband_Occupation,Standard_of_Living,Media_Exposure,Adjusted_p,Contraceptive_Method
0.08754208754208753,0.0,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.4772727272727273,1
0.09427609427609428,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.45433501683501687,1
0.08754208754208753,0.037037037037037035,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.07407407407407407,0.07407407407407407,0.0,0.49810606060606066,1
0.07407407407407407,0.07407407407407407,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.3935185185185185,1
0.03367003367003367,0.037037037037037035,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.48484848484848486,1
0.10774410774410775,0.0,0.0,0.04861111111111111,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.4732744107744108,1
0.07744107744107745,0.037037037037037035,0.037037037037037035,0.041666666666666664,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.4364478114478114,1
0.0707070707070707,0.037037037037037035,0.037037037037037035,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.46632996632996637,1
0.07744107744107745,0.037037037037037035,0.0,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.1111111111111111,0.48042929292929293,1
0.03367003367003367,0.07407407407407407,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.5519781144781144,1
0.02693602693602694,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111,0.0,0.07407407407407407,0.0,0.0,0.6026936026936027,1
0.10101010101010101,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.44760101010101017,1
0.07744107744107745,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3600589225589226,1
0.10774410774410775,0.1111111111111111,0.1111111111111111,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3019781144781144,1
0.08080808080808081,0.037037037037037035,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.34511784511784516,1
0.07407407407407407,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.4745370370370371,1
0.043771043771043766,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.5117845117845118,1
0.02693602693602694,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.0,0.5656565656565657,1
0.09090909090909091,0.0,0.037037037037037035,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.44612794612794615,1
0.050505050505050504,0.07407407407407407,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4170875420875422,1
0.050505050505050504,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.38005050505050497,1
0.03367003367003367,0.037037037037037035,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.037037037037037035,0.0,0.67003367003367,1
0.057239057239057235,0.037037037037037035,0.037037037037037035,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.5585016835016836,1
0.02693602693602694,0.037037037037037035,0.07407407407407407,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.48463804713804715,1
0.08754208754208753,0.0,0.07407407407407407,0.0625,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.33143939393939403,1
0.09090909090909091,0.0,0.037037037037037035,0.05555555555555555,0.1111111111111111,0.0,0.07407407407407407,0.0,0.0,0.6313131313131313,1
0.0303030303030303,0.07407407407407407,0.07407407407407407,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.4604377104377104,1
0.08754208754208753,0.037037037037037035,0.037037037037037035,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.0,0.41014309764309764,1
0.04040404040404041,0.037037037037037035,0.037037037037037035,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.5082070707070707,1
0.04040404040404041,0.0,0.0,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.64246632996633,1
0.10437710437710439,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.5993265993265993,1
0.10774410774410775,0.037037037037037035,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.43392255892255893,1
0.08080808080808081,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.46085858585858586,1
0.04040404040404041,0.037037037037037035,0.037037037037037035,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.5452441077441077,1
0.0303030303030303,0.0,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.5923821548821548,1
0.05387205387205388,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.37668350168350184,1
0.09764309764309764,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.3097643097643097,1
0.03367003367003367,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.40382996632996637,1
0.03367003367003367,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.5218855218855218,1
0.050505050505050504,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.5050505050505051,1
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.04861111111111111,0.0,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.3587962962962963,1
0.08080808080808081,0.07407407407407407,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.30808080808080807,1
0.0606060606060606,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.5991161616161617,1
0.06734006734006734,0.037037037037037035,0.1111111111111111,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.4164562289562289,1
0.01346801346801347,0.037037037037037035,0.037037037037037035,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.49116161616161613,1
0.09090909090909091,0.1111111111111111,0.1111111111111111,0.034722222222222224,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.42992424242424243,1
0.0707070707070707,0.07407407407407407,0.1111111111111111,0.04861111111111111,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.4362373737373737,1
0.016835016835016835,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.0,0.46464646464646475,1
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.041666666666666664,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037035,0.0,0.3657407407407407,1
0.08754208754208753,0.07407407407407407,0.07407407407407407,0.06944444444444445,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.3244949494949495,1
0.01346801346801347,0.037037037037037035,0.07407407407407407,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.5351430976430978,1
0.10437710437710439,0.0,0.037037037037037035,0.013888888888888888,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.6595117845117845,1
0.020202020202020204,0.037037037037037035,0.07407407407407407,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.602483164983165,1
0.037037037037037035,0.037037037037037035,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.6226851851851852,1
0.02693602693602694,0.037037037037037035,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.5216750841750841,1
0.09427609427609428,0.1111111111111111,0.037037037037037035,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.33164983164983164,1
0.04713804713804714,0.037037037037037035,0.07407407407407407,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.5246212121212122,1
0.02356902356902357,0.07407407407407407,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.0,0.36994949494949503,1
0.0303030303030303,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.07407407407407407,0.07407407407407407,0.0,0.4812710437710439,1
0.10437710437710439,0.037037037037037035,0.07407407407407407,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.42340067340067333,1
0.10774410774410775,0.037037037037037035,0.07407407407407407,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3922558922558923,1
0.043771043771043766,0.037037037037037035,0.07407407407407407,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.6159511784511784,1
0.043771043771043766,0.037037037037037035,0.07407407407407407,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037035,0.0,0.5789141414141414,1
0.016835016835016835,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.46464646464646464,1
0.016835016835016835,0.07407407407407407,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.4577020202020202,1
0.043771043771043766,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.0,0.4747474747474747,1
0.09764309764309764,0.07407407407407407,0.1111111111111111,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3630050505050506,1
0.057239057239057235,0.037037037037037035,0.07407407407407407,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.48442760942760943,1
0.07407407407407407,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.4745370370370371,1
0.02693602693602694,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5286195286195287,1
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.041666666666666664,0.0,0.0,0.0,0.1111111111111111,0.0,0.5138888888888888,1
0.02693602693602694,0.037037037037037035,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.48463804713804715,1
0.04040404040404041,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.6262626262626263,1
0.04713804713804714,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.38341750841750843,1
0.057239057239057235,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.37331649831649827,1
0.0303030303030303,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.4442340067340068,1
0.06397306397306397,0.1111111111111111,0.1111111111111111,0.020833333333333332,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4707491582491583,1
0.037037037037037035,0.037037037037037035,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4537037037037037,1
0.02693602693602694,0.037037037037037035,0.037037037037037035,0.020833333333333332,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.7300084175084175,1
0.0303030303030303,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.5993265993265994,1
0.10101010101010101,0.037037037037037035,0.1111111111111111,0.041666666666666664,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.37584175084175087,1
0.03367003367003367,0.037037037037037035,0.037037037037037035,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.6121632996632997,1
0.07407407407407407,0.037037037037037035,0.037037037037037035,0.006944444444444444,0.1111111111111111,0.0,0.07407407407407407,0.037037037037037035,0.0,0.6226851851851851,1
0.10437710437710439,0.0,0.037037037037037035,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.541456228956229,1
0.08417508417508418,0.0,0.07407407407407407,0.06944444444444445,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.32786195286195285,1
0.08417508417508418,0.037037037037037035,0.07407407407407407,0.006944444444444444,0.1111111111111111,0.0,0.037037037037037035,0.07407407407407407,0.0,0.575547138047138,1
0.04040404040404041,0.1111111111111111,0.1111111111111111,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.44339225589225584,1
0.0033670033670033673,0.037037037037037035,0.037037037037037035,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.6054292929292929,1
0.037037037037037035,0.037037037037037035,0.07407407407407407,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.0,0.5578703703703705,1
0.037037037037037035,0.0,0.037037037037037035,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.1111111111111111,0.4907407407407407,1
0.010101010101010102,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.0,0.6936026936026936,1
0.037037037037037035,0.037037037037037035,0.1111111111111111,0.020833333333333332,0.1111111111111111,0.0,0.07407407407407407,0.037037037037037035,0.0,0.5717592592592593,1
0.03367003367003367,0.1111111111111111,0.07407407407407407,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.4200336700336701,1
0.02356902356902357,0.037037037037037035,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.444023569023569,1
0.08080808080808081,0.07407407407407407,0.07407407407407407,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.41687710437710446,1
0.020202020202020204,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.5353535353535355,1
0.09427609427609428,0.07407407407407407,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.5075757575757576,1
0.043771043771043766,0.037037037037037035,0.07407407407407407,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.53493265993266,1
0.03367003367003367,0.037037037037037035,0.07407407407407407,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.5380892255892256,1
0.09764309764309764,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.07407407407407407,0.07407407407407407,0.0,0.41393097643097654,1
0.05387205387205388,0.07407407407407407,0.07407407407407407,0.04861111111111111,0.1111111111111111,0.0,0.037037037037037035,0.07407407407407407,0.0,0.5271464646464646,1
0.016835016835016835,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.42066498316498313,1
0.050505050505050504,0.037037037037037035,0.037037037037037035,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.4772727272727273,1
0.016835016835016835,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.5016835016835017,1
0.0707070707070707,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3667929292929293,1
0.0606060606060606,0.1111111111111111,0.1111111111111111,0.020833333333333332,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.5481902356902357,1
0.09427609427609428,0.07407407407407407,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.4172979797979798,1
0.1111111111111111,0.1111111111111111,0.07407407407407407,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.33564814814814825,1
0.03367003367003367,0.037037037037037035,0.07407407407407407,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.470959595959596,1
0.07407407407407407,0.0,0.037037037037037035,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.400462962962963,1
0.06734006734006734,0.037037037037037035,0.07407407407407407,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.453493265993266,1
0.03367003367003367,0.07407407407407407,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.39688552188552195,1
0.01346801346801347,0.037037037037037035,0.07407407407407407,0.006944444444444444,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.6462542087542087,1
0.09427609427609428,0.037037037037037035,0.0,0.020833333333333332,0.1111111111111111,0.0,0.07407407407407407,0.037037037037037035,0.0,0.6256313131313131,1
0.050505050505050504,0.07407407407407407,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.38005050505050497,1
0.09764309764309764,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.37689393939393945,1
0.06734006734006734,0.037037037037037035,0.07407407407407407,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.3632154882154883,1
0.09090909090909091,0.0,0.07407407407407407,0.013888888888888888,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.5248316498316499,1
0.0303030303030303,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.4882154882154883,1
0.10774410774410775,0.07407407407407407,0.1111111111111111,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.38994107744107753,1
0.04713804713804714,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.6565656565656566,1
0.10774410774410775,0.0,0.037037037037037035,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.5033670033670035,1
0.04040404040404041,0.07407407407407407,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.1111111111111111,0.3600589225589226,1
0.03367003367003367,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.44086700336700346,1
0.03367003367003367,0.07407407407407407,0.07407407407407407,0.020833333333333332,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.0,0.5380892255892256,1
0.02693602693602694,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.3665824915824917,1
0.016835016835016835,0.07407407407407407,0.07407407407407407,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.5248316498316499,1
0.04713804713804714,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.0,0.1111111111111111,0.07407407407407407,0.0,0.0,0.5315656565656566,1
0.01346801346801347,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4240319865319866,1
0.057239057239057235,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.0,0.41035353535353536,1
0.04713804713804714,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.5824915824915825,1
0.10437710437710439,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.4812710437710438,1
0.06397306397306397,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.0,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.44065656565656575,1
0.04713804713804714,0.037037037037037035,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.0,0.38341750841750843,1
0.057239057239057235,0.1111111111111111,0.1111111111111111,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.36637205387205385,1
0.09764309764309764,0.1111111111111111,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.3190235690235691,1
0.08417508417508418,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.34638047138047146,1
0.05387205387205388,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.5317760942760943,1
0.09090909090909091,0.1111111111111111,0.1111111111111111,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.31881313131313127,1
0.09427609427609428,0.1111111111111111,0.1111111111111111,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.2922979797979799,1
0.016835016835016835,0.0,0.07407407407407407,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.547979797979798,1
0.09427609427609428,0.07407407407407407,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2622053872053871,1
0.02356902356902357,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.36994949494949503,1
0.10437710437710439,0.0,0.037037037037037035,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.5345117845117845,1
0.10437710437710439,0.0,0.0,0.04861111111111111,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.4025673400673401,1
0.06397306397306397,0.1111111111111111,0.1111111111111111,0.013888888888888888,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.0,0.44065656565656575,1
0.05387205387205388,0.037037037037037035,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.43686868686868685,1
0.09764309764309764,0.0,0.1111111111111111,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.38615319865319875,1
0.020202020202020204,0.037037037037037035,0.037037037037037035,0.013888888888888888,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.0,0.5955387205387206,1
0.02356902356902357,0.0,0.0,0.020833333333333332,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0,0.1111111111111111,0.5852272727272727,1
0.04713804713804714,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.5084175084175084,1
0.09427609427609428,0.0,0.07407407407407407,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.49831649831649827,1
0.08080808080808081,0.07407407407407407,0.07407407407407407,0.006944444444444444,0.1111111111111111,0.0,0.07407407407407407,0.07407407407407407,0.0,0.5048400673400674,1
0.0606060606060606,0.1111111111111111,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.0,0.3560606060606061,1
0.0707070707070707,0.07407407407407407,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.3667929292929293,1
0.1111111111111111,0.07407407407407407,0.1111111111111111,0.034722222222222224,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.33564814814814814,1
0.03367003367003367,0.1111111111111111,0.1111111111111111,0.006944444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.40382996632996637,1
0.020202020202020204,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.38720538720538733,1
