fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.09720484078205635,0.07523388371094133,0.12611428034550617,0.041796602242443075,0.042108274175997516,0.04857555358493712,0.05750109692508581,0.18309898577561856,0.2146217112498976,0.05115703882119933,0.06258773238631704,6
0.12235715883527017,0.06313405928438638,0.13167960900716125,0.029312241986964582,0.03682192763063253,0.08844152854574082,0.053509381947452216,0.19167020899591178,0.18144828000355637,0.06110880076358269,0.040516802999341246,5
0.08372344169238546,0.11914774356080964,0.14954086964741975,0.01881280187186295,0.052477631534956604,0.08654512724708163,0.1143097439431521,0.15080015174413428,0.1129426462811618,0.06944339557592849,0.042256446901107275,5
0.08253828172795136,0.163698569500404,0.019430887453919198,0.02927941925414048,0.0447656500549216,0.06960317793596625,0.06591396357833292,0.1863196663745502,0.19889884436414443,0.05584925662421474,0.08370228313145484,5
0.09074748906119914,0.16343393249939592,0.019720127739302575,0.10130202442642326,0.04872418815809543,0.01765981592714884,0.006968243272459094,0.17751010410106405,0.20807063537208786,0.014170151779959455,0.1516932876628643,5
0.09074748906119914,0.16343393249939592,0.019720127739302575,0.10130202442642326,0.04872418815809543,0.01765981592714884,0.006968243272459094,0.17751010410106405,0.20807063537208786,0.014170151779959455,0.1516932876628643,5
0.07332784629995807,0.16600470083455143,0.029001163462079187,0.019863810720998805,0.04426602557666147,0.030918084686985543,0.013175692864074754,0.18646646725180088,0.22835561496372633,0.0620213071888465,0.14659928615031717,5
0.11181857254150736,0.14890746840728072,0.018581616041038015,0.025454268411914095,0.03846611628158735,0.038827256994271094,0.017071449396528014,0.1672618271755329,0.17557432165735534,0.1379712783959621,0.120065824697023,6
0.09837328648212436,0.13999609755737286,0.07888902916604294,0.024560719165391116,0.04310221673540289,0.09098463331155528,0.11150392800163449,0.1587574572097963,0.16094039556349055,0.03220836813517458,0.06068386867201456,5
0.12152023437743945,0.1410799980702359,0.09649363483343719,0.030503783657422665,0.04460987375809586,0.05539244265718437,0.04852221394962065,0.20518385542060227,0.1665698720958885,0.044446630708442965,0.045677460471630106,4
0.10748210041421677,0.05743947225750023,0.18507394031400654,0.025748729102563848,0.039104208193005,0.034528720443063945,0.036785898262310913,0.18110782752070767,0.182159390077395,0.05714296455582607,0.09342674885940397,5
0.07042430825807343,0.1647582387450099,3.6172485419488136e-10,0.03716351277900718,0.05555707312621414,0.07018541983237347,0.03067631308496568,0.17342608684429484,0.2221617218357464,0.047652376363445756,0.12799494876914438,6
0.06981649653571723,0.16210816611713724,0.04508150932473232,0.0283046007432354,0.046411125337141784,0.061678681773637445,0.09823414826230847,0.15805007763832993,0.18931867312760803,0.04274194997807489,0.09825457116207699,5
0.10074120886292594,0.10641979050029646,0.0615338195873665,0.012643935776100068,0.03492737686041887,0.11939397801454467,0.12285020487667629,0.16106319100673136,0.10174883533708996,0.1455440638734205,0.033133595304429254,4
0.07145952023538585,0.11407215336247031,0.10093657212430085,0.02419712383815292,0.04802491354573649,0.01506516044790942,0.016049985391194555,0.2123225245063039,0.26625001225721845,0.06950722048226414,0.06211481380906316,5
0.0836949440944013,0.0879124485987717,0.15875137401329556,0.025448340623848643,0.041727708404365585,0.10082653172902115,0.07996648433341047,0.17186037768825455,0.16489504419574585,0.048541635809964574,0.03637511050892067,5
0.05188374640981087,0.04251875114909709,0.16553967014264834,0.0212593757469857,0.03281775625219596,0.08750542281260314,0.06702504332836644,0.1476224114622597,0.19008820385281688,0.09293020419841513,0.10080941464480084,6
0.07767919684581913,0.11240119621828217,0.05724619081937232,0.03398175726248619,0.040776363075183696,0.102530490717876,0.045850894960742704,0.16896452722428454,0.2013383079579132,0.05941720402958567,0.09981387088845438,5
0.0947393118376574,0.06782620945843457,0.07493879571952347,0.018331408157042883,0.043787276408138905,0.07589750099182901,0.12294350618314887,0.1401074083785949,0.04004041403551849,0.2596254250581722,0.06176274377193931,6
0.10934237204009506,0.10100761326494566,0.10362835132850569,0.027299355227320604,0.033269664881020525,0.047590517473167636,0.03520941563706443,0.1910914754839891,0.20399281718978138,0.07398615606020088,0.07358226141390911,5
0.11005294736786266,0.0489320232334191,0.11642196898745596,0.021747566028517032,0.041964209661589445,0.13032309958123037,0.1112609565609366,0.15017050791172445,0.08333712891374394,0.14101191121090176,0.0447776805426187,5
0.09100899241909977,0.1467468054361733,0.034280054078292994,0.026414425329881742,0.0457830437003435,0.04476872720994587,0.027254460044059937,0.24319458074503475,0.2496775565391927,0.05131744601202213,0.039553908485953304,5
0.0902079817232625,0.08462849262789475,0.08031243951962572,0.021157123388644183,0.03455074788253612,0.18902468501842326,0.14626076212240377,0.1435608667394637,0.11917957394080955,0.038842958010998234,0.05227436902593832,5
0.0947393118376574,0.06782620945843457,0.07493879571952347,0.018331408157042883,0.043787276408138905,0.07589750099182901,0.12294350618314887,0.1401074083785949,0.04004041403551849,0.2596254250581722,0.06176274377193931,6
0.10934237204009506,0.10100761326494566,0.10362835132850569,0.027299355227320604,0.033269664881020525,0.047590517473167636,0.03520941563706443,0.1910914754839891,0.20399281718978138,0.07398615606020088,0.07358226141390911,5
0.011275560231090668,0.19635692550808143,0.012741383019722942,0.010908718384620503,0.017548649280939254,0.1901698913810476,0.08891954390456651,0.08723450376096022,0.25332276662168923,0.028610889617610245,0.10291116828967144,4
0.07417675157587927,0.17092752963657418,3.8099876750097723e-10,0.05480119296675576,0.057245224212531226,0.03980584176169787,0.022886852139007995,0.1798694625712586,0.21299931134611194,0.05247288452783996,0.1348149488813445,5
0.10591019298457656,0.21312612767059574,0.023935703923284878,0.04371818035209092,0.04462137313492963,0.02381662082117365,0.005638564244477624,0.19419201504220263,0.20417594909750733,0.05494223403767085,0.08592303869149019,5
0.1260692498148136,0.11848289087295538,0.0732642442057221,0.027878327575478114,0.04620634967721,0.07289974548035545,0.04170913017071139,0.2130747508902689,0.1794749633434678,0.0633689404857382,0.03757140748327919,6
0.11069648558472647,0.11346287312791381,0.10142191519919602,0.027786826327421806,0.040636493771578075,0.05045866444808448,0.05256259461238884,0.17697950424404757,0.17569150639671124,0.0566829068472835,0.09362022944064807,6
0.1260692498148136,0.11848289087295538,0.0732642442057221,0.027878327575478114,0.04620634967721,0.07289974548035545,0.04170913017071139,0.2130747508902689,0.1794749633434678,0.0633689404857382,0.03757140748327919,6
0.12120497694090329,0.12195213090593494,0.08609016373482369,0.03216319964792095,0.0424636566162985,0.06424639094617322,0.08158239096739957,0.1904878467961505,0.1694688258706589,0.04217808803919823,0.048162329534538376,5
0.10370356630456436,0.11422144640301884,0.10817079683365338,0.04013185983936012,0.04364152931973378,0.02690815875492601,0.04777862076119828,0.1962349559545221,0.20938572835732464,0.04048308292935749,0.06934025454234102,5
0.12120497694090329,0.12195213090593494,0.08609016373482369,0.03216319964792095,0.0424636566162985,0.06424639094617322,0.08158239096739957,0.1904878467961505,0.1694688258706589,0.04217808803919823,0.048162329534538376,5
0.07121668424077532,0.04995228480476043,0.1710090626807699,0.013779940817905024,0.19102701440577322,0.06380935190420257,0.05598405207566296,0.13349696852518764,0.06732640278269887,0.14757738769486212,0.03482085006740192,5
0.04918485493436594,0.12134088946760303,0.10768409135877659,0.019033865307404894,0.044073407191393285,0.07258436597855339,0.07119203589577446,0.1741941033287349,0.19693305985515094,0.09568221372431983,0.04809711295792278,5
0.10700613475839013,0.11387724783933138,0.07179442866379872,0.023293073722256172,0.05803609037264499,0.06203760533821626,0.05474375265094082,0.175615863678723,0.13388931960152878,0.1357600286525581,0.0639464547216117,5
0.12509372242252195,0.12739357095337164,0.03347903072077652,0.03312232872314865,0.04471322955233954,0.055520780386561865,0.13407385571460034,0.1728848609592174,0.12009101037201363,0.07350685343319888,0.08012075676224947,5
0.15104886090130928,0.04038628968627921,0.13654817028457591,0.029758318797873305,0.035230215662621855,0.0972697279039264,0.043863851892167516,0.19891628716708537,0.14172859477178745,0.06318233263374629,0.06206735029862727,6
0.10700613475839013,0.11387724783933138,0.07179442866379872,0.023293073722256172,0.05803609037264499,0.06203760533821626,0.05474375265094082,0.175615863678723,0.13388931960152878,0.1357600286525581,0.0639464547216117,5
0.15363791767923152,0.0693650646300545,0.11212367210405394,0.03220520877200169,0.047098101475935815,0.064780166991847,0.07157102073752902,0.1734090232591479,0.09398224998063841,0.06497411958654806,0.11685345478301223,6
0.1155097236925519,0.10148262659686602,0.09877642323035689,0.024162530410890337,0.038280870177736896,0.05265267779284967,0.04238261491407851,0.20021547886224594,0.18055307929098877,0.05914755896210464,0.08683641606933025,6
0.08336407781355583,0.22702013520002132,0.031400469527250015,0.019117485388989025,0.09668851609007537,0.046866372256888,0.10232583237887216,0.15702796254771986,0.15384306893926417,0.0501404700947718,0.03220560976259244,5
0.13709987772329207,0.10863801473043702,0.014754558598435738,0.03284405122236278,0.06589055673631723,0.07157061864663752,0.06517031057015274,0.16601586297399337,0.1365087083983666,0.05963668782371995,0.14187075257628493,6
0.10335780320446779,0.17036208148543702,4.325715449342324e-10,0.047405101247281936,0.04549583904835892,0.012912583863444151,0.010699649953912982,0.25185700126432614,0.25545563720475595,0.049214727101735724,0.05323957519370784,5
0.10402647353097719,0.09560994809094005,0.06244839253838734,0.01761235915853232,0.042928287237352945,0.10965477151930814,0.1246112173372086,0.15993736133058806,0.18801044460624344,0.03299492402235079,0.06216582062811114,5
0.10852365921716785,0.28231430548119063,3.4064370702908975e-10,0.01866540894497739,0.039239425691240025,0.010168469207183697,0.00722212840486469,0.15831678929028725,0.21189647951621912,0.03263652316977805,0.13101681073644744,5
0.10545324732266749,0.2821648234300283,3.404633402568305e-10,0.020987466520678916,0.03978703509501776,0.010163085124249323,0.007218304374177059,0.15823296244220666,0.21446509656523835,0.030580539884490013,0.13094743890078275,5
0.11311504190232798,0.12102215701305644,0.06015058716409038,0.023174455902197282,0.03326357612481333,0.011222124776715272,0.013284140567670234,0.16920112785912425,0.20129133411581054,0.13281753856833656,0.12145791600585784,7
0.08208157888726865,0.11678105365005292,0.15276830305878705,0.02055346566719696,0.048275221162719956,0.11807784624277946,0.1233868172629966,0.1347979179555294,0.10740178794573824,0.053906693941936076,0.04196931422499467,5
0.029317754908614106,0.08622632783473382,0.029816156736428612,0.03176759467466443,0.0204636951372655,0.07911417984741133,0.10886935822990991,0.08829551978850628,0.2321642977991191,0.059513286569091,0.23445182847425597,5
0.1118782741179019,0.24140442830900485,0.019154916946784395,0.03411149563349817,0.0460485477148311,0.06861462687988423,0.031135200451280622,0.16398408785195195,0.14479307047080392,0.05046804402394784,0.08840730760011095,6
0.11997992790601063,0.15273219904395327,0.03924606613143784,0.024437152146729754,0.046459146364114676,0.07987666068511776,0.07186076968397032,0.16843692662232781,0.12641896670320285,0.10468466137791012,0.0658675233352251,5
0.08476371889515268,0.07443621103987741,0.1326226184325675,0.027755875534033237,0.04243628605949162,0.06598140239037197,0.0507683759524429,0.1928534974310386,0.21465603135590003,0.06838491653588305,0.04534106637324107,5
0.11997992790601063,0.15273219904395327,0.03924606613143784,0.024437152146729754,0.046459146364114676,0.07987666068511776,0.07186076968397032,0.16843692662232781,0.12641896670320285,0.10468466137791012,0.0658675233352251,5
0.018260201690552477,0.05182061740757272,3.439004586952795e-10,0.021199343688130014,0.02181672393391819,0.13345390968833729,0.06926617046980481,0.038631990197335736,0.25454049733095774,0.09472707279888766,0.2962834724506029,6
0.08325706823990585,0.1023438013235535,0.04427317066434878,0.03032408967049281,0.049890467706804525,0.016519840147046768,0.027377402565476383,0.21657121631266216,0.261455729554994,0.08284650150950397,0.08514071230521113,5
0.018260201690552477,0.05182061740757272,3.439004586952795e-10,0.021199343688130014,0.02181672393391819,0.13345390968833729,0.06926617046980481,0.038631990197335736,0.25454049733095774,0.09472707279888766,0.2962834724506029,6
0.08668002469555833,0.10542394386960036,0.15391895792088428,0.01725119104908409,0.04905597403097818,0.12948406233879378,0.13349861435977087,0.13828255066353484,0.09475325981549126,0.048597167090847944,0.043054254165455934,5
0.0406279590888145,0.14674299278729008,0.007651599272254115,0.023583695590479785,0.04790233066017283,0.11420296888517953,0.11896478877327377,0.12162783882710813,0.24099524100223876,0.04352705993461865,0.09417352517856974,5
0.0849693746808595,0.10579420940950125,0.041745823425129266,0.04003024165769073,0.04320936646880387,0.06853791878826142,0.035402818515836494,0.1786917391360494,0.22352094250577553,0.06249374743492983,0.11560381797716261,6
0.09880867893973333,0.05948071937412984,0.19436033065525554,0.033988982676731026,0.04487415757515656,0.024688514893268777,0.007306230405327329,0.17397517651330477,0.1921135786387237,0.04952486478905128,0.12087876553931778,6
0.07553241412934276,0.05083479932580264,0.18554701704748006,0.03177174964820678,0.18523725575054859,0.08585011246494888,0.04130551984032362,0.12982841947293675,1.8554701686193303e-10,0.18554701704748006,0.02854569508738289,4
0.0939370270247266,0.12033878935912627,0.010980914861650473,0.02256352330223594,0.05071874845375776,0.13111539732865723,0.12028563618377597,0.13249121050652662,0.1758099174875054,0.04602778567701248,0.09573104981502527,5
0.0939370270247266,0.12033878935912627,0.010980914861650473,0.02256352330223594,0.05071874845375776,0.13111539732865723,0.12028563618377597,0.13249121050652662,0.1758099174875054,0.04602778567701248,0.09573104981502527,5
0.059503126973790434,0.05710669967910249,0.11296073600541537,0.0847389735872388,0.026491308832636506,0.10838450150862909,0.1159448914001023,0.1427708063969544,0.14400693746579257,0.06119914423795223,0.08689287391238584,5
0.059140823940196464,0.05675898802789142,0.1122729399279118,0.08422301436365348,0.02588373705209483,0.11171436808880436,0.11618350673083008,0.14190150256542536,0.14313010707122498,0.06242721222573134,0.08636380000623596,5
0.059503126973790434,0.05710669967910249,0.11296073600541537,0.0847389735872388,0.026491308832636506,0.10838450150862909,0.1159448914001023,0.1427708063969544,0.14400693746579257,0.06119914423795223,0.08689287391238584,5
0.09451433022734736,0.16385936453002733,4.2720477069664446e-10,0.03803878137964571,0.04350499377026872,0.07013809710874341,0.02415292032524827,0.21422970555628762,0.24892246524257233,0.04348791121668354,0.059151430215970996,5
0.06793545800251942,0.11472039957465985,0.06280941892502216,0.02390008352096593,0.03903015286793049,0.08853732338321786,0.09864062630273934,0.17242102621655142,0.23354333276219047,0.050147240729045764,0.048314937715157394,6
0.1143770789048351,0.24491840659698114,0.012924610298383998,0.03245906630826333,0.05610014342859251,0.038580925408622326,0.021312666879099645,0.1844113453351177,0.15604515893683832,0.05933453674897692,0.07953606115428907,5
0.11305260719321386,0.16333262499752002,0.008516630135640958,0.011666616466666379,0.042654239373124334,0.050845550932156695,0.02106586896599626,0.2010349821955677,0.14417916480449572,0.19124168552634366,0.052410029409274396,4
0.11770008298634008,0.11671756945460683,0.016625137078741435,0.022774160228112003,0.04440771103496202,0.09925454765809422,0.03671629163275081,0.1931665112040017,0.19308721756595684,0.05724223742934093,0.10230853372709316,6
0.06801519723208102,0.09024325572898455,0.07136737479641943,0.12032434088048276,0.0265783213369781,0.14339024759179947,0.11154183324570348,0.16384749684720054,0.13616428237265948,0.026298433999751816,0.042229215967939354,5
0.06640293600940717,0.0894637221627358,0.07225623182573926,0.11991945727246421,0.026909345531370626,0.14102823636437484,0.11293104985660561,0.16384771837603385,0.13786016343700405,0.026625972290006482,0.04275516687425812,5
0.09547080816341905,0.11776504004237451,0.16182301960268902,0.01847294774187532,0.04952847034050177,0.06541353424422863,0.10721489826042484,0.1492585671156614,0.11945596928316303,0.058543757306956316,0.05705298789870615,5
0.07174893025200947,0.1312567600183834,0.036852859808680145,0.030290021826187397,0.04491250018707723,0.09350725566443552,0.12371101262345428,0.14963018590747487,0.17410799772357513,0.04192840332438965,0.10205407266433285,5
0.11052752620162484,0.1362387745787699,0.013877345360925131,0.022178405551260532,0.04633504185939608,0.11046642751409634,0.05884386575592221,0.18781624443678593,0.22946790823052018,0.04154893728397625,0.04269952322672264,4
0.07767414867083823,0.1393636730299773,0.02792738734580521,0.032791452782730816,0.05128568594408252,0.05954666766301926,0.053570959711431956,0.1531993225428546,0.22932500007494744,0.05255795701406411,0.12275774522024857,6
0.13547340441950775,0.24306763028836553,0.01391681377933412,0.028596192207949275,0.0356245643208918,0.020771363621267424,0.003278401716058759,0.24284600863592107,0.2264678286941564,4.638937771813448e-10,0.04995779185265402,4
0.1356632988316005,0.09264677351909997,0.0766497640359875,0.03397048390922793,0.04591609176671615,0.03364783345575652,0.019118627826089408,0.2360338668937476,0.1952634093059461,0.07559680849536786,0.05549304196046035,6
0.08629121300652202,0.11926256187448338,0.017412334331077237,0.02385251265349402,0.032557285925492466,0.11954736799156096,0.04429993132929969,0.1541796977292582,0.18646278945572348,0.05004742736476565,0.1660868783383228,6
0.08386162602656914,0.10723699278512239,0.016480632924093245,0.016932157102506323,0.05021227809906308,0.11069081579164036,0.06260310977768098,0.17333704941018843,0.19789735931688263,0.11102222541852547,0.06972575334772804,5
0.11019743842838789,0.08213091693699773,0.0968513042745836,0.03474769589326636,0.05235621843806536,0.04130119611722522,0.04726043812884301,0.2041861979280614,0.2142567280573658,0.03866319559628127,0.07804867020092245,5
0.08373387636971563,0.08938996719362315,0.13703481953392055,0.03128648872984579,0.040852259808638984,0.03408826381076273,0.03689310325951173,0.17080243738496356,0.21580286522020597,0.05470451897204072,0.1054113997167712,6
0.08739752059898867,0.19306521302887164,4.114966575494416e-10,0.04509552452650395,0.038470472569708224,0.03685044735622276,0.0203567255199496,0.20635258272153423,0.23976970638518694,0.0566731927686054,0.07596861411293203,5
0.1496234140510805,0.13510516044363252,0.05635815287683494,0.04135872286411158,0.03696277629195984,0.0540749867851265,0.05120882142915999,0.20187024447603916,0.14263874401012014,0.06267373711475643,0.06812523965717845,5
0.1496234140510805,0.13510516044363252,0.05635815287683494,0.04135872286411158,0.03696277629195984,0.0540749867851265,0.05120882142915999,0.20187024447603916,0.14263874401012014,0.06267373711475643,0.06812523965717845,5
0.10060569926728131,0.08873108586155526,0.12954738523625478,0.019919223561706934,0.11387423052141991,0.08681213761988629,0.09715820345955604,0.13840283745600584,0.07910655062483796,0.10923584974573637,0.03660679664575927,5
0.0897966060948778,0.16305795695556555,0.007805397655362706,0.042769300472970374,0.041698282941684046,0.08737385037265244,0.04964563670534802,0.20430426801182774,0.2151093738377104,0.04440196088031899,0.05403736607168193,5
0.07231010425660118,0.12465163337648513,0.07428219799892456,0.022895198270302158,0.040303363024068596,0.055434476212839034,0.07743197316334209,0.19170479087120149,0.2339596779383828,0.055600447697394195,0.05142613719045891,5
0.070603984133289,0.1301084505451331,0.07978250202122737,0.026021690412959955,0.04249485378613193,0.0396927872661409,0.07517785822803041,0.19330562109674862,0.23333465084944172,0.05687375404495139,0.052603847615945776,6
0.11821645083149747,0.040428595288080446,0.17707724631175534,0.023406028981798926,0.05134477772948344,0.11591859549336252,0.0867218553356844,0.16034895043402383,0.12720012176468667,0.037205010501037625,0.06213236732858937,5
0.0896076759863652,0.06687696179290888,0.17358286914325893,0.02724616983363308,0.04226071549349638,0.07016720478206516,0.07794872677269771,0.18931195802392542,0.17084928065850874,0.04764000925878436,0.044508428254356094,5
0.09973189515819447,0.08888517185310009,0.11269704148436395,0.025729918410651788,0.0410491578377664,0.07135950174358709,0.1653227826155346,0.16874718293649743,0.12369515406547311,0.04498883912109012,0.05779335477374095,5
