Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Sex_F,Sex_I,Sex_M,Rings
0.19488042384780424,0.18441370033317422,0.040228298592130625,0.07578041308057366,0.057240177343818775,0.0703782899128471,0.06357540591570077,0.3135032903469439,3.135032900334406e-10,3.135032900334406e-10,10
0.1981127391912152,0.18713340327745548,0.03284494866886267,0.062241380967690385,0.04155758475227463,0.03909392171562998,0.06786810454925099,0.37114791613532466,3.711479157641767e-10,3.711479157641767e-10,10
0.18593801009847122,0.1877211032223613,0.03724567765915557,0.07596421602771167,0.05595425594929987,0.05648056991957268,0.07694527854442651,3.2375088760774836e-10,3.2375088760774836e-10,0.32375088793149925,12
0.17504573345019922,0.17494066398261965,0.03479891514314766,0.04726974360755002,0.02924435915849931,0.023755383957502416,0.052324333559733496,4.626208657528856e-10,0.46262086621550647,4.626208657528856e-10,7
0.19062894412189504,0.18512095921599092,0.034201823241179756,0.06145910738768021,0.04860246970340379,0.044016553051820534,0.04948954386048749,0.38648059864458106,3.8648059825810045e-10,3.8648059825810045e-10,10
0.18022113623904076,0.18549564644295144,0.03255749584628486,0.04128854898526042,0.029689283408073877,0.025733603421236564,0.0451396619444834,4.5987462233304466e-10,4.5987462233304466e-10,0.4598746227929193,7
0.2026991406247998,0.17814812991521814,0.03539760836845482,0.05369128272566378,0.04559435710637723,0.03923565052277059,0.04524085949311778,3.999929700436188e-10,3.999929700436188e-10,0.3999929704436118,9
0.17643228237363748,0.17632638064380116,0.03920097839955604,0.04021267075504266,0.029632792938619684,0.03775713932457364,0.03415243769648278,4.662853164694307e-10,4.662853164694307e-10,0.466285316935716,11
0.19172505521013444,0.17199525552774167,0.04116539739285634,0.03682141651288309,0.024713080382685118,0.029704669044785904,0.038706139250539597,4.65168985282867e-10,0.465168985748036,4.65168985282867e-10,10
0.18322584453595425,0.1790466235984685,0.03795557971780559,0.09187679919457474,0.07936525933365171,0.07778439423760711,0.0740370806909109,0.2767084181376104,2.7670841786090195e-10,2.7670841786090195e-10,12
0.193170359048888,0.1820807913507527,0.03595289986110694,0.08116349007794722,0.0641544656746606,0.08301084737261231,0.05952806050388397,0.30093908550827,3.009390852073309e-10,3.009390852073309e-10,9
0.18048733914736542,0.1766675012870473,0.03611521506164748,0.1015705171369275,0.08516157707669977,0.09785914137624455,0.07480420671646652,0.24733450170293247,2.4733450145559794e-10,2.4733450145559794e-10,10
0.1843415851151451,0.18199399670913446,0.03484679927549781,0.0922934607103628,0.07216005798334559,0.06943633562315571,0.08366431471467664,0.28126344930615504,2.812634490248916e-10,2.812634490248916e-10,11
0.18118510365823523,0.17625561461510147,0.04346664471387467,0.09342065552505555,0.070258132137007,0.09490845129864259,0.07500643386821056,0.26549896365287495,2.65498963387376e-10,2.65498963387376e-10,11
0.19182476719250752,0.18066615914716752,0.034149060938211545,0.09068951787475245,0.06580313066661019,0.08473996454841458,0.07649569488604661,2.756317039193944e-10,2.756317039193944e-10,0.27563170419502614,12
0.19064432706551102,0.1878936320062532,0.04240077557035787,0.08809905524046491,0.0703495493390033,0.07657789088484539,0.07785212412991643,2.661826449651e-10,2.661826449651e-10,0.26618264523128266,15
0.19381525396872096,0.1783751816586019,0.035538514059310626,0.08752198532295903,0.0756179273723047,0.08554410738261739,0.05674045392577141,2.868465754491741e-10,2.868465754491741e-10,0.2868465757360207,11
0.1801665470978511,0.18413893539229897,0.03854961100336056,0.09308248517658657,0.06968562355748747,0.08394674371736327,0.08642362819957711,2.640064250634556e-10,2.640064250634556e-10,0.26400642532746205,10
0.17680235770959893,0.18354341571806107,0.031576929712249735,0.1253791394770848,0.08791231863149801,0.07972502259966437,0.09880669228808037,0.21625412343125439,2.1625412321500028e-10,2.1625412321500028e-10,15
0.18145377559021011,0.1797738873408766,0.03323159760538179,0.10768727409101717,0.08425429960122217,0.10697595089829498,0.0790371230574563,2.2758609113278266e-10,2.2758609113278266e-10,0.22758609136036878,18
0.1649680109555222,0.16786660854707,0.031248968815265097,0.12834963074481867,0.11045605288717335,0.10414402831824499,0.09118764465091561,0.20177905467743182,2.0177905447565277e-10,2.0177905447565277e-10,19
0.17310997749006934,0.1691614906131811,0.03598858938501359,0.122966324112169,0.08642101852878006,0.11003410470397236,0.09898296568032705,0.20333552907981656,2.0333552887648104e-10,2.0333552887648104e-10,13
0.19298476856584143,0.18462666936133101,0.03402522498408861,0.0619263854613724,0.055652876805939666,0.059542810128899344,0.04506503675360843,3.661762268403904e-10,3.661762268403904e-10,0.3661762272065666,8
0.157119552298751,0.17649862418331688,0.03429748358810649,0.10759633686953801,0.08903566284449133,0.10106937904176384,0.08434324318510399,0.2500397174888491,2.500397172388094e-10,2.500397172388094e-10,16
0.18476802184774327,0.18383641837808037,0.03387958802063141,0.06721407163280685,0.05786664420556757,0.05568746830970349,0.05213889078492191,0.3646088960913274,3.646088957267185e-10,3.646088957267185e-10,8
0.19070406606332455,0.18499896964163837,0.033719179346897145,0.0880663070967056,0.07212640686951896,0.07543795883822416,0.07270509394096306,0.2822420176382442,2.8224201735600217e-10,2.8224201735600217e-10,11
0.16753733013635208,0.1748784016055183,0.03526544341873198,0.051044444525971046,0.03960280567969152,0.049845231561523005,0.039049113268004,4.4277722847587636e-10,4.4277722847587636e-10,0.44277722891865356,9
0.19663923729364466,0.18260459371842075,0.03605632772152358,0.058133063547181445,0.048406488709098326,0.04623719045366984,0.04388833656528685,0.388034761215105,3.880347608270702e-10,3.880347608270702e-10,9
0.18595764136939386,0.18015109140909916,0.0346104676280558,0.08716210921529975,0.0703312560685985,0.07457119861269597,0.07751380451412514,0.28970243060332695,2.897024303136245e-10,2.897024303136245e-10,14
0.14313417604712406,0.12946590108482567,0.025563787399740363,0.01546009842813234,0.013166792999519467,0.01943977294345975,0.011834379475393968,6.419350896959991e-10,0.6419350903379343,6.419350896959991e-10,5
0.12164137035935825,0.1105544711201609,0.03370186417400201,0.009809387683855635,0.011408401872191396,0.013219344355014382,0.007245054100201404,6.924201042579556e-10,0.6924201049503758,6.924201042579556e-10,5
0.126613585769241,0.11081151679471264,0.030709293698178215,0.009832195089549753,0.007701073566421994,0.010965583660093205,0.009336727445963866,6.940300218937492e-10,0.6940300225877792,6.940300218937492e-10,4
0.19577580939757958,0.1855130519062495,0.03866565397394396,0.03274073800156827,0.026753791581062353,0.026947124772350558,0.0336860556101283,4.599177733773641e-10,0.4599177738372819,4.599177733773641e-10,7
0.1775413844449085,0.17608721078501624,0.03532132868294452,0.06802967936047083,0.06531397423126782,0.09919154503994491,0.045905701158628395,3.3260917529899115e-10,3.3260917529899115e-10,0.33260917563160036,9
0.19005178790672403,0.1964608245050326,0.038792320176072315,0.05931909267260537,0.04335874405875216,0.05266587365678668,0.05405701104331791,0.3652943452501203,3.652943448848259e-10,3.652943448848259e-10,7
0.17764192714465266,0.1679089409130998,0.03257292724743258,0.02961055350754043,0.026344047370463645,0.017308101341874882,0.02279339810573129,5.258201027917444e-10,0.5258201033175645,5.258201027917444e-10,6
0.17741636872452177,0.18142521663868894,0.04130992757285267,0.0861252915068693,0.06935716657483948,0.0818209877612072,0.07079367892298849,0.29175136171452937,2.91751361422778e-10,2.91751361422778e-10,9
0.19996664577607912,0.19839953865004617,0.035312793641442526,0.06983870427081461,0.05311068686178077,0.04837976702681794,0.06246305911649467,3.325288036589376e-10,0.3325288039914664,3.325288036589376e-10,8
0.18761981849000714,0.19026371767149983,0.035914699432820475,0.04554133703921378,0.03806553901507782,0.033466959820746614,0.04193203381372247,4.2719589343532397e-10,4.2719589343532397e-10,0.4271958938625199,7
0.1957576505669974,0.18111294010829831,0.04064728278490922,0.06751033538535119,0.061420901675959795,0.04442651054327251,0.05580569212373778,3.533186857515177e-10,3.533186857515177e-10,0.3533186861048364,10
0.19423667854823154,0.18653002170717625,0.03864280762896955,0.06128138866929383,0.05126712084079437,0.05030688078962827,0.05384866564471414,0.36388643544341914,3.6388643507953265e-10,3.6388643507953265e-10,10
0.18259511487069371,0.175481019502074,0.036235019101146806,0.05554154012816294,0.04736138731542128,0.049059210048252214,0.04427099658977247,4.094557112161093e-10,4.094557112161093e-10,0.40945571162556504,7
0.18339641874718243,0.18515513872617426,0.03956245518476224,0.07458657233390652,0.05486729860193942,0.07357731104668476,0.06952927584463445,0.3193255288760647,3.193255285567391e-10,3.193255285567391e-10,8
0.18906677771188282,0.18747798126370008,0.04015577609503605,0.05899338831191543,0.04856994586669592,0.04729781169269887,0.05030476325617149,3.781335546674986e-10,3.781335546674986e-10,0.3781335550456322,8
0.18239821820745833,0.18951875282683187,0.04082352888385762,0.07110093236308825,0.06330905804226991,0.05376446699071363,0.05737698793747833,3.417080537231778e-10,3.417080537231778e-10,0.34170805406488586,8
0.14284601992328533,0.14108074533972767,0.033015946779978,0.018498752816677986,0.017144461342584585,0.011052409194172507,0.014561343425826373,6.218003193123465e-10,0.6218003199341468,6.218003193123465e-10,4
0.19463647976278103,0.1942180702897097,0.03705263327810014,0.06892485276962923,0.055187741721960566,0.057112279905568324,0.0579121394613587,0.33495580214098064,3.3495580180602485e-10,3.3495580180602485e-10,7
0.1924650078555588,0.1851114428640479,0.03529092918420268,0.055083096976579295,0.04571874485904321,0.05600702191007135,0.05052614045893517,3.797976147521688e-10,3.797976147521688e-10,0.37979761513196636,7
0.18899099533025726,0.1913178338460509,0.031660562155675344,0.07176366863828812,0.06649163204249312,0.06830260803974694,0.05623238198638938,3.25240316985378e-10,3.25240316985378e-10,0.3252403173106183,9
0.19054574065396318,0.1848974644834539,0.03565204780790307,0.07622615741366084,0.0627299724556555,0.07874973484010367,0.06130031470214035,0.30989856702332236,3.098985667134238e-10,3.098985667134238e-10,10
0.19218817799925014,0.18438990620736498,0.034161388231325626,0.054183559979474855,0.046317923579515134,0.0425333606538376,0.03988496379091519,4.0634071833929416e-10,4.0634071833929416e-10,0.4063407187456349,7
0.20017543236233706,0.19301213439810652,0.03534966397852807,0.06814320118737452,0.052158781667014834,0.05741508382493081,0.06086970225318978,3.328759993298903e-10,3.328759993298903e-10,0.3328759996627663,8
0.19706624288086744,0.18381809212346945,0.038715669248304815,0.061719737661246735,0.057125356004551646,0.048481669112656424,0.04850068322004035,3.6457254865514556e-10,3.6457254865514556e-10,0.36457254901971814,8
0.18480323540469562,0.18058803556389555,0.039517253374397876,0.09024604872494144,0.06625351863478629,0.07092098223725027,0.08858032523715344,0.2790906002646983,2.790905999856077e-10,2.790905999856077e-10,12
0.1707459210923647,0.17968607596553848,0.039780661516436146,0.11041233093785216,0.06781345052083447,0.07150369156135948,0.11707328800638907,0.24298457991325634,2.4298457967027175e-10,2.4298457967027175e-10,13
0.18905489800244585,0.19691894626615034,0.037141759003643714,0.06546615930405668,0.049981309455141905,0.05295777451118765,0.05872759175063462,0.34975156100723603,3.4975156065748444e-10,3.4975156065748444e-10,10
0.16959404196160763,0.1615585652982239,0.03308217468560534,0.028182072743805388,0.02226666516136919,0.02812591554675062,0.02314975169668804,5.340408113038275e-10,0.5340408118378683,5.340408113038275e-10,6
0.19500858012589695,0.1869515029482427,0.034586699008584194,0.08140177990672968,0.05317273315985121,0.06630270347526193,0.08193777324291135,3.006382272306072e-10,3.006382272306072e-10,0.30063822753124547,13
0.18094269835964746,0.18349250496291755,0.04010547519194932,0.05121636456986961,0.03865028174071106,0.05316033648395869,0.040439732897231385,0.4119926049697298,4.1199260455773715e-10,4.1199260455773715e-10,8
0.1739489351208981,0.1747360343737187,0.03724093967413923,0.10915200314821316,0.07973971812971327,0.07317095419120641,0.10446869960740025,0.24754271525962543,2.4754271501208273e-10,2.4754271501208273e-10,20
0.16742585999365708,0.17878086058231238,0.03876222218068674,0.10486873086190653,0.07961579427306596,0.08584776820695862,0.09440555868570624,2.5029320446482684e-10,2.5029320446482684e-10,0.25029320471512007,11
0.18102100565472704,0.16778956701665615,0.043615513826808464,0.09810871466194837,0.0815858970422599,0.09617338198419226,0.07895960962598812,0.25274630968192696,2.527463094291807e-10,2.527463094291807e-10,13
0.1882373993374251,0.1872883032076498,0.0352201457301428,0.09448712045730395,0.07877675198767536,0.07702986679805542,0.07363531585081227,0.26532509610028515,2.6532509583496006e-10,2.6532509583496006e-10,15
0.19148201619483254,0.1923484506560196,0.033760274012375045,0.09091163726091774,0.066245091161978,0.06763008687047575,0.0851288049825918,2.724936380433285e-10,2.724936380433285e-10,0.27249363831582213,9
0.19351483653952845,0.19024699896831695,0.03620758025693719,0.08887645420475525,0.06640247805050857,0.06949281046753611,0.08249507148001968,0.2727637694868702,2.7276376921410644e-10,2.7276376921410644e-10,10
0.19341862981045407,0.18542724385721615,0.0369435290914593,0.08300868608231654,0.056348730712865384,0.06242493980996382,0.08424118590975178,0.2981870541295987,2.981870538314117e-10,2.981870538314117e-10,11
0.18508850052440662,0.17903985672470835,0.038158199752267245,0.09885978287535595,0.07991274049483155,0.07847972667474128,0.08682139552542231,0.253639796920987,2.5363979666734717e-10,2.5363979666734717e-10,14
0.1846537461929685,0.17912965093688393,0.03385863403838303,0.09088613584243897,0.07048135407899873,0.09049613892532658,0.07720679520400976,0.2732875442344154,2.7328754396112786e-10,2.7328754396112786e-10,9
0.1639090489563033,0.17018942804971726,0.03446654534071786,0.12714073663667877,0.0762555342934758,0.05611502349609826,0.1493682769392079,2.2255540562013473e-10,2.2255540562013473e-10,0.22255540584269015,12
0.16717110281001193,0.17286922083607734,0.0405918101997575,0.09712750085751823,0.0738446513288365,0.08217155093933644,0.08823176697269955,0.27799239549977767,2.779923952217853e-10,2.779923952217853e-10,16
0.16836380616475372,0.16912563334088565,0.03392490599442589,0.11162980650429927,0.06557836021649628,0.07366076396524472,0.13812207620161482,2.3959464689349563e-10,2.3959464689349563e-10,0.2395946471330903,21
0.18324650329538644,0.17826092991242737,0.03326791880629831,0.09614781117978603,0.06843909851126377,0.07618957219297347,0.09592853709852059,2.685196281977851e-10,2.685196281977851e-10,0.2685196284663047,14
0.17013044007036954,0.1752570257706235,0.04051376548808203,0.11647139557805479,0.05781150549746876,0.07434191486583101,0.11113753688804691,0.2543364153328506,2.543364150785142e-10,2.543364150785142e-10,12
0.1872663174916052,0.17361833684633224,0.031216075016282402,0.10645874757427272,0.08158569627892974,0.06784131161200563,0.1000551966840813,2.519583177406158e-10,2.519583177406158e-10,0.2519583179925741,13
0.18719117497551122,0.18480729706860524,0.040440535060329186,0.08724622882467947,0.0632877714496353,0.07784270510090313,0.07357300981705732,2.8561127684644523e-10,2.8561127684644523e-10,0.28561127713205653,10
0.18701997867660275,0.18124385144057203,0.041354607678415284,0.0655659611262784,0.05306187003178266,0.053718896006316776,0.05856786265077277,0.3594669716703254,3.594669713108584e-10,3.594669713108584e-10,9
0.1842270139072409,0.18100691148404816,0.0386061567582044,0.09420078251625282,0.05729992885772359,0.08274812855613498,0.08925509692324146,0.2726559804518417,2.726559801791857e-10,2.726559801791857e-10,12
0.1952516717653581,0.183364458016083,0.03522781676570567,0.08453945867513073,0.06742149068364724,0.06483643017038664,0.07448880183874977,2.9486987120032926e-10,2.9486987120032926e-10,0.2948698714951991,15
0.1931275219060316,0.1926541701373838,0.03952277850297529,0.07940390029668551,0.061269609120006174,0.05958685467150618,0.07669690199274415,2.977382624794522e-10,2.977382624794522e-10,0.2977382627771905,12
0.17875524233415116,0.17528875412316663,0.039395513953038086,0.10027543069514686,0.06851390421069753,0.08490579825342993,0.09848289578447467,2.543824598827478e-10,2.543824598827478e-10,0.2543824601371303,13
0.17610408498036412,0.17521616522535527,0.0345974398944977,0.10573559507556306,0.08062653748867045,0.09904998458182601,0.09173015075175094,0.23694004152809248,2.3694004129115246e-10,2.3694004129115246e-10,10
0.17788468198790816,0.18019925632383352,0.03569881017184658,0.11219141184098237,0.08381190561796141,0.09560418646338616,0.10229577193465651,2.123139750224834e-10,2.123139750224834e-10,0.2123139752347974,15
0.16898840687064695,0.17098613337010168,0.03657571204763439,0.12040740367357965,0.08188713654926041,0.10813855168846019,0.10106509427050502,2.1195156089395694e-10,2.1195156089395694e-10,0.2119515611059085,14
0.19076070695670955,0.19598798244035492,0.04073574181924901,0.07858023396060046,0.05530783245037319,0.05575889020320647,0.07599269185566798,3.068759193932106e-10,3.068759193932106e-10,0.3068759197000865,9
0.1885797235538936,0.1900039508007017,0.040643821058784745,0.06518978543712275,0.05060556243288027,0.06116846683157086,0.050520093462021326,3.5328859536315884e-10,3.5328859536315884e-10,0.35328859571644744,8
0.18831865530787387,0.18677620913921728,0.040587554081214776,0.06503706166152262,0.047451177956761285,0.06154830117810944,0.05748153413144628,3.5279950548545584e-10,3.5279950548545584e-10,0.3527995058382553,7
0.1901088535833336,0.1891503215502329,0.038905020094900454,0.07181011003573416,0.06539706232164803,0.03912938347406465,0.05379786940646248,0.351701378830221,3.5170137847851963e-10,3.5170137847851963e-10,10
0.18283002524147296,0.1675470200752116,0.039909799391353654,0.03858595744132605,0.03320142735811436,0.02843924112887124,0.03476997240476448,4.747165555347359e-10,0.47471655600945256,4.747165555347359e-10,7
0.18710088323923005,0.1861575174428548,0.03740274782812662,0.08682047394303621,0.06409892310420527,0.07330262680015469,0.07363334596513682,2.9148348080280515e-10,2.9148348080280515e-10,0.2914834810942887,15
0.1773691315937639,0.18423196897643254,0.040845094417705036,0.09000911255710421,0.06110798303603806,0.062099534240468976,0.09586869702534845,2.8846847728773323e-10,2.8846847728773323e-10,0.2884684775762017,15
0.19034174577526783,0.18730091818587208,0.03835340851776796,0.07915963404870262,0.06443236278288428,0.06806801181120924,0.06277712312625765,3.0956679482333794e-10,3.0956679482333794e-10,0.30956679513290475,10
0.18075350938073007,0.1760247430883281,0.035734205429860715,0.10471215303910157,0.08426570781711598,0.07974914808099952,0.08638770834073738,2.5237282406600824e-10,2.5237282406600824e-10,0.25237282431838104,12
0.18443029462541563,0.18298494343776062,0.042068519265343725,0.07875065673716895,0.05981236841199197,0.07389708060535617,0.07136306229833374,0.3066930740052429,3.0669307369854985e-10,3.0669307369854985e-10,12
0.18629683028149424,0.18486454641067507,0.04282968009289715,0.08310774973135562,0.05769713267601191,0.0704813833137914,0.08140426344094674,0.29331841346619103,2.933184131728726e-10,2.933184131728726e-10,11
0.18734821978040875,0.1891448364177847,0.03608476929968622,0.07688694926076693,0.05703674611993004,0.0562646834192331,0.0710274832033129,0.3262063118464647,3.262063115202584e-10,3.262063115202584e-10,10
0.19076383284619022,0.1827116938708236,0.03876982408388119,0.07258118701968315,0.050194412115887675,0.07626915694688037,0.06419210808324378,0.3245177843843744,3.245177840598566e-10,3.245177840598566e-10,9
0.1852519272987182,0.21759750183994278,0.035383664887979956,0.04875424842775612,0.03457122413313155,0.04888423169938283,0.04876157301719396,0.38079562793430316,3.807956275535075e-10,3.807956275535075e-10,9
0.19376646568963213,0.19508460490968818,0.03776527224344537,0.06523260253301728,0.05429767399015466,0.06023349576110053,0.052221825854259975,3.413980579945077e-10,3.413980579945077e-10,0.34139805833590575,9
0.19428802500674583,0.18897137361070218,0.03425500267039656,0.056012202265376794,0.04239340412031697,0.051693385766358096,0.06373753306392137,3.6864907239023486e-10,3.6864907239023486e-10,0.3686490727588839,9
0.202281642180553,0.18518874901555762,0.02943725015147792,0.04867089855877319,0.04124456665398143,0.03449041859688787,0.04288532107893116,4.1580115251643434e-10,0.4158011529322355,4.1580115251643434e-10,9
0.18678748790345903,0.19580172199450724,0.036696303250581576,0.05468905565634544,0.034260224350277924,0.03249852873977241,0.06434456047366903,3.9492211644662084e-10,3.9492211644662084e-10,0.394922116841543,9
0.199349202549101,0.18726635263711391,0.03472001764913343,0.07686927021488256,0.06258382389473613,0.060128944621202815,0.0652134307814324,0.31386895702465983,3.138689567107909e-10,3.138689567107909e-10,11
0.2001260415463441,0.1969289037560394,0.03312404215742674,0.06795477001688656,0.050780964663734336,0.06771006620034957,0.05789549529060503,0.3254797157176548,3.254797153921751e-10,3.254797153921751e-10,11
0.18966530990411426,0.18188820649475956,0.04040423197405508,0.0731255937571105,0.057882642271984266,0.04519701930754549,0.07363861195347969,0.3381983836605544,3.3819838332235604e-10,3.3819838332235604e-10,11
0.1910371271935398,0.18551734834832695,0.03598881055301114,0.054869226170565166,0.033729929843215836,0.04844539079187525,0.06310401843997579,3.873081474975655e-10,3.873081474975655e-10,0.38730814788487367,10
0.18748230827614226,0.1802870676593521,0.03797196668857283,0.08920554317415103,0.06646413506766861,0.06459317324173551,0.08794032480191372,0.28605548051835283,2.8605548023229736e-10,2.8605548023229736e-10,9
0.19644261872772997,0.18508726493317948,0.03313553460587717,0.040329817240162893,0.03362314957124437,0.03421982095408369,0.036654103153640406,4.4050768949255893e-10,4.4050768949255893e-10,0.4405076899330666,8
0.19928388670531524,0.19451430108413728,0.03469106784952506,0.05533685606519474,0.04067343561969978,0.050630971169328666,0.05152751611927915,0.37334196464083624,3.733419642674943e-10,3.733419642674943e-10,9
0.1892625025535507,0.1822337785665782,0.033984046647051624,0.040242486346278354,0.030990159591517293,0.03390640041208587,0.0375927162846565,4.517879082429176e-10,0.45178790869470553,4.517879082429176e-10,7
0.1805209878559951,0.18879544106695267,0.03761459063028846,0.0821508974192241,0.061864058243624946,0.06875549523348677,0.07669504957423162,0.3036034793689894,3.036034790653859e-10,3.036034790653859e-10,14
0.19095570244292334,0.16906147938624305,0.03179253522926199,0.03596585668476142,0.028669583261640038,0.03184974365255627,0.03269757433509054,4.790075235705006e-10,4.790075235705006e-10,0.4790075240495082,6
0.1848567414086563,0.18150462890176744,0.03398080800358611,0.029494011543556076,0.025822671967319962,0.03159834848991649,0.03276388197430896,4.799789062709519e-10,0.4799789067509308,4.799789062709519e-10,6
0.15929693808575363,0.14223799002969298,0.032097953970371004,0.015201103246285326,0.011179600479473185,0.018306469947910395,0.01716848736995751,6.045114550570216e-10,0.6045114556615331,6.045114550570216e-10,5
0.1886163843343778,0.17202659594925032,0.03705560862361262,0.038887864556988366,0.0333218054702429,0.03307926620767286,0.03175872658492124,4.6525374687717257e-10,0.4652537473424263,4.6525374687717257e-10,6
0.18958692935511512,0.17874311206087853,0.03404230084642637,0.03983061603022039,0.033782394838434926,0.03605006228002644,0.03540223681866579,4.5256234641254525e-10,0.4525623468651076,4.5256234641254525e-10,8
0.17934897979783862,0.171306911267854,0.03006714241825638,0.12962062430218796,0.08982356555234858,0.07353237341983403,0.1139512107754132,2.123491918292195e-10,2.123491918292195e-10,0.2123491920415687,19
0.16675466335207292,0.1584020344888153,0.02837536688871977,0.13469113608658387,0.10003919980774173,0.06665242157996518,0.15075690833637462,1.943282688767418e-10,1.943282688767418e-10,0.1943282690710701,18
0.17085873832381246,0.173675091149318,0.03550349227794684,0.10850464354347768,0.07889544335485983,0.09043910288092177,0.09897836047158586,2.43145127268642e-10,2.43145127268642e-10,0.24314512751178716,17
0.19205639748216785,0.19305127924447654,0.043072413363270536,0.05536883595995498,0.04556232904533919,0.03204201925738145,0.049472111195266434,0.3893746136733937,3.893746132840191e-10,3.893746132840191e-10,9
0.1695414072140796,0.17290374099425504,0.03996976222586021,0.03368130592172143,0.028348874318204778,0.023456762868296628,0.030255581083833007,0.5018425643700641,5.018425638682215e-10,5.018425638682215e-10,7
0.17946177913432176,0.16638259373833691,0.040599077037038814,0.03574616811654415,0.027604441094698576,0.03528874426992,0.03200186351660909,4.829153316437846e-10,0.48291533212669996,4.829153316437846e-10,7
0.15367592312181189,0.14585958915888494,0.034428560791214695,0.02024414969440589,0.015697757028010847,0.015761087555629327,0.015805653658510024,5.985272771959505e-10,0.5985272777944778,5.985272771959505e-10,7
0.1870333354977097,0.1827672690307912,0.04024408842882494,0.056581736196675406,0.04321406235345459,0.04191319807076248,0.05280440073351828,0.3954419088973795,3.9544190850193756e-10,3.9544190850193756e-10,8
0.1665570509815681,0.15761153164816796,0.03793835138768676,0.029228050010075907,0.023965008729886255,0.023989326403661405,0.024831473449534267,0.535879206317661,5.358792057817817e-10,5.358792057817817e-10,7
0.1812579981226302,0.16698527064073176,0.03956664304637654,0.034925116121939034,0.03106970434148698,0.018968603764285236,0.030445483793953634,4.96781178678253e-10,4.96781178678253e-10,0.4967811791750341,9
0.18423451557294118,0.18747163845199052,0.04021638425332628,0.051723797785461025,0.04167437261410364,0.03399703325428012,0.04755031374286846,0.4131319434987647,4.131319430856327e-10,4.131319430856327e-10,9
0.1847331045623944,0.17614327395126958,0.03830895980287963,0.04050803039107674,0.02911171804971752,0.03419812348056602,0.04132179826516339,4.5567499012990777e-10,4.5567499012990777e-10,0.45567499058558275,9
0.18971314588486285,0.18779356509420894,0.03929943644350681,0.08361274583682801,0.06550900682280891,0.07733198343135328,0.0702345488049054,0.2865055671085146,2.8650556682200904e-10,2.8650556682200904e-10,10
0.19184552223569953,0.1984129010052308,0.03835123365485325,0.07822515357177964,0.0590916532243351,0.0562727368814045,0.07892566961796625,0.29887512921098053,2.9887512891210537e-10,2.9887512891210537e-10,10
0.17674995772607033,0.17777028996153904,0.03824708606710518,0.10815577068010539,0.07923954726803988,0.0914969527802558,0.10087088431453739,2.2746951051993847e-10,2.2746951051993847e-10,0.22746951074740798,16
