compactness,circularity,distance_circularity,radius_ratio,pr.axis_aspect_ratio,max.length_aspect_ratio,scatter_ratio,elongatedness,pr.axis_rectangularity,max.length_rectangularity,scaled_variance,scaled_variance.1,scaled_radius_of_gyration,scaled_radius_of_gyration.1,skewness_about,skewness_about.1,skewness_about.2,hollows_ratio,class
0.08742339993763786,0.09374070854903419,0.09816735311365056,0.038314979636200175,0.009374070964580039,0.018394403284930486,0.08283492678430444,0.017408988829766145,0.0710867040124678,0.09226764027375002,0.06734529854454122,0.07408213552276048,0.08354124782079479,0.024051892415676592,0.005539223801650313,0.02675039740473862,0.04468307113881461,0.06499355796470163,car
0.03529954688402332,0.0936795663949921,0.07893370875365567,0.05761225160927273,0.05799211260755603,0.015318671404183167,0.05173806126980682,0.10438580253122293,0.03382873243897953,0.08118895756938951,0.04593585766028731,0.03699257070565644,0.09829480707740816,0.04273103039582349,0.06458212538080417,2.0297239341604274e-10,0.047360225333382376,0.05412597178058378,bus
0.06349491081978154,0.07659351127619464,0.11801074322782854,0.0637721811721266,0.029178480568355442,0.017534615262453566,0.08069852298453548,0.022759214872524896,0.06638104312373697,0.06258784066710982,0.06777853876565222,0.0706790962670375,0.07765329570711008,0.026203043418673216,0.030173201492296128,0.02914289705562911,0.044254028793412094,0.053104834525542044,car
0.10023321729697442,0.04728951806657419,0.04696111863769092,0.001342279195743224,0.016889113792807716,0.01739897382255641,0.014063222908971735,0.2722525096924464,3.073818654347504e-10,0.04391169536948904,0.008088996766191075,0.008476958227045243,0.030931508778803275,0.10920145250130633,0.11177522410183655,0.11995389901362591,0.030738186850857063,0.02049212466969848,van
0.07657174108572304,0.10321758499491529,0.10948948685073391,0.024170493557937694,0.012902198271126906,0.02848221107523057,0.05042819929081491,0.08146816533490092,0.04193214400377319,0.10542939038406925,0.04237353499152102,0.036602638911901804,0.08122704608912314,0.03531127918755561,0.03812013092776913,0.020454704477994235,0.03913666774803688,0.0726823828168726,van
0.08296936316136314,0.029358390165018317,0.09541476760694313,0.06583202312421797,0.033552445875616746,0.021603343756742048,0.0648570969965538,0.0763318141237204,0.04770738389888634,0.043618179581052866,0.061266324531702485,0.0505675387974509,0.03600557280068371,0.02008731964685345,0.03469627925123448,0.03258065247925857,0.10177575210135086,0.10177575210135069,car
0.10189089951275494,0.08229649577989646,0.09339999122851625,0.05161285744538534,0.02015424394140246,0.01922469810394072,0.06726131278487955,0.01455584287487147,0.0594363580915616,0.07132362968949571,0.049872914024050655,0.05998612913154826,0.07882126191029516,0.009384688205523108,0.09262809047540367,0.002485143989960754,0.05434181312101846,0.07132362968949574,car
0.0761007294188893,0.0875158388054679,0.10210181191054059,0.031337549378943334,0.021157675448323955,0.02972236046461379,0.053767901032946756,0.08501538627316971,0.0437579194902498,0.10501900653155513,0.04606096787526127,0.03924571198292514,0.08806625288490459,0.04145487110523831,0.015911970835110992,0.017076261371214357,0.04084072486923526,0.0758470603214098,van
0.0841173568888333,0.08267945335594669,0.08956940778436169,0.027222841991516377,0.018898160932904893,0.024335839252689027,0.025290185881619298,0.15354755604821532,0.017913881728845633,0.08598663148158593,0.03281068846143972,0.017785004883422016,0.06354357992457518,0.03111358389696699,0.009771208313446045,0.04194469839380527,0.10031773669268915,0.09315218408713756,van
0.05858473398410751,0.07773743540549316,0.08109646038244643,0.01765216891194494,0.01727498582033444,0.016949042695886155,0.05284113263513369,0.1283284646502178,0.03742913568205404,0.07378886726931953,0.0496428535681788,0.035813489547198804,0.09180731361084456,0.08569302087722461,0.061247676427722615,0.07668408262526394,0.029943308590558274,0.0074858273160706285,bus
0.05717226185653442,0.08850705913012437,0.09359972720553485,0.030864283359539665,0.030706530825958426,0.027911929811252286,0.04726987666148636,0.08453327280921297,0.04109256325561325,0.10566659097042362,0.03460426382015382,0.03311055459760202,0.08166823876080286,0.036767030298640306,0.04482825080936261,0.05211739725570284,0.04383206746169611,0.06574810111035911,van
0.06188526011938815,0.07299287088166144,0.08566524427115972,0.0497244011750403,0.02085510607915414,0.020887897126199744,0.05271707345846416,0.06326048811852675,0.03953780513338593,0.06777909440141074,0.04494824160368121,0.04171854737422622,0.06962632338497962,0.006242811470030386,1.5815121990093884e-10,0.038573468426672884,0.12124926874887097,0.14233609806899622,car
0.034112246412851085,0.0603524357197883,0.10025210134928121,0.015074931777678354,0.013794842692336797,0.02368548439767941,0.06153581680617959,0.18829959878041422,0.05230544433232758,0.053799885589998785,0.05285602795357486,0.043274288530573045,0.07303024290569345,0.07432878918222013,0.02853024250573897,0.030617821202707722,0.05230544433232765,0.04184435552862871,car
0.07938038642407166,0.03695847961188882,0.08274592911518967,0.05874622948813398,0.04012634927643495,0.018130575001850564,0.052756417873644955,0.09334655964080973,0.03203068235592821,0.041182305831283635,0.05158625672958248,0.0394046523504592,0.025382804925717147,0.027816118913330287,0.0349425625526322,0.11249800584045606,0.0832797738179188,0.0896859102506676,car
0.06374718308213918,0.09924946036409862,0.09937477533915771,0.06351335062060874,0.029645942788418037,0.015491768354789066,0.07513001339978326,0.016756402496625324,0.0684219764995611,0.08378201201394737,0.06543816098815397,0.0670858844633195,0.10032764203630519,0.02006358717675635,0.005331582692536344,0.017165095237584613,0.046917926779420305,0.06255723566679539,car
0.09706443247743625,0.055198729527101614,0.04872480447781067,0.04944049235386423,0.03504681245637641,0.012034943250101189,0.03856294689270072,0.07745345533564163,0.026577166151289015,0.04783889894474978,0.03273187827571186,0.030018813545913948,0.05616306791577455,0.01258918405032795,0.0507382261438581,0.04278275517069511,0.1382012633169583,0.14883212971368867,bus
0.0653362953281396,0.09495302255734904,0.0954117328107307,0.03796678675623184,0.007077244016655775,0.008100996280267753,0.10172574453374933,1.0733819929131659e-10,0.0983933494577117,0.07667014245827859,0.08191599430334295,0.09935862103407249,0.08168504485104452,0.03389627356775396,0.024395045400819243,0.06806812648719748,0.01431176001284712,0.010733820036469818,bus
0.08958659925419762,0.022642766991106372,0.07086347405425356,0.04027578043398119,0.030190355922729444,0.02221554497610888,0.026934533246343026,0.13456272857717366,0.016353109548087243,0.04765763316448561,0.02478787121377821,0.019059019728609138,0.01234196951838818,0.007746209889218847,0.08027890065077321,0.01435882791981284,0.16353109371473645,0.17661358119621634,van
0.07819495320170768,0.06340808707972624,0.1165684023845521,0.05955678207763516,0.026351412899942268,0.01979463449161151,0.07150834773921425,0.04282104586873512,0.06244735848987999,0.055667359584393554,0.05679422920857414,0.05894311823770697,0.052785691727841255,0.013804153046085576,0.027249756516421874,0.029243641128608326,0.07493683015788123,0.0899241961594827,car
0.06231804270059332,0.09647312369791491,0.10948933877584158,0.02268893814957547,0.01575071422304202,0.030424138862975198,0.05269540378184327,0.09214167733584858,0.044791093241441426,0.10749862352862927,0.036775845009244475,0.03652031586543343,0.0754969369130653,0.03536138943885677,0.040719175690325335,0.03932876481921251,0.035832874628986044,0.06569360333717081,van
0.0892453143283409,0.09287973888883129,0.10565070296944332,0.061689992551425425,0.025210214929224588,0.02050364056577432,0.07654990246489952,0.020698913331917465,0.07043380201987678,0.07762092466264542,0.05846535147160303,0.06790021202350506,0.07821759144808285,0.01112112673639625,1.2074366039851391e-10,0.0029449674475366823,0.060371830320000604,0.08049577371975296,car
0.06865554284421563,0.060733749469480645,0.1023476146663907,0.01723883737413842,0.014460416740870327,0.014896957615668529,0.027522047833790964,0.20302424760995755,0.021931631921010573,0.06391504109457266,0.024932802568924235,0.017987093853055323,0.05462217722230572,0.05540622760927883,0.09570166567916921,0.051352113413222794,0.05263591624197392,0.05263591624197392,van
0.0817838021427602,0.08199350419921497,0.10101814076536116,0.059141474422670606,0.022048673489788565,0.016562505942753655,0.06638920411596333,0.028663275499104576,0.052250762525380814,0.07703255269222795,0.05544080907190583,0.05758861019501895,0.05994049736915128,0.008250120504345876,0.028500415979935818,0.015292906193688359,0.09196134194936482,0.09614140294136313,car
0.02080011226641792,0.04600024799169964,0.07641152289474022,0.032380960665850785,0.03154302726948587,0.013539695804087596,0.02814132827602379,0.1776923858431378,0.01993344093195061,0.04100593537857121,0.018884312474437434,0.018069162306009995,0.045132318788822304,0.06294770768998853,0.14134621606051442,0.12251773327756275,0.055813634178899306,0.04784025790179962,car
0.1118590269378372,0.06023178383901297,0.09321585581881735,0.015630955921760916,0.007375320666407227,0.02532657230993371,0.03655523771199228,0.15340666543165288,0.018643171342737946,0.07350736063585349,0.03767883027478976,0.02280100087287903,0.04221095370074414,0.06181683077625758,0.10169002450928093,0.07093499277413508,0.05220087935697367,0.014914537118933887,van
0.04903044751675177,0.07807155860462327,0.08144502100371948,0.051214336435399604,0.049569243640831,0.021277364144367775,0.05601648510464989,0.12243603146130864,0.03759000981546904,0.08377202159738172,0.05223032933996766,0.040294327052154556,0.07092454662163243,0.056385014610433486,0.04100728341455347,0.01100195425186073,0.045108011733454856,0.05262601365144062,bus
0.06706460107730462,0.07119165344180034,0.09854770539951699,0.06533673581334813,0.0372908661620138,0.014551753184723,0.07258756821214449,0.03966392127159885,0.0642702427055106,0.05949588183027395,0.05926392907520176,0.06269816483015599,0.07178864843792236,0.026384626043714034,1.5424858212302883e-10,0.015048642312592857,0.09254914942806595,0.08226591061986394,bus
0.06865437418364023,0.06073271564676421,0.09594925550803828,0.03361516038606815,0.01952123016325439,0.018620879934220416,0.04386251691082451,0.11278932888909238,0.032896887732463735,0.05357493132594407,0.04155396339959066,0.03147687819857527,0.058345423372810463,0.04415108609972875,0.16149381173324034,0.024070893515734295,0.052635020253513146,0.046055642746496685,car
0.0600332711107564,0.09346718511399767,0.09358519923647689,0.055471791130821284,0.026704910111471643,0.018757565539987406,0.0815824687796205,0.012624139383666137,0.07364081253748993,0.09468104465949814,0.058718858440434125,0.07470039257241123,0.07433553718302796,0.021801556421094718,0.03012578701242752,0.03771846501211009,0.04050244694532708,0.05154856880938135,car
0.05185212996969725,0.07762478619480095,0.09683496051073467,0.04807251553784983,0.042340792553289944,0.024232780722174878,0.035975836837566395,0.10484386700396654,0.015289730761464887,0.07601180362833188,0.03669535357064818,0.026619531117815752,0.0715443998691569,0.026555848029456087,0.008339853226015726,0.04922547423943844,0.08562249142021011,0.12231784480738156,van
0.07275142980345826,0.08237700357512782,0.08180494105123012,0.06722359191589944,0.039717483935901216,0.012628550189716965,0.06824369416118525,0.03059717284061827,0.05577609621388595,0.06884363872406278,0.05495413269270666,0.06002952512358556,0.08419033383955819,0.0264202561717684,0.024338660241509165,0.022854595600799013,0.0847796661754981,0.06246922774348875,bus
0.0529044468836084,0.10140018976729924,0.09576684589697153,0.05446385743286563,0.02562861946750655,0.017218900233345314,0.07422758992218906,0.011588593206074362,0.06760012654533289,0.09850304149113069,0.05070009493434971,0.06662746285549215,0.06951333767110458,0.01467634334251716,0.04609099540408159,0.061829384044021565,0.03380006332336661,0.05746010757874297,car
0.06591433873183229,0.03682663466553561,0.11303730885146727,0.060627254346239244,0.026304739092406042,0.018065896332314015,0.06675328972157198,0.05015436905816645,0.053194027779292795,0.04331513693563221,0.05543377631064899,0.05395940947166271,0.04215375789595658,0.01679811414475388,0.02176119327673645,0.08952165639763178,0.0851104443511193,0.10106865263703245,car
3.578537852098291e-10,0.05505442885167361,0.0646124893540729,0.010938762351167345,0.0275272146047637,0.027007833203878628,0.03274479116136756,0.296507422388855,0.029821149125339598,0.051121969673543634,0.009417205231796646,0.01845049527874425,0.08552480437026576,0.10829785640819684,0.01626608150375511,0.13092211689803518,3.578537852098291e-10,0.03578537887883657,car
0.05663969229218446,0.05636738608002413,0.11082106445063805,0.030576777191181116,0.02505217168158802,0.02765192532976007,0.04150800983606034,0.08374583066837114,0.02713985264148377,0.06280937304198811,0.034281919083232346,0.0300686137003303,0.055303850496681024,0.027854059285658615,0.08141955759877305,0.09134877192022842,0.059707675615857415,0.09770346908595978,van
0.07740234288081727,0.09781614756310025,0.11126586783554189,0.05497352927565611,0.022357976683947112,0.016794848083143014,0.06898276031237567,0.029065369650982935,0.05298374665496143,0.07992976631767132,0.05354147030262246,0.05900635956963226,0.08077522124878882,0.015058538614009524,0.028900225505961226,0.015507438135297702,0.0635804959605215,0.07205789540496954,car
0.07460807685386683,0.043999635145886604,0.11386942583866896,0.054951509348714705,0.027237869448659385,0.02158472677247188,0.07477062168319842,0.06537088640985136,0.06355502845931846,0.04358059100345592,0.06723453009592466,0.05966856989612741,0.05156351369164798,0.03261376469694772,1.9066508480596005e-10,0.046503679411630944,0.07626603411304916,0.08262153693991448,car
0.07729877118339364,0.0940220629778753,0.08642432053297497,0.008734086242408673,0.007326394722673548,0.020965468761227745,0.055195364454303855,0.12064129632947239,0.03703899464112299,0.09206835777775808,0.04795575089090078,0.03837133256985999,0.11181583243020074,0.08479980323390092,0.06060926381677961,0.027101703455567384,0.022223396873567485,0.007407799106011741,bus
0.06168025975485435,0.1013318551812626,0.08725798643423496,0.04867469036705619,0.04231440118273798,0.015295374539055998,0.05165937725057687,0.10422705103779399,0.03377728519553002,0.08106548418554285,0.04799929992936844,0.038637326201697825,0.10196916244527893,0.03733278887898962,0.018423973835136238,2.026637099571978e-10,0.06755457018839643,0.06079911318982301,bus
0.07149452440083617,0.08757021624950569,0.09135411447704338,0.05468358486706324,0.025020061875923275,0.007159829117680248,0.08019320457901201,0.018070044723303,0.07378601556347551,0.07408718297342236,0.06790532561135487,0.07386184908396572,0.08353133835703958,0.03162257817091252,0.028747798348692333,0.033936425344894654,0.06324515621533475,0.03373075004054068,bus
0.11641370258863858,0.029423243701964637,0.09916722816884051,0.02561149891771472,0.019615495886310258,0.024056740180191518,0.02500014174588524,0.1894296437802124,0.02125012052225271,0.051000288896404386,0.03355282172960864,0.017733913571556424,0.011226478886756808,0.023486975287226475,0.011590974946229387,0.01243909504558753,0.1615009142861109,0.12750072185850883,van
0.026183608153573047,0.05404565251363795,0.11152277481465538,0.025421348824524112,0.01764756013964613,0.01893782985216042,0.04592114268882338,0.1204445967837685,0.03345683258491532,0.048751384531966424,0.044374325257645855,0.03056847295462687,0.044188269387386306,0.044902591032132844,0.07299672540257587,0.14688365457028676,0.033456832584915365,0.08029639792275943,car
0.06498749918346212,0.05030282392941748,0.0934195299944847,0.06853485174877998,0.05954211808621761,0.017626326565640126,0.04640447250959115,0.09608865941756028,0.03113984345605429,0.04804432980219968,0.04326799293985387,0.03539636879501174,0.04582844877172182,0.031959313015770464,0.025478053770742415,0.036456402062993463,0.10587546730217091,0.09964749864832773,bus
0.08284335471973198,0.09903311632882413,0.09441157090495206,0.034181561266704394,0.0045272282733180794,0.007773165452040697,0.10030177585694589,1.0299444087486289e-10,0.09441157090495206,0.07798150533681916,0.08022724878446656,0.10052455030939537,0.09586903940789826,0.03252456037926693,0.042134089551801986,0.03265677403892658,0.01716574024880495,0.003433148132156525,bus
0.062413853451140276,0.05521225499671331,0.1096576729415246,0.02899246149724392,0.02169052885765441,0.02369960012459023,0.0433939455505322,0.097410192607058,0.029906638205462972,0.06921250532537904,0.03966564640342839,0.03141272789022671,0.05981327623148608,0.030693654995621458,0.03262542348055597,0.0787784613211593,0.07177593144189541,0.1136452246783278,van
0.08556735971012681,0.04658104802748803,0.08410466980572766,0.014543864548701938,0.02329052416513242,0.01713831031469887,0.01385253410326282,0.25952298048331085,3.0277681021062316e-10,0.06055536234490142,0.017529184051812873,0.009076043774318273,0.03808513366260361,0.05179077047038339,0.027525164867378913,0.05907840229509352,0.10092560370631805,0.0908330433659637,van
0.06211062995268398,0.05494401882261203,0.09699993434311649,0.07277883128556158,0.04883912785995818,0.011979408840161186,0.0612085147777536,0.05442074245438456,0.03968179141597736,0.04535061873844165,0.04928896193089056,0.04986392970021183,0.05191077111160791,0.020885153452016733,0.021644613571772723,0.0464567313867274,0.10581811017806105,0.10581811017806105,bus
0.050227152572342094,0.05077909930027918,0.07793181194407474,0.01729593797057408,0.029016628313044187,0.024910501711679085,0.028044666101195968,0.2640513149751824,0.027505345605597354,0.03300641466070389,0.020846156749415583,0.017809216695517258,0.047745127978159434,0.09554488391875826,0.12002332516875432,0.0402517251235273,0.022004276550490885,0.033006414660703816,car
