AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection
0.004146970051336082,0.09179542409397334,0.2143552456065595,0.0010183012831699277,0.19961228529495775,0.001967006999556089,0.0013813546567826448,0.008734568589691646,0.004195498434877372,0.1929850501053148,0.10157120512471862,0.16502675781665793,0.011568855495243141,0.0016414764471611638,0
0.004154100398657402,0.0917116327760811,0.21461092880056085,0.0010191557325285208,0.20030194732045922,0.001972480942677898,0.0013888927325311643,0.007728279349480063,0.004206614677004106,0.19386366427629248,0.10134789499814423,0.16444795908096432,0.011603594651874258,0.0016428542627443539,0
0.004153381149841217,0.09166094807158404,0.21491298533321357,0.001019626597728426,0.20082236036620918,0.0019739953731532723,0.00138747432005931,0.007139608209759828,0.004211368764882709,0.19401250882778873,0.10091666211410878,0.1645321769654829,0.011612503654229856,0.0016444002519582597,0
0.004160263054194042,0.09185087021517395,0.21514327329594507,0.0010198534649257282,0.2007114796953573,0.0019748029548748397,0.0013825331521993966,0.006315312407567368,0.004190460467937215,0.19357065159605832,0.10115428879156123,0.16525379679386074,0.011623218906262812,0.001649195204081763,0
0.004162103255348585,0.09207291416641207,0.21510618273829016,0.0010182501649597725,0.2005354065498387,0.0019751887538832975,0.00138340903185318,0.005791421370103671,0.004181674953341763,0.19294951332101978,0.10193434694090794,0.16561038783692672,0.011632762420671093,0.0016464384964433036,0
0.004147023353899315,0.09194277487667095,0.2145639639070005,0.0010156630545232216,0.2002212485679674,0.0019689553645122807,0.0013818673364291547,0.006587157868067582,0.004195666586290476,0.19279249894860534,0.10268068355322948,0.16525592693156835,0.011603927044580669,0.0016426426066554012,0
0.0041437260956169305,0.09214320323145081,0.21396387502997985,0.001016976136821587,0.19925760543733828,0.001960151708383994,0.0013761108942380478,0.007298931082157362,0.004189042665790369,0.19347178224083408,0.10317619572770463,0.164777710475768,0.011578171727644887,0.001646517546271144,0
0.004149164708416727,0.09295663993697159,0.2140160406541939,0.0010209107079144028,0.19852713113628598,0.001957105518386217,0.0013737310225190476,0.007293763257188178,0.004173307587012414,0.1937032688418396,0.1029350568826021,0.16466104375334295,0.01158692571527551,0.0016459102780514382,0
0.0041506716417516335,0.09280052724868071,0.2142569911920654,0.0010211577141806668,0.1986955486973829,0.001961104893761265,0.0013751012230854619,0.007823276410852169,0.004193454281459348,0.19351174710698463,0.10227564469686373,0.1646992855847768,0.011595592110386388,0.0016398971977689212,0
0.004141068324659149,0.09177027763889666,0.21382224502019628,0.001017275081398481,0.19904374079767298,0.001959067886950703,0.0013733514632480908,0.009071339557820786,0.004215118849019945,0.193692316399148,0.10219808098064398,0.1644910038560569,0.011569804157972938,0.0016353099863149368,0
0.004128414520623563,0.09160398671861057,0.21326510442190913,0.001013260545402762,0.19900003989034723,0.001954969238519079,0.0013715685336452355,0.010305190385536086,0.004209722116096894,0.1937501519720486,0.10206851471661,0.1641505114483414,0.011542328619150704,0.0016362368731587286,0
0.00414196291610091,0.09202297550683594,0.21388910914259152,0.0010161543178220517,0.19935979239361631,0.001966979307398255,0.0013780812705304858,0.009691749916818874,0.004197597997862862,0.19348894665819893,0.10128756949613667,0.1643422071816596,0.011575228337316184,0.0016416455571113483,0
0.004168415850306586,0.09213166068295144,0.21507825764604208,0.001021403759007422,0.20017913087766606,0.0019797180042314118,0.0013874739546814506,0.007303921132718116,0.004198703266009017,0.19362428788070563,0.1007834015683518,0.16486933674340917,0.01163102189919336,0.0016432667347264518,0
0.0041649214111908325,0.09223017326671404,0.21544707506240632,0.0010213304032207504,0.20036311837239534,0.0019750134461349734,0.0013872334838935492,0.006330292982583426,0.004201156472297519,0.1934920745043109,0.10111068026485981,0.16501017938117127,0.011625729961183056,0.0016410209876381895,0
0.0041491447562299775,0.09251818981704553,0.2152517012311453,0.0010211985091271771,0.20001033598483636,0.0019668067669608652,0.001382099482012674,0.007115606680352358,0.0041919161109997116,0.19290772855616256,0.10130985658387744,0.16494770432215455,0.011586602271357186,0.0016411089277383985,0
0.00415266153051455,0.09239580655747417,0.21543414645590236,0.0010223749042877568,0.19999745641410768,0.0019706966922723376,0.0013818556241146362,0.006898860597509098,0.004181090831499521,0.19290660148569208,0.10133857484443365,0.1650875123739195,0.011589861772749045,0.001642499915523673,0
0.004157049866757433,0.09199264758048373,0.21562185025313366,0.0010191063037240276,0.19988183340342566,0.001974194804916475,0.001384063468588914,0.005801608459118105,0.004184471837335562,0.19328891080945668,0.10211364908446732,0.16530975223002023,0.011626859375514437,0.001644002523057756,0
0.004143961330870874,0.09187559330868013,0.21511499422449057,0.0010158888398630855,0.19923520439483744,0.001965691894524199,0.0013799824934375867,0.0064478444899308705,0.0041949420089255176,0.19323762217996207,0.10271770925478761,0.1654111629539023,0.011615494189122689,0.0016439084366650573,0
0.004135749128192406,0.09187912178826008,0.21452689117368393,0.0010155458315682835,0.19878284757283574,0.001958863966959907,0.0013778965373813727,0.0084132055350805,0.004192642174746546,0.19293519058480416,0.10249824898377405,0.16507473706936218,0.011570583132871879,0.0016384765204788738,0
0.004135333768451053,0.09149804350861611,0.2142649080516052,0.0010132667426043585,0.19891583013113717,0.001962048692472909,0.001383819411813783,0.009521904520045784,0.0041972839446487095,0.19309881325247133,0.10212718867748767,0.16468970070126795,0.011558606476663673,0.0016332521207143961,0
0.004136341677910562,0.09123677431016515,0.21407123656942734,0.001012456512263472,0.19898822460683704,0.0019681203466614633,0.0013847765078599805,0.008802172978769179,0.004208563514713838,0.19368322879992111,0.1024407328164123,0.16484525552069224,0.011587886281924531,0.00163422955644175,0
0.004141983671095266,0.0920289760484119,0.21426119999187804,0.0010146166952424492,0.19900126660555364,0.0019671644915889835,0.001375491985081753,0.00688649534606658,0.004191721670515724,0.1939998086593025,0.10262045401937477,0.16525454826973823,0.011618951194640468,0.001637321351509714,0
0.0041525234110528055,0.0924565269521474,0.214974957609993,0.0010179966370878388,0.19966418957088583,0.001967038748064606,0.0013768864882568177,0.005869181264395371,0.004182192374474476,0.19369777416803566,0.10188908493310044,0.1654674025602343,0.01164315387921453,0.0016410914030571212,0
0.004159943152811896,0.09169532250710875,0.2156920472851784,0.0010209589839898562,0.2005999220501591,0.0019774874776780555,0.0013887196993922777,0.006119458772974115,0.004204637900482742,0.19327668369034476,0.10103973517146765,0.16552590072212736,0.0116527472933165,0.001646435292968237,0
0.004159284566051105,0.09170152710310965,0.21562787020802884,0.0010203074883978148,0.2005312556244468,0.001977237325400222,0.0013883975984662828,0.00648385740698468,0.0042092501845891125,0.19315820631631087,0.1010265767319769,0.16544524433790664,0.011624927938458532,0.0016460571698726281,0
0.004150366773558331,0.09243304394687796,0.2148043294556747,0.0010172667377268954,0.1997304662196345,0.001962510681507563,0.0013807210497305462,0.007408288816564755,0.004195160847856764,0.19306051332241478,0.10159732592339239,0.165035467366288,0.01158618917137111,0.001638349687401708,0
0.004145677975257281,0.09222776975620925,0.2142247902299785,0.0010159368030339354,0.19946866551843426,0.0019620312807981455,0.0013815347605841742,0.008426808961742414,0.004192640154927448,0.1931239134228988,0.10165315400765043,0.1649631068660189,0.011576190471416533,0.0016377797910500011,0
0.0041485803431916025,0.0916586037014003,0.21470132693634128,0.0010174994388796328,0.19964189886667377,0.001971043690004637,0.0013878357534451513,0.007646605997669777,0.004198564239089673,0.19333743600384945,0.10158271449567362,0.1654627493269058,0.011603669853062423,0.0016414713538129221,0
0.004149056387824458,0.09167142059611928,0.2151276340046901,0.0010197030551722184,0.19955764856510183,0.0019692747984812816,0.0013870864446784662,0.007072702134734222,0.004214819432444373,0.19317309054099335,0.10197921053230097,0.16541523346521064,0.011624101876077791,0.0016390181661708476,0
0.004133777277312178,0.09171936609650506,0.2140981845557507,0.0010168758134015247,0.19942709771600686,0.0019630132578444953,0.0013804010331152517,0.00830266955126944,0.004222373953040724,0.1932052373025818,0.10238443590642562,0.16491386405214373,0.011597668370717781,0.0016350351138846677,0
0.004115904597722294,0.09166224820865879,0.2130746972428727,0.0010098116774758172,0.19916315708953772,0.0019623276383959635,0.0013782008396807433,0.008699051559800447,0.004193490329424479,0.19355071545202598,0.1031744510481979,0.16481659978932733,0.011566208578419442,0.001633135948460235,0
0.0041250960995909275,0.0916537582694684,0.21359215423254743,0.0010089227365112933,0.19850746560732824,0.0019613538757933006,0.0013807968156691753,0.007817647227968178,0.0041806629732089205,0.19378207790743446,0.10377104717424042,0.16500013207952463,0.011584624206711283,0.0016342607940032594,0
0.004137950600173028,0.09131267546421021,0.21423215164829,0.001011258070491497,0.19831317903072418,0.001959052000340075,0.0013787663533534722,0.00782610759297969,0.004190461579853376,0.19370486162254308,0.10343379914739298,0.16526298652579854,0.01159848760834299,0.0016382627555070154,0
0.0041318983094458216,0.09142794928233543,0.21416015337309774,0.0010108535413279906,0.19863874922349445,0.0019563153858872706,0.0013718068478755722,0.0078818102260518,0.004176546248687973,0.19343379947708714,0.10303478942216494,0.16556178377549907,0.011575064461519234,0.0016384804255253876,0
0.0041354892152915025,0.09227015793268047,0.2143783277548069,0.0010128304456151415,0.19931242200792249,0.001963903617299853,0.0013750498347267113,0.007081114695498219,0.004172344923045136,0.19295561361499522,0.10272352658026242,0.1654064234710175,0.011578805978693155,0.0016339899281452462,0
0.00414642158644105,0.09243024893056373,0.21513756931229908,0.0010161894145097835,0.20039156209994544,0.0019825606953019336,0.001385913790053023,0.006530963305024409,0.004196279933517888,0.19306126051764105,0.10171498663371549,0.1647698415253181,0.011602053357662172,0.0016341488980067705,0
0.004151315454824586,0.09178205001670764,0.21582606388750583,0.001018869092127237,0.2010326198297013,0.001992635481340011,0.0013922140857408588,0.006188618757078597,0.004207287096317047,0.19336662889155554,0.10090085780665663,0.16488237209466095,0.011622103543599922,0.001636363962183847,0
0.004148357972473018,0.09156113706462923,0.2156757038336378,0.0010184275081450349,0.20059023187557276,0.0019864806314595297,0.001392664758688839,0.006846896713399914,0.004199000061609911,0.19282059740625546,0.10132396418816841,0.1651919566888047,0.011609753386266883,0.0016348279108884844,0
0.0041334347508926676,0.09193381442274937,0.21484253178509427,0.0010157891416289102,0.1998944467169776,0.0019739321401678737,0.0013866234754499071,0.007981677255286456,0.0041875008540163275,0.19243974377160503,0.10203148183981914,0.16498091129953107,0.011561408538443776,0.0016367040083375157,0
0.004125991812470017,0.09263132499746353,0.21459919395415503,0.001016551258144493,0.19920249581971256,0.001961354391543081,0.0013766738608769497,0.007581219559384973,0.0041754340571581025,0.1927463496786529,0.10239229920373277,0.16500975309888954,0.011542259665072965,0.0016390986427432769,0
0.004147235744910607,0.09313088339458601,0.21503675566675123,0.0010216938230499168,0.19860323595897475,0.0019574114317915904,0.0013711342079062163,0.0066310772281768715,0.004172449664748369,0.1928337661302647,0.1026149189633234,0.165273195791321,0.011567862228978465,0.0016383797652167076,0
0.0041575322398134575,0.09305443557667574,0.215135597683933,0.001024022805625745,0.1986494303372025,0.0019643883522793807,0.001373877507608036,0.007076879373919677,0.004172108459517269,0.19288090420536838,0.10249389501197818,0.16480415284708905,0.011574478313702657,0.0016382972852869554,0
0.004133043723117242,0.0923838305902858,0.21429491365818076,0.001016523304754485,0.19860809915800315,0.0019694261007112677,0.0013778328386136345,0.008455945660014714,0.004175243728598947,0.1930956124598568,0.10274243832086472,0.16456157932113522,0.011549619297546413,0.0016358918383169332,0
0.004119739296781829,0.0917620838167784,0.2137301998549705,0.001008202013555763,0.1979234021810128,0.001970569371606154,0.0013781728099473377,0.009336826984602593,0.004190660827994303,0.19312742965931654,0.10321893967156319,0.1650623502522067,0.01154011727875318,0.0016313059809106574,0
0.004124998130549056,0.09149737048236549,0.21396624533882705,0.0010113661065921065,0.1982088385782307,0.001973219070006125,0.001380793961788148,0.009354584729539496,0.0041926217313127834,0.19324915027563674,0.1029111068851902,0.16495746205079923,0.011541173512787451,0.0016310691463754664,0
0.004121923501205547,0.09172280061698694,0.21411241564127861,0.0010166599270104468,0.19904279111400347,0.001971495237443544,0.0013792804301410763,0.008906947315424962,0.004176627470058113,0.19317576225209324,0.10251448401435898,0.16469285994030566,0.01153306642882675,0.0016328861108625833,0
0.004120884984582821,0.09176557692094416,0.21392317266824787,0.001013452877725722,0.19900761411246654,0.001972348560114166,0.0013762602460564756,0.008976497471936046,0.004182437818475219,0.19277048693831836,0.10264061061347501,0.16508577927769355,0.011534876925775638,0.001630000584188298,0
0.004127824611812327,0.0915288667775314,0.21431233899464477,0.0010116149161559869,0.19866967682979372,0.0019773485383994174,0.0013798094580824447,0.009299318001456449,0.0041968720975162745,0.19275226118109043,0.10222979896217865,0.16534440226539188,0.011541789685992279,0.0016280776799540817,0
0.004135781178081234,0.09186918319792188,0.21536636328910233,0.001017206910052714,0.19944667385513198,0.0019769942277928967,0.0013815612660085937,0.007563615237290917,0.004183644285627241,0.1930217127285581,0.1015729969462875,0.16526261782578772,0.011568602921516456,0.0016330461308403405,0
0.00414189591200911,0.09221281588358714,0.21575100130844865,0.0010190426533825524,0.20079828376951603,0.001980111445505576,0.0013806477198804157,0.005648409347451873,0.0041695095772601425,0.1927048722258234,0.10142378209331915,0.16553617900873777,0.011595324489266496,0.0016381245658117168,0
0.004142516660892136,0.09198430732887637,0.2151389574008197,0.0010194580811132379,0.20079883586564132,0.0019849541702917695,0.001381718730769382,0.006601652474514352,0.004184455361021217,0.19210535755753347,0.1016670118528607,0.16578811156201068,0.011569006381281582,0.0016336565723740332,0
0.004135467862596861,0.09191597502800729,0.21464684417617497,0.001021236505780015,0.19949840518260786,0.0019718226867419565,0.0013777414981745388,0.008048012823998132,0.004186786964020505,0.19227485459657953,0.10203401530170711,0.16572853194257842,0.011532039815294827,0.0016282656157378865,0
0.00413317090742228,0.09225818569528223,0.21500693040418326,0.0010212690846961067,0.1987930605640421,0.001956175700271112,0.0013718159605171812,0.006855759711440888,0.004166998625890273,0.19301105011715883,0.1025545374808617,0.16569039947056224,0.011546183303852356,0.001634462973819646,0
0.0041321301666608894,0.09237404258174903,0.21505826155709798,0.0010189660627868567,0.19848105278274394,0.0019563034601425265,0.0013706793718544256,0.006479029605846979,0.004162149640197198,0.19336473730939127,0.10303197840595438,0.16538464636169006,0.011547642506009217,0.0016383801878751673,0
0.004124108596542076,0.09224339220990596,0.2140390425100828,0.001016310604710922,0.19719636813700164,0.0019619361481428028,0.001373705185277425,0.0090159137395855,0.004171409940232145,0.19295717095436454,0.10352283525677532,0.16523512535523013,0.011512103301700301,0.0016305780604485992,0
0.004116547816568879,0.09204112405375829,0.21374484044350628,0.0010126162305397557,0.19656828374866078,0.001967298965001206,0.0013791066724896832,0.010178755199372507,0.004169141639659422,0.192335581423005,0.1035967323306035,0.16575280207956938,0.011510823988929624,0.0016263454083358935,0
0.004114408878019693,0.0916213642925427,0.21446879440028777,0.0010118602031285388,0.19751937680863696,0.0019742100846516213,0.0013828626391269342,0.008816264682760635,0.004172868028041339,0.19226393973781494,0.1032052851420435,0.16628804442687292,0.01153106473056029,0.0016296559455122352,0
0.004116656731989553,0.09139811977806188,0.2145496919775608,0.001015534097719661,0.19817474362832532,0.0019765848694067623,0.0013824596212599917,0.008756195598675331,0.004185819119436014,0.19283562090189446,0.10263160913207499,0.16582403503012977,0.011524739778172519,0.0016281897352929558,0
0.0041257117945457875,0.09163093746736051,0.21457630817962592,0.0010167018060264206,0.19867555279685956,0.0019835913857343137,0.0013851751656921956,0.008929092093506067,0.004190021911750232,0.19312399007442554,0.1019286184538008,0.16527000752696513,0.011538208311434475,0.0016260830322730835,0
0.0041418049895373225,0.09182770875509745,0.21526934508706352,0.0010175901847459293,0.19984315169733122,0.0019901350028432158,0.001388311920966665,0.006607766478029991,0.004183026735973082,0.19335467883706128,0.10159177416792053,0.1655614476542316,0.011592854040982823,0.0016304044482152976,0
0.004151997968191021,0.09178549706948114,0.21542056546016575,0.0010227611339661859,0.20073229273642676,0.001982515669096923,0.001385551381198067,0.004540577025881603,0.004179547559685364,0.19415007035880638,0.10168784307813414,0.1656985749687095,0.011625846215876106,0.0016363593743810598,0
0.004142902098295905,0.09201407029981078,0.21511270321020962,0.0010254323350552003,0.2009306238684091,0.001979987146529601,0.0013828562015028825,0.004316382410075938,0.0041842357118448345,0.19449310678930556,0.10172988099023476,0.16542037095794246,0.011629368216531256,0.0016380797642520529,0
0.004142674074632109,0.09244987836993657,0.21557153696129588,0.001022638547580882,0.20111153184885622,0.001995142796200613,0.0013861534381116576,0.003734026907552836,0.004191657747740242,0.19391298016723105,0.10162251093407473,0.16556057171456204,0.011659816321650897,0.0016388801705742155,0
0.004153206190960561,0.09237346891466716,0.21560843776043684,0.0010225068526841263,0.20116427374989385,0.0020011542918177525,0.0013871935859857058,0.004483317082671357,0.0042005789571134084,0.19317879731142604,0.10127595627253833,0.16585363844919598,0.011658915529481059,0.001638555051127769,0
0.004140942870260968,0.09216781314256764,0.21454063128205822,0.0010250249868072922,0.20071130820162375,0.0019932303350034195,0.0013824185406117581,0.007345498481071819,0.004206688839395183,0.1928113656014512,0.10101606441610654,0.1654490496905678,0.011578421614967013,0.0016315419975073797,0
0.004119397102303251,0.09238687708251846,0.21413810594109017,0.001023753438008178,0.2002005820819809,0.001991303341325237,0.0013785488139913399,0.008419370541036707,0.004198727269256379,0.19311734523975407,0.10105790999045877,0.16481749243529423,0.0115254015538345,0.0016251851691476916,0
0.0041176802224036765,0.09258421311570136,0.21448872536505822,0.00102275068847348,0.20014211448709296,0.001995194214309549,0.0013786565628172594,0.00761350403776564,0.004196230420451385,0.19344472497522358,0.10114296554781178,0.16470468002330535,0.011540337118575723,0.001628223221010127,0
0.004122929203764189,0.09244867966294995,0.2143293258468076,0.001020984293455991,0.19981172930861407,0.0019916529683018107,0.0013779062854782443,0.00833347139150813,0.004199992344579593,0.19299373739046516,0.10129939254868915,0.16490677866181921,0.01153564934072195,0.0016277707528451813,0
0.0041145574178032265,0.09232791380526159,0.21377099427651508,0.001017113424833393,0.19869102316269432,0.0019766341540228133,0.0013740269516367063,0.009386384623733078,0.004182418291561124,0.19272498018045428,0.10223592311094021,0.16506615694085766,0.011509913423078612,0.0016219602366079006,0
0.004108056417097997,0.09222494798120268,0.21380301751304473,0.001015359258317574,0.19837894547268062,0.00196839117475245,0.0013696928232562423,0.008277489011238683,0.004152347687637858,0.1932015249447546,0.10301178329303286,0.16533999436893307,0.01152304215580409,0.0016254078982465162,0
0.004124713528171447,0.09191598044473524,0.2147344884067918,0.0010182722152841973,0.19920660158482587,0.001981053593788521,0.0013734596369526623,0.006405871480539311,0.004150357925728618,0.19332856178048521,0.10272000802334827,0.1658411632668625,0.0115659844769731,0.0016334836355132625,0
0.00415104688028984,0.09177645714308598,0.21555919089722947,0.0010230450207406722,0.19951812687269996,0.001993870688161135,0.0013840548834277702,0.005777848362043229,0.004174129870101444,0.19290868466097177,0.10225843056020983,0.16623215760682672,0.011606804586053013,0.0016361519681591617,0
0.004142549619855888,0.09212423119220603,0.21511739692328355,0.001022980288945677,0.1990954091226112,0.001984565189364573,0.0013842573111968724,0.0067285498527704405,0.004183592935098173,0.19274939708372807,0.10223364023353917,0.16600205257297784,0.011596645303942766,0.0016347323704798348,0
0.004114475464948889,0.09227416206328634,0.2142005834468118,0.0010194652744443266,0.19886380659577146,0.0019739903694191503,0.0013750307138317025,0.00786206463311292,0.004175835851927009,0.19278613844732526,0.10277666559627673,0.16539787001373868,0.011549975932718533,0.0016299355963872075,0
0.004110335141101063,0.09179769512471046,0.21415447140061653,0.0010167430229789355,0.19869517913578774,0.0019745271268592915,0.001372464081974082,0.008075870208309173,0.004172294933118939,0.19290799144983048,0.10313546688671998,0.16542444264147577,0.011537569538462486,0.0016249493080551963,0
0.004113953078921385,0.0911984935141764,0.2145761832885863,0.0010172192236811413,0.19862451955305097,0.0019730405372650446,0.0013756881430658147,0.008317943296426763,0.00417564403448012,0.19292019410572794,0.10284456071478906,0.16568789449830046,0.011549375751359982,0.0016252902601686847,0
0.004111775355604156,0.09115950747089561,0.21456055177678235,0.0010181137227974245,0.19893526358297214,0.00197256799720913,0.0013730308874865462,0.008841007074162317,0.004182321279758928,0.19300769197853637,0.10220698277706658,0.16545632207126065,0.011546474456239101,0.0016283895692287235,0
0.004119121823959746,0.09180055389236794,0.21409910025301035,0.001018630475897294,0.19908029647875672,0.0019806013008615217,0.001368605816568633,0.008395102372798042,0.004184368004136662,0.19333799646442168,0.1022220551720821,0.16522154363676092,0.011545686065602615,0.001626338242775674,0
0.00412489087406485,0.09266095526763007,0.2138621796984711,0.0010201595216374102,0.19927179230947203,0.0019848614378305245,0.0013719559751693936,0.0077282157163936,0.0041764745795431525,0.19297081683318523,0.10254909676005765,0.16511746658773055,0.011539709908426688,0.0016214245303876594,0
0.004123082366939211,0.0925062814464037,0.21443906514046113,0.0010233567002798062,0.2000316224183241,0.0019848459544483023,0.0013806363275626263,0.00767057347071346,0.0041767163217800544,0.19245763562332346,0.1019352459515647,0.1651069978030841,0.011543097837657475,0.0016208426374579312,0
0.004132852192248687,0.09197147791220016,0.2152111285854745,0.001025878480953562,0.20022285151238414,0.001991355208663691,0.0013875448342143615,0.007565387236046365,0.004190690211792202,0.19253139944517378,0.10108915006199626,0.16546986179616735,0.011583151277059986,0.0016272712456248048,0
0.004139800824798689,0.09225488105001879,0.21560998210081045,0.0010236696645755511,0.19939804982627285,0.001992587471667788,0.0013834763985339717,0.006606650550935626,0.0041906516162397095,0.19249751083300137,0.10157461723391938,0.16608230634121954,0.0116106440367447,0.0016351720512614637,0
0.004130809794165207,0.09260802216469131,0.2152576694015293,0.0010227146756359993,0.19877266411538225,0.0019736558889503894,0.0013706187512525201,0.005971043009436074,0.004171088949906283,0.1923368932224331,0.10287928343112279,0.16630171459699272,0.011569803417651021,0.0016340185808509605,0
0.0041210715862319966,0.09219964376264442,0.21465460026583036,0.0010236294588275197,0.1984412921026749,0.0019607905411880705,0.0013632813936090055,0.0066759352738745385,0.004165096692220055,0.19283042523108962,0.10332848430823058,0.16607974113097576,0.01152935622181393,0.0016266520307891316,0
0.004120709633150657,0.09168823042802254,0.21493135038034447,0.0010211930159683335,0.1982797469330283,0.0019741172191386665,0.0013697630007065108,0.007437814743688149,0.004183931390923742,0.19339301914222817,0.10256461986496974,0.16586157574136165,0.01154913900149367,0.0016247895049753254,0
0.004119262708543177,0.09142832427250759,0.21532287109262552,0.0010193895935174128,0.1987913278649364,0.001982592270393588,0.0013762816159193392,0.00790953620538858,0.004194253721935764,0.19304749842075705,0.10193626376445454,0.16568205488088333,0.011563401209979582,0.0016269423781581326,0
0.004119094530660582,0.09136721754418006,0.21497936021815547,0.0010214469838579618,0.19949254359110238,0.0019736053031474115,0.0013719899108589906,0.00810827870396492,0.00417925480240023,0.19269982855305648,0.1019811649217708,0.1655433298832365,0.011539482162610876,0.0016234028909972416,0
0.00412899334933183,0.09138918592656504,0.21482600611643154,0.0010217715204862941,0.19937403888551392,0.001976701314364539,0.001372033910685635,0.008169266960848971,0.0041729624710477664,0.19240969760145182,0.10233029841774255,0.16567098740322417,0.01153515271255581,0.001622903409750084,0
0.004125269348474707,0.09116989572736571,0.21472960323865883,0.0010187180253390339,0.19864424040042075,0.0019824185842161144,0.0013746933985531165,0.00920582126019155,0.0041862371685296475,0.19220969664635718,0.10239778320501879,0.16578024410935738,0.011546678396377578,0.0016287004911395434,0
0.004103859184498113,0.09112266961950169,0.2142175737788452,0.0010162826116578703,0.19824383133347329,0.001969360186079939,0.00136818090788024,0.00984269540873424,0.004183183234780875,0.1923429994939061,0.10284725957448271,0.16558279433746168,0.011531123678794981,0.0016281866499029574,0
