Wife_Age,Wife_Education,Husband_Education,Number_of_Children,Wife_Religion,Wife_Working,Husband_Occupation,Standard_of_Living,Media_Exposure,Contraceptive_Method
0.056477232707243266,0.1863748675052406,0.1863748675052406,0.011648429393803974,0.1863748675052406,0.1863748675052406,1.8637486731886574e-10,0.1863748675052406,1.8637486731886574e-10,1
0.07042253529636976,0.23239436594351318,0.23239436594351318,2.3239436571111881e-10,0.23239436594351318,2.3239436571111881e-10,2.3239436571111881e-10,0.23239436594351318,2.3239436571111881e-10,1
0.1020408163448563,0.22448979568929608,0.22448979568929608,2.244897954648063e-10,0.22448979568929608,2.244897954648063e-10,2.244897954648063e-10,0.22448979568929608,2.244897954648063e-10,1
0.17328519845899204,0.17328519845899204,0.17328519845899204,0.07581227442328194,1.7328519828570682e-10,0.17328519845899204,0.05776173293518747,0.17328519845899204,1.7328519828570682e-10,1
0.11678832115967817,0.10705596107642033,0.16058394153433853,0.08029197084746122,0.16058394153433853,0.16058394153433853,0.10705596107642033,0.10705596107642033,1.6058394137375458e-10,1
0.15118110226225057,0.2771653539164883,0.2771653539164883,0.017322834879623036,2.771653536393229e-10,2.771653536393229e-10,0.09238845149027299,0.18477690270338062,2.771653536393229e-10,1
0.11539848538753202,0.063469167048826,0.190407500765663,0.05950234412017485,0.190407500765663,0.190407500765663,0.063469167048826,0.12693833390724452,1.9040750057525552e-10,1
0.026468155666759023,0.07278742770145333,0.07278742770145333,0.027295285524521422,0.2183622826676354,0.2183622826676354,0.07278742770145333,0.07278742770145333,0.2183622826676354,1
0.1594684384533798,0.19490586917748515,0.19490586917748515,0.06090808425196189,0.19490586917748515,1.9490586898257928e-10,1.9490586898257928e-10,0.19490586917748515,1.9490586898257928e-10,1
0.12541993278536936,0.13139231052766845,0.19708846569295843,0.08622620385153157,0.19708846569295843,0.19708846569295843,0.06569615536237845,1.9708846549586996e-10,1.9708846549586996e-10,1
0.03144654102931054,0.06918239001542659,0.13836477982330603,2.0754716942363829e-10,0.20754716963118544,0.20754716963118544,0.13836477982330603,0.20754716963118544,2.0754716942363829e-10,1
0.1751824816508072,0.1751824816508072,0.1751824816508072,0.06569343072854174,0.1751824816508072,0.1751824816508072,1.751824814756247e-10,0.05839416066705738,1.751824814756247e-10,1
0.12959501554896086,0.10965732087442628,0.10965732087442628,0.102803738330055,0.16448598122939642,0.16448598122939642,0.10965732087442628,0.10965732087442628,1.6448598106491046e-10,1
0.028972385871581356,0.07967406072855991,0.15934812121809763,0.014938886580810506,0.23902218170763537,0.23902218170763537,0.07967406072855991,0.15934812121809763,2.390221814686132e-10,1
0.3065512973246404,3.2632880003046075e-10,0.10877626700314905,0.040791100330136394,0.3263288003567896,3.2632880003046075e-10,3.2632880003046075e-10,0.21755253367996932,3.2632880003046075e-10,1
0.050820540119905146,0.0931709899868986,0.18634197969428423,0.017469560849647774,0.27951296940166986,0.27951296940166986,0.0931709899868986,2.795129691221569e-10,2.795129691221569e-10,1
0.09815950923677971,0.0981595092367797,0.29447852712138206,0.018404908221159994,0.29447852712138206,2.944785268269035e-10,2.944785268269035e-10,0.19631901817908087,2.944785268269035e-10,1
0.056313242525472706,0.07743070838541542,0.23229212469166202,0.014518258011002743,0.23229212469166202,0.23229212469166202,0.15486141653853872,2.322921244593699e-10,2.322921244593699e-10,1
0.14105793446400902,0.16624685130289513,0.05541561721179627,0.08312342573457097,0.16624685130289513,0.16624685130289513,0.1108312342573457,0.1108312342573457,1.6624685113664827e-10,1
0.09915891990119381,0.07791057997245193,0.1558211597111721,0.04382470133676184,0.2337317394498923,0.2337317394498923,0.1558211597111721,2.337317392161606e-10,2.337317392161606e-10,1
0.03740814974957798,0.11756847026363212,0.17635270530727185,0.022044088317717595,0.17635270530727185,0.17635270530727185,0.11756847026363212,0.17635270530727185,1.7635270513091914e-10,1
0.0584178500001616,0.21419878276272913,0.21419878276272913,0.013387424123481928,0.21419878276272913,2.1419878254853035e-10,0.1427991885798857,0.1427991885798857,2.1419878254853035e-10,1
0.18102189768897223,0.06423357672363578,0.12846715325457084,0.04817518259090202,0.19270072978550587,0.19270072978550587,0.06423357672363578,0.12846715325457084,1.9270072959280513e-10,1
0.1772853184506718,0.06094182833739766,0.12188365649196983,0.09141274241468374,0.18282548464654202,0.18282548464654202,1.8282548446371653e-10,0.18282548464654202,1.8282548446371653e-10,1
0.11397260273227516,0.09643835620258899,0.19287671211586294,0.018082192023053927,0.28931506802913687,0.28931506802913687,2.893150677398218e-10,2.893150677398218e-10,2.893150677398218e-10,1
0.10394802600401748,0.0879560220439945,0.17591204382412093,0.01649175434764177,0.26386806560424736,0.26386806560424736,2.638680653403793e-10,0.0879560220439945,2.638680653403793e-10,1
0.03144654102931054,0.13836477982330603,0.20754716963118544,2.0754716942363829e-10,0.20754716963118544,0.20754716963118544,0.06918239001542659,0.13836477982330603,2.0754716942363829e-10,1
0.031043849584974623,0.1365929374772644,0.20488940611345188,0.012805588074174559,0.20488940611345188,0.20488940611345188,0.06829646884107689,0.1365929374772644,2.0488940590856246e-10,1
0.08333333338621796,0.21153846134726334,0.21153846134726334,2.1153846113572487e-10,0.21153846134726334,2.1153846113572487e-10,0.0705128205901134,0.21153846134726334,2.1153846113572487e-10,1
0.1532870828541724,0.11628675255216563,0.1744301287410334,0.032705649280668235,0.1744301287410334,0.1744301287410334,1.7443012856660324e-10,0.1744301287410334,1.7443012856660324e-10,1
0.11102040816344122,0.07183673477005381,0.14367346932459743,0.026938775673464053,0.21551020387914102,0.21551020387914102,0.14367346932459743,0.07183673477005381,2.1551020366363083e-10,1
0.14096916293877235,0.21145374430243166,0.21145374430243166,0.013215859217139862,0.21145374430243166,2.114537440909779e-10,2.114537440909779e-10,0.21145374430243166,2.114537440909779e-10,1
0.057142857257346934,0.23571428544994896,0.23571428544994896,2.357142852142347e-10,2.357142852142347e-10,0.23571428544994896,2.357142852142347e-10,0.23571428544994896,2.357142852142347e-10,1
0.2285714283297959,0.2285714283297959,0.2285714283297959,0.0857142857665306,2.2857142810122446e-10,2.2857142810122446e-10,2.2857142810122446e-10,0.2285714283297959,2.2857142810122446e-10,1
0.05226623122892235,0.07186606785891891,0.21559820314556033,0.013474887898720835,0.21559820314556033,2.1559820292996211e-10,0.21559820314556033,0.21559820314556033,2.1559820292996211e-10,1
0.10810810811614317,0.2972972967991234,0.2972972967991234,2.972972965018261e-10,2.972972965018261e-10,2.972972965018261e-10,2.972972965018261e-10,0.2972972967991234,2.972972965018261e-10,1
0.07645051200160656,0.1802047780449375,0.1802047780449375,0.022525597413296367,0.1802047780449375,0.1802047780449375,1.8020477786473272e-10,0.1802047780449375,1.8020477786473272e-10,1
0.0913364674593583,0.1773002013718836,0.1773002013718836,0.022162525326623123,0.1773002013718836,0.1773002013718836,1.773002011945834e-10,0.1773002013718836,1.773002011945834e-10,1
0.05452480131347903,0.1999242709496251,0.1999242709496251,0.01249526712178057,0.1999242709496251,0.1999242709496251,1.999242707497008e-10,0.13328284736639148,1.999242707497008e-10,1
0.1208747514726056,0.20994035766614844,0.20994035766614844,0.03936381723297937,2.099403574562081e-10,0.20994035766614844,2.099403574562081e-10,0.20994035766614844,2.099403574562081e-10,1
0.0677966102487791,0.06779661024877909,0.2033898303395576,0.050847457737431774,0.2033898303395576,0.2033898303395576,2.0338983013616778e-10,0.2033898303395576,2.0338983013616778e-10,1
0.09976617307397594,0.13717848782239112,0.13717848782239112,0.07716289958014176,0.4115354626441024,4.1153546223256693e-10,0.13717848782239112,4.1153546223256693e-10,4.1153546223256693e-10,1
0.0756302521893934,0.09243697483652284,0.18487394939573476,2.7731092367763576e-10,0.2773109239549467,0.2773109239549467,0.09243697483652284,2.7731092367763576e-10,2.7731092367763576e-10,1
0.1618341199457061,0.05933917742617,0.17801753192247494,0.06675657458218906,0.17801753192247494,0.17801753192247494,1.780175317444574e-10,0.17801753192247494,1.780175317444574e-10,1
0.08681497564593336,0.09549647318187778,0.09549647318187778,0.053716766290145365,0.2864894189726545,0.2864894189726545,0.09549647318187778,2.8648941868616506e-10,2.8648941868616506e-10,1
0.19631901817908087,0.0981595092367797,0.0981595092367797,0.018404908221159994,0.29447852712138206,2.944785268269035e-10,0.19631901817908087,0.0981595092367797,2.944785268269035e-10,1
0.22762735174222798,2.423129870805547e-10,0.0807709959358312,0.04543368531991698,0.24231298732286766,0.24231298732286766,2.423129870805547e-10,0.16154199162934943,2.423129870805547e-10,1
0.12523481525763436,1.653099559218682e-10,0.11020663744655544,0.10331872261647758,0.1653099560871782,0.1653099560871782,0.055103318805932694,0.11020663744655544,0.1653099560871782,1
0.19831432800476462,0.08725830446869039,0.17451660867560587,0.016360932300571566,0.26177491288252136,2.6177491262074643e-10,0.08725830446869039,0.17451660867560587,2.6177491262074643e-10,1
0.0725897921296988,0.19962192800733333,0.19962192800733333,0.062381852639531735,0.19962192800733333,0.19962192800733333,0.06654064280219239,1.9962192780771138e-10,1.9962192780771138e-10,1
0.008533333593306444,0.09386666671037099,0.09386666671037099,0.05280000014778368,0.281599999567913,0.281599999567913,0.18773333313914198,2.81599999286313e-10,2.81599999286313e-10,1
0.08376963356969383,0.08376963356969382,0.16753926688807874,0.07853403148729476,0.2513089002064636,0.2513089002064636,0.08376963356969382,2.5130889995515476e-10,2.5130889995515476e-10,1
0.07272727280264464,2.1818181775338842e-10,0.07272727280264463,0.05454545465652893,0.21818181797157024,0.21818181797157024,0.14545454538710742,2.1818181775338842e-10,0.21818181797157024,1
0.032967033222074636,0.12087912084724067,0.24175824133184398,3.626373614538099e-10,0.3626373618164473,3.626373614538099e-10,0.12087912084724067,0.12087912084724067,3.626373614538099e-10,1
0.08648648654398833,0.08648648654398831,0.259459459113046,0.048648648794506935,0.259459459113046,2.594594588535866e-10,0.17297297282851717,0.08648648654398831,2.594594588535866e-10,1
0.058055152486256124,0.19158200276400664,0.1277213352398651,0.04789550083468816,0.19158200276400664,0.19158200276400664,0.06386066771572355,0.1277213352398651,1.9158200257242463e-10,1
0.04239212729998206,0.06661619992862974,0.19984859938619207,0.024981075098141528,0.19984859938619207,0.19984859938619207,0.1332323996574109,0.1332323996574109,1.9984859918634346e-10,1
0.13857813059165525,0.1270299530582294,0.1270299530582294,0.035727174434581184,0.19054492949207164,0.19054492949207164,0.1270299530582294,0.06351497662438715,1.9054492930152669e-10,1
0.04347826101512288,0.23913043450708885,0.23913043450708885,2.391304342679584e-10,0.23913043450708885,0.23913043450708885,2.391304342679584e-10,2.391304342679584e-10,2.391304342679584e-10,1
0.19145299128983564,0.1504273503475082,0.2256410254084418,0.05641025652134122,0.2256410254084418,2.2564102518280076e-10,2.2564102518280076e-10,0.1504273503475082,2.2564102518280076e-10,1
0.09411764709536331,0.07963800911744803,0.15927601799598204,0.02986425356836428,0.23891402687451607,0.23891402687451607,0.15927601799598204,2.3891402663560206e-10,2.3891402663560206e-10,1
0.07289293857932243,0.08018223241320001,0.16036446458585332,0.04510250583766418,0.24054669675850662,0.24054669675850662,0.16036446458585332,2.4054669651795994e-10,2.4054669651795994e-10,1
0.16660682216742703,0.18958707347471532,0.18958707347471532,0.011849192269907587,0.18958707347471532,1.8958707328512822e-10,0.12639138237967257,0.12639138237967257,1.8958707328512822e-10,1
0.11392968401718118,0.15665331543550662,0.15665331543550662,0.10280373833532559,0.23497997303576995,2.3497997280079e-10,0.0783266578352433,0.15665331543550662,2.3497997280079e-10,1
0.02905920827820945,0.1917907735621541,0.1917907735621541,0.01198692352743848,0.1917907735621541,0.1917907735621541,1.917907733703633e-10,0.1917907735621541,1.917907733703633e-10,1
0.09661835751564796,0.0708534622348246,0.0708534622348246,0.053140096729258554,0.21256038627935303,0.21256038627935303,0.1417069242570888,0.1417069242570888,2.1256038606679265e-10,1
0.033783783938960914,0.14864864857331994,0.22297297274849343,2.2297297252552045e-10,0.22297297274849343,0.22297297274849343,2.2297297252552045e-10,0.14864864857331994,2.2297297252552045e-10,1
0.11166500498417012,0.17547357916056813,0.17547357916056813,0.010967098862041988,0.17547357916056813,0.17547357916056813,1.7547357898509454e-10,0.17547357916056813,1.7547357898509454e-10,1
0.1341406613370114,0.24592454557958385,0.24592454557958385,0.046110852495985656,2.4592454533365927e-10,2.4592454533365927e-10,0.16394969713503074,0.16394969713503074,2.4592454533365927e-10,1
0.16179126029583527,0.12712170455901683,0.19068255674318396,0.011917659975213893,0.19068255674318396,0.19068255674318396,1.906825565525014e-10,0.12712170455901683,1.906825565525014e-10,1
0.16724738667508407,0.16724738667508407,0.11149825783913851,0.05226480845094635,0.16724738667508407,0.16724738667508407,0.05574912900319295,0.11149825783913851,1.672473865078367e-10,1
0.06364359595289006,0.07000795552717667,0.1400159108443295,0.02625298345395617,0.2100238661614823,0.2100238661614823,0.1400159108443295,0.1400159108443295,2.1002386595145844e-10,1
0.12355212353137252,1.853281850190665e-10,0.06177606185835035,0.01158301174901984,0.18532818520439467,0.18532818520439467,0.06177606185835035,0.18532818520439467,0.18532818520439467,1
0.12321909893818359,0.06777050450749117,0.13554100881167083,0.06353484798847994,0.2033115131158505,0.2033115131158505,0.06777050450749117,0.13554100881167083,2.0331151291253897e-10,1
0.0558269365885242,0.12281926027367861,0.18422889031840345,0.02302861145100071,0.18422889031840345,0.18422889031840345,0.12281926027367861,0.12281926027367861,1.8422889013417458e-10,1
0.0380725760541815,0.10469958359932632,0.2093991668845539,0.01963117218007892,3.140987498556827e-10,0.3140987501697815,0.2093991668845539,0.10469958359932632,3.140987498556827e-10,1
0.25182686865166876,0.0989319842933531,2.967959519896715e-10,0.055649241294859354,0.29679595228646743,2.967959519896715e-10,0.1978639682899103,0.0989319842933531,2.967959519896715e-10,1
0.08146639515983425,0.11948404615078473,0.17922606913656405,0.022403258798893315,0.17922606913656405,0.17922606913656405,1.79226068957338e-10,0.059742023165005397,0.17922606913656405,1
0.15670381620511428,0.17831813565708618,0.17831813565708618,0.011144883645741137,0.17831813565708618,0.17831813565708618,1.7831813547876803e-10,0.11887875716416349,1.7831813547876803e-10,1
0.10575016524305193,0.05816259096219807,0.11632518174990837,0.021810971719879134,0.17448777253761868,0.17448777253761868,0.11632518174990837,0.05816259096219807,0.17448777253761868,1
0.1913197518241136,2.3383525194367357e-10,0.15589016819628432,0.029229406726794447,0.23383525217750883,2.3383525194367357e-10,0.07794508421505977,0.07794508421505977,0.23383525217750883,1
0.059210526417200475,0.14473684203956022,0.21710526295078772,2.1710526273368245e-10,0.21710526295078772,0.21710526295078772,2.1710526273368245e-10,0.14473684203956022,2.1710526273368245e-10,1
0.1766126249357491,0.1214211797002437,0.18213176945929968,0.03414970692160075,0.18213176945929968,0.18213176945929968,0.1214211797002437,1.821317692771679e-10,1.821317692771679e-10,1
0.13725490188465975,0.3235294111461937,0.3235294111461937,3.2352941082266434e-10,3.2352941082266434e-10,3.2352941082266434e-10,3.2352941082266434e-10,0.21568627420530562,3.2352941082266434e-10,1
0.21694915232926168,2.2372881310883078e-10,0.07457627126000574,0.11186440677814419,0.2237288133325596,0.2237288133325596,0.14915254229628266,2.2372881310883078e-10,2.2372881310883078e-10,1
0.06313712602037894,0.1157513975593388,0.17362709625219466,0.010851693678537569,0.17362709625219466,0.17362709625219466,0.1157513975593388,1.7362709607856758e-10,0.17362709625219466,1
0.06021829139700514,0.19872036115306013,0.19872036115306013,0.012420022758366596,0.19872036115306013,0.19872036115306013,1.987203609543398e-10,0.1324802408349469,1.987203609543398e-10,1
0.07289293857932243,0.16036446458585332,0.16036446458585332,0.04510250583766418,0.24054669675850662,2.4054669651795994e-10,0.08018223241320001,0.24054669675850662,2.4054669651795994e-10,1
0.042524917051801184,0.17541528229050715,0.17541528229050715,0.021926910439801765,0.17541528229050715,0.17541528229050715,0.11694352158547652,0.11694352158547652,1.7541528211509187e-10,1
0.035429583861664574,0.15589016819628432,0.15589016819628432,0.029229406726794447,0.23383525217750883,0.23383525217750883,0.07794508421505977,0.07794508421505977,2.3383525194367357e-10,1
0.10062893083998713,0.2371967652294883,0.2371967652294883,0.029649595861233204,2.3719676499229154e-10,0.2371967652294883,0.15813117689872444,2.3719676499229154e-10,2.3719676499229154e-10,1
0.02338326650233201,0.1929119472456275,0.1929119472456275,0.012056996883706667,0.1929119472456275,0.1929119472456275,1.9291194705271552e-10,0.1929119472456275,1.9291194705271552e-10,1
0.09707351893886743,0.18843683070397863,0.18843683070397863,0.02355460400287955,0.18843683070397863,0.18843683070397863,1.8843683051554178e-10,0.12562455386546467,1.8843683051554178e-10,1
0.11290322580215922,0.26612903188677156,0.26612903188677156,2.6612903162064256e-10,2.6612903162064256e-10,2.6612903162064256e-10,0.17741935467989073,0.17741935467989073,2.6612903162064256e-10,1
0.20121703836584848,0.21419878276272913,0.21419878276272913,0.013387424123481928,0.21419878276272913,2.1419878254853035e-10,2.1419878254853035e-10,0.1427991885798857,2.1419878254853035e-10,1
0.11437170804533692,0.19864559803763585,0.19864559803763585,0.024830699928519377,1.9864559783899024e-10,0.19864559803763585,0.13243039875797244,0.13243039875797244,1.9864559783899024e-10,1
0.07645051200160655,0.06006825946844901,0.18020477804493748,0.022525597413296364,0.18020477804493748,0.18020477804493748,0.12013651875669325,0.18020477804493748,1.802047778647327e-10,1
0.09033543676477115,0.1753570241430433,0.1753570241430433,0.032879442169298195,0.1753570241430433,0.1753570241430433,1.7535702396768626e-10,0.1753570241430433,1.7535702396768626e-10,1
0.14338689735680638,0.16316440041799837,0.16316440041799837,0.04079110022687289,0.16316440041799837,0.16316440041799837,0.054388133581442386,0.10877626699972039,1.6316440025483397e-10,1
0.128783000616878,0.16999356075988106,0.16999356075988106,0.021249195243729497,0.16999356075988106,0.16999356075988106,1.699935605898875e-10,0.16999356075988106,1.699935605898875e-10,1
0.11505617976685528,0.2373033705170042,0.2373033705170042,0.014831460879784672,0.2373033705170042,2.3730337027970085e-10,2.3730337027970085e-10,0.15820224709043726,2.3730337027970085e-10,1
0.13345690450843764,0.16311399436295404,0.16311399436295404,0.05097312335056401,0.16311399436295404,0.16311399436295404,1.6311399419984005e-10,0.16311399436295404,1.6311399419984005e-10,1
0.13321439188075088,0.15700267611713448,0.15700267611713448,0.02943800189952739,0.15700267611713448,0.15700267611713448,0.05233422547704661,0.15700267611713448,1.570026759601318e-10,1
0.037243948021888615,2.4581005532211854e-10,0.16387337046055575,0.0614525140763397,0.24581005556792862,0.24581005556792862,0.16387337046055575,0.08193668535318291,2.4581005532211854e-10,1
0.12778094692549485,0.10039931547373143,0.15059897313529766,0.01882487177368631,0.15059897313529766,0.15059897313529766,1.5059897298469868e-10,0.15059897313529766,0.15059897313529766,1
0.037408149749577985,0.17635270530727187,0.17635270530727187,0.0220440883177176,0.17635270530727187,0.17635270530727187,0.058784235219992424,0.17635270530727187,1.7635270513091916e-10,1
0.22423146449477943,2.3869801033711895e-10,0.07956600368440432,0.059674502822977746,0.23869801057581697,0.23869801057581697,0.07956600368440432,0.07956600368440432,2.3869801033711895e-10,1
0.17470940461351914,1.859809789067342e-10,1.859809789067342e-10,0.08136667845767719,0.18598097909271516,0.18598097909271516,0.061993659821559036,0.1239873194571371,0.18598097909271516,1
