xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,yedgex,letter
0.031250000078125,0.09374999992187498,0.052083333359375,0.072916666640625,0.041666666718749995,0.08333333328124999,0.072916666640625,0.031250000078125,0.08333333328124999,0.052083333359375,0.0625,0.08333333328124999,0.020833333437499997,0.08333333328124999,0.0625,0.072916666640625,X
0.0550458715760458,0.11926605492088209,0.03669724776323542,0.06422018348245098,0.03669724776323542,0.0550458715760458,0.06422018348245098,0.0550458715760458,0.027522935856830237,0.09174311920166653,0.06422018348245098,0.08256880729526134,0.045871559669640606,0.08256880729526134,0.045871559669640606,0.07339449538885616,O
0.03846153851701183,0.08653846148298815,0.05769230770340237,0.06730769229659764,0.05769230770340237,0.06730769229659764,0.07692307688979289,0.05769230770340237,0.0192307693306213,0.05769230770340237,0.048076923110207094,0.10576923066937868,0.03846153851701183,0.07692307688979289,0.06730769229659764,0.07692307688979289,G
0.05217391306502836,0.07826086953232514,0.06956521737655955,0.05217391306502836,0.07826086953232514,0.06086956522079396,0.06956521737655955,0.05217391306502836,0.04347826090926276,0.06086956522079396,0.04347826090926276,0.06956521737655955,0.06956521737655955,0.07826086953232514,0.06956521737655955,0.05217391306502836,M
0.04854368935290792,0.08737864071872939,0.04854368935290792,0.06796116503581866,0.05825242719436329,0.05825242719436329,0.10679611640164012,0.06796116503581866,0.029126213669997177,0.06796116503581866,0.029126213669997177,0.08737864071872939,0.019417475828541805,0.06796116503581866,0.04854368935290792,0.10679611640164012,R
0.06000000000600002,0.08999999993400001,0.05000000003000001,0.04000000005400001,0.030000000078000005,0.09999999991000001,0.06000000000600002,0.030000000078000005,0.05000000003000001,0.09999999991000001,0.05000000003000001,0.06999999998200002,0.030000000078000005,0.08999999993400001,0.06000000000600002,0.08999999993400001,F
0.03529411772387544,0.04705882357301039,0.04705882357301039,0.03529411772387544,0.023529411874740485,0.09411764696955018,0.08235294112041523,0.08235294112041523,0.05882352942214533,0.08235294112041523,0.07058823527128029,0.09411764696955018,0.023529411874740485,0.09411764696955018,0.03529411772387544,0.09411764696955018,O
0.06363636363388431,0.09090909084710744,0.04545454549173554,0.04545454549173554,0.0181818182785124,0.05454545456280993,0.07272727270495868,0.05454545456280993,0.07272727270495868,0.09999999991818181,0.06363636363388431,0.09999999991818181,0.0181818182785124,0.07272727270495868,0.04545454549173554,0.08181818177603306,C
0.0550458715760458,0.1009174311080717,0.0550458715760458,0.07339449538885616,0.045871559669640606,0.0550458715760458,0.1009174311080717,0.045871559669640606,0.0550458715760458,0.1009174311080717,0.08256880729526134,0.03669724776323542,0.027522935856830237,0.11009174301447691,0.01834862395042505,0.03669724776323542,T
0.026315789587950136,0.026315789587950136,0.039473684283240995,0.039473684283240995,0.013157894892659278,0.131578947150277,0.07894736836911358,0.039473684283240995,0.07894736836911358,0.15789473654085873,0.05263157897853186,0.11842105245498613,1.973684204293629e-10,0.09210526306440443,0.013157894892659278,0.09210526306440443,J
0.013698630297429158,0.04109589048132858,0.027397260389378866,0.027397260389378866,0.013698630297429158,0.1095890409410771,0.1095890409410771,0.027397260389378866,0.06849315066522799,0.19178082149277534,0.06849315066522799,0.1095890409410771,2.054794513792456e-10,0.0958904108491274,2.054794513792456e-10,0.0958904108491274,J
0.04395604400495109,0.05494505496498007,0.05494505496498007,0.04395604400495109,0.04395604400495109,0.07692307688503804,0.07692307688503804,0.06593406592500906,0.06593406592500906,0.07692307688503804,0.06593406592500906,0.087912087845067,0.03296703304492211,0.087912087845067,0.03296703304492211,0.087912087845067,H
0.0344827586979786,0.022988505856123664,0.0344827586979786,0.0344827586979786,0.022988505856123664,0.09195402290725327,0.09195402290725327,0.08045977006539835,0.057471264381688474,0.08045977006539835,0.057471264381688474,0.08045977006539835,0.022988505856123664,0.09195402290725327,0.10344827574910821,0.09195402290725327,S
0.055555555570987666,0.10185185176440328,0.06481481480967079,0.07407407404835391,0.04629629633230453,0.06481481480967079,0.055555555570987666,0.08333333328703703,0.055555555570987666,0.06481481480967079,0.04629629633230453,0.08333333328703703,0.037037037093621404,0.07407407404835391,0.04629629633230453,0.04629629633230453,O
0.034482758697978594,0.0689655172235434,0.04597701153983352,0.04597701153983352,0.022988505856123657,0.0689655172235434,0.0689655172235434,0.04597701153983352,0.04597701153983352,0.16091953995838285,0.09195402290725324,0.137931034274673,0.011494253014268725,0.0689655172235434,0.011494253014268725,0.0689655172235434,J
0.05309734515271361,0.09734513266935546,0.061946902656041976,0.07079646015937034,0.026548672642728484,0.061946902656041976,0.07079646015937034,0.061946902656041976,0.09734513266935546,0.03539823014605686,0.061946902656041976,0.12389380517934058,0.008849557636071736,0.061946902656041976,0.03539823014605686,0.07079646015937034,C
0.05468750001464844,0.08593749995605468,0.08593749995605468,0.0625,0.07031249998535156,0.02343750007324219,0.0625,0.031250000058593755,0.03906250004394531,0.07812499997070313,0.08593749995605468,0.07812499997070313,0.07812499997070313,0.07031249998535156,0.03906250004394531,0.05468750001464844,M
0.09302325575716602,0.10852713169731384,0.09302325575716602,0.06201550387687037,0.038759689966648636,0.06976744184694428,0.07751937981701819,0.031007751996574726,0.023255814026500808,0.038759689966648636,0.07751937981701819,0.054263565906796464,0.07751937981701819,0.09302325575716602,0.015503876056426896,0.046511627936722554,W
0.05357142859056123,0.08035714281887754,0.07142857140943877,0.0625,0.05357142859056123,0.07142857140943877,0.05357142859056123,0.05357142859056123,0.0625,0.0625,0.0625,0.08035714281887754,0.05357142859056123,0.07142857140943877,0.035714285771683674,0.07142857140943877,H
0.035714285790816334,0.07142857140306125,0.047619047661564634,0.047619047661564634,0.02380952392006803,0.07142857140306125,0.07142857140306125,0.059523809532312934,0.059523809532312934,0.07142857140306125,0.07142857140306125,0.10714285701530613,0.02380952392006803,0.09523809514455783,0.047619047661564634,0.09523809514455783,G
0.04255319159121774,0.06382978722725215,0.06382978722725215,0.08510638286328655,0.021276595955183338,3.1914893454051605e-10,0.021276595955183338,0.10638297849932095,0.12765957413535536,3.1914893454051605e-10,3.1914893454051605e-10,0.12765957413535536,3.1914893454051605e-10,0.17021276540742414,3.1914893454051605e-10,0.17021276540742414,L
0.01515151532369146,0.04545454551652893,0.04545454551652893,0.01515151532369146,0.01515151532369146,0.09090909080578513,0.06060606061294767,0.01515151532369146,0.10606060590220387,0.12121212099862258,0.04545454551652893,0.15151515119146006,2.2727272644628102e-10,0.10606060590220387,0.03030303042011019,0.13636363609504132,L
0.0720720720513757,0.10810810800949598,0.0720720720513757,0.05405405407231557,0.03603603609325542,0.02702702710372535,0.09009009003043583,0.03603603609325542,0.06306306306184563,0.10810810800949598,0.0990990990199659,0.08108108104090576,0.02702702710372535,0.06306306306184563,0.02702702710372535,0.03603603609325542,X
0.04347826090926275,0.07826086953232513,0.06086956522079394,0.06086956522079394,0.0869565216880907,0.07826086953232513,0.06956521737655953,0.03478260875349716,0.03478260875349716,0.05217391306502835,0.06956521737655953,0.05217391306502835,0.05217391306502835,0.0956521738438563,0.06956521737655953,0.06086956522079394,B
0.05660377359825563,0.0849056603266287,0.0849056603266287,0.06603773584104665,0.05660377359825563,0.04716981135546459,0.05660377359825563,0.02830188686988253,0.04716981135546459,0.09433962256941973,0.0849056603266287,0.0849056603266287,0.07547169808383768,0.04716981135546459,0.018867924627091495,0.06603773584104665,M
0.041666666718749995,0.072916666640625,0.0625,0.052083333359375,0.031250000078125,0.0625,0.0625,0.0625,0.08333333328124999,0.0625,0.052083333359375,0.09374999992187498,0.031250000078125,0.10416666656249998,0.041666666718749995,0.08333333328124999,G
0.04210526320941828,0.07368421049806094,0.05263157897229916,0.05263157897229916,0.03157894744653739,0.07368421049806094,0.07368421049806094,0.0842105262609418,0.06315789473518005,0.07368421049806094,0.06315789473518005,0.0842105262609418,0.03157894744653739,0.0842105262609418,0.03157894744653739,0.0842105262609418,O
0.034090909168388424,0.06818181816632231,0.045454545501033054,0.045454545501033054,0.022727272835743797,0.045454545501033054,0.1590909088274793,0.09090909083161156,0.011363636503099172,0.12499999982954542,0.06818181816632231,0.034090909168388424,1.7045454498966942e-10,0.1136363634969008,0.045454545501033054,0.09090909083161156,P
0.03883495151145254,0.08737864071872936,0.048543689352907905,0.05825242719436328,0.05825242719436328,0.077669902877274,0.048543689352907905,0.03883495151145254,0.02912621366999717,0.06796116503581864,0.048543689352907905,0.10679611640164009,0.05825242719436328,0.077669902877274,0.048543689352907905,0.10679611640164009,G
0.031250000078125,0.041666666718749995,0.031250000078125,0.0625,0.020833333437499997,0.031250000078125,0.08333333328124999,0.0625,0.10416666656249998,0.072916666640625,0.0625,0.15624999976562498,1.56249999609375e-10,0.08333333328124999,0.072916666640625,0.08333333328124999,E
0.04716981135546458,0.10377358481221073,0.07547169808383766,0.07547169808383766,0.03773584911267355,0.07547169808383766,0.07547169808383766,0.009433962384300462,0.07547169808383766,0.0943396225694197,0.04716981135546458,0.06603773584104664,0.028301886869882522,0.07547169808383766,0.03773584911267355,0.07547169808383766,X
0.029411764783737023,0.06862745096597463,0.03921568632929642,0.049019607874855826,0.03921568632929642,0.06862745096597463,0.06862745096597463,0.049019607874855826,0.07843137251153402,0.07843137251153402,0.07843137251153402,0.08823529405709342,0.029411764783737023,0.08823529405709342,0.05882352942041523,0.08823529405709342,E
0.042105263209418285,0.06315789473518006,0.07368421049806094,0.042105263209418285,0.03157894744653739,0.09473684202382271,0.07368421049806094,0.02105263168365651,0.08421052626094182,0.11578947354958448,0.03157894744653739,0.07368421049806094,0.03157894744653739,0.08421052626094182,0.042105263209418285,0.09473684202382271,X
0.03921568632929642,0.04901960787485582,0.04901960787485582,0.07843137251153401,0.02941176478373702,0.06862745096597461,0.05882352942041522,0.07843137251153401,0.07843137251153401,0.05882352942041522,0.05882352942041522,0.0980392156026528,0.009803921692618222,0.07843137251153401,0.05882352942041522,0.1078431371482122,G
0.06603773584104665,0.08490566032662869,0.05660377359825562,0.04716981135546459,0.018867924627091495,0.07547169808383766,0.09433962256941972,0.03773584911267355,0.04716981135546459,0.07547169808383766,0.09433962256941972,0.04716981135546459,0.03773584911267355,0.1132075470550018,0.028301886869882525,0.07547169808383766,V
0.04040404045760636,0.10101010091674315,0.05050505053412916,0.07070707068717476,0.05050505053412916,0.08080808076369755,0.07070707068717476,0.030303030381083555,0.08080808076369755,0.05050505053412916,0.06060606061065196,0.06060606061065196,0.030303030381083555,0.08080808076369755,0.06060606061065196,0.08080808076369755,X
0.04629629633230453,0.08333333328703703,0.055555555570987666,0.06481481480967079,0.07407407404835391,0.06481481480967079,0.08333333328703703,0.04629629633230453,0.027777777854938273,0.06481481480967079,0.08333333328703703,0.07407407404835391,0.055555555570987666,0.07407407404835391,0.027777777854938273,0.07407407404835391,W
0.01298701314133918,0.038961039034407154,0.025974026087873164,0.01298701314133918,0.01298701314133918,0.0909090908205431,0.0909090908205431,0.06493506492747513,0.07792207787400912,0.0909090908205431,0.06493506492747513,0.12987012966014505,0.01298701314133918,0.11688311671361105,0.038961039034407154,0.11688311671361105,G
0.07547169808383765,0.0943396225694197,0.07547169808383765,0.05660377359825561,0.05660377359825561,0.06603773584104664,0.06603773584104664,0.02830188686988252,0.04716981135546457,0.07547169808383765,0.037735849112673546,0.07547169808383765,0.05660377359825561,0.05660377359825561,0.06603773584104664,0.06603773584104664,R
0.030000000078000005,0.08999999993400001,0.04000000005400001,0.06999999998200002,0.020000000102000003,0.06999999998200002,0.05000000003000001,0.06000000000600002,0.09999999991000001,0.05000000003000001,0.06000000000600002,0.09999999991000001,1.4999999964000004e-10,0.08999999993400001,0.08999999993400001,0.079999999958,S
0.061946902656041976,0.09734513266935546,0.07964601766269871,0.07079646015937034,0.07079646015937034,0.07964601766269871,0.04424778764938523,0.05309734515271361,0.03539823014605686,0.061946902656041976,0.07079646015937034,0.07079646015937034,0.026548672642728484,0.07964601766269871,0.07079646015937034,0.026548672642728484,Y
0.057692307714497036,0.11538461514053254,0.057692307714497036,0.07692307685650887,0.019230769430473367,0.019230769430473367,2.884615371301775e-10,0.11538461514053254,0.11538461514053254,2.884615371301775e-10,0.019230769430473367,0.0961538459985207,2.884615371301775e-10,0.15384615342455618,2.884615371301775e-10,0.15384615342455618,L
0.02298850585612366,0.04597701153983353,0.04597701153983353,0.034482758697978594,0.02298850585612366,0.06896551722354341,0.11494252859096313,0.011494253014268726,0.08045977006539834,0.09195402290725326,0.12643678143281806,0.09195402290725326,0.011494253014268726,0.12643678143281806,0.02298850585612366,0.08045977006539834,Y
0.04123711345467106,0.05154639177967903,0.061855670104687004,0.061855670104687004,0.05154639177967903,0.08247422675470294,0.10309278340471886,0.04123711345467106,0.04123711345467106,0.07216494842969497,0.07216494842969497,0.09278350507971089,0.030927835129663087,0.07216494842969497,0.07216494842969497,0.05154639177967903,J
0.03921568632929642,0.08823529405709342,0.049019607874855826,0.05882352942041523,0.03921568632929642,0.06862745096597463,0.07843137251153402,0.06862745096597463,0.06862745096597463,0.07843137251153402,0.03921568632929642,0.06862745096597463,0.019607843238177623,0.06862745096597463,0.08823529405709342,0.07843137251153402,S
0.05263157896814405,0.07894736838642659,0.06140350877423823,0.09649122799861495,0.06140350877423823,0.0701754385803324,0.04385964916204986,0.06140350877423823,0.04385964916204986,0.07894736838642659,0.05263157896814405,0.07894736838642659,0.026315789549861496,0.0701754385803324,0.05263157896814405,0.0701754385803324,Q
0.036585365929506244,0.060975609760559185,0.060975609760559185,0.048780487845032715,0.048780487845032715,0.10975609742266507,0.036585365929506244,0.048780487845032715,0.036585365929506244,0.09756097550713859,0.048780487845032715,0.10975609742266507,0.036585365929506244,0.07317073167608566,0.048780487845032715,0.09756097550713859,Q
0.022727272835743797,0.06818181816632231,0.034090909168388424,0.045454545501033054,0.022727272835743797,0.06818181816632231,0.07954545449896694,0.1136363634969008,0.09090909083161156,0.06818181816632231,0.06818181816632231,0.06818181816632231,0.034090909168388424,0.09090909083161156,0.034090909168388424,0.09090909083161156,D
0.057692307703402376,0.09615384607618342,0.03846153851701184,0.0480769231102071,0.019230769330621303,0.057692307703402376,0.08653846148298816,0.057692307703402376,0.057692307703402376,0.1057692306693787,0.06730769229659764,0.06730769229659764,0.019230769330621303,0.08653846148298816,0.0480769231102071,0.08653846148298816,C
0.05376344088276103,0.10752688160423171,0.06451612902705517,0.08602150531564344,0.05376344088276103,0.09677419345993757,0.03225806459417274,0.021505376449878603,0.06451612902705517,0.09677419345993757,0.021505376449878603,0.09677419345993757,0.021505376449878603,0.05376344088276103,0.03225806459417274,0.09677419345993757,L
0.03529411772387544,0.03529411772387544,0.03529411772387544,0.05882352942214533,0.023529411874740485,0.08235294112041523,0.08235294112041523,0.1529411762152249,0.023529411874740485,0.05882352942214533,0.07058823527128029,0.09411764696955018,0.05882352942214533,0.09411764696955018,1.7647058773702423e-10,0.09411764696955018,N
0.02352941187474049,0.03529411772387544,0.03529411772387544,0.011764706025605538,0.011764706025605538,0.05882352942214534,0.10588235281868513,0.047058823573010396,0.0705882352712803,0.12941176451695502,0.10588235281868513,0.12941176451695502,0.011764706025605538,0.10588235281868513,0.02352941187474049,0.09411764696955019,C
0.05882352942041523,0.08823529405709342,0.03921568632929642,0.03921568632929642,0.019607843238177623,0.06862745096597463,0.06862745096597463,0.03921568632929642,0.06862745096597463,0.09803921560265282,0.05882352942041523,0.09803921560265282,0.009803921692618223,0.08823529405709342,0.06862745096597463,0.08823529405709342,E
0.04123711345467107,0.09278350507971092,0.05154639177967904,0.061855670104687024,0.05154639177967904,0.072164948429695,0.061855670104687024,0.030927835129663097,0.05154639177967904,0.061855670104687024,0.061855670104687024,0.09278350507971092,0.02061855680465512,0.08247422675470295,0.08247422675470295,0.08247422675470295,X
0.03614457838946146,0.03614457838946146,0.04819277112570765,0.01204819291696908,0.024096385653215268,0.0963855420706924,0.08433734933444623,0.060240963861953836,0.07228915659820004,0.08433734933444623,0.07228915659820004,0.0963855420706924,0.060240963861953836,0.0963855420706924,0.03614457838946146,0.08433734933444623,H
0.04347826096880907,0.06521739129017014,0.04347826096880907,0.0869565216115312,0.02173913064744801,3.2608695482041587e-10,0.02173913064744801,0.10869565193289224,0.1304347822542533,3.2608695482041587e-10,3.2608695482041587e-10,0.1304347822542533,3.2608695482041587e-10,0.1739130428969754,3.2608695482041587e-10,0.1739130428969754,L
0.03333333341111111,0.05555555557407407,0.05555555557407407,0.04444444449259259,0.03333333341111111,0.07777777773703703,0.0888888888185185,0.03333333341111111,0.06666666665555555,0.11111111098148146,0.06666666665555555,0.0888888888185185,0.03333333341111111,0.0888888888185185,0.03333333341111111,0.0888888888185185,H
0.02380952392006803,0.035714285790816334,0.035714285790816334,0.02380952392006803,0.02380952392006803,0.08333333327380954,0.08333333327380954,0.059523809532312934,0.08333333327380954,0.08333333327380954,0.07142857140306125,0.09523809514455783,0.02380952392006803,0.09523809514455783,0.059523809532312934,0.11904761888605443,E
0.04672897199799109,0.09345794385579524,0.05607476636955193,0.06542056074111276,0.05607476636955193,0.08411214948423441,0.05607476636955193,0.05607476636955193,0.03738317762643025,0.06542056074111276,0.07476635511267359,0.06542056074111276,0.05607476636955193,0.08411214948423441,0.07476635511267359,0.02803738325486942,Y
0.07272727270495868,0.1090909089892562,0.07272727270495868,0.05454545456280993,0.03636363642066116,0.08181818177603306,0.07272727270495868,0.03636363642066116,0.04545454549173554,0.07272727270495868,0.03636363642066116,0.04545454549173554,0.05454545456280993,0.08181818177603306,0.04545454549173554,0.08181818177603306,H
0.04629629633230453,0.09259259252572016,0.04629629633230453,0.04629629633230453,0.037037037093621404,0.08333333328703703,0.055555555570987666,0.04629629633230453,0.055555555570987666,0.09259259252572016,0.055555555570987666,0.06481481480967079,0.037037037093621404,0.07407407404835391,0.08333333328703703,0.08333333328703703,Q
0.029411764783737023,0.07843137251153402,0.049019607874855826,0.06862745096597463,0.029411764783737023,0.07843137251153402,0.06862745096597463,0.08823529405709342,0.05882352942041523,0.05882352942041523,0.05882352942041523,0.08823529405709342,0.029411764783737023,0.07843137251153402,0.049019607874855826,0.08823529405709342,Q
0.04166666671875,0.06250000000000001,0.06250000000000001,0.04166666671875,0.052083333359375004,0.08333333328124999,0.052083333359375004,0.06250000000000001,0.04166666671875,0.06250000000000001,0.072916666640625,0.1041666665625,0.04166666671875,0.072916666640625,0.052083333359375004,0.093749999921875,Q
0.02222222232962963,0.0888888888185185,0.03333333341111111,0.06666666665555555,0.011111111248148146,0.14444444422592592,0.03333333341111111,0.0888888888185185,0.04444444449259259,0.14444444422592592,0.03333333341111111,0.12222222206296295,0.011111111248148146,0.06666666665555555,1.6666666622222223e-10,0.0888888888185185,J
0.04444444449259259,0.07777777773703703,0.05555555557407407,0.05555555557407407,0.02222222232962963,0.0888888888185185,0.09999999989999998,0.011111111248148146,0.07777777773703703,0.1555555553074074,0.05555555557407407,0.06666666665555555,1.6666666622222223e-10,0.0888888888185185,0.011111111248148146,0.0888888888185185,J
0.04597701153983352,0.05747126438168846,0.05747126438168846,0.04597701153983352,0.034482758697978594,0.08045977006539833,0.08045977006539833,0.08045977006539833,0.08045977006539833,0.08045977006539833,0.0689655172235434,0.05747126438168846,0.022988505856123657,0.09195402290725324,0.034482758697978594,0.08045977006539833,D
0.024096385653215268,0.07228915659820004,0.04819277112570765,0.04819277112570765,0.03614457838946146,0.07228915659820004,0.08433734933444623,0.060240963861953836,0.060240963861953836,0.07228915659820004,0.060240963861953836,0.08433734933444623,0.03614457838946146,0.08433734933444623,0.060240963861953836,0.0963855420706924,R
0.04301075273846688,0.05376344088276102,0.0752688171713493,0.04301075273846688,0.04301075273846688,0.06451612902705516,0.06451612902705516,0.03225806459417274,0.04301075273846688,0.09677419345993755,0.09677419345993755,0.1075268816042317,0.0752688171713493,0.05376344088276102,0.0215053764498786,0.08602150531564343,M
0.036585365929506244,0.08536585359161214,0.060975609760559185,0.060975609760559185,0.036585365929506244,0.14634146316924448,0.02439024401397977,0.036585365929506244,0.02439024401397977,0.12195121933819153,0.02439024401397977,0.10975609742266507,0.02439024401397977,0.07317073167608566,0.036585365929506244,0.09756097550713859,A
0.03529411772387544,0.05882352942214533,0.04705882357301039,0.04705882357301039,0.023529411874740485,0.08235294112041523,0.09411764696955018,0.05882352942214533,0.04705882357301039,0.08235294112041523,0.08235294112041523,0.08235294112041523,0.07058823527128029,0.10588235281868512,0.023529411874740485,0.05882352942214533,N
0.05172413795332937,0.08620689650267536,0.07758620686533886,0.06034482759066587,0.06896551722800236,0.025862069041319855,0.06034482759066587,0.034482758678656356,0.04310344831599286,0.08620689650267536,0.09482758614001187,0.08620689650267536,0.06034482759066587,0.07758620686533886,0.025862069041319855,0.06034482759066587,M
0.07142857140943878,0.12499999986607145,0.06250000000000001,0.07142857140943878,0.03571428577168368,0.04464285718112246,0.08928571422831633,0.05357142859056124,0.026785714362244903,0.1071428570471939,0.04464285718112246,0.03571428577168368,0.03571428577168368,0.08928571422831633,0.03571428577168368,0.07142857140943878,P
0.052631578968144056,0.10526315780470916,0.04385964916204987,0.06140350877423824,0.035087719355955685,0.07017543858033241,0.04385964916204987,0.035087719355955685,0.0263157895498615,0.07894736838642659,0.07894736838642659,0.09649122799861495,0.035087719355955685,0.07894736838642659,0.07017543858033241,0.08771929819252078,C
0.05357142859056123,0.08928571422831631,0.07142857140943877,0.07142857140943877,0.0625,0.07142857140943877,0.044642857181122444,0.0625,0.044642857181122444,0.0625,0.05357142859056123,0.05357142859056123,0.026785714362244896,0.08035714281887754,0.07142857140943877,0.08035714281887754,P
0.026315789587950143,0.039473684283241,0.039473684283241,0.013157894892659281,0.013157894892659281,0.06578947367382272,0.11842105245498616,0.039473684283241,0.039473684283241,0.13157894715027701,0.1052631577596953,0.1052631577596953,0.052631578978531865,0.1052631577596953,1.9736842042936291e-10,0.1052631577596953,N
0.03488372100730124,0.046511627951595455,0.046511627951595455,0.03488372100730124,0.02325581406300703,0.10465116267306651,0.11627906961736072,0.03488372100730124,0.02325581406300703,0.05813953489588967,0.10465116267306651,0.0813953487844781,0.06976744184018388,0.12790697656165492,1.7441860416441318e-10,0.09302325572877229,W
0.030927835129663087,0.08247422675470294,0.05154639177967903,0.061855670104687004,0.061855670104687004,0.08247422675470294,0.07216494842969497,0.04123711345467106,0.010309278479647145,0.08247422675470294,0.07216494842969497,0.08247422675470294,0.05154639177967903,0.10309278340471886,0.04123711345467106,0.07216494842969497,V
0.051282051305062464,0.07692307689349112,0.07692307689349112,0.0683760683640149,0.08547008542296733,0.0683760683640149,0.059829059834538685,0.042735042775586235,0.042735042775586235,0.059829059834538685,0.051282051305062464,0.0683760683640149,0.0683760683640149,0.07692307689349112,0.07692307689349112,0.025641025716633795,V
0.05555555557098766,0.06481481480967079,0.08333333328703703,0.046296296332304525,0.06481481480967079,0.0370370370936214,0.06481481480967079,0.02777777785493827,0.046296296332304525,0.09259259252572015,0.09259259252572015,0.10185185176440327,0.0740740740483539,0.05555555557098766,0.02777777785493827,0.06481481480967079,M
0.038461538517011847,0.07692307688979291,0.04807692311020711,0.05769230770340238,0.038461538517011847,0.06730769229659765,0.06730769229659765,0.038461538517011847,0.07692307688979291,0.1057692306693787,0.07692307688979291,0.08653846148298817,0.019230769330621303,0.08653846148298817,0.04807692311020711,0.06730769229659765,E
0.05357142859056124,0.09821428563775512,0.07142857140943878,0.07142857140943878,0.08035714281887757,0.044642857181122465,0.07142857140943878,0.026785714362244906,0.03571428577168369,0.07142857140943878,0.07142857140943878,0.08035714281887757,0.06250000000000003,0.08035714281887757,0.044642857181122465,0.03571428577168369,N
0.07339449538885615,0.09174311920166651,0.07339449538885615,0.06422018348245097,0.03669724776323542,0.027522935856830234,0.09174311920166651,0.027522935856830234,0.06422018348245097,0.10091743110807169,0.1100917430144769,0.05504587157604579,0.009174312044019863,0.10091743110807169,0.027522935856830234,0.0458715596696406,Y
0.04301075273846688,0.08602150531564343,0.05376344088276102,0.06451612902705516,0.03225806459417274,0.06451612902705516,0.08602150531564343,0.04301075273846688,0.01075268830558446,0.0752688171713493,0.08602150531564343,0.08602150531564343,0.08602150531564343,0.09677419345993755,1.6129032216441208e-10,0.08602150531564343,W
0.061855670104687004,0.07216494842969497,0.08247422675470294,0.061855670104687004,0.061855670104687004,0.061855670104687004,0.061855670104687004,0.05154639177967903,0.061855670104687004,0.08247422675470294,0.05154639177967903,0.08247422675470294,0.030927835129663087,0.061855670104687004,0.05154639177967903,0.061855670104687004,O
